Original,Translate_IT_1
" Onde 'l duca si volse e disse: “Aspetta, e poi secondo il suo passo procedi”"," E, se son morti, per quale privilegio se ne vanno in giro senza indossare la cappa di piombo?» Poi mi dissero: «O toscano, che sei venuto nella trista compagnia degli ipocriti, non rifiutarti di dirci chi sei"
" Ristetti, e vidi due mostrar gran fretta de l'animo, col viso, d'esser meco",» Ed io a loro: «Io sono nato e cresciuto nella grande città che sor-ge sopra il bel fiume Arno e sono qui con il corpo che ho sempre avuto
 ma tardavali 'l carco e la via stretta," Ma chi siete voi, a cui il dolo-re, come io vedo, fa versare tante lacrime giù per le guance? E quale pena vi affligge sotto cappe così sfavillanti?» Uno dei due mi rispose: «Le cappe dorate sono di piombo e sono così grosse, che i pesi eccessivi fanno cigolare nello stesso modo le bilance"
" Quando fuor giunti, assai con l'occhio bieco mi rimiraron sanza far parola", Fummo frati godenti e siamo nati a Bolo-gna
" poi si volsero in sé, e dicean seco: “Costui par vivo a l'atto de la gola", Io mi chiamo Catalano de’ Catalani e questo è Loderingo degli Andalò
" e s'e' son morti, per qual privilegio vanno scoperti de la grave stola?”"," Fummo chiamati insieme dalla tua città, mentre di solito si chiama un solo magistrato, per conservare la pace"
" Poi disser me: “O Tosco, ch'al collegio de l'ipocriti tristi se' venuto, dir chi tu se' non avere in dispregio”"," E fummo così di parte, che ancora si vede la rovina delle case degli Uberti presso la torre del Gardingo»"
" E io a loro: “I' fui nato e cresciuto sovra 'l bel fiume d'Arno a la gran villa, e son col corpo ch'i' ho sempre avuto"," Caifa e Anna Io cominciai: 5 5 «O fratelli, le vostre pene"
" Ma voi chi siete, a cui tanto distilla quant'i' veggio dolor giù per le guance? e che pena è in voi che sì sfavilla?”",
" E l'un rispuose a me: “Le cappe rance son di piombo sì grosse, che li pesi fan così cigolar le lor bilance",
" Frati godenti fummo, e bolognesi","», ma non dissi altro, perché il mio occhio corse a un dannato, crocifisso per terra con tre paletti di legno"
" io Catalano e questi Loderingo nomati, e da tua terra insieme presi come suole esser tolto un uom solingo, per conservar sua pace"," Quando mi vide, si contorse tutto, soffiando nella barba e sospirando"
" e fummo tali, ch'ancor si pare intorno dal Gardingo”"," Frate Catalano, che se ne accorse, mi disse: «Quel dannato, crocifisso per terra, che tu osservi è Caifa, il gran sacerdote"
" Io cominciai: “O frati, i vostri mali"," Consigliò i farisei che per la salvezza del popolo era necessario mettere in cro-ce un solo uomo, Gesù Cristo"
," È posto nudo di tra-verso nella via, come tu vedi, ed è opportuno che sia schiacciato dal peso di chiunque lo oltrepassi"
," Allo stesso modo in questa bolgia è punito Anna, suo suo-cero, e tutti gli altri sacerdoti dell’assemblea, che causarono ai giudei grandi sventure»"
”," Allora io vidi Virgilio meravigliarsi davanti a Caifa, che era disteso sulla croce in modo tanto infame nell’eterna dannazione"
" ma più non dissi, ch'a l'occhio mi corse un, crucifisso in terra con tre pali"," L’inganno di Malacoda Poi si rivolse al frate: «Non vi dispiaccia, se potete, di dirci se a destra c’è un qualche passaggio che ci permetta di uscire da qui senza costringere gli angeli neri a venire a por-tarci via da questa bolgia"
" Quando mi vide, tutto si distorse, soffiando ne la barba con sospiri","» Allora rispose: «Più di quanto tu speri è vicino uno dei ponti che partono dal cerchio esterno e passano sopra tutte le bolge tormentate, salvo che in questa bolgia è crolla-to e non la sovrasta"
" e 'l frate Catalan, ch'a ciò s'accorse, mi disse: “Quel confitto che tu miri, consigliò i Farisei che convenia porre un uom per lo popolo a' martìri", Potete salire su per la frana di rocce che giace sul pendio e si è ammassata sul fon-do»
" Attraversato è, nudo, ne la via, come tu vedi, ed è mestier ch'el senta qualunque passa, come pesa, pria"," La mia guida rimase un po’ a testa china a riflettere, poi disse: «Malacoda, che uncina i peccatori dell’altra bolgia, mi ha informato male…» Ed il frate: «Io ho già sentito dire a Bologna che il diavolo ha molti vizi"
" E a tal modo il socero si stenta in questa fossa, e li altri dal concilio che fu per li Giudei mala sementa”", Tra di essi udii che è bugiardo e padre di ogni menzogna
 Allor vid'io maravigliar Virgilio sovra colui ch'era disteso in croce tanto vilmente ne l'etterno essilio,"» Subito dopo la mia guida se ne andò a grandi passi, con l’aspetto di chi è un po’ turbato dalla collera"
" Poscia drizzò al frate cotal voce: “Non vi dispiaccia, se vi lece, dirci s'a la man destra giace alcuna foce onde noi amendue possiamo uscirci, sanza costrigner de li angeli neri che vegnan d'esto fondo a dipartirci”", Anch’io mi allontanai dai dannati gravati dalle cap-pe di piombo per andar dietro alle orme dei suoi cari passi
" Rispuose adunque: “Più che tu non speri s'appressa un sasso che da la gran cerchia si move e varca tutt'i vallon feri, salvo che 'n questo è rotto e nol coperchia",
