Original,Translate_IT_1
" “Chi è colui, maestro, che si cruccia guizzando più che li altri suoi consorti”, diss'io, “e cui più roggia fiamma succia?”","» Allora noi venimmo sul quarto argine, volgemmo e discendemmo laggiù, a sinistra, nel fondo pieno di buche e stretto"
" Ed elli a me: “Se tu vuo' ch'i' ti porti là giù per quella ripa che più giace, da lui saprai di sé e de' suoi torti”"," Il buon maestro non mi depose dalle sue anche, finché non giunse vicino al pozzetto di quel dannato, che piangeva con le gambe"
" E io: “Tanto m'è bel, quanto a te piace: tu se' segnore, e sai ch'i' non mi parto dal tuo volere, e sai quel che si tace”"," «Chiunque tu sia, o anima trista, conficcata come un palo nel terreno, che hai in basso quel che va in al-to» io cominciai a dire, «parla, se puoi"
 Allor venimmo in su l'argine quarto,"» Io stavo in attesa come il frate che confessa il perfi-do assassino, il quale, dopo che è capovolto, lo ri-chiama per ritardare ancora un po’ la morte"
 volgemmo e discendemmo a mano stanca là giù nel fondo foracchiato e arto," Ed egli gridò: «Sei tu già qui in piedi, sei tu già qui in piedi, o Bo-nifacio VIII? Sbagliò di parecchi anni la mia cono-scenza del futuro"
" Lo buon maestro ancor de la sua anca non mi dipuose, sì mi giunse al rotto di quel che si piangeva con la zanca"," Ti sei saziato così presto di quella ricchezza, per la quale non temesti di prender con l’inganno la bella donna (=la Chiesa) e poi di farne strazio?» Io mi feci come colui che, non comprendendo ciò che gli vien risposto, resta come scornato e non sa rispondere"
" “O qual che se' che 'l di sù tien di sotto, anima trista come pal commessa”, comincia' io a dir, “se puoi, fa motto”"," Allora Virgilio disse: «Digli sùbito: “Non son colui, non son colui che credi"
" Io stava come 'l frate che confessa lo perfido assessin, che, poi ch'è fitto, richiama lui per che la morte cessa",”»
" Ed el gridò: “Se' tu già costì ritto, se' tu già costì ritto, Bonifazio? Di parecchi anni mi mentì lo scritto", Io risposi come mi fu detto
" Se' tu sì tosto di quell'aver sazio per lo qual non temesti tòrre a 'nganno la bella donna, e poi di farne strazio?”"," Perciò lo spirito storse completamente i piedi; poi, sospirando e con voce di pianto, mi disse: «E allora che cosa vuoi? Se t’interessa tanto sapere chi io sia, che perciò sei corso giù per la costa, sappi che vestii il gran manto papale"
" Tal mi fec'io, quai son color che stanno, per non intender ciò ch'è lor risposto, quasi scornati, e risponder non sanno"," Fui vero figlio dell’orsa, fui un Orsini, e fui così desideroso di ric-chezza per ingrandire gli orsetti (=i nipoti), che las-sù imborsai denaro, qui ho imborsato me stesso"
" Allor Virgilio disse: “Dilli tosto: ""Non son colui, non son colui che credi""”"," Sot-to il mio capo sono trascinati gli altri papi simoniaci che mi precedettero, appiattati dentro le fessure del-la pietra"
 e io rispuosi come a me fu imposto," Laggiù cascherò anch’io, quando verrà co-lui che io credevo che tu fossi, quando ti feci l’improvvisa domanda"
 Per che lo spirto tutti storse i piedi," Ma il tempo, durante il qua-le mi son cotto i piedi e son rimasto così sottosopra, è più lungo di quello che egli resterà piantato con i piedi in fiamme"
" poi, sospirando e con voce di pianto, mi disse: “Dunque che a me richiedi? Se di saper ch'i' sia ti cal cotanto, che tu abbi però la ripa corsa, sappi ch'i' fui vestito del gran manto"," Dopo di lui, macchiato di colpe ben più vergognose, verrà da ponente (=dalla Fran-cia) un altro pastore senza legge (=papa Clemente V), che ricoprirà lui e me"
" e veramente fui figliuol de l'orsa, cupido sì per avanzar li orsatti, che sù l'avere e qui me misi in borsa"," Sarà un nuovo Giasone, del quale si legge nei Maccabei; e, come a questi fu arrendevole il suo re Antioco Epifàne, così sarà con lui il re di Francia Filippo il Bello"
" Di sotto al capo mio son li altri tratti che precedetter me simoneggiando, per le fessure de la pietra piatti","» L’invettiva di Dante contro i papi simo-niaci Io non so se a questo punto fui troppo temerario, perché gli risposi in questo modo: «Deh, ora dimmi: quanto denaro volle nostro Signo-re, quando affidò le chiavi a san Pietro? Gli disse soltanto “Viènimi dietro”"
" Là giù cascherò io altresì quando verrà colui ch'i' credea che tu fossi, allor ch'i' feci 'l sùbito dimando"," Né Pietro né gli altri apo-stoli pretesero oro e argento da Matìa, quando fu de-stinato al posto, che l’anima malvagia di Giuda Isca-riota perse"
" Ma più è 'l tempo già che i piè mi cossi e ch'i' son stato così sottosopra, ch'el non starà piantato coi piè rossi: ché dopo lui verrà di più laida opra, di ver' ponente, un pastor sanza legge, tal che convien che lui e me ricuopra"," Perciò sta’ pure così, perché sei punito a dovere, e custodisci bene il denaro male acquistato, che ti rese ardito contro Carlo d’Angiò"
" Nuovo Iasón sarà, di cui si legge ne' Maccabei"," E, se non me lo vietasse la riverenza per le somme chiavi che tenesti nella vita lieta, io userei parole ancor più gravi, perché la vostra avarizia corrompe il mondo, calpestando i buoni e sollevando i malvagi"
" e come a quel fu molle suo re, così fia lui chi Francia regge”"," Parlò di voi Giovanni l’Evangelista, quando vide colei (=la Roma dei papi) che siede sopra le acque puttaneg-giare con i re"
" Io non so s'i' mi fui qui troppo folle, ch'i' pur rispuosi lui a questo metro: “Deh, or mi dì: quanto tesoro volle Nostro Segnore in prima da san Pietro ch'ei ponesse le chiavi in sua balìa? Certo non chiese se non ""Viemmi retro"""," Proprio quella donna che nacque con sette teste (=i sette sacramenti e i sette doni dello Spirito Santo) e che ebbe vigoroso aiuto dalle dieci corna (=i dieci comandamenti), finché il suo com-portamento piacque a suo marito"
" Né Pier né li altri tolsero a Matia oro od argento, quando fu sortito al loco che perdé l'anima ria"," Vi siete fatti un dio d’oro e d’argento; e quale differenza c’è tra voi e gli adoratori di idoli, se non che essi ne adorano uno, mentre voi ne adorate cento? Ahi, o Costantino, di quanto male fu causa non la tua conversione al cristianesimo, ma quella donazione con cui facesti ricco il primo papa"
" Però ti sta, ché tu se' ben punito","» Mentre gli cantavo queste note, o rabbia o coscienza che lo mordesse, scalciava fortemente con ambedue i piedi"
 e guarda ben la mal tolta moneta ch'esser ti fece contra Carlo ardito," 4 7 Virgilio riporta Dante sull’argine Io credo che le mie invettive piacessero alla mia guida, che ascoltò con volto lieto il suono delle mie franche parole"
" E se non fosse ch'ancor lo mi vieta la reverenza de le somme chiavi che tu tenesti ne la vita lieta, io userei parole ancor più gravi"," Perciò mi prese con ambedue le braccia e, stringendomi al petto, risalì per il sentiero da cui era discesa"
" ché la vostra avarizia il mondo attrista, calcando i buoni e sollevando i pravi", Non si stancò di tenermi abbrac-ciato strettamente e mi portò sopra il ponte che col-lega il quarto e il quinto argine
" Di voi pastor s'accorse il Vangelista, quando colei che siede sopra l'acque puttaneggiar coi regi a lui fu vista"," Qui depose dolce-mente il carico, dolcemente a causa dello scoglio disagevole e ripido, che sarebbe stato un passaggio difficile anche per le capre"
" quella che con le sette teste nacque, e da le diece corna ebbe argomento, fin che virtute al suo marito piacque", Da qui mi si scoprì un’altra bolgia
 Fatto v'avete dio d'oro e d'argento,
