Original,Translate_IT_1
" Ed elli a me: “Vano pensiero aduni: la sconoscente vita che i fé sozzi, ad ogne conoscenza or li fa bruni"," Lo spreco di denaro e l’attaccamento al denaro hanno tolto loro il mondo bello del paradiso, e li hanno posti in questa zuffa: quale essa sia, non aggiungo altre parole"
" In etterno verranno a li due cozzi: questi resurgeranno del sepulcro col pugno chiuso, e questi coi crin mozzi"," La Fortuna Ora, o figlio, puoi vedere la breve permanenza nelle nostre mani dei beni che sono affidati alla Fortuna, per i quali l’umana gente si affanna"
" Mal dare e mal tener lo mondo pulcro ha tolto loro, e posti a questa zuffa: qual ella sia, parole non ci appulcro"," Tutto l’oro che è e che fu sotto la Luna, sulla Terra, non potrebbe acquietare neppure una di queste anime sofferenti»"
" Or puoi, figliuol, veder la corta buffa d'i ben che son commessi a la fortuna, per che l'umana gente si rabuffa"," «O maestro mio» io dissi, «ora dimmi anche: che cos’è questa Fortuna, di cui tu mi parli, che ha i beni del mondo tra i suoi artigli?» E quello a me: «O creature sciocche, quanta ignoranza vi danneg-gia"
" ché tutto l'oro ch'è sotto la luna e che già fu, di quest'anime stanche non poterebbe farne posare una”", Ora voglio che tu assimili bene le mie parole
" “Maestro mio”, diss'io, “or mi dì anche: questa fortuna di che tu mi tocche, che è, che i ben del mondo ha sì tra branche?”"," Colui il cui sapere supera tutto (=Dio) creò i cieli e diede loro chi li conduce (=le intelligenze angeli-che), in modo che ogni cielo risplenda come tutti gli altri, poiché diffonde la stessa quantità di luce"
" E quelli a me: “Oh creature sciocche, quanta ignoranza è quella che v'offende"," Allo stesso modo per le ricchezze terrene dispose un’intelligenza generale e una guida, che a tempo debito trasferisse i beni vani di gente in gente e da una famiglia all’altra, al di là delle resistenze fatte dagli uomini"
 Or vo' che tu mia sentenza ne 'mbocche," Perciò una gente diventa ricca, un’altra diventa povera, in base al giudizio della Fortuna, che è nascosto, come il serpente tra l’erba"
" Colui lo cui saver tutto trascende, fece li cieli e diè lor chi conduce sì, ch'ogne parte ad ogne parte splende, distribuendo igualmente la luce"," Il vostro sapere non la può contrastare: essa provve-de, giudica e attua i suoi disegni, come fanno le al-tre intelligenze angeliche"
" Similemente a li splendor mondani ordinò general ministra e duce che permutasse a tempo li ben vani di gente in gente e d'uno in altro sangue, oltre la difension d'i senni umani", I suoi trasferimenti di ric-chezza non si fermano mai
" per ch'una gente impera e l'altra langue, seguendo lo giudicio di costei, che è occulto come in erba l'angue"," La necessità, cioè il vo-lere divino, la fa essere veloce"
" Vostro saver non ha contasto a lei: questa provede, giudica, e persegue suo regno come il loro li altri dèi", Così succede spesso che qualcuno muti condizione
 Le sue permutazion non hanno triegue: necessità la fa esser veloce, Questa è colei che è maltrattata anche da coloro che dovrebbero lodarla e che invece la biasimano a torto e la insultano
 sì spesso vien chi vicenda consegue, Ma lei è beata e non ode le imprecazioni: con le altre intelligenze angeliche fa girare con animo lieto la sua sfera e con i beati gode della visione di Dio
" Quest'è colei ch'è tanto posta in croce pur da color che le dovrien dar lode, dandole biasmo a torto e mala voce"," Ora discendiamo nel cerchio sottostante, ad un’angoscia maggiore"
 ma ella s'è beata e ciò non ode: con l'altre prime creature lieta volve sua spera e beata si gode, Ormai tramontano le stelle che sorgevano quando io mi mossi dal limbo
 Or discendiamo omai a maggior pieta, Non possiamo fermarci troppo a lungo
" già ogne stella cade che saliva quand'io mi mossi, e 'l troppo star si vieta”","» Il cerchio quinto: gli iracondi e gli acci-diosi Noi attraversammo il cerchio fino alla riva opposta, sopra una sorgente che bolle e si riversa in un fossa-to, l’Acherónte, che parte da essa"
 Noi ricidemmo il cerchio a l'altra riva sovr'una fonte che bolle e riversa per un fossato che da lei deriva," L’acqua era oscu-ra, piuttosto che nera, e noi, seguendo le sue onde torbide, scendemmo giù per una via malagevole"
 L'acqua era buia assai più che persa," Questo ruscello malsano sbocca nella palude chia-mata Stige, quando è disceso ai piedi di quel pendio maligno e grigio"
" e noi, in compagnia de l'onde bige, intrammo giù per una via diversa"," Io ero tutto proteso a guardare, co-sì vidi genti ricoperte di fango in quel pantano (=gli iracondi)"
" In la palude va c'ha nome Stige questo tristo ruscel, quand'è disceso al piè de le maligne piagge grige", Erano tutte nude e avevano l’aspetto sof-ferente
" E io, che di mirare stava inteso, vidi genti fangose in quel pantano, ignude tutte, con sembiante offeso"," Esse si colpivano non soltanto con le mani, ma anche con la testa, il petto e i piedi, strappandosi con i denti brandelli di carne"
" Queste si percotean non pur con mano, ma con la testa e col petto e coi piedi, troncandosi co' denti a brano a brano"," Il buon maestro disse: «O figlio, ora vedi le anime che furono vinte dall’ira"
" Lo buon maestro disse: “Figlio, or vedi l'anime di color cui vinse l'ira"," Voglio anche che tu creda per certo che sot-to l’acqua c’è gente (=gli accidiosi), che sospira e fa 2 1 gorgogliare quest’acqua in superficie, come ti dice lo sguardo ovunque tu lo volgi"
" e anche vo' che tu per certo credi che sotto l'acqua è gente che sospira, e fanno pullular quest'acqua al summo, come l'occhio ti dice, u' che s'aggira"," Immersi nel fango, dicono: “Noi fummo tristi nell’aria dolce che il Sole rallegra, poiché portammo dentro l’animo il fumo dell’accidia e fummo indolenti e negligenti"
" Fitti nel limo dicon: ""Tristi fummo ne l'aere dolce che dal sol s'allegra, portando dentro accidïoso fummo: or ci attristiam ne la belletta negra""", Ora ci rattristiamo nella nera fanghiglia”
" Quest'inno si gorgoglian ne la strozza, ché dir nol posson con parola integra”"," Fanno gorgoglia-re questo lamento nella gola, poiché non lo possono dire con parole chiare»"
" Così girammo de la lorda pozza grand'arco, tra la ripa secca e 'l mézzo, con li occhi vòlti a chi del fango ingozza"," Così costeggiammo quella sozza palude facendo un grande arco tra l’argine roccioso e il pantano, con gli occhi rivolti a chi s’ingózza di fango"
 Venimmo al piè d'una torre al da sezzo, Alla fine venimmo ai piedi di una torre
,
