Original,Translate_IT_1
" vinci l'ambascia con l'animo che vince ogne battaglia, se col suo grave corpo non s'accascia","» Allora mi alzai, mostrando di avere più fiato di quanto non mi sentivo in corpo, e dissi: «Vai avanti, perché io sono forte e ardito…» I dannati della settima bolgia Prendemmo la via su per il ponte roccioso, che era impervio, stretto e malagevole, e assai più ripido di quello precedente"
 Più lunga scala convien che si saglia," Andavo avanti parlando, per non apparire affaticato, quando dall’altra bolgia uscì una voce che pronunciava parole confuse"
 non basta da costoro esser partito," Non so che cosa disse, anche se ero già in cima al ponte che so-vrastava la bolgia, ma chi parlava sembrava che si stesse muovendo"
" Se tu mi 'ntendi, or fa sì che ti vaglia”"," Io guardavo in giù, ma i miei oc-chi, per quanto attenti, non potevano andare sino al fondo a causa del buio"
" Leva' mi allor, mostrandomi fornito meglio di lena ch'i' non mi sentia, e dissi: “Va, ch'i' son forte e ardito”"," Allora dissi: «O maestro, cerca di arrivare sull’altro argine che cinge la bolgia e scendiamo dal ponte, perché da qui io odo le voci ma non capisco le parole, guardo in basso e non vedo nulla"
" Su per lo scoglio prendemmo la via, ch'era ronchioso, stretto e malagevole, ed erto più assai che quel di pria","» «Non ti do altra risposta» disse, «se non invitandoti ad agire, perché alla giusta domanda deve seguire l’azione fatta in silenzio»"
 Parlando andava per non parer fievole," Noi discendemmo il ponte dalla parte in cui si con-giunge con l’ottava bolgia, poi la bolgia mi apparve ben visibile"
" onde una voce uscì de l'altro fosso, a parole formar disconvenevole"," Dentro vidi un terribile groviglio di serpenti, di specie talmente diverse che il solo ricor-do mi rimescola il sangue"
" Non so che disse, ancor che sovra 'l dosso fossi de l'arco già che varca quivi"," La Libia non si deve più vantare con la sua sabbia, poiché, se produce cheli-dri, iacule, faree, cencri e anfisibene, non mostrò mai tanti animali velenosi e dannosi con tutta l’Etiopia né con la regione sopra il Mar Rosso (=l’Arabia)"
 ma chi parlava ad ire parea mosso," In mezzo a questa crudele e tristissima abbondanza correvano genti nude e spaventate, sen-za speranza di trovare un rifugio o la pietra dell’invisibilità"
" Io era vòlto in giù, ma li occhi vivi non poteano ire al fondo per lo scuro"," Dietro le spalle avevano le mani legate con serpi, che ficcavano la coda e il capo lungo le reni e poi si annodavano sul ventre"
" per ch'io: “Maestro, fa che tu arrivi da l'altro cinghio e dismontiam lo muro", Vanni Fucci come l’Araba Fenice All’improvviso un serpente si avventò sopra un dan-nato che era dalla nostra parte e lo morse là dove il collo incontra le spalle
" ché, com'i' odo quinci e non intendo, così giù veggio e neente affiguro”"," Non si scrissero mai una “O” né una “I” così velocemente come quello si ac-cese, bruciò e, cadendo a terra, divenne tutto cenere"
" “Altra risposta”, disse, “non ti rendo se non lo far"," Ma, dopo che fu a terra così distrutto, la cenere si raccolse da sola e il dannato ritornò subito nel suo aspetto precedente"
 ché la dimanda onesta si de' seguir con l'opera tacendo”," Così i saggi narrano che la feni-ce muore e poi rinasce, quando si avvicina ai cin-quecento anni di età"
" Noi discendemmo il ponte da la testa dove s'aggiugne con l'ottava ripa, e poi mi fu la bolgia manifesta: e vidivi entro terribile stipa di serpenti, e di sì diversa mena che la memoria il sangue ancor mi scipa"," Nella sua vita non si nutre di erba né di biada, ma soltanto di gocce di incenso e di resina profumata, e le sue bende funebri sono di nardo e di mirra"
 Più non si vanti Libia con sua rena," E come colui che cade e non sa come, se per la forza di un demone che lo tira a terra o per l’epilessia che lo colpisce, quando si rialza si guarda intorno, tutto smarrito per la grave angoscia che ha provato"
" ché se chelidri, iaculi e faree produce, e cencri con anfisibena, né tante pestilenzie né sì ree mostrò già mai con tutta l'Etïopia né con ciò che di sopra al Mar Rosso èe"," E, guardandosi intorno, sospira"
" Tra questa cruda e tristissima copia corrëan genti nude e spaventate, sanza sperar pertugio o elitropia: con serpi le man dietro avean legate", Così era il peccatore dopo che si era rialzato
" quelle ficcavan per le ren la coda e 'l capo, ed eran dinanzi aggroppate"," Oh, potenza di Dio, quanto sei severa, perché, per far giustizia, colpisci con punizioni così dure"
" Ed ecco a un ch'era da nostra proda, s'avventò un serpente che 'l trafisse là dove 'l collo a le spalle s'annoda", La mia guida do-mandò poi al dannato chi era
" Né O sì tosto mai né I si scrisse, com'el s'accese e arse, e cener tutto convenne che cascando divenisse", Ed egli rispose: «Io precipitai dalla Toscana in questa bolgia crudele poco tempo fa
" e poi che fu a terra sì distrutto, la polver si raccolse per sé stessa e 'n quel medesmo ritornò di butto"," Mi piacque vivere da bestia e non da uomo, proprio come il bastardo che fui"
" Così per li gran savi si confessa che la fenice more e poi rinasce, quando al cinquecentesimo anno appressa"," Io sono Vanni Fucci, detto il Bestia, e Pistoia mi fu degna tana»"
" erba né biado in sua vita non pasce, ma sol d'incenso lagrime e d'amomo, e nardo e mirra son l'ultime fasce"," 5 7 Ed io alla mia guida: «Digli che non scappi e domandagli quale colpa lo scaraventò qui tra i ladri, perché io lo conobbi come uomo sanguinario e rissoso"
" E qual è quel che cade, e non sa como, per forza di demon ch'a terra il tira, o d'altra oppilazion che lega l'omo, quando si leva, che 'ntorno si mira tutto smarrito de la grande angoscia ch'elli ha sofferta, e guardando sospira: tal era 'l peccator levato poscia","» Il peccatore comprese le mie parole e non lo nasco-se, drizzò verso di me l’animo e il volto e divenne rosso d’ira e di vergogna"
" Oh potenza di Dio, quant'è severa, che cotai colpi per vendetta croscia"," La predizione di Vanni Fucci Poi disse: «Provo più dolore di farmi trovare in questa mise-revole condizione, in cui tu mi vedi, che di esserme-ne andato dalla vita mortale"
 Lo duca il domandò poi chi ello era, Io non posso negare quello che tu chiedi
" per ch'ei rispuose: “Io piovvi di Toscana, poco tempo è, in questa gola fiera"," Io sono messo tra i ladri perché rubai gli arredi preziosi dalla sacrestia del duomo di Pistoia, e il furto fu attribuito a torto ad altri"
" Vita bestial mi piacque e non umana, sì come a mul ch'i' fui"," Ma, affinché tu non possa godere di avermi visto in que-sto stato, se mai uscirai da questi luoghi oscuri, apri le orecchie e ascolta la mia predizione: prima Pi-stoia caccerà in esilio i guelfi neri, poi sarà Firenze a cacciare i guelfi bianchi e a cambiar governo"
" son Vanni Fucci bestia, e Pistoia mi fu degna tana”"," Marte farà uscire dalla Val di Magra (=dalla Luni-giana) un fulmine (=Moroello Malaspina, guelfo ne-ro), che sarà circondato da nere nubi"
" E ïo al duca: “Dilli che non mucci, e domanda che colpa qua giù 'l pinse"," E come un u-ragano impetuoso e inarrestabile si abbatterà sopra Campo Piceno, vicino a Pistoia, spazzerà via rapi-damente la nebbia e colpirà con violenza ogni guel-fo bianco"
 ch'io 'l vidi omo di sangue e di crucci”, Te l’ho detto per farti soffrire
" E 'l peccator, che 'ntese, non s'infinse, ma drizzò verso me l'animo e 'l volto, e di trista vergogna si dipinse",»
