Original,Translate_IT_1
" e s'e' furon dinanzi al cristianesmo, non adorar debitamente a Dio: e di questi cotai son io medesmo"," Il buon maestro a me: «Tu non domandi chi sono questi spiriti che tu vedi? Prima di procedere oltre, voglio che tu sappia che essi non peccarono"
" Per tai difetti, non per altro rio, semo perduti, e sol di tanto offesi che sanza speme vivemo in disio”"," Se hanno meriti, ciò non basta, perché non ebbero il battesimo, che è la porta della fede in cui tu credi"
" Gran duol mi prese al cor quando lo 'ntesi, però che gente di molto valore conobbi che 'n quel limbo eran sospesi"," E, se vissero prima della nascita di Gesù Cristo, non adorarono Dio nel modo dovuto"
" “Dimmi, maestro mio, dimmi, segnore”, comincia' io per volere esser certo di quella fede che vince ogne errore: “uscicci mai alcuno, o per suo merto o per altrui, che poi fosse beato?”", Anch’io faccio parte di queste anime
" E quei che 'ntese il mio parlar coverto, rispuose: “Io era nuovo in questo stato, quando ci vidi venire un possente, con segno di vittoria coronato"," Per questa mancanza e non per altra colpa, siamo all’inferno"
" Trasseci l'ombra del primo parente, d'Abèl suo figlio e quella di Noè, di Moïsè legista e ubidente"," Proviamo un’unica sofferenza, quella di vivere nel desiderio senza speranza di vedere Dio"
" Abraàm patrïarca e Davìd re, Israèl con lo padre e co' suoi nati e con Rachele, per cui tanto fé, e altri molti, e feceli beati",
" E vo' che sappi che, dinanzi ad essi, spiriti umani non eran salvati”",
" Non lasciavam l'andar perch'ei dicessi, ma passavam la selva tuttavia, la selva, dico, di spiriti spessi","» La discesa nel limbo di Gesù Cristo Quando sentii queste parole, provai un gran dolore al cuore, poiché compresi che lì, nel limbo, erano sospese genti di grande valore"
" Non era lunga ancor la nostra via di qua dal sonno, quand'io vidi un foco ch'emisperio di tenebre vincia"," «Dimmi, o maestro mio, dimmi, o signore» io co-minciai, per esser certo di quella fede che vince ogni dubbio, «da questo luogo uscì mai qualcuno, per suo merito o per merito altrui, che poi andasse in paradi-so?» Egli comprese la mia domanda implicita, così rispo-se: «Io ero da poco in questa condizione, quando vidi venire qui Gesù Cristo onnipotente, che portava il segno della sua vittoria sulla morte"
" Di lungi n'eravamo ancora un poco, ma non sì ch'io non discernessi in parte ch'orrevol gente possedea quel loco"," Fece uscire da qui l’ombra di Adamo, il primo padre, di suo figlio Abele e quella di Noè, di Mosè legislatore del suo popolo e sempre obbediente a Dio, del patriarca A-bramo e di re David, di Giacobbe con suo padre I-sacco, i suoi figli e la moglie Rachele, per la quale tanto fece per averla in moglie, e molti altri"
" “O tu ch'onori scïenzïa e arte, questi chi son c'hanno cotanta onranza, che dal modo de li altri li diparte?”", E li portò in paradiso
" E quelli a me: “L'onrata nominanza che di lor suona sù ne la tua vita, grazïa acquista in ciel che sì li avanza”"," Voglio che tu sappia che, prima di essi, gli spiriti umani non si salvavano»"
 Intanto voce fu per me udita: “Onorate l'altissimo poeta," Omero e gli altri poeti Non interrompevamo il cammino perché Virgilio parlava, ma oltrepassammo quella fitta schiera di spiriti, quella schiera, dico, numerosa di spiriti"
" l'ombra sua torna, ch'era dipartita”"," Non avevamo percorso un lungo tratto di strada dopo il mio risveglio, quando io vidi un fuoco che vinceva la cappa di tenebre che ci avvolgeva"
" Poi che la voce fu restata e queta, vidi quattro grand'ombre a noi venire: sembianz' avevan né trista né lieta"," Eravamo anco-ra un po’ lontani da esso, ma non tanto che io non distinguessi confusamente che spiriti di grandi per-sonaggi abitavano quel luogo"
" Lo buon maestro cominciò a dire: “Mira colui con quella spada in mano, che vien dinanzi ai tre sì come sire: quelli è Omero poeta sovrano"," «O tu, che onori la scienza e l’arte poetica, chi sono questi spiriti di fama così grande, che sono separati dalla condizione degli altri?» Ed egli a me: «Il buon nome che di loro suona lassù, nella tua vita, acquista grazia in cielo, che così li privilegia"
 l'altro è Orazio satiro che vene,
" Ovidio è 'l terzo, e l'ultimo Lucano",
" Però che ciascun meco si convene nel nome che sonò la voce sola, fannomi onore, e di ciò fanno bene”","» Intanto io udii una voce: «Onorate Virgilio, l’altissimo poeta"
 Così vid'i' adunar la bella scola di quel segnor de l'altissimo canto che sovra li altri com'aquila vola," La sua ombra si era allontanata, ma ora ritorna in mezzo a noi"
" Da ch'ebber ragionato insieme alquanto, volsersi a me con salutevol cenno, e 'l mio maestro sorrise di tanto",» Poi la voce si fermò e tacque
" e più d'onore ancora assai mi fenno, ch'e' sì mi fecer de la loro schiera, sì ch'io fui sesto tra cotanto senno", Io vidi quattro grandi ombre venire verso di noi
" Così andammo infino a la lumera, parlando cose che 'l tacere è bello, sì com'era 'l parlar colà dov'era", Non avevano l’aspetto né triste né lieto
" Venimmo al piè d'un nobile castello, sette volte cerchiato d'alte mura, difeso intorno d'un bel fiumicello"," Il buon maestro cominciò a dire: «Guarda il poeta con la spada in mano, che precede gli altri tre come loro signore"
 Questo passammo come terra dura," Quello è Omero, il poeta più grande di tutti"
 per sette porte intrai con questi savi: giugnemmo in prato di fresca verdura," L’altro che lo segue è Ora-zio, autore delle Satire"
" Genti v'eran con occhi tardi e gravi, di grande autorità ne' lor sembianti: parlavan rado, con voci soavi", Il terzo è Ovidio
" Traemmoci così da l'un de' canti, in loco aperto, luminoso e alto, sì che veder si potien tutti quanti", E l’ultimo è Lucano
" Colà diritto, sovra 'l verde smalto, mi fuor mostrati li spiriti magni, che del vedere in me stesso m'essalto"," Essi hanno in comune con me il nome di poeta, che era stato pronunciato da uno di loro per tutti gli altri, e in tal modo mi rendono onore, per-ché, onorando me, onorano anche se stessi»"
" I' vidi Eletra con molti compagni, tra ' quai conobbi Ettòr ed Enea, Cesare armato con li occhi grifagni"," Così io vidi radunarsi la bella scuola di quel signore dell’altissimo canto della poesia epica, che vola come un’aquila sopra gli altri poeti"
 Vidi Cammilla e la Pantasilea," Essi si misero a parlare un po’ tra loro, poi si volsero verso di me con un cenno di saluto che fece sorridere il mio ma-estro"
 da l'altra parte vidi 'l re Latino che con Lavina sua figlia sedea," E mi fecero un onore ancora maggiore, poiché mi accolsero nella loro schiera, così io fui sesto tra quelle grandi menti"
" Vidi quel Bruto che cacciò Tarquino, Lucrezia, Iulia, Marzïa e Corniglia"," Il nobile castello dei grandi spiriti Poi andammo verso la fonte di luce davanti a noi, parlando di cose che è bello tacere, proprio com’era bello parlarne là dove io ero"
" e solo, in parte, vidi 'l Saladino"," Venimmo ai piedi di un nobile castello, circondato sette volte da mura molto alte e difeso tutt’intorno da un bel fiumicello"
" Poi ch'innalzai un poco più le ciglia, vidi 'l maestro di color che sanno seder tra filosofica famiglia", Lo oltrepassammo come fosse di terreno solido
" Tutti lo miran, tutti onor li fanno: quivi vid'ïo Socrate e Platone, che 'nnanzi a li altri più presso li stanno", Per sette porte entrai con questi saggi
" Democrito che 'l mondo a caso pone, Dïogenès, Anassagora e Tale, Empedoclès, Eraclito e Zenone", Alla fine giun-gemmo in un prato ricoperto d’erba fresca
" e vidi il buono accoglitor del quale, Dïascoride dico", Qui vi erano genti con sguardi lenti e severi
" e vidi Orfeo, Tulïo e Lino e Seneca morale", Il loro aspetto mostrava grande autorevolezza
" Euclide geomètra e Tolomeo, Ipocràte, Avicenna e Galïeno, Averoìs che 'l gran comento feo", Parlavano poco e con voci soavi
" Io non posso ritrar di tutti a pieno, però che sì mi caccia il lungo tema, che molte volte al fatto il dir vien meno"," Ci spostammo da una parte, in un luogo aperto, luminoso e rialzato, dal quale poteva-mo vedere tutti quanti"
" La sesta compagnia in due si scema: per altra via mi mena il savio duca, fuor de la queta, ne l'aura che trema"," Lì di fronte, sopra l’erba, che era verde come smalto, mi furono mostrati i grandi 1 5 spiriti del passato e dentro di me provo ancora la grandissima esaltazione di averli visti"
 E vegno in parte ove non è che luca," Io vidi Elettra con molti suoi compagni, tra essi ri-conobbi Ettore ed Enea, Giulio Cesare con l’arma-tura e gli occhi minacciosi del grifone"
," Vidi Camilla e Pentesilea, la regina delle amazzoni"
