Original,Translate_IT_1
 e tremando ciascuno a me si volse con altri che l'udiron di rimbalzo," Allora i due smisero di sostenersi a vicenda e, tre-mando, si volsero a me, insieme con altri dannati che di riflesso udirono la risposta"
" Lo buon maestro a me tutto s'accolse, dicendo: “Dì a lor ciò che tu vuoli”", Il buon maestro si avvicinò tutto a me e disse: «Di’ a loro quel che vuoi»
" e io incominciai, poscia ch'ei volse: “Se la vostra memoria non s'imboli nel primo mondo da l'umane menti, ma s'ella viva sotto molti soli, ditemi chi voi siete e di che genti"," Io iniziai a parlare, poiché egli voleva così: «Vi auguro che il vostro ricordo nel mondo terreno non scompaia dalle menti umane, ma sopravviva per molti anni"
 la vostra sconcia e fastidiosa pena di palesarvi a me non vi spaventi”, Ditemi chi siete e da dove venite
" “Io fui d'Arezzo, e Albero da Siena”, rispuose l'un, “mi fé mettere al foco", Spero che la vostra sconcia e fastidiosa pena non v’impedi-sca di dire a me chi siete
 ma quel per ch'io mori' qui non mi mena,"» «Io fui Grifolino d’Arezzo» uno mi rispose, «Albero di Siena mi fece mettere al rogo"
" Vero è ch'i' dissi lui, parlando a gioco: ""I' mi saprei levar per l'aere a volo""", Ma ciò per cui io morii non è la colpa che mi porta qui
" e quei, ch'avea vaghezza e senno poco, volle ch'i' li mostrassi l'arte", È vero che io gli dissi scherzando: “Io saprei levarmi in aria e vo-lare”
" e solo perch'io nol feci Dedalo, mi fece ardere a tal che l'avea per figliuolo"," E quello, che era capriccioso e aveva poco senno, volle che io gli mostrassi quell’arte"
" Ma ne l'ultima bolgia de le diece me per l'alchìmia che nel mondo usai dannò Minòs, a cui fallar non lece”"," E soltan-to per il fatto che io non mi tramutai in Dedalo e non mi misi a volare, mi fece bruciare dal vescovo di Siena, che lo considerava suo figlio"
 E io dissi al poeta: “Or fu già mai gente sì vana come la sanese? Certo non la francesca sì d'assai," Ma Minosse, che non può sbagliare, mi condannò nell’ultima del-le dieci bolge perché nel mondo praticai l’alchimia…» Io dissi al poeta: «Si è mai vista gente così sciocca come quella di Siena? Certamente non è più sciocca quella che abi-ta in Francia"
”,"» 6 9 Capocchio di Siena parla delle brigate se-nesi Allora l’altro lebbroso, che mi sentì, rispose con ve-lenoso sarcasmo alle mie parole: «Escludi Stricca dei Salimbeni, che seppe fare spese moderate, e Niccolò dei Salimbeni, che per primo scoprì l’uso prelibato dei chiodi di garofano nella terra (=Siena) dove questo seme della ghiottoneria attecchisce"
" Onde l'altro lebbroso, che m'intese, rispuose al detto mio: “Tra'mene Stricca che seppe far le temperate spese, e Niccolò che la costuma ricca del garofano prima discoverse ne l'orto dove tal seme s'appicca"," Ed escludi la brigata spendereccia nella quale Caccia d’Asciano dissipò la vigna e i vasti poderi e in cui Bartolomeo dei Folcacchieri, l’Abba-gliato, dimostrò il suo senno"
" e tra'ne la brigata in che disperse Caccia d'Ascian la vigna e la gran fonda, e l'Abbagliato suo senno proferse"," Ma, affinché tu sappia chi condivide il tuo giudizio sui senesi, aguzza gli occhi verso di me, così riconoscerai la mia faccia"
" Ma perché sappi chi sì ti seconda contra i Sanesi, aguzza ver' me l'occhio, sì che la faccia mia ben ti risponda: sì vedrai ch'io son l'ombra di Capocchio, che falsai li metalli con l'alchìmia", Vedrai che sono l’ombra di Capocchio perché falsi-ficai i metalli con l’alchimia
" e te dee ricordar, se ben t'adocchio, com'io fui di natura buona scimia”"," E ti devi ricordare, se ben ti capisco, come io fui abile a contraffare la na-tura"
,»
