Original,Translate_IT_1
" Mentre ch'i' rovinava in basso loco, dinanzi a li occhi mi si fu offerto chi per lungo silenzio parea fioco"," Quando lo vidi in quella grande solitudine, «Abbi pietà di me» io gli gridai, «chiunque tu sia, l’ombra d’un morto o un uomo ancora in vita"
" Quando vidi costui nel gran diserto, “ di me”, gridai a lui, “qual che tu sii, od ombra od omo certo","» L’ombra mi rispose: «Non sono vivo, ma lo fui un tempo"
”," I miei genitori furono lombardi, ambedue nativi di Mantova"
" Rispuosemi: “Non omo, omo già fui, e li parenti miei furon lombardi, mantoani per patrïa ambedui"," Nacqui sotto Giulio Cesare, ma troppo tardi per cantarlo, e vissi a Roma sotto il buon Augusto al tempo degli dei falsi e bugiardi"
" Nacqui , ancor che fosse tardi, e vissi a Roma sotto 'l buono Augusto nel tempo de li dèi falsi e bugiardi"," Fui poeta e cantai le imprese di Enea, quel giusto figlio di Anchise, che da Troia venne in Italia, dopo che la superba città fu distrutta"
" Poeta fui, e cantai di quel giusto figliuol d'Anchise che venne di Troia, poi che 'l superbo Ilïón fu combusto"," Ma tu perché ritorni a tanta angoscia? Perché non sali il dilettoso monte, che è inizio e causa di ogni gioia?» «Sei tu quel Virgilio e quella fonte che spande un fiume così abbondante di parole?» gli risposi a fronte bassa per la vergogna"
 Ma tu perché ritorni a tanta noia? perché non sali il dilettoso monte ch'è principio e cagion di tutta gioia?”," «O luce e onore degli altri poeti, concèdimi il tuo aiuto in nome del lungo studio e del grande amore, che mi hanno fatto cercare le tue opere"
" “Or se' tu quel Virgilio e quella fonte che spandi di parlar sì largo fiume?”, rispuos'io lui con vergognosa fronte", Tu sei il mio maestro e il mio autore
" “O de li altri poeti onore e lume, vagliami 'l lungo studio e 'l grande amore che m'ha fatto cercar lo tuo volume"," Tu sei il solo da cui appresi lo stile tragico, che mi ha dato tanto onore"
" Tu se' lo mio maestro e 'l mio autore, tu se' solo colui da cu' io tolsi lo bello stilo che m'ha fatto onore", Vedi la bestia che mi ha fatto volgere indietro
 Vedi la bestia per cu' io mi volsi," Aiùtami, o grande saggio, perché essa mi fa tremare le vene ed i polsi"
" aiutami da lei, famoso saggio, ch'ella mi fa tremar le vene e i polsi”","» «A te conviene prendere un’altra strada» rispose dopo che mi vide in lacrime, «se vuoi uscire da questo luogo selvaggio"
" “A te convien tenere altro vïaggio”, rispuose, poi che lagrimar mi vide, “se vuo' campar d'esto loco selvaggio"," Questa bestia, che ti costringe a chiedere aiuto, non lascia passare alcuno per la sua strada, ma lo ostacola con tale determinazione che alla fine lo uccide"
" ché questa bestia, per la qual tu gride, non lascia altrui passar per la sua via, ma tanto lo 'mpedisce che l'uccide"," Ed ha una natura così malvagia e perversa, che non soddisfa mai la sua sconfinata ingordigia e che, dopo mangiato, ha più fame di prima"
" e ha natura sì malvagia e ria, che mai non empie la bramosa voglia, e dopo 'l pasto ha più fame che pria"," La profezia del Veltro Molti sono gli animali con cui si accoppia e ancora di più saranno in futuro, ma verrà il Veltro, che la farà morire con atroci sofferenze"
" Molti son li animali a cui s'ammoglia, e più saranno ancora, infin che 'l veltro verrà, che la farà morir con doglia"," Questi cercherà non terre né denaro, ma sapienza, amore e virtù, e la sua origine sarà tra feltro e feltro"
" Questi non ciberà terra né peltro, ma sapïenza, amore e virtute, e sua nazion sarà tra feltro e feltro"," Sarà la salvezza di quell’Italia della gente comune, per la quale morirono di morte violenta la vergine Camilla, Eurialo e Niso, e Turno"
" Di quella umile Italia fia salute per cui morì la vergine Cammilla, Eurialo e Turno e Niso di ferute"," Questi la scaccerà da ogni città e la ricaccerà nell’inferno, da dove la fece uscire l’invidia del serpente verso Adamo ed Eva"
" Questi la caccerà per ogne villa, fin che l'avrà rimessa ne lo 'nferno, là onde 'nvidia prima dipartilla", Il viaggio nei tre regni dell’oltretomba Perciò per il tuo bene penso e giudico che tu mi debba seguire: io sarò la tua guida
" Ond'io per lo tuo me' penso e discerno che tu mi segui, e io sarò tua guida, e trarrotti di qui per loco etterno"," Ti trarrò di qui attraverso l’inferno, dove udrai le grida senza speranza dei dannati e vedrai gli antichi spiriti sofferenti, che invocano la seconda morte "
" ove udirai le disperate strida, vedrai li antichi spiriti dolenti, ch'a la seconda morte ciascun grida"," Vedrai coloro che sono contenti di stare nel fuoco del purgatorio, perché sono sicuri di andare, prima o poi, fra le genti beate"
" e vederai color che son contenti nel foco, perché speran di venire quando che sia a le beate genti"," E, se vorrai salire fra quelle genti in paradiso, sarai accompagnato da un’anima più degna di me "
" A le quai poi se tu vorrai salire, anima fia a ciò più di me degna: con lei ti lascerò nel mio partire"," Ti affiderò a lei, prima di lasciarti, perché l’imperatore , che regna lassù, non vuole che io entri nella sua cit 9 tà, poiché non mi sottomisi alla sua legge"
" ché quello imperador che là sù regna, perch'i' fu' ribellante a la sua legge, non vuol che 'n sua città per me si vegna"," Egli impera su tutto l’universo, ma governa da qui: questa è la sua città e qui sta il suo trono"
 In tutte parti impera e quivi regge," Oh, felice colui che ammette lassù"
 quivi è la sua città e l'alto seggio: oh felice colui cu' ivi elegge,"» Il poeta accetta Io gli dissi: «O poeta, in nome di quel Dio che non conoscesti, ti prego di condurmi dove ora dicesti, affinché possa fuggire questo male , e peggio "
”," Così potrò vedere la porta di san Pietro in purgatorio e i dannati dell’inferno, che tu dici tanto mesti»"
" E io a lui: “Poeta, io ti richeggio per quello Dio che tu non conoscesti, acciò ch'io fugga questo male e peggio, che tu mi meni là dov'or dicesti, sì ch'io veggia la porta di san Pietro e color cui tu fai cotanto mesti”", Allora egli si mosse ed io gli tenni dietro
" Allor si mosse, e io li tenni dietro",
