Original,Translate_IT_1
" Cércati al collo, e troverai la soga che 'l tien legato, o anima confusa, e vedi lui che 'l gran petto ti doga”"," Lasciàmolo stare e non parliamo per niente, perché il linguaggio altrui è per lui incomprensibile come il suo linguaggio è incomprensibile per gli altri»"
 Poi disse a me: “Elli stessi s'accusa," Facemmo dunque un viaggio più lungo, tenendo la sinistra e, dopo un tiro di balestra, trovammo un al-tro gigante assai più feroce e smisurato del primo"
 questi è Nembrotto per lo cui mal coto pur un linguaggio nel mondo non s'usa," Fialte e la battaglia di Flegra Non so dire chi fosse il fabbro che lo aveva impri-gionato, ma egli aveva il braccio sinistro legato da-vanti e il destro legato dietro con una catena, che lo teneva stretto dal collo in giù, in modo che nella parte scoperta si avvolgeva per cinque giri"
 Lasciànlo stare e non parliamo a vòto," «Questo superbo volle sperimentare la sua potenza contro il sommo Giove» disse il mio maestro, «per-ciò ha meritato questa punizione"
" ché così è a lui ciascun linguaggio come 'l suo ad altrui, ch'a nullo è noto”"," Si chiama Fialte, e partecipò alla battaglia di Flegra, quando i giganti fecero paura agli dei"
" Facemmo adunque più lungo vïaggio, vòlti a sinistra", Ora non muove più le braccia con cui combatté
 e al trar d'un balestro trovammo l'altro assai più fero e maggio,
" A cigner lui qual che fosse 'l maestro, non so io dir, ma el tenea soccinto dinanzi l'altro e dietro il braccio destro d'una catena che 'l tenea avvinto dal collo in giù, sì che 'n su lo scoperto si ravvolgëa infino al giro quinto",
" “Questo superbo volle esser esperto di sua potenza contra 'l sommo Giove”, disse 'l mio duca, “ond'elli ha cotal merto","» Ed io a lui: «Se è possibile, io vorrei che i miei occhi vedessero interamente il corpo smisurato di Briareo"
" Fïalte ha nome, e fece le gran prove quando i giganti fer paura a' dèi","» Egli rispose: «Qui vicino tu vedrai Anteo, che parla ed è slegato, così potrà posarci sul fondo dell’inferno"
" le braccia ch'el menò, già mai non move”"," Invece quello che tu vuoi vedere è molto più lontano, è le-gato e fatto come questo, tranne che nel viso appare più feroce»"
" E io a lui: “S'esser puote, io vorrei che de lo smisurato Brïareo esperïenza avesser li occhi mei”", Non ci fu mai un terremoto tanto terribile che scuo-tesse una torre così fortemente come Fialte fu rapido a scuotersi
" Ond'ei rispuose: “Tu vedrai Anteo presso di qui che parla ed è disciolto, che ne porrà nel fondo d'ogne reo"," Allora io temetti più che mai la morte e sarebbe bastata soltanto la paura che provavo, se non avessi visto le catene"
" Quel che tu vuo' veder, più là è molto ed è legato e fatto come questo, salvo che più feroce par nel volto”"," 7 4 Anteo depone i due poeti nel cerchio sot-tostante Noi procedemmo più avanti e raggiungemmo Anteo, che usciva fuori della roccia per ben cinque alle (=m 7 circa), esclusa la testa"
" Non fu tremoto già tanto rubesto, che scotesse una torre così forte, come Fïalte a scuotersi fu presto"," «O tu che nella fortunata valle di Zama (dove Sci-pione si ricoprì di gloria quando Annibale voltò le spalle con i suoi soldati), facesti mille leoni di botti-no e che, se tu avessi partecipato alla grande guerra dei tuoi fratelli contro gli dei, qualcuno crede anco-ra che avrebbero vinto i figli della Terra, mettici giù, senza provar ribrezzo, dove il freddo gela il la-go di Cocìto"
" Allor temett'io più che mai la morte, e non v'era mestier più che la dotta, s'io non avessi viste le ritorte"," Non farci andare da Tizio né da Tifeo, tuoi fratelli"
" Noi procedemmo più avante allotta, e venimmo ad Anteo, che ben cinque alle, sanza la testa, uscia fuor de la grotta", Costui può darti quello che qui si desi-dera
" “O tu che ne la fortunata valle che fece Scipïon di gloria reda, quand'Anibàl co' suoi diede le spalle, recasti già mille leon per preda, e che, se fossi stato a l'alta guerra de' tuoi fratelli, ancor par che si creda ch'avrebber vinto i figli de la terra: mettine giù, e non ten vegna schifo, dove Cocito la freddura serra", Perciò chìnati e non rivolgere altrove il volto in segno di rifiuto
 Non ci fare ire a Tizio né a Tifo: questi può dar di quel che qui si brama," Egli ti può ancora dare fama nel mondo, poiché è vivo e lo attende ancora una lunga vita, se la grazia divina non lo chiama a sé anzitem-po"
 però ti china e non torcer lo grifo,» Così disse il maestro
" Ancor ti può nel mondo render fama, ch'el vive, e lunga vita ancor aspetta se 'nnanzi tempo grazia a sé nol chiama”"," Anteo distese in fretta le mani e prese la mia guida con quelle, di cui Ercole sentì la stretta poderosa"
 Così disse 'l maestro," Virgilio, quando si sentì afferrare, mi disse: «Avvicìnati, così io posso afferrarti"
" e quelli in fretta le man distese, e prese 'l duca mio, ond'Ercule sentì già grande stretta","» Poi mi strinse tra le braccia, tanto che eravamo un unico corpo, lui ed io"
" Virgilio, quando prender si sentio, disse a me: “Fatti qua, sì ch'io ti prenda”"," Come a Bologna la torre del-la Garisenda appare a chi la guarda dalla parte in-clinata, quando una nuvola le passa sopra venendo dalla parte opposta, tale apparve Anteo a me, che stavo attento a vederlo chinarsi"
 poi fece sì ch'un fascio era elli e io, E fu un momento così terribile che io sarei voluto andare per un’altra strada
" Qual pare a riguardar la Carisenda sotto 'l chinato, quando un nuvol vada sovr'essa sì, ched ella incontro penda: tal parve Antëo a me che stava a bada di vederlo chinare, e fu tal ora ch'i' avrei voluto ir per altra strada", Ma egli ci posò lievemente sul fondo del la-go che divora Lucifero con Giuda
" Ma lievemente al fondo che divora Lucifero con Giuda, ci sposò"," Né, così chinato, restò a lungo, ma si rialzò subito come l’albero di una nave"
" né, sì chinato, lì fece dimora, e come albero in nave si levò",
