Original,Translate
" a sé mi fece atteso con l’armonia che temperi e discerni, ","Er lenkte meine Aufmerksamkeit auf die Harmonie, die du aufgerichtet hast und feststellst,"
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso","der Himmel schien mir so hell durch das Licht der Sonne, dass Regen oder ein Fluss nie einen so breiten See geschaffen"
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"Die Neuheit des Klanges und des intensiven Lichtes entzündete in mir den Wunsch, seine Ursache zu kennen, so scharf, wie ich sie nie hörte"
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Da las sie in meinem Geiste wie ich selbst, bevor ich sie um etwas bat, das ihren Mund öffnete, um meine unruhige Seele zu beschwichtigen, und sagte:"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Sie selbst machen sich nicht in der Lage, mit einer falschen Vorstellungskraft zu verstehen, so dass Sie nicht sehen, was Sie sehen würden, wenn Sie befreit wurden"
" Tu non se’ in terra, sì come tu credi","Du bist nicht auf der Erde, wie du denkst."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","aber ein Blitz, der sein natürliches Zuhause verlassen hat, lief nicht so schnell wie Sie, dass Sie an den Ort zurückkehren, der wirklich Ihnen gehört (Übersetzt mit Google Translate)"
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Wenn ich durch diese kurzen und lächelnden Worte vom ersten Zweifel befreit wurde, wurde ich von einem anderen Zweifel ergriffen, und ich sagte:"
 «Già contento requïevi di grande ammirazion,Jetzt ist mein großes Wunder nachgelassen
 ma ora ammiro com’ io trascenda questi corpi levi»,"Aber jetzt bin ich erstaunt, wie ich über diese Lichtkörper aufsteigen kann."
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Da sah sie mich an nach einem frommen Seufzer, wie eine Mutter erschien, die sich zu ihrem Sohn wandte, der Unsinn sagte, und begann"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","Alle geschaffenen Dinge sind untereinander ordiniert, und dies ist die Form, die das Universum wie Gott macht."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","In dieser Ordnung sehen rationale Geschöpfe den Abdruck der göttlichen Tugend, die das ultimative Ziel aller Ordnung selbst ist"
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","In dieser Reihenfolge, dass ich sage, alle Naturen erhalten ihre Neigung, in unterschiedlicher Weise, mehr oder weniger nahe an ihrem Schöpferprinzip"
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","für die sie zu mehreren Zielen in der Breite des Universums neigen, und jedes wird durch einen Instinkt, der ihm gegeben wird angetrieben"
 Questi ne porta il foco inver’ la luna,Dieser Instinkt bringt Feuer auf den Mond
 questi ne’ cor mortali è permotore,Es bewegt die Herzen irrationaler Wesen
 questi la terra in sé stringe e aduna,Es strafft sich und macht die Erde zusammenhaltend
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore","Dieser Instinkt bewegt nicht nur die intelligenten Geschöpfe, sondern auch diejenigen mit einer rationalen Seele."
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","Vorsehung, die all dies festsetzt, macht immer mit seinem Licht den Himmel ruhig, in dem sich der schnellste dreht"
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","und bringt uns dorthin, wie zu einem etablierten Ort, die Stärke dieses natürlichen Instinkts, der jedes sich bewegende Wesen zu einem erfolgreichen Ende führt"
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Es ist wahr, dass, da die Form oft nicht der Absicht des Künstlers entspricht, weil Materie nicht so reagiert, wie es sein sollte,"
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","so manchmal bewegt sich die rationale Kreatur weg von diesem Kurs, mit der Macht, sich in eine andere Richtung zu biegen, obwohl so gut gerichtet"
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","und wie ihr einen Blitz sehen könnt, der aus einer Wolke fällt, so kann der natürliche Instinkt den Menschen zum Dehnen bringen, gezeichnet von der falschen Freude an irdischen Gütern"
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Und du wirst nicht erstaunt sein, wenn ich recht richte, daß du hinaufziehst, es sei denn wie ein Strom, der vom Berge ins Tal fließt."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Es wäre erstaunlich, wenn ihr, ohne Hindernisse, auf dem Boden geblieben wäret, wie ein Feuer, das still blieb und nicht nach oben stieg."
 Quinci rivolse inver’ lo cielo il viso,Nach seinen Worten drehte Beatrice ihre Augen in den Himmel
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","O ihr Leser, die in einem kleinen Boot sind , eifrig zuhören , die hinter meinem Schiff singen auf dem Meer folgen ,"
 tornate a riveder li vostri liti,"Geh zurück an die Küste, von der du angefangen hast"
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Geh nicht hinaus ins offene Meer, denn vielleicht wirst du dich selbst verlieren, wenn du meine Totenwache verlierst."
 L’acqua ch’io prendo già mai non si corse,"Das Wasser, durch das ich gehe, wurde nie von jemandem überfahren."
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva bläst den Wind, Apollos hält das Ruder, und die neun Musen zeigen mir den richtigen Kurs."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Ihr wenigen, die ihr euch rechtzeitig mit dem Brot der Engel ernährt habt, von denen man hier auf Erden lebt, aber nie satt wird,"
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Du kannst mit deinem Boot aufs hohe Meer gehen, nach meinem Aufwachen, bevor das Wasser, das zurückkommt, gleich ist."
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Die glorreichen, die nach Colchis kamen, als sie sahen, dass Jason ein Bauer wurde, waren nicht so erstaunt wie du."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,"Der angeborene und anhaltende Durst nach gottgleichem Königreich brachte uns auf, so schnell wie die himmlische Bewegung"
" Beatrice in suso, e io in lei guardava",Beatrice schaute auf und ich schaute in ihr auf
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","und vielleicht zur gleichen kurzen Zeit, wenn ein Pfeil aus dem Seil geschleudert wird, fliegt er und erreicht das Ziel,"
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,"Ich kam an, wo ein wunderbares Spektakel meinen Blick zog"
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ","und darum die, der meine Gedanken nicht verborgen sein konnten, mir, so froh, wie sie schön war,"
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","Er sagte zu mir: ""Reuige deinen Geist zurück und bedanke dich bei Gott, der uns in den ersten Stern geführt hat."""
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Es schien mir, dass es uns mit einer hellen, dicken, festen und klaren Wolke bedeckte, wie ein von der Sonne beleuchteter Diamant."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Das ewige Juwel umarmte uns in sich selbst, als das Wasser den Strahl der Sonne empfängt, der vereint bleibt"
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Wenn ich einen festen Körper hätte, und hier verstehst du nicht, wie eine Dimension die andere ertragen könnte,"
" ch’esser convien se corpo in corpo repe, ","was geschehen muss, wenn ein Körper einen anderen Körper durchdringt,"
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,"der Wunsch, das Wesen zu sehen, in dem man das Geheimnis der Inkarnation des Göttlichen sieht"
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Dort werden wir sehen, was wir glauben durch den Glauben, nicht rational gezeigt, aber bekannt gemacht als die Wahrheiten, an die der Mensch glaubt"
 Io rispuosi,Ich antwortete:
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","""Meine Dame, so fromm wie du nicht mehr sein kannst, danke ich Gott, der mich von der sterblichen Welt getrennt hat."
 Ma ditemi,Aber sag es mir.
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Was sind die dunklen Zeichen dieses Sterns, der dort unten auf der Erde einige dazu bringt, Kain zu fabulisieren?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Sie lächelte ein wenig, und dann sagte sie: ""Wenn die Meinung der Menschen falsch ist,"""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","in der Sache, in der die Sinne keine ausreichenden Erklärungen liefern, solltet ihr euch jetzt sicher nicht wundern,"
 poi dietro ai sensi vedi che la ragione ha corte l’ali,"Denn du siehst, dass Vernunft nicht immer den Sinnen nachgehen kann"
 Ma dimmi quel che tu da te ne pensi»,Aber erzähl mir deine Meinung darüber.
 E io,Und ich
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,"Ich glaube, dass die Unterschiede in der Helligkeit der Sterne durch die unterschiedliche Dichte des Sternenkörpers verursacht werden."
 Ed ella,Und du.
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso","Natürlich werden Sie sehen, dass Ihr Gedanke völlig falsch ist, wenn Sie aufmerksam auf die Argumente hören, mit denen ich ihn widerlegen werde."
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","Der achte Himmel zeigt euch viele Sterne, die in Quantität und Qualität unterschiedlich erscheinen"
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Wenn dies nur durch die unterschiedliche Dichte verursacht würde, dann wäre in allen die gleiche Tugend vorhanden, verteilt in einem größeren Ausmaß, weniger oder gleich"
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Stattdessen ist es notwendig, dass verschiedene Tugenden das Produkt von verschiedenen formalen Prinzipien sind, die nach Ihrer Argumentation auf nur eine reduziert werden würde"
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Und wenn der Grund, warum Sie nach unterschiedlicher Helligkeit suchen, die niedrigere Dichte war, dann wäre dieser Planet von einer Seite zur anderen masselos,"
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","oder, wie ein Körper verteilt ungleich fett und dünn, so dass der Mond hätte Massenunterschied in ihm"
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Wenn die erste Hypothese wahr wäre, würde dies während der Sonnenfinsternisse gesehen werden, denn Sonnenlicht würde so scheinen, wie es geschieht, wenn es in einen anderen durchsichtigen Körper eingedrungen ist."
 Questo non è,Das passiert nicht.
 però è da vedere de l’altro,Daher bleibt die andere Hypothese zu verifizieren.
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Und wenn ich das widerspreche, dann wird sich Ihre Meinung als falsch erweisen."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Wenn der Mond selten, aber nicht von Seite zu Seite, es muss einen Punkt, über den es eine feste Masse."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,"und von dort wird der Strahl der Sonne reflektiert, so wie das Licht von einem Spiegel reflektiert wird"
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Nun wirst du sagen, dass der Strahl in diesem seltenen Punkt weniger leuchtend ist, denn er wird tiefer reflektiert"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","Von diesem Einwand können Sie erleben, wenn Sie dies tun möchten, was der Anfang all Ihres Wissens ist."
 Tre specchi prenderai,Du wirst drei Spiegel nehmen.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi",Und du sollst zwei in derselben Entfernung von dir und den dritten äußersten setzen und in die Mitte der beiden anderen setzen.
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso","Dreht euch zu ihnen, stellt sicher, dass hinter euren Schultern ein Licht ist, das in der gleichen Weise in den drei Spiegeln reflektiert wird und dass ihr es in allen dreien sehen könnt."
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Obwohl der weitere Spiegel das Licht mit weniger Dimension reflektiert, werden Sie sehen, dass in ihm das Licht mit der identischen Helligkeit der anderen beiden"
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Nun, wie die warmen Strahlen der Sonne schmilzt der Schnee und verwandelt sich in Wasser, ohne die Farbe und Kälte des Schnees selbst,"
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Also will ich deinem Intellekt, der bloß des Irrtums ist, neue Gestalt geben und dich mit einem so intensiven Licht erleuchten, dass es in seinem Aussehen so zitternd wirkt wie das eines Sterns"
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,"Im Himmel des göttlichen Friedens dreht sich ein anderer, in dessen Tugend das Wesen all seines Inhalts liegt"
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Der nächste Himmel, der so viele Sterne hat, teilt diese Essenz unter allen Sternen, die sich von ihm unterscheiden und darin eingeschlossen sind."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"Die anderen Himmel arrangieren die unterschiedlichen Tugenden, die sie in sich selbst haben, um auf die Erde ihre Einflüsse und gewünschten Enden zu gießen"
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","Diese Organe des Universums gehen so vor, wie ihr den Himmel im Himmel verstanden habt, so dass sie einen Einfluss von oben erhalten und ihn nach unten nachhallen."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Werfen Sie einen guten Blick auf die Art und Weise, wie ich zu der Wahrheit laufe, die Sie wünschen, so dass Sie zum Abschluss kommen können von selbst."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Die Bewegung und Tugend der himmlischen Räder müssen von Engel Intelligenzen gehen, wie die Kunst des Hammers stammt aus dem Schmied"
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello","und der Himmel, der mit so vielen Sternen geschmückt ist, nimmt den Abdruck, der von dem tiefen Geist versiegelt wird, der ihn rotieren lässt"
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ","Und während die menschliche Seele in eurem Körper verschiedene Kräfte durch verschiedene und unterschiedlich geformte Glieder ausübt,"
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","So entfaltet die Engelsintelligenz ihre Güte, multipliziert mit den verschiedenen Sternen, rotiert, während sie vereint bleibt"
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","Die so vielfältige Tugend ist auf eine andere Weise mit dem kostbaren stellaren Körper verbunden, an den sie Leben gibt, in dem sie wie das Leben in dir bindet"
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Da die im Stern interpenerierte Tugend von einer freudigen Natur herrührt, leuchtet sie im Sternenkörper, während die Freude in der Pupille des Auges leuchtet"
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","Daraus ergibt sich die Tatsache, dass die Helligkeit der Sterne ist anders, nicht von der unterschiedlichen Dichte"
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Es ist das formale Prinzip, das in Übereinstimmung mit seiner Güte, Deckkraft und Leichtigkeit produziert."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto","Diese Sonne, die meine Brust der Liebe erwärmte, hatte mir den süßen Aspekt der Wahrheit mit Argumenten für und gegen"
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","und ich, um zu gestehen, dass ich meinen Fehler korrigiert hatte und ich war sicher, dass ich verstand, hob meinen Kopf so gerade wie nötig zu sprechen"
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Aber es erschien mir eine Vision, die meinen Blick so genau zu sich zog, dass ich mich nicht mehr an mein Geständnis erinnerte."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Wie durch klares und klares Glas oder durch klares und ungestörtes Wasser,"
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille","Die Reflektionen unserer Gesichter kehren so schwindelerregend zurück, dass eine Perle auf einer weißen Stirn unsere Augen nicht weniger schwach beeinflusst,"
 tali vid’ io più facce a parlar pronte,"Also sah ich mehr Gesichter von gesegneten, bereit zu sprechen."
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,"Dann lief ich in den Irrtum gegen das, was die Liebe zwischen Narcissus und seinem Bild im Wasser gespiegelt entzündet."
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Sobald ich die Geister bemerkte, fühlte ich dass sie reflektierte Bilder waren, kehrte ich zurück, um zu sehen wer sie waren."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","Und ich sah nichts und blickte wieder in die Augen meines sanften Führers, der lächelnd in seinem heiligen Blicke brannte."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Sei nicht überrascht, wenn ich deinen kindischen Gedanken anlächele"", sagte er zu mir,"
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","da Ihr Intellekt noch nicht sicher ist hinter der Wahrheit, aber es macht Sie spin leer, wie es normalerweise in diesen Fällen geschieht"
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto","Was du siehst, sind echte Kreaturen, die hier abgetreten sind, weil sie das Gelübde nicht abgelegt haben."
 Però parla con esse e odi e credi,"So rede mit ihnen und glaube alles, was du hörst"
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,"Das wahre Licht, das sie glücklich macht, erlaubt es ihnen nicht, sich von der Wahrheit abzuwenden."
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Und ich wandte mich zu der Seele, die am eifrigsten zu sprechen schien, und begann, fast wie ein Mann durch übermäßiges Verlangen geschwächt."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","""O wohlgeborener Geist, der in den Strahlen des ewigen Lebens eine unverständliche Süße fühlt, wenn er nicht versucht wird,"
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,"Ich freue mich, wenn Sie mir Ihren Namen und Ihren Zustand sagen."
" Ond’ ella, pronta e con occhi ridenti","Dann sie, bereit und mit lächelnden Augen"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","""Unsere Liebe schließt nicht die Tür für einen gerechten Wunsch, genau wie Gott, der alles Paradies wie sich selbst will."""
 I’ fui nel mondo vergine sorella,In der Welt war ich eine Nonne
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Und wenn du genau darüber nachdenkst, wird die Tatsache, dass ich schöner bin, meine Identität nicht vor dir verbergen,"
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","aber ihr werdet mich als Piccarda Donati erkennen, die, mit diesen anderen Seligen hier platziert, im langsamsten Himmel sind"
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati","Unsere Gefühle, die nur durch die Freude des Heiligen Geistes entflammt werden, freuen sich über die Anpassung an seine Ordnung"
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Und dieser Zustand von uns, der so niedrig scheint, wurde uns gegeben, weil unsere Gelübde in mancher Hinsicht nicht erfüllt und vernachlässigt wurden."
 Ond’ io a lei,Dann sagte ich es ihr.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,"In deiner wundervollen Erscheinung scheint etwas Göttliches, das dich von dem unterscheidet, wie du am Leben warst"
 però non fui a rimembrar festino,"Deshalb war ich nicht schnell, mich zu erinnern"
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Aber was du mir jetzt sagst, hilft mir, also ist es einfacher für mich, dir dein Gesicht vorzustellen."
 Ma dimmi,Aber sag es mir.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Ihr, die ihr hier glücklich seid, wollt an einem höheren Ort sein, um Gott näher zu sehen und in größerer Gemeinschaft mit Ihm zu sein?"
 Con quelle altr’ ombre pria sorrise un poco,Mit den anderen Seelen lächelte er zuerst ein wenig
