Filename,Original,Translate
trad_divina_commedia_paradiso_3_1.csv,"segnata nel mio capo io manifesti,","del regno benedetto timbrato nella mia mente,"
trad_divina_commedia_paradiso_3_1.csv,vedra'mi al piè del tuo diletto legno,"mi troverai ai piedi del tuo albero,"
trad_divina_commedia_paradiso_3_1.csv,"venire, e coronarmi de le foglie",incoronare me stesso con le stesse foglie
trad_divina_commedia_paradiso_3_1.csv,che la materia e tu mi farai degno.,di cui il mio tema e voi mi renderete degno.
trad_divina_commedia_paradiso_3_1.csv,"Sì rade volte, padre, se ne coglie","Così raramente, padre, sono riuniti"
trad_divina_commedia_paradiso_3_1.csv,"per trïunfare o cesare o poeta,",per segnare il trionfo di un Cesare o di un poeta...
trad_divina_commedia_paradiso_3_1.csv,"colpa e vergogna de l'umane voglie,",colpa e vergogna dei desideri umani...
trad_divina_commedia_paradiso_3_1.csv,che parturir letizia in su la lieta,"che qualcuno li sta persino bramando,"
trad_divina_commedia_paradiso_3_1.csv,delfica deïtà dovria la fronda,"quelle foglie sul ramo di Peneian, dovrebbe fare"
trad_divina_commedia_paradiso_3_1.csv,"peneia, quando alcun di sé asseta.",il dio gioioso Delphic dà vita alla gioia.
trad_divina_commedia_paradiso_3_1.csv,Poca favilla gran fiamma seconda:,Il grande fuoco salta dalla scintilla più piccola.
trad_divina_commedia_paradiso_3_1.csv,forse di retro a me con miglior voci,"Forse, sulla mia scia, la preghiera sarà plasmata"
trad_divina_commedia_paradiso_3_1.csv,si pregherà perché Cirra risponda.,con parole migliori che Cyrrha possa rispondere.
trad_divina_commedia_paradiso_3_1.csv,Surge ai mortali per diverse foci,La lampada del mondo sorge su di noi mortali
trad_divina_commedia_paradiso_3_1.csv,la lucerna del mondo; ma da quella,"in punti diversi. Ma, da quello che si unisce"
trad_divina_commedia_paradiso_3_1.csv,"che quattro cerchi giugne con tre croci,","quattro cerchi con tre incroci, viene fuori"
trad_divina_commedia_paradiso_3_1.csv,con miglior corso e con migliore stella,su un percorso migliore e in concomitanza
trad_divina_commedia_paradiso_3_1.csv,"esce congiunta, e la mondana cera",con un segno migliore. Poi tempera e impronta
trad_divina_commedia_paradiso_3_1.csv,più a suo modo tempera e suggella.,la cera del mondo più alla sua propria moda.
trad_divina_commedia_paradiso_3_1.csv,Fatto avea di là mane e di qua sera,La sua ascesa vicino a quel punto aveva tirato fuori la mattina là
trad_divina_commedia_paradiso_3_1.csv,"tal foce, e quasi tutto era là bianco","e sera qui, e quell'emisfero"
trad_divina_commedia_paradiso_3_1.csv,"quello emisperio, e l'altra parte nera,","era schierato in luce, questo in oscurità,"
trad_divina_commedia_paradiso_3_1.csv,quando Beatrice in sul sinistro fianco,quando vidi che Beatrice si era rivoltata verso la sua sinistra
trad_divina_commedia_paradiso_3_1.csv,vidi rivolta e riguardar nel sole:,e ora stava fissando il sole...
trad_divina_commedia_paradiso_3_1.csv,aguglia sì non li s'affisse unquanco.,Mai l'aquila aveva fissato il suo sguardo su di esso.
trad_divina_commedia_paradiso_3_1.csv,E sì come secondo raggio suole,"E, come un secondo raggio uscirà dal primo"
trad_divina_commedia_paradiso_3_1.csv,"uscir del primo e risalire in suso,","e rialzarsi fino alla sua sorgente,"
trad_divina_commedia_paradiso_3_1.csv,"pur come pelegrin che tornar vuole,","anche come un pellegrino desidera tornare a casa,"
trad_divina_commedia_paradiso_3_1.csv,"così de l'atto suo, per li occhi infuso","così il suo sguardo, versando attraverso i miei occhi"
trad_divina_commedia_paradiso_3_1.csv,"ne l'imagine mia, il mio si fece,","sulla mia immaginazione, si è fatta mia, e io,"
trad_divina_commedia_paradiso_3_1.csv,e fissi li occhi al sole oltre nostr'uso.,"contro la nostra pratica, metti i miei occhi sul sole."
trad_divina_commedia_paradiso_3_1.csv,"Molto è licito là, che qui non lece",Molto che i nostri poteri qui non possono sostenere è lì
trad_divina_commedia_paradiso_3_1.csv,"a le nostre virtù, mercé del loco",consentito in virtù della natura del luogo
trad_divina_commedia_paradiso_3_1.csv,fatto per proprio de l'umana spece.,creato come dimora adatta all'uomo.
trad_divina_commedia_paradiso_3_1.csv,"Io nol soffersi molto, né sì poco,","Non potevo sopportarlo a lungo, ma non così breve un tempo"
trad_divina_commedia_paradiso_3_1.csv,"ch'io nol vedessi sfavillar dintorno,","per non vederlo scintillare ovunque,"
trad_divina_commedia_paradiso_3_1.csv,com' ferro che bogliente esce del foco;,come il ferro liquido che scorre dal fuoco.
trad_divina_commedia_paradiso_3_1.csv,e di sùbito parve giorno a giorno,"Improvvisamente sembrava che un giorno fosse stato aggiunto a quel giorno,"
trad_divina_commedia_paradiso_3_1.csv,"essere aggiunto, come quei che puote",come se Colui che ha il potere
trad_divina_commedia_paradiso_3_1.csv,avesse il ciel d'un altro sole addorno.,aveva adornato il cielo con un secondo sole.
trad_divina_commedia_paradiso_3_1.csv,Beatrice tutta ne l'etterne rote,Beatrice aveva fissato gli occhi.
trad_divina_commedia_paradiso_3_1.csv,fissa con li occhi stava; e io in lei,sulle ruote eterne e ora fisso
trad_divina_commedia_paradiso_3_1.csv,"le luci fissi, di là sù rimote.","la mia vista su di lei, ritirandola dall'alto."
trad_divina_commedia_paradiso_3_1.csv,"Nel suo aspetto tal dentro mi fei,","Mentre la guardavo, ero cambiato dentro,"
trad_divina_commedia_paradiso_3_1.csv,qual si fé Glauco nel gustar de l'erba,come Glauco era sulla degustazione dell'erba
trad_divina_commedia_paradiso_3_1.csv,che 'l fé consorto in mar de li altri dèi.,che lo ha reso consorte degli dei nel mare.
trad_divina_commedia_paradiso_3_1.csv,Trasumanar significar,Per volare oltre l'umano non può essere descritto
trad_divina_commedia_paradiso_3_1.csv,non si poria; però l'essemplo basti,a parole. Che l'esempio sia sufficiente a uno
trad_divina_commedia_paradiso_3_1.csv,a cui esperïenza grazia serba.,per chi la grazia tiene in serbo questa esperienza.
trad_divina_commedia_paradiso_3_1.csv,S'i' era sol di me quel che creasti,Che io fossi lì solo in quella parte che tu...
trad_divina_commedia_paradiso_3_1.csv,"novellamente, amor che 'l ciel governi,","l'ultimo creato è conosciuto solo a te, o amore che governa"
trad_divina_commedia_paradiso_3_1.csv,"tu 'l sai, che col tuo lume mi levasti.",il cielo e mi ha attirato là con la tua luce.
trad_divina_commedia_paradiso_3_1.csv,Quando la rota che tu sempiterni,"Quando i cieli tu hai fatto eterno,"
trad_divina_commedia_paradiso_3_1.csv,"desiderato, a sé mi fece atteso","ruotando nel desiderio, catturato la mia attenzione"
trad_divina_commedia_paradiso_3_1.csv,"con l'armonia che temperi e discerni,","con l'armonia che affliggi,"
trad_divina_commedia_paradiso_3_1.csv,parvemi tanto allor del cielo acceso,allora gran parte del cielo sembrava bruciato
trad_divina_commedia_paradiso_3_1.csv,"de la fiamma del sol, che pioggia o fiume",per il sole fiammeggiante che né pioggia né fiume
trad_divina_commedia_paradiso_3_1.csv,lago non fece alcun tanto disteso.,mai nutrito un lago così vasto.
trad_divina_commedia_paradiso_3_1.csv,La novità del suono e 'l grande lume,La novità del suono e la luce luminosa
trad_divina_commedia_paradiso_3_1.csv,di lor cagion m'accesero un disio,illuminato in me tale desiderio ardente di conoscere la loro causa
trad_divina_commedia_paradiso_3_1.csv,mai non sentito di cotanto acume.,come non avevo mai provato con tanta nitidezza.
trad_divina_commedia_paradiso_3_1.csv,"Ond'ella, che vedea me sì com'io,","E lei, che mi conosceva come conoscevo me stessa,"
trad_divina_commedia_paradiso_3_1.csv,"a quïetarmi l'animo commosso,",per calmare la mia mente agitata
trad_divina_commedia_paradiso_3_1.csv,"pria ch'io a dimandar, la bocca aprio","prima ancora che cominciassi a parlare, le separavo le labbra"
trad_divina_commedia_paradiso_3_1.csv,e cominciò: “Tu stesso ti fai grosso,e disse: 'Ti fai noioso-imbecille
trad_divina_commedia_paradiso_3_1.csv,"col falso imaginar, sì che non vedi","con false nozioni, in modo che non si può vedere"
trad_divina_commedia_paradiso_3_1.csv,ciò che vedresti se l'avessi scosso.,"quello che avresti capito, se non li avessi buttati via."
trad_divina_commedia_paradiso_3_1.csv,"Tu non se' in terra, sì come tu credi;","Non sei ancora sulla terra, come credi."
trad_divina_commedia_paradiso_3_1.csv,"ma folgore, fuggendo il proprio sito,","In effetti, fulmini che osano dalla sua fonte"
trad_divina_commedia_paradiso_3_1.csv,non corse come tu ch'ad esso riedi”.,"Non hai mai accelerato tanto quanto torni dalla tua."""
trad_divina_commedia_paradiso_3_1.csv,S'io fui del primo dubbio disvestito,Se mi avessero privato della mia precedente confusione...
trad_divina_commedia_paradiso_3_1.csv,"per le sorrise parolette brevi,","con le sue brevi e sorridenti parole,"
trad_divina_commedia_paradiso_3_1.csv,dentro ad un nuovo più fu' inretito,Ero il più impigliato nel nuovo dubbio
trad_divina_commedia_paradiso_3_1.csv,e dissi: “Già contento,e disse: 'Io ero contento di essere rilasciato
trad_divina_commedia_paradiso_3_1.csv,di grande ammirazion; ma ora ammiro,"dal mio stupore, ma ora sono stupito"
trad_divina_commedia_paradiso_3_1.csv,com'io trascenda questi corpi levi”.,"che posso scorrere attraverso questi corpi luminosi."""
trad_divina_commedia_paradiso_3_1.csv,"Ond'ella, appresso d'un pïo sospiro,","Poi, sospirando con pietà,"
trad_divina_commedia_paradiso_3_1.csv,li occhi drizzò ver' me con quel sembiante,piegato i suoi occhi su di me con solo quello sguardo
trad_divina_commedia_paradiso_3_1.csv,"che madre fa sovra figlio deliro,","una madre getta sul suo bambino delirante,"
trad_divina_commedia_paradiso_3_1.csv,e cominciò: “Le cose tutte quante,"e disse: ""Tutte le cose create hanno un ordine"
trad_divina_commedia_paradiso_3_1.csv,"hanno ordine tra loro, e questo è forma","in se stessi, e questo genera la forma"
trad_divina_commedia_paradiso_3_1.csv,che l'universo a Dio fa simigliante.,che permette all'universo di assomigliare a Dio.
trad_divina_commedia_paradiso_3_1.csv,Qui veggion l'alte creature l'orma,Qui le creature superiori vedono l'impronta
trad_divina_commedia_paradiso_3_1.csv,"de l'etterno valore, il qual è fine","della pena eterna, la fine"
trad_divina_commedia_paradiso_3_1.csv,al quale è fatta la toccata norma.,per la quale quel modello era esso stesso esposto.
trad_divina_commedia_paradiso_3_1.csv,Ne l'ordine ch'io dico sono accline,"'In questo ordine, tutte le nature hanno la loro piega"
trad_divina_commedia_paradiso_3_1.csv,"tutte nature, per diverse sorti,","secondo i loro diversi destini,"
trad_divina_commedia_paradiso_3_1.csv,più al principio loro e men vicine;,sia più vicino alla loro fonte o più lontano da essa.
trad_divina_commedia_paradiso_3_1.csv,onde si muovono a diversi porti,"'Si muovono, quindi, verso diversi porti"
trad_divina_commedia_paradiso_3_1.csv,"per lo gran mar de l'essere, e ciascuna","sulla vastità del mare dell'essere,"
trad_divina_commedia_paradiso_3_1.csv,con istinto a lei dato che la porti.,ciascuno intriso di istinto che lo spinge sul suo corso.
trad_divina_commedia_paradiso_3_1.csv,Questi ne porta il foco inver' la luna;,"'Questo istinto porta fuoco verso la luna,"
trad_divina_commedia_paradiso_3_1.csv,questi ne' cor mortali è permotore;,"questa è la forza in movimento nei cuori mortali,"
trad_divina_commedia_paradiso_3_1.csv,questi la terra in sé stringe e aduna;,questo lega la terra alla terra e la rende unica.
trad_divina_commedia_paradiso_3_1.csv,né pur le creature che son fore,'Questo arco spinge non solo creato le cose
trad_divina_commedia_paradiso_3_1.csv,"d'intelligenza quest'arco saetta,","che mancano di intelligenza, ma anche quelli"
trad_divina_commedia_paradiso_3_1.csv,ma quelle c'hanno intelletto e amore.,che hanno sia l'intelletto che l'amore.
trad_divina_commedia_paradiso_3_1.csv,"La provedenza, che cotanto assetta,","'La prova, che regola tutto questo,"
trad_divina_commedia_paradiso_3_1.csv,del suo lume fa 'l ciel sempre quïeto,fa con la sua luce per sempre calmare il cielo
trad_divina_commedia_paradiso_3_1.csv,nel qual si volge quel c'ha maggior fretta;,"che contiene quello che gira con la massima velocità,"
trad_divina_commedia_paradiso_3_1.csv,"e ora lì, come a sito decreto,","""e là, ora, per un luogo stabilito,"
trad_divina_commedia_paradiso_3_1.csv,cen porta la virtù di quella corda,"il potere di quella corda ci porta,"
trad_divina_commedia_paradiso_3_1.csv,che ciò che scocca drizza in segno lieto.,"puntato, come è tutto spara, ad un bersaglio gioioso."
trad_divina_commedia_paradiso_3_1.csv,"Vero è che, come forma non s'accorda","""È vero che come un'opera spesso fallirà"
trad_divina_commedia_paradiso_3_1.csv,"molte fïate a l'intenzion de l'arte,","per corrispondere alla sua forma prevista, alla sua materia"
trad_divina_commedia_paradiso_3_1.csv,"perch'a risponder la materia è sorda,","sordo e insensibile al piano dell'artigiano,"
trad_divina_commedia_paradiso_3_1.csv,così da questo corso si diparte,"Cosi' a volte una creatura, che ha la capacita'..."
trad_divina_commedia_paradiso_3_1.csv,"talor la creatura, c'ha podere","per sterzare, così spinto, dirigersi verso un'altra via,"
trad_divina_commedia_paradiso_3_1.csv,"di piegar, così pinta, in altra parte;",in deviazione dal corso migliore
trad_divina_commedia_paradiso_3_1.csv,e sì come veder si può cadere,"'e, proprio come a volte vediamo il fuoco"
trad_divina_commedia_paradiso_3_1.csv,"foco di nube, sì l'impeto primo","cadere da una nuvola, proprio così l'impulso primordiale,"
trad_divina_commedia_paradiso_3_1.csv,l'atterra torto da falso piacere.,"deviato dal falso piacere, la volge verso la terra."
trad_divina_commedia_paradiso_3_1.csv,"Non dei più ammirar, se bene stimo,","'Se ho ragione, non dovresti più chiederti"
trad_divina_commedia_paradiso_3_1.csv,"lo tuo salir, se non come d'un rivo",al tuo sorgere che alla discesa di un ruscello
trad_divina_commedia_paradiso_3_1.csv,se d'alto monte scende giuso ad imo.,dalla cima di una montagna fino ai piedi.
trad_divina_commedia_paradiso_3_1.csv,"Maraviglia sarebbe in te se, privo","Sarebbe stupefacente se tu, liberati"
trad_divina_commedia_paradiso_3_1.csv,"d'impedimento, giù ti fossi assiso,","da ogni ostacolo, era rimasto sotto,"
trad_divina_commedia_paradiso_3_1.csv,com'a terra quïete in foco vivo”.,"come se sulla terra una fiamma viva si fosse fermata."""
trad_divina_commedia_paradiso_3_1.csv,Quinci rivolse inver' lo cielo il viso.,Poi volse la faccia verso il cielo.
trad_divina_commedia_paradiso_3_2.csv,"O voi che siete in piccioletta barca,","O tu, desideroso di sentire di più,"
trad_divina_commedia_paradiso_3_2.csv,"desiderosi d'ascoltar, seguiti",che hanno seguito nella tua piccola corteccia
trad_divina_commedia_paradiso_3_2.csv,"dietro al mio legno che cantando varca,","la mia nave che canta si fa strada,"
trad_divina_commedia_paradiso_3_2.csv,tornate a riveder li vostri liti:,voltatevi indietro se rivedrete le vostre coste.
trad_divina_commedia_paradiso_3_2.csv,"non vi mettete in pelago, ché forse,","Non dirigetevi verso l'abisso,"
trad_divina_commedia_paradiso_3_2.csv,"perdendo me, rimarreste smarriti.","Per avermi perso di vista, ti perderesti."
trad_divina_commedia_paradiso_3_2.csv,L'acqua ch'io prendo già mai non si corse;,I mari che navigavo non sono mai stati navigati prima d'ora.
trad_divina_commedia_paradiso_3_2.csv,"Minerva spira, e conducemi Appollo,","Minerva riempie le mie vele, Apollo è la mia guida,"
trad_divina_commedia_paradiso_3_2.csv,e nove Muse mi dimostran l'Orse.,nove Muse mi indicano gli Orsi.
trad_divina_commedia_paradiso_3_2.csv,Voialtri pochi che drizzaste il collo,Voi altri pochi che vi avete tirato il collo in tempo
trad_divina_commedia_paradiso_3_2.csv,"per tempo al pan de li angeli, del quale","per raggiungere il pane degli angeli, che ci dà la vita sulla terra,"
trad_divina_commedia_paradiso_3_2.csv,"vivesi qui ma non sen vien satollo,","ma non ci lascia mai soddisfatti,"
trad_divina_commedia_paradiso_3_2.csv,metter potete ben per l'alto sale,"si può effettivamente partire, la vostra nave a galla"
trad_divina_commedia_paradiso_3_2.csv,"vostro navigio, servando mio solco","sul fondo salato, mantenendo il solco"
trad_divina_commedia_paradiso_3_2.csv,dinanzi a l'acqua che ritorna equale.,"L'ho fatto, prima che il mare torni liscio."
trad_divina_commedia_paradiso_3_2.csv,Que' glorïosi che passaro al Colco,"Quegli uomini famosi che si sono recati a Colchide,"
trad_divina_commedia_paradiso_3_2.csv,"non s'ammiraron come voi farete,","quando videro che Giasone era diventato un pupazzo,"
trad_divina_commedia_paradiso_3_2.csv,quando Iasón vider fatto bifolco.,non sono stati storditi come lo sarai tu.
trad_divina_commedia_paradiso_3_2.csv,La concreata e perpetüa sete,L'innata e infinita sete di Dio
trad_divina_commedia_paradiso_3_2.csv,del deïforme regno cen portava,"nel Suo regno ci ha attirati,"
trad_divina_commedia_paradiso_3_2.csv,veloci quasi come 'l ciel vedete.,quasi quanto sai che i cieli si voltano.
trad_divina_commedia_paradiso_3_2.csv,"Beatrice in suso, e io in lei guardava;","Beatrice guardava verso l'alto, il mio sguardo fissava su di lei,"
trad_divina_commedia_paradiso_3_2.csv,e forse in tanto in quanto un quadrel posa,"quando, forse così rapidamente come un bullone colpisce,"
trad_divina_commedia_paradiso_3_2.csv,"e vola e da la noce si dischiava,","vola e libera dalla sua cattura,"
trad_divina_commedia_paradiso_3_2.csv,giunto mi vidi ove mirabil cosa,Improvvisamente mi ritrovai lì.
trad_divina_commedia_paradiso_3_2.csv,mi torse il viso a sé; e però quella,dove i miei occhi erano attratti da una vista sbalorditiva.
trad_divina_commedia_paradiso_3_2.csv,"cui non potea mia cura essere ascosa,","E lei, da cui i miei pensieri non potevano essere custoditi"
trad_divina_commedia_paradiso_3_2.csv,"volta ver' me, sì lieta come bella,","si volse a me, piena di gioia come era giusta,"
trad_divina_commedia_paradiso_3_2.csv,"“Drizza la mente in Dio grata”, mi disse,","per dire: ""Dirigete la vostra mente riconoscente a Dio,"
trad_divina_commedia_paradiso_3_2.csv,“che n'ha congiunti con la prima stella”.,"che ci ha uniti con la stella più vicina."""
trad_divina_commedia_paradiso_3_2.csv,Parev'a me che nube ne coprisse,"Mi sembrava che fossimo in una nuvola,"
trad_divina_commedia_paradiso_3_2.csv,"lucida, spessa, solida e pulita,","lucente, denso, solido e non martoriato,"
trad_divina_commedia_paradiso_3_2.csv,quasi adamante che lo sol ferisse.,come un diamante colpito dalla luce del sole.
trad_divina_commedia_paradiso_3_2.csv,Per entro sé l'etterna margarita,"L'eterna perla ci ha accolti in sé,"
trad_divina_commedia_paradiso_3_2.csv,"ne ricevette, com'acqua recepe",come l'acqua fa un raggio di luce
trad_divina_commedia_paradiso_3_2.csv,raggio di luce permanendo unita.,e tuttavia rimane insondabile e sereno.
trad_divina_commedia_paradiso_3_2.csv,"S'io era corpo, e qui non si concepe",Se fossi lì in carne e ossa... sulla terra non potremmo concepire
trad_divina_commedia_paradiso_3_2.csv,"com'una dimensione altra patio,","come la materia può ammettere un'altra questione ad esso,"
trad_divina_commedia_paradiso_3_2.csv,"ch'esser convien se corpo in corpo repe,","quando il corpo scorre dentro, diventa un altro corpo"
trad_divina_commedia_paradiso_3_2.csv,accender ne dovria più il disio,"che, tanto più, dovrebbe accendere il nostro desiderio"
trad_divina_commedia_paradiso_3_2.csv,di veder quella essenza in che si vede,per vedere Colui Che ci fa vedere
trad_divina_commedia_paradiso_3_2.csv,come nostra natura e Dio s'unio.,il modo in cui la nostra natura era unita a Dio.
trad_divina_commedia_paradiso_3_2.csv,"Lì si vedrà ciò che tenem per fede,","Ciò che ora prendiamo la fede sarà poi visto,"
trad_divina_commedia_paradiso_3_2.csv,"non dimostrato, ma fia per sé noto","non dimostrato ma manifestato,"
trad_divina_commedia_paradiso_3_2.csv,a guisa del ver primo che l'uom crede.,"come le verità a priori, che accettiamo."
trad_divina_commedia_paradiso_3_2.csv,"Io rispuosi: “Madonna, sì devoto","Ho risposto: 'My Lady, con assoluta devozione"
trad_divina_commedia_paradiso_3_2.csv,"com'esser posso più, ringrazio lui",Grazie a Lui.
trad_divina_commedia_paradiso_3_2.csv,lo qual dal mortal mondo m'ha remoto.,che mi ha allontanato dal mondo della morte.
trad_divina_commedia_paradiso_3_2.csv,Ma ditemi: che son li segni bui,"Ma dimmi, quali sono le macchie scure?"
trad_divina_commedia_paradiso_3_2.csv,"di questo corpo, che là giuso in terra",su questo corpo che fa quelli giù sulla terra
trad_divina_commedia_paradiso_3_2.csv,fan di Cain favoleggiare altrui?”.,ripetere le loro storie assurde di Caino?
trad_divina_commedia_paradiso_3_2.csv,"Ella sorrise alquanto, e poi “S'elli erra","Ha sorriso un po ', allora: 'Se la comprensione"
trad_divina_commedia_paradiso_3_2.csv,"l'oppinïon”, mi disse, “d'i mortali","di mortali sbaglia, - disse, - là dove la chiave"
trad_divina_commedia_paradiso_3_2.csv,"dove chiave di senso non diserra,","dei sensi fallisce nel suo sblocco,"
trad_divina_commedia_paradiso_3_2.csv,certo non ti dovrien punger li strali,"""Sicuramente gli alberi della meraviglia non dovrebbero più"
trad_divina_commedia_paradiso_3_2.csv,"d'ammirazione omai, poi dietro ai sensi","ti colpiscono, visto che lo vedi, dipendenti"
trad_divina_commedia_paradiso_3_2.csv,vedi che la ragione ha corte l'ali.,"sui sensi, le ali della ragione cadono corte."
trad_divina_commedia_paradiso_3_2.csv,Ma dimmi quel che tu da te ne pensi”.,Ma dimmi cosa ne pensi tu stesso.
trad_divina_commedia_paradiso_3_2.csv,E io: “Ciò che n'appar qua sù diverso,E io: 'Le diverse sfumature qui
trad_divina_commedia_paradiso_3_2.csv,credo che fanno i corpi rari e densi”.,"sono causati, credo, da corpi rari o densi."""
trad_divina_commedia_paradiso_3_2.csv,Ed ella: “Certo assai vedrai sommerso,"E lei: 'Nessun dubbio, ma si vedrà che questa fede"
trad_divina_commedia_paradiso_3_2.csv,"nel falso il creder tuo, se bene ascolti",si trova in profondità nell'errore - se si considera bene
trad_divina_commedia_paradiso_3_2.csv,l'argomentar ch'io li farò avverso.,gli argomenti che mi opporrò contro di esso.
trad_divina_commedia_paradiso_3_2.csv,La spera ottava vi dimostra molti,"'L'ottava sfera vi mostra molte luci,"
trad_divina_commedia_paradiso_3_2.csv,"lumi, li quali e nel quale e nel quanto","che, sia in magnitudo che luminosità,"
trad_divina_commedia_paradiso_3_2.csv,notar si posson di diversi volti.,può essere visto come avente aspetti diversi.
trad_divina_commedia_paradiso_3_2.csv,"Se raro e denso ciò facesser tanto,","'Se questo fosse causato da rari e densi soli,"
trad_divina_commedia_paradiso_3_2.csv,"una sola virtù sarebbe in tutti,",una sola potenza sarebbe in tutti:
trad_divina_commedia_paradiso_3_2.csv,più e men distributa e altrettanto.,"qui più, là meno -- o ugualmente."
trad_divina_commedia_paradiso_3_2.csv,Virtù diverse esser convegnon frutti,"""Le diverse competenze devono essere il frutto di"
trad_divina_commedia_paradiso_3_2.csv,"di princìpi formali, e quei, for ch'uno,","principi formativi, ma questi, tranne uno,"
trad_divina_commedia_paradiso_3_2.csv,seguiterieno a tua ragion distrutti.,"secondo il vostro ragionamento, sarebbe annullato."
trad_divina_commedia_paradiso_3_2.csv,"Ancor, se raro fosse di quel bruno","'Cosa c'è di più, se l'oscurità di cui si chiede"
trad_divina_commedia_paradiso_3_2.csv,"cagion che tu dimandi, o d'oltre in parte","aveva rarità come causa, questo pianeta"
trad_divina_commedia_paradiso_3_2.csv,fora di sua materia sì digiuno,"sarebbe privo di materia in alcune parti,"
trad_divina_commedia_paradiso_3_2.csv,"esto pianeto, o, sì come comparte","'o altro, proprio come grasso e magro"
trad_divina_commedia_paradiso_3_2.csv,"lo grasso e 'l magro un corpo, così questo","alternare in massa su un corpo, questo pianeta"
trad_divina_commedia_paradiso_3_2.csv,nel suo volume cangerebbe carte.,alternare le pagine del suo volume.
trad_divina_commedia_paradiso_3_2.csv,"Se 'l primo fosse, fora manifesto","'Se fosse vero il primo caso, questo sarebbe dimostrato"
trad_divina_commedia_paradiso_3_2.csv,"ne l'eclissi del sol, per trasparere","nell'eclissi del sole, quando la luce si manifesta,"
trad_divina_commedia_paradiso_3_2.csv,lo lume come in altro raro ingesto.,come quando brilla attraverso qualsiasi mezzo più raro.
trad_divina_commedia_paradiso_3_2.csv,Questo non è: però è da vedere,"""Ma questo non è il caso: quindi, prendiamo in considerazione"
trad_divina_commedia_paradiso_3_2.csv,"de l'altro; e s'elli avvien ch'io l'altro cassi,","l'altro tuo argomento e, se lo mostrero' falso,"
trad_divina_commedia_paradiso_3_2.csv,falsificato fia lo tuo parere.,Allora la tua opinione si rivelera' sbagliata.
trad_divina_commedia_paradiso_3_2.csv,"S'elli è che questo raro non trapassi,","""Se questa sostanza più rara non va fino in fondo,"
trad_divina_commedia_paradiso_3_2.csv,esser conviene un termine da onde,ci deve essere un punto in cui il suo più denso opposto
trad_divina_commedia_paradiso_3_2.csv,lo suo contrario più passar non lassi;,non avrebbe permesso alla luce di passare su throug
trad_divina_commedia_paradiso_3_2.csv,e indi l'altrui raggio si rifonde,'e così un raggio di luce sarebbe gettato indietro
trad_divina_commedia_paradiso_3_2.csv,così come color torna per vetro,proprio come il colore si riflette dal vetro
trad_divina_commedia_paradiso_3_2.csv,lo qual di retro a sé piombo nasconde.,per lo strato nascosto di piombo che sta sotto.
trad_divina_commedia_paradiso_3_2.csv,Or dirai tu ch'el si dimostra tetro,"'Ora, si obietterà, il raggio mostra buio lì"
