Original,Translate
" S’i’ era sol di me quel che creasti novellamente, amor che ’l ciel governi, tu ’l sai, che col tuo lume mi levasti","If I was only what you, love that governs Heaven, created for last, you know that you lifted me up with your light"
" Quando la rota che tu sempiterni desiderato, ","When the rotating motion of Heaven, which you make eternal with the desire of the heavenly wheels to approach you,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ","He drew my attention to the harmony that you set and establish,"
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso",the sky seemed so bright to me by the light of the sun that rain or a river never created such a wide lake
" La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume","The novelty of sound and intense light kindled in me the desire to know its cause, so sharp as I never heard it"
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Then she, who read in my mind as myself, before I asked her something opened her mouth to appease my troubled soul and said,"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","You yourself make yourself unable to comprehend with a false imagination, so that you do not see what you would see if you were freed"
" Tu non se’ in terra, sì come tu credi","You're not on Earth, just as you think."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","but a lightning, leaving its natural home, did not run as fast as you that you return to the place that is really yours (Translated with Google Translate)"
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","If I was freed from the first doubt through those brief and smiling words, I was seized by another doubt, and I said,"
" «Già contento requïevi di grande ammirazion",♪ Now my great wonder has subsided
" ma ora ammiro com’ io trascenda questi corpi levi»",But now I am amazed how I can ascend beyond these light bodies.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Then she, after a devout sigh, looked at me with the appearance of a mother who turned to her son who said nonsense, and began"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","All created things are ordained among themselves, and this is the form that makes the Universe like God."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","In this order rational creatures see the imprint of divine virtue, which is the ultimate goal of all order itself"
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","In this order that I say all natures receive their inclination, in different ways, more or less close to their creator principle"
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","for which they tend to several goals in the breadth of the Universe, and each is driven by an instinct given to it"
" Questi ne porta il foco inver’ la luna",This instinct brings fire to the moon
" questi ne’ cor mortali è permotore",It moves the hearts of irrational beings
" questi la terra in sé stringe e aduna",It tightens and makes the earth cohesive
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore","This instinct moves not only the intelligent creatures, but also those with a rational soul."
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","Providence, which establishes all this, always makes quiet with its light the Heaven in which rotates the fastest"
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","and brings us there, as to an established site, the strength of that natural instinct that directs every moving being to a successful end"
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","It is true that, as the form many times does not correspond to the intention of the artist, because matter does not respond as it should,"
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","so sometimes the rational creature moves away from this course, having the power to bend in another direction, though so well directed"
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","and as you can see a lightning that falls from a cloud, so the natural instinct can make man stretch down, drawn by the false pleasure of earthly goods"
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","And thou shalt not be astonished, if I judge correctly, that thou go up, except as a river flowing from the mountain to the valley."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","It would be astonishing if you, without impediments, had remained on the ground, just like a fire that remained quiet and did not rise upward."
" Quinci rivolse inver’ lo cielo il viso","After his words, Beatrice turned her eyes to Heaven"
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","O you readers who are in a small boat , eager to listen , who follow behind my ship singing on the sea ,"
" tornate a riveder li vostri liti",Go back to the coast from which you started
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","do not go out into the open sea, for perhaps by losing my wake, you will lose yourself."
" L’acqua ch’io prendo già mai non si corse",The water I go through was never crossed by anyone
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva blows the winds, and Apollos holds the rudder, and the nine Muses show me the right course."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","You few, who have nourished yourselves in time with the bread of the angels of which here on Earth one lives but never gets satisfied,"
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","You can go to the high sea with your boat, following my wake before the water that returns equal"
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Those glorious who came into Colchis, when they saw Jason become a farmer, were not as amazed as you are doing."
" La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete","The innate and continuing thirst of Godlike kingdom brought us up, as fast as the Heavenly movement"
" Beatrice in suso, e io in lei guardava",Beatrice looked up and I looked up in her
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","and perhaps at the same short time when an arrow is hurled from the rope, it flies and reaches the target,"
" giunto mi vidi ove mirabil cosa mi torse il viso a sé",I arrived where a wonderful spectacle drew my gaze
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ","and therefore she to whom none of my thoughts could be hidden, to me, as glad as she was beautiful,"
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","""Return your mind and express gratitude to God,"" he said to me, ""who brought us into the first star."""
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","It seemed to me that it covered us with a bright, thick, solid and clear cloud, like a diamond illuminated by the sun."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","The eternal gem embraced us within itself, as the water receives the ray of sun remaining united"
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","If I had a solid body, and here you don't understand how one dimension could bear the other,"
" ch’esser convien se corpo in corpo repe, ","what has to happen if a body penetrates another body,"
" accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio",the desire to see that essence in which one sees the mystery of the incarnation of the divine
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","There, we will see what we believe through faith, not shown rationally, but made known as the truths to which man believes"
" Io rispuosi",I replied
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","""My lady, as devout as you cannot be more, I thank God who separated me from the mortal world."
" Ma ditemi",But tell me.
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","What are the dark signs of this star, which down there in Earth induce some to fabulize Cain?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","She smiled a little, and then she said, ""If the opinion of men is wrong,"""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","in that matter where the senses do not provide adequate explanations, surely you should not be surprised by now,"
" poi dietro ai sensi vedi che la ragione ha corte l’ali",for you see that reason cannot always go after the senses
" Ma dimmi quel che tu da te ne pensi»",But tell me your opinion about it.
" E io",And I
" «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»",I believe that the differences in the brightness of the stars are caused by the different density of the star body.
" Ed ella",And you.
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso","Of course you will see that your thought is totally wrong, if you listen carefully to the arguments with which I will refute him."
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","The eighth Heaven shows you many stars, which appear different in quantity and quality"
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","If this were caused only by the different density, then in all would be present the same virtue, distributed to a greater extent, less or equal"
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Instead it is necessary that different virtues are the product of different formal principles, which according to your reasoning would be reduced to only one"
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Also, if the reason that you're looking for different brightness was the lower density, then this planet would be massless from one side to the other,"
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","or, as a body distributes unequally fat and skinny, so the Moon would have mass difference within it"
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","If the first hypothesis were true, this would be seen during the eclipses of the sun, because sunlight would shine as it does when it is entered into another diaphanous body."
" Questo non è",This doesn't happen.
" però è da vedere de l’altro",therefore the other hypothesis remains to be verified
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","And if I refute that, then your opinion will prove false."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","If the Moon is rarefied, but not from side to side, there must be a point beyond which there is a solid mass."
" e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde",and from there the ray of the sun is reflected just as the light is reflected by a mirror
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Now you will say that the ray in that rarefied spot is less luminous, for it is reflected deeper"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","From this objection can free you experience, if you wish to do so, which is the beginning of all your knowledge."
" Tre specchi prenderai",You'll take three mirrors
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","And thou shalt put two at the same distance from thee, and the third farthest, and placed in the middle of the other two."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso","Turned towards them, make sure that behind your shoulders there is a light that is reflected in the same way in the three mirrors and that you can see it in all three"
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Though the farther mirror reflects the light with less dimension, you will see that in it the light shines with the identical brightness of the other two"
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Now, like the warm rays of the sun, the snow melts and turns into water, devoid of the color and cold of the snow itself,"
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","So I want to give new shape to your intellect that is bare of error, illuminating you with a light so intense that in its appearance it will seem as trembling as that of a star"
" Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace",In the Heaven of divine peace another revolves in whose virtue lies the essence of all its contents
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","The next Heaven, which has so many stars, divides that essence among all the stars, distinct from it and enclosed in it"
" Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze","The other heavens arrange the distinct virtues that they have in themselves in different ways, in order to pour on Earth their influences and desired ends"
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","These organs of the Universe proceed as you have understood Heaven in Heaven, so that they receive an influence from above and reverbrate it down"
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Take a good look at the way I proceed to the truth that you desire, so that you can come to the conclusion by yourself."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","The movement and virtue of the heavenly wheels must proceed from angelic intelligences, as the art of the hammer derives from the blacksmith"
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",and Heaven adorned with so many stars takes the imprint of which is sealed by the deep mind that makes it rotate
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ","And as the human soul within your body carries out different powers through different and differently formed members,"
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","So the angelic intelligence unfolds its goodness multiplied by the various stars, rotating while remaining united"
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","The virtue so diverse is linked in a different way with the precious stellar body to which it gives life, in which it binds just like life in you"
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Since the virtue interpenerated in the star derives from a joyful nature, it shines in the starry body as joy shines in the pupil of the eye"
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","From this comes the fact that the brightness of the stars is different, not from the different density"
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","It is the formal principle that produces, in accordance with its goodness, opacity and lightness."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",That sun that warmed my breast of love had revealed to me the sweet aspect of truth with arguments for and against
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","and I, to confess that I had corrected my mistake and I was sure that I understood, raised my head as straight as needed to speak"
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","But there appeared to me a vision that drew my gaze to itself so closely, to look at it, that I did not remember my confession any more."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Just like through clear and clear glass, or through clear and undisturbed waters,"
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille","The reflections of our faces return so evanescent that a pearl on a white forehead does not affect our eyes less weakly,"
" tali vid’ io più facce a parlar pronte","So I saw more faces of blessed, ready to speak."
" per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte",Then I ran into the error opposite to that which kindled love between Narcissus and his image mirrored in the water.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","As soon as I noticed the spirits, feeling that they were reflected images, I turned back to see who they were."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","And I saw nothing, and looked again into the eyes of my gentle guide, which, smiling, was burning in his gaze full of holiness."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Don't be surprised if I smile at your childish thought,"" he said to me,"
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","since your intellect is not yet sure behind the truth, but it makes you spin empty as it usually happens in these cases"
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto","What you see are real creatures, relegated here for failure to vow"
" Però parla con esse e odi e credi",So talk to them and believe everything you hear
" ché la verace luce che le appaga da sé non lascia lor torcer li piedi»","In fact, the true light that makes them happy does not allow them to turn away from the truth."
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","And I turned to the soul that seemed most eager to speak, and began, almost as a man weakened by excessive desire."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","""O well-born spirit, who in the rays of eternal life feels an incomprehensible sweetness if it is not tried,"
" grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»",I will be pleased if you tell me your name and your condition.
" Ond’ ella, pronta e con occhi ridenti","Then she, ready and with smiling eyes"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","""Our charity does not close the door to a just desire, just like that of God who wants all Paradise like himself."""
" I’ fui nel mondo vergine sorella",In the world I was a nun
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","And if you think carefully, the fact that I'm more beautiful won't hide my identity from you,"
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","but you will recognize me as Piccarda Donati, who, placed here with these other blesseds, are in the slowest Heaven"
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati","Our feelings, which are inflamed only by the pleasure of the Holy Spirit, rejoice in adapting to his order"
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","And this condition of ours, which seems so low, was given to us because our vows were not fulfilled and neglected in some respects."
" Ond’ io a lei",Then I told her
" «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti",In your wonderful appearance something divine shines that makes you different from how you were alive
" però non fui a rimembrar festino",That is why I was not quick to remember
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","But now what you tell me helps me, so it's easier for me to picture your face."
" Ma dimmi",But tell me.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","You who are here happy, want to be in a higher place to see God more closely and be in greater communion with Him?"
" Con quelle altr’ ombre pria sorrise un poco",With the other souls he first smiled a little
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco",Then he answered me so glad that he seemed to burn in the love of the Holy Spirit
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Brother, the virtue of charity appeases our will, and induces us to want only what we have and does not make us want anything else"
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","If we wished to be higher, our desires would differ from the will of the One who places us here."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","and you will see that this is not possible in these Heavens, if here it is necessary to be in charity and if you look well at the nature of charity itself"
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Indeed, to our condition as blessed it is essential to conform to the divine will, so that all our desires become one"
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","so that the whole kingdom likes the way we are disposed of from Heaven to Heaven, and it pleases the king who desires us to conform to his will."
" E ’n la sua volontade è nostra pace",And in his will is our peace
" ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»",It is that sea towards which all that it creates or produces is moved.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Then it became clear to me that every point in Heaven is Paradise, even though the grace of the highest good is not irradiated in one way."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","But as happens when one full food and another still remains the desire,"
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","When you ask for this and thank yourself for that, so did I in the acts and words"
" per apprender da lei qual fu la tela onde non trasse infino a co la spuola",to know from her which was the web from which he did not draw the shuttle to the end
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ","""A perfect life and a high merit place a woman in a higher Heaven,"" he said to me,"
" «a la cui norma nel vostro mondo giù si veste e vela, ","according to whose rule on Earth we dress and take the veil,"
" perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma",in order to watch and sleep until death with that bridegroom who accepts every vow that charity conforms to his will
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","To follow her as a maiden, I fled from the world and clothed her dress, promising to follow the rule of her Order."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra","Afterward, men, more accustomed to evil than to good, kidnapped me out of the sweet convent."
" Iddio si sa qual poi mia vita fusi",God knows what my life was then
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ","And this other splendor that appears to you to my right hand and that lights up of all the light of our Heaven,"
" ciò ch’io dico di me, di sé intende",understand well what I say about myself
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende","she was a nun, and the veil from her head was taken away in the same way."
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","But after it came to the world against his will and against every good custom, yet it was never separated from the veil of the heart."
" Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»","This is the soul of the great Constance of Altavilla, which from the second emperor of Swabia begat the third, who was also the last."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","So he spoke to me, and then he began to sing ""Hail Mary,"" and in this way he vanished like an object sinking into deep water."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","My gaze, which followed her as far as possible, after having lost sight of her, turned to the main object of her desire"
" e a Beatrice tutta si converse",and fixed Beatrice
" ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse",But she shook my eyes so much that I couldn't stand the sight of her at first.
" e ciò mi fece a dimandar più tardo",And that made me more reluctant to ask.
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","A man with free choice, placed between two foods at equal distance and equally attractive, would starve to death before eating one"
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","so a lamb would stand between two wolves who want to devour him, equally fearing"
" sì si starebbe un cane intra due dame",So it would be a dog between two deer
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","so that, if I kept silent, I do not reproach or praise myself, for this was inevitable since I was driven by my doubts in the same way"
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","I kept silent, but my desire was painted on my face and along with it my question, even more evident than if I had not spoken"
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Beatrice acted like Daniel when she appeased Nebuchadnezzar's anger, which had become unjustly cruel"
" e disse","and said,"
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira","I see well how both desires attract you, so that your anxiety restrains itself and does not shine outside"
" Tu argomenti",That's what you're saying.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","""If good will persists, why does the violence of others diminish for me the measure of well deserved?"""
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","It still gives you reason to doubt the fact that souls seem to return to the stars, according to Plato's opinion."
" Queste son le question che nel tuo velle pontano igualmente",These are the questions that are equally pressing your will
" e però pria tratterò quella che più ha di felle",so I will first treat the one that is most dangerous on the doctrinal plane
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","That Seraphim who is closest to God, Moses, Samuel, John the Baptist or Evangelist, even Mary,"
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","have their seat in the same Heaven as these spirits that have just appeared to you, nor does their stay there have a longer or shorter duration"
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro","but all of them adorn the highest Heaven, and have a different degree of happiness depending on whether they feel more or less the Holy Spirit"
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita","They have appeared to you here in Heaven, not because it is assigned to them as a seat, but to manifest visibly their least degree of bliss."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno","It is necessary to speak thus to your ingenuity, for it learns only through the senses what then becomes the object of intellectual knowledge."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","That is why Scripture adapts itself to your faculties and attributes physical traits to God, meaning other things."
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano","and the Holy Church depicts with human appearance the archangels Gabriel and Michael, and the other that healed Tobias"
