Original,Translate
"  Per quest’andata onde li dai tu vanto, intese cose che furon cagione di sua vittoria e del papale ammanto","""After the journey described by you, Enea acquired the knowledge needed to achieve victory and establish the papal mantle."""
"  Andovvi poi lo Vas d’elezïone, per recarne conforto a quella fede ch’è principio a la via di salvazione",Then went the instrument of choice to cement that faith which is the first step towards salvation.
"  Ma io, perché venirvi? o chi ’l concede? Io non Enëa, io non Paulo sono",Why should I do so and who gives me permission? I am certainly not Aeneas or St Paul.
" me degno a ciò né io né altri ’l crede",No one believes that I am able to carry out this mission.
"  Per che, se del venire io m’abbandono, temo che la venuta non sia folle","""If I decide to take this journey with you, I'm afraid it might be insane."""
" Se’ savio intendi me’ ch’i’ non ragiono""",You have a deeper understanding than I can express.
"  E qual è quei che disvuol ciò che volle e per novi pensier cangia proposta, sì che dal cominciar tutto si tolle,  tal mi fec’ïo ’n quella oscura costa, perché, pensando, consumai la ’mpresa che fu nel cominciar cotanto tosta","""So as the one who was initially excited to look for something and then, because of the reflection and possibly the encounter with new ideas, he changed course completely, so it was for me in the mysterious places: thinking about it I abandoned my project hesitantly formulated."""
"  ""S’i’ ho ben la parola tua intesa"", rispuose del magnanimo quell’ombra, ""l’anima tua è da viltade offesa","""The silhouette of that person of high lineage replied, ""If I have interpreted your speech correctly, your soul is a slave of cowardice."""
"  la qual molte fïate l’omo ingombra sì che d’onrata impresa lo rivolve, come falso veder bestia quand’ombra","""Just as a false image drives an animal crazy when it is reflected in a mirror, so man can be crushed by fear and dissuade from venture into deeds worthy of merit."""
"  Da questa tema acciò che tu ti solve, dirotti perch’io venni e quel ch’io ’ntesi nel primo punto che di te mi dolve","""To help you get out of this fear, I'll explain why I came here and how I felt when I felt your suffering."""
"  Io era tra color che son sospesi, e donna mi chiamò beata e bella, tal che di comandare io la richiesi","""While I was among the forgotten souls in the Abyss, I was called by such a beautifully beautiful woman that I invoked her command."""
"  Lucevan li occhi suoi più che la stella",The shimmering brightness of his eyes seemed to be that of a star.
" e cominciommi a dir soave e piana, con angelica voce, in sua favella: ","""The tone of his voice was as sweet as the song of an angel, and when he spoke it seemed that the words came out softly."""
" ""O anima cortese mantoana, di cui la fama ancor nel mondo dura, e durerà quanto ’l mondo lontana,  ","""O noble soul of Mantua, whose memory will survive the world as long as it lasts."""
" l’amico mio, e non de la ventura, ne la diserta piaggia è impedito sì nel cammin, che vòlt’è per paura","""He, who had loved me unconditionally on the lone ridge of a hill, was so paralyzed by fear that he had to turn back."""
"  e temo che non sia già sì smarrito, ch’io mi sia tardi al soccorso levata, per quel ch’i’ ho di lui nel cielo udito","""I believe that from what I have heard about him from above, he is already so exhausted that I have not arrived in time to save him."""
"  Or movi, e con la tua parola ornata e con ciò c’ ha mestieri al suo campare, l’aiuta sì ch’i’ ne sia consolata","""Start at once, fill the void with your affectionate words and do everything in your power to save and calm me."""
"  I’ son Beatrice che ti faccio andare","""I, Beatrice, will lead you."""
" vegno del loco ove tornar disio",I want to go back to where I came from.
" amor mi mosse, che mi fa parlare",I felt the love that made me come here and talk to you.
"  Quando sarò dinanzi al segnor mio, di te mi loderò sovente a lui""","""When I find myself in front of the Lord, I will often celebrate your name."""
" Tacette allora, e poi comincia’ io:  ""O donna di virtù sola per cui l’umana spezie eccede ogne contento di quel ciel c’ ha minor li cerchi sui,  tanto m’aggrada il tuo comandamento, che l’ubidir, se già fosse, m’è tardi","""Then he kept quiet and I said, """"O noble lady, you are an example of which humanity is deeply proud. Your prayer finds me so in tune that even if I had performed before the time would have come anyway."""""
" più non t’è uo’ ch’aprirmi il tuo talento",All you have to do is tell me what you want.
"  Ma dimmi la cagion che non ti guardi de lo scender qua giuso in questo centro de l’ampio loco ove tornar tu ardi""","""Would you like to return to the vast place you come from, but what is the reason why you're not afraid as you descend into this Hellless abyss?"""
"  ""Da che tu vuo’ saver cotanto a dentro, dirotti brievemente"", mi rispuose, ""perch’i’ non temo di venir qua entro","""""She said to me: """"I'm not afraid to come in, I can explain briefly why if you want more information""."""
"  Temer si dee di sole quelle cose c' hanno potenza di fare altrui male",One must be afraid only of those things that have the strength to harm others.
" de l'altre no, ché non son paurose","""not the others, for they are not threatening."""
"  I’ son fatta da Dio, sua mercé, tale, che la vostra miseria non mi tange, né fiamma d’esto ’ncendio non m’assale",God has made me so blessed that poverty cannot touch me and no fire of Hell can harm me.
"  Donna è gentil nel ciel che si compiange di questo 'mpedimento ov'io ti mando, sì che duro giudicio là sù frange","""There is a noble woman in heaven who is sorry for this barrier, and I ask you for your help so that we can overcome the hard divine sentence."""
"  Questa chiese Lucia in suo dimando e disse: - Or ha bisogno il tuo fedele di te, e io a te lo raccomando -","""Lucia, your faithful one needs you. Please let me recommend you take care of him."""
"  Lucia, nimica di ciascun crudele, si mosse, e venne al loco dov’i’ era, che mi sedea con l’antica Rachele","""Lucia, friend of the merciful, walked as far as Rachel and I were of great age."""
"  Disse: - Beatrice, loda di Dio vera, ché non soccorri quei che t’amò tanto, ch’uscì per te de la volgare schiera?  Non odi tu la pieta del suo pianto, non vedi tu la morte che ’l combatte su la fiumana ove ’l mar non ha vanto? -","""""Beatrice, you who have been incensed by God, why not help the one who has had so much love to overcome the vulgar crowd? Don't you feel the anguish of his tears? Don't you see death in struggle with the sea of stormy sin?"
"  Al mondo non fur mai persone ratte a far lor pro o a fuggir lor danno, com’io, dopo cotai parole fatte,  venni qua giù del mio beato scanno, fidandomi del tuo parlare onesto, ch’onora te e quei ch’udito l’ hanno""","Never has anyone been so quick in chasing their own interests or fleeing from their own misfortunes like me after listening to your noble words, nobles who honor you and those who have heard""."""
"  Poscia che m’ebbe ragionato questo, li occhi lucenti lagrimando volse, per che mi fece del venir più presto","""After telling me this with shiny eyes of tears, I felt moved to come faster."
"  E venni a te così com’ella volse: d’inanzi a quella fiera ti levai che del bel monte il corto andar ti tolse",I came to you as you wished: I saved you from the proud beast that forbade you a smooth ascent to the hill.
"  Dunque: che è perché, perché restai, perché tanta viltà nel core allette, perché ardire e franchezza non hai,  ","""Why are you stuck here after all you've been through? Why do you resist fear and adopt willpower seems to be an impossible task for you?"""
"  poscia che tai tre donne benedette curan di te ne la corte del cielo, ",Three blessed saints pray for you in the kingdom of heaven.
"  e ’l mio parlar tanto ben ti promette?""",My promises are to bring you every good.
"  Quali fioretti dal notturno gelo chinati e chiusi, poi che ’l sol li ’mbianca, si drizzan tutti aperti in loro stelo,  ","""As flowers bending under the night frost, but rays of sunshine illuminate them and lift up their stems, plants smell the air at dawn."""
"tal mi fec’io di mia virtude stanca, e tanto buono ardire al cor mi corse, ch’i’ cominciai come persona franca:  ","""I resorted to my tired moral strength, and my heart filled with boldness so that I began to speak with new vigour:"""
"""Oh pietosa colei che mi soccorse","""Oh woman with an ice heart who had just helped me"""
" e te cortese ch’ubidisti tosto a le vere parole che ti porse",and you kindly immediately obeyed the true words he said to you
"  Tu m’ hai con disiderio il cor disposto sì al venir con le parole tue, ch’i’ son tornato nel primo proposto",Your words had led me to such a great desire that I had returned to my original intention to come.
"  Or va, ch’un sol volere è d’ambedue: tu duca, tu segnore e tu maestro""","""We both have the same desire: you are my leader, my ruler, and I will take you as your guide. Let's go now!"""
" Così li dissi e poi che mosso fue,  ","""I showed him the direction, and after he had taken the way of the journey"""
" intrai per lo cammino alto e silvestro",I faced the difficult and impervious path
"’Per me si va ne la città dolente, per me si va ne l'etterno dolore, per me si va tra la perduta gente","""You enter the city of pain through me, I lead to that place of infinite suffering, I walk among the scattered souls."""
" Giustizia mosse il mio alto fattore",My Supreme Creator has acted rightly.
" fecemi la divina podestate, la somma sapïenza e ’l primo amore","""The supreme power, ultimate wisdom and primordial love have been granted to me."""
"  Dinanzi a me non fuor cose create se non etterne, e io etterno duro","""Before me, only the eternal existed, and I will remain forever."""
" Lasciate ogne speranza, voi ch’intrate’","""""He who crosses the threshold of this place, abandons all hope""."""
"  Queste parole di colore oscuro vid’ïo scritte al sommo d’una porta",I saw these words written in gloomy ink over a door.
" per ch’io: ""Maestro, il senso lor m’è duro""",I asked my teacher why I couldn't understand the meaning.
"  Ed elli a me, come persona accorta: ""Qui si convien lasciare ogne sospetto","""As a wise man, he said to me: ""It is necessary to act without delay""."""
" ogne viltà convien che qui sia morta",You don't have to be afraid.
"  Noi siam venuti al loco ov’i’ t’ ho detto che tu vedrai le genti dolorose c’ hanno perduto il ben de l’intelletto""",We came to the point where I anticipated you to observe the condemned souls who no longer have the blessing of heavenly wisdom.
"  E poi che la sua mano a la mia puose con lieto volto, ond’io mi confortai, mi mise dentro a le segrete cose","""After he wrapped me in a protective embrace, his smiling face comforted me and accompanied me to that place distinct from earthly existence."""
"  Quivi sospiri, pianti e alti guai risonavan per l’aere sanza stelle, per ch’io al cominciar ne lagrimai","""The sighs, tears and laments tore up the night without stars, making me cry from the beginning."""
"  Diverse lingue, orribili favelle, parole di dolore, accenti d’ira, voci alte e fioche, e suon di man con elle  facevano un tumulto, il qual s’aggira sempre in quell’aura sanza tempo tinta, come la rena quando turbo spira","""Unknown pronunciations, cries of pain, blasphemies filled with rage, harsh and suffocated voices that mix with the sound of the beaten hands in rhythm created a thunderous roar that plunges into the still air like the sand in the wind during a storm."""
"  E io ch’avea d’error la testa cinta, dissi: ""Maestro, che è quel ch’i’ odo? e che gent’è che par nel duol sì vinta?""","""I had my perplexities and so I asked: ""Master, what do I feel? And who are these downcast by displeasure?"""
"  Ed elli a me: ""Questo misero modo tegnon l’anime triste di coloro che visser sanza ’nfamia e sanza lodo","He replied: ""This is the sad fate of those who have lived neither with glory nor with reproach!"""
"  Mischiate sono a quel cattivo coro de li angeli che non furon ribelli né fur fedeli a Dio, ma per sé fuoro","""I am among those angels who have taken no part in the rebellion against God, nor loyal to the Lord, but have adhered to a neutral attitude."""
"  Caccianli i ciel per non esser men belli, né lo profondo inferno li riceve, ch’alcuna gloria i rei avrebber d’elli""","""Neither Heaven restrains them, so as not to cloud their majesty, nor does Hell grant them a place among his hells because the condemned cannot obtain any glory from their company."""
"  E io: ""Maestro, che è tanto greve a lor che lamentar li fa sì forte?""","""I asked the Master: ""What is causing them so much pain that they cause such complaints?""."""
" Rispuose: ""Dicerolti molto breve","He said to me, ""I'll give you a quick explanation."""
"  Questi non hanno speranza di morte, e la lor cieca vita è tanto bassa, che ’nvidïosi son d’ogne altra sorte","""Souls cannot hope to be freed from their present miserable condition, they ardently desire any other destiny."""
"  Fama di loro il mondo esser non lassa",There is no sign of their passage into the world.
" misericordia e giustizia li sdegna: ",God's mercy and justice are outraged by this.
" non ragioniam di lor, ma guarda e passa""","""Let's ignore them, give them a quick look and move on."""
"  E io, che riguardai, vidi una ’nsegna che girando correva tanto ratta, che d’ogne posa mi parea indegna","""And I, observing, noticed a sign that rolled with such speed that it seemed never had to end."""
"  e dietro le venìa sì lunga tratta di gente, ch’i’ non averei creduto che morte tanta n’avesse disfatta","""Behind it there were so many souls, that I never thought death had taken so many lives."""
"  Poscia ch’io v’ebbi alcun riconosciuto, vidi e conobbi l’ombra di colui che fece per viltade il gran rifiuto","""Once recognized some of them, I saw the figure of those who had contemptuously rejected a great destiny."""
"  Incontanente intesi e certo fui che questa era la setta d’i cattivi, a Dio spiacenti e a’ nemici sui",I immediately realized that they were the cowards so hated by God as by his adversaries.
"  Questi sciaurati, che mai non fur vivi, erano ignudi e stimolati molto da mosconi e da vespe ch’eran ivi","""These unfortunate ones, who never lived a real existence, were discovered and annoyed by flies and wasps in every direction."""
"  Elle rigavan lor di sangue il volto, che, mischiato di lagrime, a’ lor piedi da fastidiosi vermi era ricolto","""Their bloody face fell to the ground, accompanied by tears that were then picked up by repulsive worms."""
"  E poi ch’a riguardar oltre mi diedi, vidi genti a la riva d’un gran fiume","""When I surveyed his gaze, I saw souls in the vicinity of a large river."""
" per ch’io dissi: ""Maestro, or mi concedi  ch’i’ sappia quali sono, e qual costume le fa di trapassar parer sì pronte, com’i’ discerno per lo fioco lume""","""I remember then I asked the Master: ""Who are those people, and what is the force that pushes them to cross the darkness as they appear so eager to do so?"""
"  Ed elli a me: ""Le cose ti fier conte quando noi fermerem li nostri passi su la trista riviera d’Acheronte""",He told me that the circumstances would be clearer once he reached the sad shore of the Acheron River.
"  Allor con li occhi vergognosi e bassi, temendo no ’l mio dir li fosse grave, infino al fiume del parlar mi trassi","""Without raising my eyes, fearful of being able to annoy him if I had said anything, I remained silent until we reached the river."""
"  Ed ecco verso noi venir per nave un vecchio, bianco per antico pelo, gridando: ""Guai a voi, anime prave","""!An elder with a white thick beard, who approached us on a boat, cried out to us: ""Be careful, you corrupt people!."""
"  Non isperate mai veder lo cielo: i’ vegno per menarvi a l’altra riva ne le tenebre etterne, in caldo e ’n gelo","""Never hope to admire the stars: I am here to lead you to the other side, into eternal darkness, between fire and cold light."""
"  E tu che se’ costì, anima viva, pàrtiti da cotesti che son morti""","""Get yourself away from those who have already sprung, or essence in the flesh."""
" Ma poi che vide ch’io non mi partiva,  disse: ""Per altra via, per altri porti verrai a piaggia, non qui, per passare: ","""Seeing that I was not moving away, he said, ""You will reach the destination with another route, in ports other than this one here; you will certainly not pass by here."""""
" più lieve legno convien che ti porti""",A lighter ship than mine will be taken from you.
"  E ’l duca lui: ""Caron, non ti crucciare: vuolsi così colà dove si puote ciò che si vuole, e più non dimandare""","""The teacher consoled Charon: """"You don't have to worry; at the top there is someone who does what he wants, so don't add anything else""."""
"  Quinci fuor quete le lanose gote al nocchier de la livida palude, che ’ntorno a li occhi avea di fiamme rote","""The fur-covered ferryman in the horrible swamp had eyes surrounded by fiery rings, and after that he remained silent."""
"  Ma quell’anime, ch’eran lasse e nude, cangiar colore e dibattero i denti, ratto che ’nteser le parole crude","""When they heard his harsh words, the naked and helpless souls dyed themselves with a mortal pallor and their teeth began to beat."""
"  Bestemmiavano Dio e lor parenti, l’umana spezie e ’l loco e ’l tempo e ’l seme di lor semenza e di lor nascimenti","""They damned God, their ancestors, humanity as a whole, the place where they were and everything that was connected to the moment of procreation and the coming to the world."""
"  Poi si ritrasser tutte quante insieme, forte piangendo, a la riva malvagia ch’attende ciascun uom che Dio non teme","""Crying desperately, they all gathered together on the shore of the infernal river that waited for those who were not afraid of God."""
"  Caron dimonio, con occhi di bragia loro accennando, tutte le raccoglie","""Caron, the devil with glowing eyes like embers, waved a gesture to them inviting everyone up."""
" batte col remo qualunque s'adagia",any of them that extends is struck by its oar
"  Come d’autunno si levan le foglie l’una appresso de l’altra, fin che ’l ramo vede a la terra tutte le sue spoglie,  similemente il mal seme d’Adamo gittansi di quel lito ad una ad una, per cenni come augel per suo richiamo","""of those who caught him Like a bird trapped by the claws of the hunter, the evil seed of Adam descends down the River Lete, rejecting the offerings that Charon makes them, leaf after leaf, until they are all to abandon the edge of the shore."""
"  Così sen vanno su per l’onda bruna, e avanti che sien di là discese, anche di qua nuova schiera s’auna","""While flowing on the dark river, a second mass had gathered before they reached the opposite bank."""
"  ""Figliuol mio"", disse 'l maestro cortese, ""quelli che muoion ne l'ira di Dio tutti convegnon qui d'ogne paese","""The noble teacher said to his son: ""Alas, people from whom he expected much must come here from every part of the globe""."""
"  e pronti sono a trapassar lo rio, ché la divina giustizia li sprona, sì che la tema si volve in disio","""They are thrilled to wade the river, for God's righteousness encourages them to turn fear into desire."""
"  Quinci non passa mai anima buona",There is no good soul here that can pass.
" e però, se Caron di te si lagna, ben puoi sapere omai che ’l suo dir suona""","""If Charon complains about you, you'll understand what his speech alludes to."""
"  Finito questo, la buia campagna tremò sì forte, che de lo spavento la mente di sudore ancor mi bagna","""Those dark places were so distressing that only memory made me sweat for fear. At the end of it, they trembled with such intensity that they could not forget."""
"  La terra lagrimosa diede vento, che balenò una luce vermiglia la qual mi vinse ciascun sentimento",A wind caused by the tears poured on the earth caused a reddish light to shine so intense that it overwhelmed all my senses.
"  e caddi come l’uom cui sonno piglia",He lost his balance as if he were in a deep sleep
" Ruppemi l’alto sonno ne la testa un greve truono, sì ch’io mi riscossi come persona ch’è per forza desta","""A loud thunder broke the tranquillity of my mind, waking up abruptly like the one who was suddenly raised up."""
" e l’occhio riposato intorno mossi, dritto levato, e fiso riguardai per conoscer lo loco dov’io fossi","""I stared straight and looked carefully, turning my rested head, to see where I was."""
"  Vero è che ’n su la proda mi trovai de la valle d’abisso dolorosa che ’ntrono accoglie d’infiniti guai","""I found myself unexpectedly at the most extreme border of the dark Valley of Hell, where one hears an echo of uninterrupted lamentations."""
"  Oscura e profonda era e nebulosa tanto che, per ficcar lo viso a fondo, io non vi discernea alcuna cosa","""The darkness was so deep, dense and impenetrable that even though I looked far away, I couldn't tell anything."""
"  ""Or discendiam qua giù nel cieco mondo"", cominciò il poeta tutto smorto","""Virgilio, pale in face, said it was time to enter the blind world."""
" ""Io sarò primo, e tu sarai secondo""",You'll follow me after I go.
"  E io, che del color mi fui accorto, dissi: ""Come verrò, se tu paventi che suoli al mio dubbiare esser conforto?""","""Recognizing his pallor, I exclaimed: ""How can I proceed if you too, usually a source of reassurance for all my concerns, seem so frightened?"""
"  Ed elli a me: ""L’angoscia de le genti che son qua giù, nel viso mi dipigne quella pietà che tu per tema senti","""He told me that the despair of the hearts trapped in this place is imprinted on his face, creating that feeling of fear that you interpret as fear."""
"  Andiam, ché la via lunga ne sospigne""","""Let's hurry, since the journey is long and we can't waste time."""
" Così si mise e così mi fé intrare nel primo cerchio che l’abisso cigne","""In this way he went along with me in the first layer of earth surrounding the deep pit of hell."""
"  Quivi, secondo che per ascoltare, non avea pianto mai che di sospiri che l’aura etterna facevan tremare","""The solitary eternal air was traveled by sighs, whose vibrations seemed to resonate in listening."""
"  ciò avvenia di duol sanza martìri, ch’avean le turbe, ch’eran molte e grandi, d’infanti e di femmine e di viri","""The immense ranks of children, women and men who patiently endured their pain were too numerous to count."""
