Original,Translate
" Ed ecco, qual, sorpreso dal mattino, per li grossi vapor Marte rosseggia giù nel ponente sovra ’l suol marino, ","Und siehe, als ob der Mars, am Morgen getrübt, von dicken Dämpfen gerötet im Westen auf der Oberfläche des Meeres,"
" cotal m’apparve, s’io ancor lo veggia, un lume per lo mar venir sì ratto, che ’l muover suo nessun volar pareggia","Da erschien mir ein Licht, das aus dem Meer kam, so schnell, dass kein Vogel sich so schnell bewegte."
" Dal qual com’ io un poco ebbi ritratto l’occhio per domandar lo duca mio, rividil più lucente e maggior fatto","Sobald ich einen kleinen Blick von ihm abwich, um meinen Lehrer zu fragen, sah ich ihn heller und größer"
" Poi d’ogne lato ad esso m’appario un non sapeva che bianco, e di sotto a poco a poco un altro a lui uscìo","Dann schien es mir auf jeder Seite eine Unbestimmtheit zu sehen, und nach und nach erschien unter ihr eine andere."
" Lo mio maestro ancor non facea motto, mentre che i primi bianchi apparver ali","Mein Lehrer sagte nichts, bis es schien, dass die ersten weißen Flügel waren."
" allor che ben conobbe il galeotto, gridò","Als er diesen Knöchel kannte, schrie er zu mir:"
" «Fa, fa che le ginocchia cali","Hoch, hoch, beugen Sie die Knie"
 Ecco l’angel di Dio,Hier ist der Engel Gottes
 piega le mani,Legen Sie die Hände zusammen
 omai vedrai di sì fatti officiali,Sie werden inzwischen solche Minister sehen.
" Vedi che sdegna li argomenti umani, sì che remo non vuol, né altro velo che l’ali sue, tra liti sì lontani","Sehen Sie, wie er menschliche Instrumente ablehnt, damit er keine Ruder oder andere Segel will, die nicht seine Flügel sind, auch an Orten, die so weit weg sind"
" Vedi come l’ha dritte verso ’l cielo, trattando l’aere con l’etterne penne, che non si mutan come mortal pelo»","Sehen Sie, wie er sie direkt an den Himmel hält und die Luft mit ewigen Federn aufschlitzt, die nicht wie tödliche Federn fallen."
" Poi, come più e più verso noi venne l’uccel divino, più chiaro appariva","Dann, sobald der göttliche Vogel auf uns zukam, erschien es klarer"
" per che l’occhio da presso nol sostenne, ma chinail giuso","Dann schauten meine Augen nicht genau hin, aber ich wurde gezwungen, sie niederzubeugen."
" e quei sen venne a riva con un vasello snelletto e leggero, tanto che l’acqua nulla ne ’nghiottiva","Und er kam mit einem schmalen, leichten Boot an Land, bis er überhaupt nicht im Wasser sank."
" Da poppa stava il celestial nocchiero, tal che faria beato pur descripto","Der göttliche Steuermann stand am Heck und war so, dass er ihn nur segnen würde, um ihn zu beschreiben."
 e più di cento spirti entro sediero,Und im Boot saßen mehr als hundert Geister.
 ‘In exitu Isräel de Aegypto’ cantavan tutti insieme ad una voce con quanto di quel salmo è poscia scripto,"Zusammen sangen sie den Psalm mit einer Stimme auf Israels Flucht aus Ägypten, sogar mit den folgenden Versen:"
 Poi fece il segno lor di santa croce,Und er machte sie zum Zeichen des Kreuzes.
 ond’ ei si gittar tutti in su la piaggia,"Und sie fielen alle an den Strand,"
" ed el sen gì, come venne, veloce","Und er ging, so schnell er gekommen war."
" La turba che rimase lì, selvaggia parea del loco, rimirando intorno come colui che nove cose assaggia","Die Gruppe der Seelen, die dort blieben, schien unerfahren von dem Ort zu sein und sah sich um wie der, der neue Dinge erlebte"
" Da tutte parti saettava il giorno lo sol, ch’avea con le saette conte di mezzo ’l ciel cacciato Capricorno, ","Die Sonne blies den Tag von allen Seiten, nachdem sie den Steinbock schon von der Mitte des Himmels mit den unfehlbaren Pfeilen getrieben hatte,"
" quando la nova gente alzò la fronte ver’ noi, dicendo a noi",als die Neuankömmlinge sich zu uns wandten und zu uns sagten:
" «Se voi sapete, mostratene la via di gire al monte»","Wenn du es weißt, zeig uns den Weg zum Berg."
 E Virgilio rispuose,Und Virgil antwortete ihm und sprach:
 «Voi credete forse che siamo esperti d’esto loco,"Sie glauben vielleicht, dass wir hier Experten sind."
 ma noi siam peregrin come voi siete,"Aber wir sind Fremde, genau wie du."
" Dianzi venimmo, innanzi a voi un poco, per altra via, che fu sì aspra e forte, che lo salire omai ne parrà gioco»","Wir sind gerade angekommen, kurz vor Ihnen, durch eine andere Straße, die so schwierig war, dass der Aufstieg des Berges im Vergleich zu uns wie ein Witz erscheinen wird."
" L’anime, che si fuor di me accorte, per lo spirare, ch’i’ era ancor vivo, maravigliando diventaro smorte","Die Seelen, die erkannt hatten, dass ich am Leben war, als ich atmete, blass vor Erstaunen"
" E come a messagger che porta ulivo tragge la gente per udir novelle, e di calcar nessun si mostra schivo, ","Und als das Volk sich um den Gesandten versammelte, der die frohe Botschaft bringt, und niemand ungehorsam war,"
" così al viso mio s’affisar quelle anime fortunate tutte quante, quasi oblïando d’ire a farsi belle","Also versammelten sich diese glücklichen Seelen um mein Gesicht und vergaßen fast, sich selbst zu reinigen."
" Io vidi una di lor trarresi avante per abbracciarmi con sì grande affetto, che mosse me a far lo somigliante","Ich sah einen von ihnen kommen, um mich zu umarmen, mit so großer Zuneigung, dass er mich dazu bewegte, das gleiche zu tun."
" Ohi ombre vane, fuor che ne l’aspetto","Oh, inkonsequente Schatten, außer im Aussehen"
" tre volte dietro a lei le mani avvinsi, e tante mi tornai con esse al petto","Drei Mal versuchte ich, sie mit meinen Händen zu umarmen, und ich fand sie leer in meiner Brust."
" Di maraviglia, credo, mi dipinsi","Ich glaube, ich war sehr überrascht."
" per che l’ombra sorrise e si ritrasse, e io, seguendo lei, oltre mi pinsi","Dann lächelte der Schatten und zog beiseite, und ich folgte ihr und stieß mich ein wenig weit."
 Soavemente disse ch’io posasse,"Sagte mir, ich solle aufhören."
" allor conobbi chi era, e pregai che, per parlarmi, un poco s’arrestasse","Dann erkannte ich ihn und bat ihn, eine Weile zu stoppen und mit mir zu reden."
 Rispuosemi,Er antwortete mir.
" «Così com’ io t’amai nel mortal corpo, così t’amo sciolta","Wie ich euch im sterblichen Körper geliebt habe, so liebe ich euch jetzt, da ich eine Seele bin."
 però m’arresto,Deshalb höre ich auf.
 ma tu perché vai?»,Warum bist du hier?
" «Casella mio, per tornar altra volta là dov’ io son, fo io questo vïaggio», diss’ io","""Mein Haus, ich mache diese Reise, um wieder hierher zu kommen, wo ich bin"", sagte ich"
 «ma a te com’ è tanta ora tolta?»,Aber wieso kommst du nur jetzt hierher?
 Ed elli a me,Und er zu mir
" «Nessun m’è fatto oltraggio, se quei che leva quando e cui li piace, più volte m’ha negato esto passaggio","""Mir ist kein Unrecht zugefügt worden, wenn der Engel, der wann und wer will, mich viele Male verleugnet hat, mich hierher zu bringen."
 ché di giusto voler lo suo si face,Denn sein Wille ist nach dem Göttlichen.
" veramente da tre mesi elli ha tolto chi ha voluto intrar, con tutta pace","Aber seit drei Monaten hat er auf dem Boot alle diejenigen begrüßt, die auf sie zu bekommen, ohne gegen"
" Ond’ io, ch’era ora a la marina vòlto dove l’acqua di Tevero s’insala, benignamente fu’ da lui ricolto","Dann wurde ich, der sich an das Meer wandte, wo der Tiber strömte, freundlich von ihm empfangen."
" A quella foce ha elli or dritta l’ala, però che sempre quivi si ricoglie qual verso Acheronte non si cala»","Nun hat er den Flügel auf diesen Mund gerichtet, da jede Seele, die nicht zur Hölle bestimmt ist, immer dort versammelt ist."
 E io,Und ich
" «Se nuova legge non ti toglie memoria o uso a l’amoroso canto che mi solea quetar tutte mie doglie, ","Wenn ein neues Gesetz dir nicht dein Gedächtnis oder deine Gewohnheit eines liebevollen Liedes wegnimmt, das alle meine Wünsche beschwichtigt hat,"
" di ciò ti piaccia consolare alquanto l’anima mia, che, con la sua persona venendo qui, è affannata tanto»","mit ihm bitte trösten ein wenig meine Seele, dass das Kommen hier mit dem physischen Körper so ermüdet ist (Übersetzt mit Google Translate)"
" ‘Amor che ne la mente mi ragiona’ cominciò elli allor sì dolcemente, che la dolcezza ancor dentro mi suona","Und er fing an zu singen: Liebe, die mich in meinem Geist so sanft begründet, dass die Süße dieses Liedes noch in mir erschallt."
" Lo mio maestro e io e quella gente ch’eran con lui parevan sì contenti, come a nessun toccasse altro la mente","Mein Lehrer und ich und die Seelen, die bei ihm waren, schienen so glücklich, als ob unser Geist von keinem Gedanken berührt würde."
 Noi eravam tutti fissi e attenti a le sue note,"Wir waren alle auf die Notizen bedacht,"
 ed ecco il veglio onesto gridando,"Als der würdige alte Mann kam und schrie,"
" «Che è ciò, spiriti lenti? ","Was bedeutet das, langsame Geister?"
" qual negligenza, quale stare è questo? ","Welche Nachlässigkeit, welche Verzögerung ist das?"
 Correte al monte a spogliarvi lo scoglio ch’esser non lascia a voi Dio manifesto»,"Lauft zum Berg und zieht die Lust ab, die euch nicht erlaubt, Gott zu sehen."
" Come quando, cogliendo biado o loglio, li colombi adunati a la pastura, queti, sanza mostrar l’usato orgoglio, ","Als wenn die Tauben, fangen Biada oder Laib, versammelt zum Essen, ruhig und ohne den üblichen Stolz,"
" se cosa appare ond’ elli abbian paura, subitamente lasciano star l’esca, perch’ assaliti son da maggior cura","wenn etwas erscheint, das sie erschreckt, verlassen sie sofort das Essen, weil sie von einer größeren Sorge angegriffen werden"
" così vid’ io quella masnada fresca lasciar lo canto, e fuggir ver’ la costa, com’ om che va, né sa dove rïesca","Also sah ich diese Seelen, sobald du kamst, das Lied verlassen und zum Berg laufen wie jemand, der ohne ein genaues Ziel geht."
 né la nostra partita fu men tosta,und unsere Flucht war nicht weniger übereilt
" Avvegna che la subitana fuga dispergesse color per la campagna, ","Obwohl die plötzliche Flucht am Strand Seelen zerstreut hatte,"
" rivolti al monte ove ragion ne fruga, i’ mi ristrinsi a la fida compagna","An den Berg, wo uns göttliche Gerechtigkeit quält, klammerte ich mich an meine vertrauenswürdige Führung."
 e come sare’ io sanza lui corso? chi m’avria tratto su per la montagna? El mi parea da sé stesso rimorso,Und wie wäre ich ohne ihn gegangen?Wer hätte mich den Berg hinaufgehen lassen?Er schien mir von Reue bewegt zu sein.
" o dignitosa coscïenza e netta, come t’è picciol fallo amaro morso","O würdevolles und reines Gewissen, das bittere Qualen in dir den geringsten Irrtum verursacht."
" Quando li piedi suoi lasciar la fretta, che l’onestade ad ogn’ atto dismaga, ","Als seine Füße die Eile verließen, die jeden Akt des Dekors herabsetzt,"
" la mente mia, che prima era ristretta, ","Mein Verstand, der vorher auf einen Gedanken fixiert war,"
" lo ’ntento rallargò, sì come vaga, e diedi ’l viso mio incontr’ al poggio che ’nverso ’l ciel più alto si dislaga","Er breitete sich aus, solange er alles andere sehen konnte, und so schaute ich auf den Berg, der im Himmel höher stand als jeder andere."
" Lo sol, che dietro fiammeggiava roggio, rotto m’era dinanzi a la figura, ch’avëa in me de’ suoi raggi l’appoggio","Die Sonne, die rot hinter meinem Rücken schien, wurde vor mir durch meinen Körper unterbrochen, der seinen Strahlen im Weg stand."
" Io mi volsi dallato con paura d’essere abbandonato, quand’ io vidi solo dinanzi a me la terra oscura","Ich drehte mich zur Seite mit Angst, verlassen zu werden, als ich sah, dass es nur einen Schatten vor mir gab"
 e ’l mio conforto,und mein Trost
" «Perché pur diffidi?», a dir mi cominciò tutto rivolto","""Warum bist du weiterhin vorsichtig?"", begann er mir mit großer Aufmerksamkeit zu sagen."
 «non credi tu me teco e ch’io ti guidi? Vespero è già colà dov’ è sepolto lo corpo dentro al quale io facea ombra,"Glaubst du nicht, dass ich mit dir hier bin, um dich zu führen?Es ist schon Abend, wo die Leiche begraben ist, in der ich Schatten hatte"
" Napoli l’ha, e da Brandizio è tolto",ist in Neapel und wurde dort von Brindisi
" Ora, se innanzi a me nulla s’aombra, non ti maravigliar più che d’i cieli che l’uno a l’altro raggio non ingombra","Wenn ich nun keinen Schatten mehr vor mich werfe, so verwundere dich nicht mehr, daß der Himmel den Durchgang des Lichts von einem zum anderen nicht behindert."
" A sofferir tormenti, caldi e geli simili corpi la Virtù dispone che, come fa, non vuol ch’a noi si sveli","Der göttliche Wille bewirkt, dass solche Körper körperliche Qualen, Hitze und Frost leiden, und will nicht, dass wir wissen, wie dies möglich ist"
 Matto è chi spera che nostra ragione possa trascorrer la infinita via che tiene una sustanza in tre persone,"Es ist verrückt zu hoffen, dass unsere Vernunft den unendlichen Weg gehen kann, der nur eine Substanz in drei Personen hält"
" State contenti, umana gente, al quia","Seid zufrieden, Männer, damit"
" ché, se potuto aveste veder tutto, mestier non era parturir Maria","in der Tat, wenn Sie alles hätten sehen können, wäre es nicht notwendig gewesen, dass Maria Jesus gebiert"
" e disïar vedeste sanza frutto tai che sarebbe lor disio quetato, ch’etternalmente è dato lor per lutto","Und ihr habt den Wunsch so tiefer Philosophen vergeblich gesehen, daß, wenn es möglich wäre, sie ihren Wunsch erfüllt hätten, der ihre ewige Strafe ist."
 io dico d’Aristotile e di Plato e di molt’ altri»,"Ich spreche von Aristoteles, Platon und vielen anderen."
" e qui chinò la fronte, e più non disse, e rimase turbato","Und dann verneigte er seine Stirn und fügte nicht mehr hinzu, und er war beunruhigt."
 Noi divenimmo intanto a piè del monte,Aber wir waren zum Fuße des Berges gekommen.
" quivi trovammo la roccia sì erta, che ’ndarno vi sarien le gambe pronte","Hier fanden wir die Felswand so steil, dass wir vergeblich versuchten, sie mit unseren Beinen zu besteigen"
" Tra Lerice e Turbìa la più diserta, la più rotta ruina è una scala, verso di quella, agevole e aperta",Der steilste und schroffste Felsen in Ligurien im Vergleich zu dem ist eine leicht zugängliche Treppe
" «Or chi sa da qual man la costa cala», ","Wer weiß, von welcher Seite die Mauer weniger steil ist?"
" disse ’l maestro mio fermando ’l passo, ","Sagt mein Lehrer, das Tempo zu stoppen"
 «sì che possa salir chi va sanz’ ala?»,"Damit diejenigen, die keine Flügel haben, hochklettern können?"
" E mentre ch’e’ tenendo ’l viso basso essaminava del cammin la mente, e io mirava suso intorno al sasso, ","Und während er auf den Boden schaute, reflektierte er den Pfad, den man nehmen sollte, und ich schaute um den Felsen herum,"
" da man sinistra m’apparì una gente d’anime, che movieno i piè ver’ noi, e non pareva, sì venïan lente","Ich sah von links eine Gruppe von Seelen auf uns zugehen, und es schien nicht einmal so langsam voranzugehen."
" «Leva», diss’ io, «maestro, li occhi tuoi","Ich sagte: ""Meister, schauen Sie nach oben."
" ecco di qua chi ne darà consiglio, se tu da te medesmo aver nol puoi»","Das ist der, der uns Anweisungen geben wird, wenn Sie sie nicht selbst finden können."
" Guardò allora, e con libero piglio rispuose",Da schaute er und schaute ruhig und antwortete.
" «Andiamo in là, ch’ei vegnon piano","""Lasst uns dorthin gehen, denn sie kommen langsam auf uns zu."
" e tu ferma la spene, dolce figlio»","und du stärkest deine Hoffnung, süßer Sohn"
" Ancora era quel popol di lontano, i’ dico dopo i nostri mille passi, quanto un buon gittator trarria con mano, ","Nachdem wir tausend Schritte gegangen waren, war diese Linie noch der Raum, den ein guter Krug decken würde, indem er einen Felsen mit seiner Hand warf,"
" quando si strinser tutti ai duri massi de l’alta ripa, e stetter fermi e stretti com’ a guardar, chi va dubbiando, stassi","Und sie standen alle auf der Felswand des Berges und standen da, wie sie standen, und sahen auf den, der hinging, und zweifelten."
" «O ben finiti, o già spiriti eletti», Virgilio incominciò, ","Virgil begann ""O tote Geister in der Gnade Gottes und auserwählt für das Heil,"
" «per quella pace ch’i’ credo che per voi tutti s’aspetti, ditene dove la montagna giace, sì che possibil sia l’andare in suso","im Namen jenes Friedens, den ich glaube, dass ihr alle wartet, sagt uns, wo der Berg weniger steil ist, so dass es möglich ist, aufzusteigen."
 ché perder tempo a chi più sa più spiace»,"Je mehr man weiß, desto mehr tut es ihm leid, hinterherzuhinken."
" Come le pecorelle escon del chiuso a una, a due, a tre, e l’altre stanno timidette atterrando l’occhio e ’l muso","Wie die Schafe aus der Falte kommen, zu einem, zu zwei, zu drei, und die anderen stehen ängstlich zurück und halten die Schnauze und das Auge nach unten"
" e ciò che fa la prima, e l’altre fanno, addossandosi a lei, s’ella s’arresta, semplici e quete, e lo ’mperché non sanno","und was der erste tut auch die anderen, lehnte sich an sie, wenn sie aufhört, einfach und sanftmütig, und sie wissen nicht, warum"
" sì vid’ io muovere a venir la testa di quella mandra fortunata allotta, pudica in faccia e ne l’andare onesta","Also sah ich den Kopf dieser Schar glücklicher Seelen auf uns zugehen, bescheiden in Erscheinung und würdevoll in Bewegung."
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","Als sie sahen, daß ich einen Schatten zu meiner Rechten warf, von mir bis zur Felswand,"
