Original,Translate
" Sì com’ io dissi, fui mandato ad esso per lui campare","Comme je l'ai dit, on m'a envoyé l'aider."
 e non lì era altra via che questa per la quale i’ mi son messo,Et il n'y avait pas d'autre moyen que celui pour lequel je suis allé avec lui.
 Mostrata ho lui tutta la gente ria,Je lui ai montré tous ces damnés.
 e ora intendo mostrar quelli spirti che purgan sé sotto la tua balìa,"Maintenant, je veux lui montrer ces âmes qui se purifient sous votre garde."
" Com’ io l’ho tratto, saria lungo a dirti",Ça serait long d'expliquer comment je l'ai conduit ici.
 de l’alto scende virtù che m’aiuta conducerlo a vederti e a udirti,"Du Ciel vient une vertu qui m'aide à l'amener ici, à te voir et à t'entendre."
 Or ti piaccia gradir la sua venuta,"Maintenant, veuillez accueillir sa venue."
" libertà va cercando, ch’è sì cara, come sa chi per lei vita rifiuta","est à la recherche de la liberté, qui est très précieuse car il sait qui en son nom renonce à sa propre vie"
" Tu ’l sai, ché non ti fu per lei amara in Utica la morte, ove lasciasti la vesta ch’al gran dì sarà sì chiara","Tu le sais bien, car tu as traité la mort en Utica pour la liberté, où tu as laissé le corps que le Jour du Jugement brillera."
" Non son li editti etterni per noi guasti, ché questi vive e Minòs me non lega","Les édits éternels ne sont pas brisés par nous, car Dante est vivante et Minos n'a aucun pouvoir sur moi."
" ma son del cerchio ove son li occhi casti di Marzia tua, che ’n vista ancor ti priega, o santo petto, che per tua la tegni","Car je viens du Cercle, où sont les yeux purs de votre femme, Martija, qui la voit, semble vous supplier de la considérer encore à vous, sainte poitrine."
 per lo suo amore adunque a noi ti piega,"au nom de son amour, donc, plier à nous."
 Lasciane andar per li tuoi sette regni,Allons chercher les sept cadres de purgatoire
" grazie riporterò di te a lei, se d’esser mentovato là giù degni»","Je vous remercierai devant elle, si vous acceptez d'être mentionné là-bas."
" «Marzïa piacque tanto a li occhi miei mentre ch’i’ fu’ di là», ","Tant que j'étais en vie, Martija était ravie à mes yeux."
" diss’ elli allora, ",Il a ensuite dit :
" «che quante grazie volse da me, fei",que j'ai accompli tous ses désirs
" Or che di là dal mal fiume dimora, più muover non mi può, per quella legge che fatta fu quando me n’usci’ fora","Maintenant qu'il réside au-delà de la rivière infernale, il ne peut plus me déplacer, en vertu de cette loi qui a été promulguée quand je suis sorti de lui."
" Ma se donna del ciel ti move e regge, come tu di’, non c’è mestier lusinghe","Mais si une femme bénie, comme vous le dites, bouge vos pas, vous n'avez pas besoin de flatterie"
 bastisi ben che per lei mi richegge,Tu n'as qu'à me prier en son nom.
" Va dunque, e fa che tu costui ricinghe d’un giunco schietto e che li lavi ’l viso, sì ch’ogne sucidume quindi stinghe","Va donc, et fais-le cendre ses reins d'une couche lisse, et lave-lui le visage, afin d'en ôter toute souillure."
" ché non si converria, l’occhio sorpriso d’alcuna nebbia, andar dinanzi al primo ministro, ch’è di quei di paradiso","En fait, il ne serait pas approprié de comparaître devant le premier ministre du Paradis avec l'œil voilé par un brouillard"
" Questa isoletta intorno ad imo ad imo, là giù colà dove la batte l’onda, porta di giunchi sovra ’l molle limo","Cette petite île, dans ses parties inférieures, où elle est battue par les vagues, est pleine de rushes sur les sources de boue"
" null’ altra pianta che facesse fronda o indurasse, vi puote aver vita, però ch’a le percosse non seconda","Aucune autre plante qui avait des branches ou un tronc rigide ne peut y pousser, car elle ne se plierait pas à l'impulsion des vagues."
 Poscia non sia di qua vostra reddita,Alors ton retour n'est pas comme ça.
" lo sol vi mosterrà, che surge omai, prendere il monte a più lieve salita»","le soleil, qui se lève maintenant, vous montrera la direction où trouver un accès facile à la montagne"
 Così sparì,Alors il a disparu.
" e io sù mi levai sanza parlare, e tutto mi ritrassi al duca mio, e li occhi a lui drizzai","Je me levai sans parler, je m`attirai à ma direction, et je tournai mon regard vers lui."
 El cominciò,Il a commencé.
" «Figliuol, segui i miei passi","Mon fils, suivez mes pas."
" volgianci in dietro, ché di qua dichina questa pianura a’ suoi termini bassi»","Revenons, car à partir d'ici la plaine décline doucement vers le point le plus bas."
" L’alba vinceva l’ora mattutina che fuggia innanzi, sì che di lontano conobbi il tremolar de la marina","La lumière de l'aube était la dernière heure de la nuit qui s'est enfuie devant elle, de sorte que de loin je vis le tremblement de la surface de la mer."
" Noi andavam per lo solingo piano com’ om che torna a la perduta strada, che ’nfino ad essa li pare ire in vano","Nous sommes allés dans la plaine solitaire, comme quelqu'un qui a trouvé la voie perdue et qui, à elle, croyait marcher en vain."
" Quando noi fummo là ’ve la rugiada pugna col sole, per essere in parte dove, ad orezza, poco si dirada, ","Quand nous étions là où la rosée se bat avec le soleil, car c'est au point où il y a de l'ombre et il s'évapore peu,"
 ambo le mani in su l’erbetta sparte soavemente ’l mio maestro pose,"Mon maître a posé les deux mains sur l'herbe, avec des paumes ouvertes"
" ond’ io, che fui accorto di sua arte, porsi ver’ lui le guance lagrimose","Puis moi, qui avais compris ce qu'il voulait faire, je lui ai posé les joues encore tachées de pleurs."
 ivi mi fece tutto discoverto quel color che l’inferno mi nascose,Il a découvert la couleur de mon visage que l'enfer avait caché
" Venimmo poi in sul lito diserto, che mai non vide navicar sue acque omo, che di tornar sia poscia esperto","Puis nous sommes arrivés sur la rive déserte, qui n'a jamais vu personne naviguer, qui a pu y retourner."
 Quivi mi cinse sì com’ altrui piacque,Ici Virgil m'a ceint comme Cato lui l'avait dit.
 oh maraviglia,Qu'est-ce qu'il y a d'étonnant
" ché qual elli scelse l’umile pianta, cotal si rinacque subitamente là onde l’avelse","Car après qu'il eut déchiré l'humble plante qu'il avait choisie, elle renaît aussitôt comme elle était au même endroit."
 Già era ’l sole a l’orizzonte giunto lo cui meridïan cerchio coverchia Ierusalèm col suo più alto punto,Le soleil était déjà arrivé à l'horizon dont le méridien surpasse Jérusalem avec son point culminant
" e la notte, che opposita a lui cerchia, uscia di Gange fuor con le Bilance, che le caggion di man quando soverchia","Et la nuit, qui tourne dans la position opposée du soleil, sortit du Gange en conjonction avec la Balance, et ce n'est pas le cas lorsque sa durée dépasse celle du jour."
" sì che le bianche e le vermiglie guance, là dov’ i’ era, de la bella Aurora per troppa etate divenivan rance","Donc les joues blanches et rouges de la belle Aurora, où j'étais, pour le passage du temps est devenu orange"
" Noi eravam lunghesso mare ancora, come gente che pensa a suo cammino, che va col cuore e col corpo dimora","Nous étions encore sur le rivage, comme quelqu'un qui pense au chemin qu'il doit prendre et est prêt avec le désir, mais hésite avec le corps"
" Ed ecco, qual, sorpreso dal mattino, per li grossi vapor Marte rosseggia giù nel ponente sovra ’l suol marino, ","Et voici, comme quand Mars, nuancé le matin, rougi de vapeurs épaisses à l'occident, à la surface de la mer,"
" cotal m’apparve, s’io ancor lo veggia, un lume per lo mar venir sì ratto, che ’l muover suo nessun volar pareggia","Alors il m'est apparu une lumière qui venait de la mer, si vite qu'aucun oiseau ne bougea aussi vite"
" Dal qual com’ io un poco ebbi ritratto l’occhio per domandar lo duca mio, rividil più lucente e maggior fatto","Dès que j'ai détourné un petit regard de lui pour demander à mon professeur, je l'ai vu plus clair et plus grand"
" Poi d’ogne lato ad esso m’appario un non sapeva che bianco, e di sotto a poco a poco un altro a lui uscìo","Puis de chaque côté, il me semblait voir une blancheur indéfinie, et peu à peu en dessous, il en apparut un autre."
" Lo mio maestro ancor non facea motto, mentre che i primi bianchi apparver ali","Mon professeur n'a rien dit, jusqu'à ce qu'il apparaisse que le premier blanc était des ailes."
" allor che ben conobbe il galeotto, gridò","Quand il a connu ce crétin, il m'a crié :"
" «Fa, fa che le ginocchia cali","En haut, en haut, pliez vos genoux"
 Ecco l’angel di Dio,Voici l'ange de Dieu
 piega le mani,Regroupez vos mains
 omai vedrai di sì fatti officiali,Vous verrez des ministres de ce genre maintenant.
" Vedi che sdegna li argomenti umani, sì che remo non vuol, né altro velo che l’ali sue, tra liti sì lontani","Voyez comment il rejette les instruments humains, de sorte qu'il ne veut pas de rames, ou d'autres voiles qui ne sont pas ses ailes, même dans des endroits aussi éloignés"
" Vedi come l’ha dritte verso ’l cielo, trattando l’aere con l’etterne penne, che non si mutan come mortal pelo»","Voyez comment il les tient droit dans le ciel, coupant l'air avec des plumes éternelles qui ne tombent pas comme des plumes mortelles."
" Poi, come più e più verso noi venne l’uccel divino, più chiaro appariva","Puis, dès que l'oiseau divin est venu vers nous, il est apparu plus clairement"
" per che l’occhio da presso nol sostenne, ma chinail giuso","Alors mes yeux ne regardaient pas de près, mais j'ai été forcé de les incliner."
" e quei sen venne a riva con un vasello snelletto e leggero, tanto che l’acqua nulla ne ’nghiottiva","Et il est venu à terre avec un bateau étroit, léger, au point qu'il n'a pas coulé dans l'eau du tout."
" Da poppa stava il celestial nocchiero, tal che faria beato pur descripto","Le timonier divin se tenait à la poupe, et était tel qu'il ferait bénir seulement pour le décrire"
 e più di cento spirti entro sediero,Et dans le bateau s'assit plus d'une centaine d'esprits.
 ‘In exitu Isräel de Aegypto’ cantavan tutti insieme ad una voce con quanto di quel salmo è poscia scripto,"Tous ensemble, ils chantèrent le Psaume d'une seule voix dans la fuite d'Israël de l'Égypte, même avec les versets suivants:"
 Poi fece il segno lor di santa croce,Et il les fit le signe de la croix.
 ond’ ei si gittar tutti in su la piaggia,"Et ils sont tous tombés sur la plage,"
" ed el sen gì, come venne, veloce","Et il est parti, aussi vite qu'il était venu."
" La turba che rimase lì, selvaggia parea del loco, rimirando intorno come colui che nove cose assaggia","Le groupe d'âmes qui restaient là semblait inexpérimenté de l'endroit, et regardait autour comme celui qui expérimentait de nouvelles choses"
" Da tutte parti saettava il giorno lo sol, ch’avea con le saette conte di mezzo ’l ciel cacciato Capricorno, ","Le soleil souffla le jour de tous les côtés, ayant déjà chassé le Capricorne du point médian du ciel avec les flèches infaillibles,"
" quando la nova gente alzò la fronte ver’ noi, dicendo a noi","quand les nouveaux venus se sont tournés vers nous, nous disant :"
" «Se voi sapete, mostratene la via di gire al monte»","Si vous le savez, montrez-nous le chemin vers la montagne."
 E Virgilio rispuose,Virgil lui répondit:
 «Voi credete forse che siamo esperti d’esto loco,Vous pouvez croire que nous sommes des experts ici.
 ma noi siam peregrin come voi siete,Mais nous sommes des étrangers comme vous.
" Dianzi venimmo, innanzi a voi un poco, per altra via, che fu sì aspra e forte, che lo salire omai ne parrà gioco»","Nous venons d'arriver, juste avant vous, par une autre route si difficile que l'ascension de la montagne en comparaison nous semblera être une blague."
" L’anime, che si fuor di me accorte, per lo spirare, ch’i’ era ancor vivo, maravigliando diventaro smorte","Les âmes, qui avaient réalisé que j'étais en vie quand je respirais, attristés par l'étonnement"
" E come a messagger che porta ulivo tragge la gente per udir novelle, e di calcar nessun si mostra schivo, ","Et comme le peuple foule autour du messager qui apporte des nouvelles de paix, et que personne n'est désobéi pour se précipiter,"
" così al viso mio s’affisar quelle anime fortunate tutte quante, quasi oblïando d’ire a farsi belle","Ces âmes chanceuses se rassemblèrent autour de mon visage, oubliant presque d'aller se purifier."
" Io vidi una di lor trarresi avante per abbracciarmi con sì grande affetto, che mosse me a far lo somigliante","J'ai vu l'un d'eux venir pour m'embrasser, avec une telle affection qu'il m'a poussé à faire de même."
" Ohi ombre vane, fuor che ne l’aspetto","Oh, ombres incohérentes, sauf en apparence"
" tre volte dietro a lei le mani avvinsi, e tante mi tornai con esse al petto","Trois fois j'ai essayé de l'embrasser de mes mains, et je l'ai trouvée vide dans ma poitrine."
" Di maraviglia, credo, mi dipinsi",Je pense que j'ai été très surpris.
" per che l’ombra sorrise e si ritrasse, e io, seguendo lei, oltre mi pinsi","Puis l'ombre sourit et se retira, et je la suivis et me poussai un peu loin."
 Soavemente disse ch’io posasse,Il m'a dit d'arrêter.
" allor conobbi chi era, e pregai che, per parlarmi, un poco s’arrestasse",Puis je l'ai reconnu et je l'ai supplié d'arrêter un moment et de me parler.
 Rispuosemi,Il m'a répondu.
" «Così com’ io t’amai nel mortal corpo, così t’amo sciolta","Comme je t'ai aimé dans le corps mortel, ainsi je t'aime maintenant que je suis une âme."
 però m’arresto,C'est pour ça que je m'arrête.
 ma tu perché vai?»,Qu'est-ce que tu fais là ?
" «Casella mio, per tornar altra volta là dov’ io son, fo io questo vïaggio», diss’ io","""Ma maison, je fais ce voyage pour revenir ici où je suis"" , J'ai dit"
 «ma a te com’ è tanta ora tolta?»,Mais comment se fait-il que tu arrives ici maintenant ?
 Ed elli a me,Et lui pour moi
" «Nessun m’è fatto oltraggio, se quei che leva quando e cui li piace, più volte m’ha negato esto passaggio","""Je n'ai pas été lésé, si l'ange, qui prend quand et qui veut, m'a refusé plusieurs fois de m'amener ici."
 ché di giusto voler lo suo si face,Car sa volonté est selon le divin.
" veramente da tre mesi elli ha tolto chi ha voluto intrar, con tutta pace","Cependant, pendant trois mois, il a accueilli sur le bateau tous ceux qui voulaient monter sur elle, sans s'opposer"
" Ond’ io, ch’era ora a la marina vòlto dove l’acqua di Tevero s’insala, benignamente fu’ da lui ricolto","Et moi, qui me tournai vers la mer où le Tibre coulait, je fus aimablement reçu par lui."
" A quella foce ha elli or dritta l’ala, però che sempre quivi si ricoglie qual verso Acheronte non si cala»","Maintenant il a redressé l'aile vers cette bouche, puisque toute âme qui n'est pas destinée à l'Enfer est toujours rassemblée là."
 E io,Et je...
" «Se nuova legge non ti toglie memoria o uso a l’amoroso canto che mi solea quetar tutte mie doglie, ","Si une nouvelle loi ne vous enlève pas la mémoire ou l'habitude d'une chanson aimante qui apaisait tous mes désirs,"
" di ciò ti piaccia consolare alquanto l’anima mia, che, con la sua persona venendo qui, è affannata tanto»","avec elle consoler un peu mon âme, que venir ici avec le corps physique est si fatigué (Traduit par Google Translate)"
" ‘Amor che ne la mente mi ragiona’ cominciò elli allor sì dolcemente, che la dolcezza ancor dentro mi suona","Et il commença à chanter: L'amour qui me raisonne dans mon esprit, si doucement, que la douceur de ce cantique résonne encore en moi."
" Lo mio maestro e io e quella gente ch’eran con lui parevan sì contenti, come a nessun toccasse altro la mente","Mon maître, moi et ces âmes qui étaient avec lui semblait si heureux, comme si nos esprits n'avaient été touchés par aucune pensée."
 Noi eravam tutti fissi e attenti a le sue note,"Nous étions tous d'accord sur les notes,"
 ed ecco il veglio onesto gridando,"quand le digne vieillard vint et pleura,"
" «Che è ciò, spiriti lenti? ","Qu'est-ce que ça veut dire, les esprits lents ?"
" qual negligenza, quale stare è questo? ","Quelle négligence, quel retard ?"
 Correte al monte a spogliarvi lo scoglio ch’esser non lascia a voi Dio manifesto»,Courez sur la montagne et enlevez le zeste qui ne vous permet pas de voir Dieu.
" Come quando, cogliendo biado o loglio, li colombi adunati a la pastura, queti, sanza mostrar l’usato orgoglio, ","Comme quand les colombes, attraper la biada ou le pain, réunis pour le repas, tranquilles et sans montrer l'orgueil habituel,"
" se cosa appare ond’ elli abbian paura, subitamente lasciano star l’esca, perch’ assaliti son da maggior cura","si quelque chose leur fait peur, ils quittent immédiatement la nourriture parce qu'ils sont attaqués par une préoccupation plus grande"
" così vid’ io quella masnada fresca lasciar lo canto, e fuggir ver’ la costa, com’ om che va, né sa dove rïesca","J'ai donc vu ces âmes dès que tu es venu, que tu as quitté la chanson, et que tu as couru vers la montagne comme quelqu'un qui va sans but précis."
 né la nostra partita fu men tosta,et notre évasion n'était pas moins précipitée
" Avvegna che la subitana fuga dispergesse color per la campagna, ","Bien que l'évasion soudaine eut des âmes dispersées le long de la plage,"
" rivolti al monte ove ragion ne fruga, i’ mi ristrinsi a la fida compagna","Sur la montagne où la justice divine nous tourmente, je m'accrochai à ma conduite digne de confiance."
 e come sare’ io sanza lui corso? chi m’avria tratto su per la montagna? El mi parea da sé stesso rimorso,Et comment aurais-je pu partir sans lui ?Qui m'aurait fait monter la montagne ?Il me semblait être ému par les remords.
" o dignitosa coscïenza e netta, come t’è picciol fallo amaro morso","Ô conscience digne et pure, ce tourment amer provoque la moindre erreur en vous."
" Quando li piedi suoi lasciar la fretta, che l’onestade ad ogn’ atto dismaga, ","Quand ses pieds ont quitté la hâte qui rabaisse chaque acte de décorum,"
" la mente mia, che prima era ristretta, ","Mon esprit, qui avant était fixé sur une seule pensée,"
" lo ’ntento rallargò, sì come vaga, e diedi ’l viso mio incontr’ al poggio che ’nverso ’l ciel più alto si dislaga","Il s'étendit aussi longtemps qu'il pouvait voir n'importe quoi d'autre, et je regardai donc vers la montagne qui se tenait dans le ciel plus haut que n'importe quel autre."
" Lo sol, che dietro fiammeggiava roggio, rotto m’era dinanzi a la figura, ch’avëa in me de’ suoi raggi l’appoggio","Le soleil, rouge brillant derrière mon dos, a été interrompu devant moi par mon corps, qui se tenait sur le chemin de ses rayons."
" Io mi volsi dallato con paura d’essere abbandonato, quand’ io vidi solo dinanzi a me la terra oscura","Je me suis tourné vers le côté avec peur d'être abandonné, quand j'ai vu qu'il n'y avait qu'une ombre devant moi"
 e ’l mio conforto,et mon réconfort
" «Perché pur diffidi?», a dir mi cominciò tutto rivolto",« Pourquoi continuez-vous à vous méfier ? » commença-t-il à me le dire avec une grande attention.
 «non credi tu me teco e ch’io ti guidi? Vespero è già colà dov’ è sepolto lo corpo dentro al quale io facea ombra,Ne pensez-vous pas que je suis ici avec vous pour vous guider ?C'est déjà le soir où le corps est enterré dans lequel j'observais
" Napoli l’ha, e da Brandizio è tolto",est à Naples et y a été transféré par Brindisi
" Ora, se innanzi a me nulla s’aombra, non ti maravigliar più che d’i cieli che l’uno a l’altro raggio non ingombra","Maintenant, si je ne jette plus d'ombre devant moi, ne sois plus étonné que les cieux n'entravent pas le passage de la lumière d'un côté à l'autre."
" A sofferir tormenti, caldi e geli simili corpi la Virtù dispone che, come fa, non vuol ch’a noi si sveli","La volonté divine provoque de tels corps à souffrir des tourments physiques, de la chaleur et du gel, et ne veut pas que nous sachions comment cela est possible"
 Matto è chi spera che nostra ragione possa trascorrer la infinita via che tiene una sustanza in tre persone,Il est insensé d'espérer que notre raison puisse aller à l'infini qui ne contient qu'une substance sur trois personnes.
" State contenti, umana gente, al quia","Soyez contents, les hommes, avec ça"
" ché, se potuto aveste veder tutto, mestier non era parturir Maria","En fait, si vous aviez tout vu, il n'aurait pas été nécessaire que Marie donne naissance à Jésus."
" e disïar vedeste sanza frutto tai che sarebbe lor disio quetato, ch’etternalmente è dato lor per lutto","Et vous avez vu le désir de philosophes si profonds en vain, que, si cela était possible, ils auraient accompli leur désir, qui est leur châtiment éternel."
 io dico d’Aristotile e di Plato e di molt’ altri»,"Je parle d'Aristote, Platon, et beaucoup d'autres."
" e qui chinò la fronte, e più non disse, e rimase turbato","Puis il s'inclina le front, ne s'ajouta plus, et fut troublé."
 Noi divenimmo intanto a piè del monte,Mais nous étions arrivés au pied de la montagne.
" quivi trovammo la roccia sì erta, che ’ndarno vi sarien le gambe pronte",Ici nous avons trouvé le mur rocheux si raide qu'en vain nous essayions de l'escalader avec nos jambes
" Tra Lerice e Turbìa la più diserta, la più rotta ruina è una scala, verso di quella, agevole e aperta",La roche la plus raide et la plus robuste en Ligurie par rapport à cela est un escalier facile d'accès
" «Or chi sa da qual man la costa cala», ",Qui sait de quel côté le mur est moins raide ?
" disse ’l maestro mio fermando ’l passo, ","Dit mon professeur, arrêter le rythme"
 «sì che possa salir chi va sanz’ ala?»,Pour que ceux qui n'ont pas d'ailes puissent monter ?
" E mentre ch’e’ tenendo ’l viso basso essaminava del cammin la mente, e io mirava suso intorno al sasso, ","Et pendant qu'il regardait en bas sur le sol, réfléchissait sur le chemin à prendre, et je regardais autour du rocher,"
" da man sinistra m’apparì una gente d’anime, che movieno i piè ver’ noi, e non pareva, sì venïan lente","J'ai vu de la gauche venir un groupe d'âmes marchant vers nous, et cela ne semblait même pas aller si lentement."
" «Leva», diss’ io, «maestro, li occhi tuoi","J'ai dit, ""Maître, lève les yeux."
" ecco di qua chi ne darà consiglio, se tu da te medesmo aver nol puoi»","C'est lui qui nous donnera des directions, si vous ne les trouvez pas vous-même."
" Guardò allora, e con libero piglio rispuose","Puis il regarda, et regarda calmement, et répondit."
" «Andiamo in là, ch’ei vegnon piano","""Allons par là, car ils viennent lentement vers nous."
" e tu ferma la spene, dolce figlio»","et tu fortifies ton espérance, doux fils"
" Ancora era quel popol di lontano, i’ dico dopo i nostri mille passi, quanto un buon gittator trarria con mano, ","Après avoir parcouru un millier de marches, cette ligne était encore l'espace qu'un bon lanceur couvrirait en jetant une pierre de sa main,"
" quando si strinser tutti ai duri massi de l’alta ripa, e stetter fermi e stretti com’ a guardar, chi va dubbiando, stassi","Ils se tenaient tous sur le mur rocheux de la montagne, et ils se tenaient là, comme ils se tenaient, et ils regardaient celui qui allait, et ils étaient dans le doute."
" «O ben finiti, o già spiriti eletti», Virgilio incominciò, ","Virgil a commencé ""Ô esprits morts dans la grâce de Dieu et choisis pour le salut,"
" «per quella pace ch’i’ credo che per voi tutti s’aspetti, ditene dove la montagna giace, sì che possibil sia l’andare in suso","au nom de cette paix que je crois que vous attendez tous, dites-nous où la montagne est moins raide, afin qu'il soit possible d'ascensionner."
 ché perder tempo a chi più sa più spiace»,"En fait, plus on sait, plus il est désolé d'être à la traîne."
" Come le pecorelle escon del chiuso a una, a due, a tre, e l’altre stanno timidette atterrando l’occhio e ’l muso","Comme les brebis sortent du pli, à un, à deux, à trois, et les autres se tiennent en arrière peur et tiennent le museau et l'œil vers le bas"
" e ciò che fa la prima, e l’altre fanno, addossandosi a lei, s’ella s’arresta, semplici e quete, e lo ’mperché non sanno","et ce que le premier fait aussi les autres, en s'appuyant sur elle si elle s'arrête, simple et doux, et ils ne connaissent pas la raison"
" sì vid’ io muovere a venir la testa di quella mandra fortunata allotta, pudica in faccia e ne l’andare onesta","J'ai donc vu la tête de cette foule d'âmes chanceuses se diriger vers nous, modeste en apparence et digne en mouvement."
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","Dès qu'ils ont vu que j'ai jeté une ombre à ma droite, depuis moi jusqu'au mur rocheux,"
" restaro, e trasser sé in dietro alquanto, e tutti li altri che venieno appresso, non sappiendo ’l perché, fenno altrettanto","Ils s'arrêtèrent et se retirèrent un peu, et tous les autres esprits qui les poursuivirent, même s'ils ne savaient pas pourquoi, firent de même."
 «Sanza vostra domanda io vi confesso che questo è corpo uman che voi vedete,"""Sans que vous le demandiez, je vous dis immédiatement que ce corps que vous voyez est de chair et d'os."
 per che ’l lume del sole in terra è fesso,"C'est pourquoi la lumière du soleil est coupée de lui, sur le sol."
" Non vi maravigliate, ma credete che non sanza virtù che da ciel vegna cerchi di soverchiar questa parete»","Ne soyez pas surpris, mais croyez que Dante n'essaie pas d'escalader ce mur sans l'aide d'une vertu qui vient du Ciel."
 Così ’l maestro,C'est ce qu'a dit le professeur.
" e quella gente degna «Tornate», disse, «intrate innanzi dunque», coi dossi de le man faccendo insegna","Et ces âmes dignes dirent: Revenez sur vos pas, et marquez-les du dos de leurs mains."
 E un di loro incominciò,Et l'un d'eux a commencé
" «Chiunque tu se’, così andando, volgi ’l viso","""Qui que tu sois, pendant que tu marches, tourne-toi vers moi"
 pon mente se di là mi vedesti unque»,et dis-moi si tu m'as jamais vu sur Terre.
 Io mi volsi ver’ lui e guardail fiso,Je me suis tourné vers lui et je l'ai regardé attentivement.
" biondo era e bello e di gentile aspetto, ma l’un de’ cigli un colpo avea diviso","Il était blond, beau et noble, mais un des sourcils était divisé par un coup."
" Quand’ io mi fui umilmente disdetto d’averlo visto mai, el disse","Quand je lui ai dit humblement que je ne l'avais jamais vu, il s'est battu."
 «Or vedi»,"""Maintenant regarde"""
