Original,Translate
"  la qual molte fïate l’omo ingombra sì che d’onrata impresa lo rivolve, come falso veder bestia quand’ombra","""som många gånger förtrycker människan och får henne att avstå från ett hederligt åtagande, precis som en falsk bild gör en vilddjurspummel när den är skuggad."""
"  Da questa tema acciò che tu ti solve, dirotti perch’io venni e quel ch’io ’ntesi nel primo punto che di te mi dolve","""För att du ska bli fri från dessa rädslor, ska jag berätta för dig varför jag kom hit och vad jag kände i första stund jag kände smärta för dig."""
"  Io era tra color che son sospesi, e donna mi chiamò beata e bella, tal che di comandare io la richiesi","""Jag var bland Limbos avbrutna själar, och han kallade mig en så välsignad och vacker kvinna att jag bad henne att befalla mig."""
  Lucevan li occhi suoi più che la stella,Hans ögon var ljusare än en stjärna
" e cominciommi a dir soave e piana, con angelica voce, in sua favella: ","""och hon började tala till mig i en söt och söt ton, med en röst som såg ut som en ängels språk:"""
" ""O anima cortese mantoana, di cui la fama ancor nel mondo dura, e durerà quanto ’l mondo lontana,  ","""O ädla Mantua själ, vars berömmelse fortfarande består i världen och kommer att vara så länge världen, """
" l’amico mio, e non de la ventura, ne la diserta piaggia è impedito sì nel cammin, che vòlt’è per paura",Den som älskade mig osjälviskt på sluttningen av en kulle förhindras så mycket att han vände tillbaka av rädsla
"  e temo che non sia già sì smarrito, ch’io mi sia tardi al soccorso levata, per quel ch’i’ ho di lui nel cielo udito","""och jag är rädd att han redan är så vilse att jag flyttade för sent för att hjälpa honom, för vad jag hörde om honom i himlen."""
"  Or movi, e con la tua parola ornata e con ciò c’ ha mestieri al suo campare, l’aiuta sì ch’i’ ne sia consolata","""Rör dig nu, och med ditt eleganta ord, och med vad som är nödvändigt för hans frälsning, hjälp honom, så att jag kan bli tröstad."""
  I’ son Beatrice che ti faccio andare,Jag är Beatrice.
 vegno del loco ove tornar disio,Jag kommer från där jag vill komma tillbaka.
" amor mi mosse, che mi fa parlare",Kärleken fick mig att komma hit för att prata med dig.
"  Quando sarò dinanzi al segnor mio, di te mi loderò sovente a lui""","""När jag står inför Gud, ska jag ofta prisa ditt namn."""
" Tacette allora, e poi comincia’ io:  ""O donna di virtù sola per cui l’umana spezie eccede ogne contento di quel ciel c’ ha minor li cerchi sui,  tanto m’aggrada il tuo comandamento, che l’ubidir, se già fosse, m’è tardi","""Då höll han tyst, och jag sade, ""Du dygdiga kvinna, den enda för vilken människan reser sig över allt som är under månens himmel, din begäran finner mig så i samförstånd att även om jag hade lytt ner det skulle vara sent."""
 più non t’è uo’ ch’aprirmi il tuo talento,Allt du behöver göra är att berätta vad du vill.
"  Ma dimmi la cagion che non ti guardi de lo scender qua giuso in questo centro de l’ampio loco ove tornar tu ardi""","""Men säg mig varför du inte är rädd för att gå ner hit, till helvetet, från den större plats där du vill återvända"""
"  ""Da che tu vuo’ saver cotanto a dentro, dirotti brievemente"", mi rispuose, ""perch’i’ non temo di venir qua entro","""Hon sa till mig, ""Eftersom du vill ha mer detaljer, ska jag helt kort förklara varför jag inte är rädd för att komma in här."""
  Temer si dee di sole quelle cose c' hanno potenza di fare altrui male,Du måste frukta bara de saker som har makten att skada andra
" de l'altre no, ché non son paurose","""De andra är inte det, för de är inte skrämmande."""
"  I’ son fatta da Dio, sua mercé, tale, che la vostra miseria non mi tange, né fiamma d’esto ’ncendio non m’assale","""Jag är skapad av Gud, hans godhet, så att ditt elände inte rör mig och ingen låga från helvetet kan skada mig."""
"  Donna è gentil nel ciel che si compiange di questo 'mpedimento ov'io ti mando, sì che duro giudicio là sù frange","""I himlen finns en ädel kvinna som sörjer över detta hinder som jag ber om din hjälp, så att hon bryter den hårda gudomliga domen."""
"  Questa chiese Lucia in suo dimando e disse: - Or ha bisogno il tuo fedele di te, e io a te lo raccomando -","Hon bad att få tala med Lucia och sade till henne: ""Nu behöver din trogne dig och jag rekommenderar det till dig."""
"  Lucia, nimica di ciascun crudele, si mosse, e venne al loco dov’i’ era, che mi sedea con l’antica Rachele","""Lucia, varje grym mans fiende, rörde sig och kom dit jag var, sittande bredvid den forntida Rakel."""
"  Disse: - Beatrice, loda di Dio vera, ché non soccorri quei che t’amò tanto, ch’uscì per te de la volgare schiera?  Non odi tu la pieta del suo pianto, non vedi tu la morte che ’l combatte su la fiumana ove ’l mar non ha vanto? -","""Han sade till mig: ""Beatrice, Guds sanna lov, varför hjälper du inte honom som älskade dig till den grad att han reser sig över den vulgära härskaran? Känner du inte hans gråts ångest? Ser du inte döden kämpa mot syndens stormiga gorgo?"
"  Al mondo non fur mai persone ratte a far lor pro o a fuggir lor danno, com’io, dopo cotai parole fatte,  venni qua giù del mio beato scanno, fidandomi del tuo parlare onesto, ch’onora te e quei ch’udito l’ hanno""","""I världen fanns det aldrig människor som var så snabba att söka sin fördel eller att fly från sin skada, då jag, efter att ha hört dessa ord, kom ner hit från min himmelska skanna och anförtrodde mig åt dina ädla ord som hedrar dig och dem som har hört dem"""""
"  Poscia che m’ebbe ragionato questo, li occhi lucenti lagrimando volse, per che mi fece del venir più presto","""Efter att han hade berättat detta för mig, vände han sina ögon skinande genom gråten, som ledde mig att komma snart."""
  E venni a te così com’ella volse: d’inanzi a quella fiera ti levai che del bel monte il corto andar ti tolse,"Och jag kom till dig såsom hon ville; och jag hjälpte dig ut ur vilddjuret, som hindrade dig en lätt stig upp till berget."
"  Dunque: che è perché, perché restai, perché tanta viltà nel core allette, perché ardire e franchezza non hai,  ","""Så vad är det? Varför stannar du här? Varför uppodlar du så mycket feghet i ditt hjärta? Varför har du inte mod och beslutsamhet,"""
"  poscia che tai tre donne benedette curan di te ne la corte del cielo, ",Se till att dessa tre välsignade kvinnor tar hand om dig i det himmelska hovet
"  e ’l mio parlar tanto ben ti promette?""",Och mina ord lovar er allt gott?
"  Quali fioretti dal notturno gelo chinati e chiusi, poi che ’l sol li ’mbianca, si drizzan tutti aperti in loro stelo,  ","""När små blommor stängts och vänts ner av nattfrosten står de alla öppna på stjälken, efter att solen har upplyst dem, """
"tal mi fec’io di mia virtude stanca, e tanto buono ardire al cor mi corse, ch’i’ cominciai come persona franca:  ","""så gjorde jag med min trötta dygd, och till mitt hjärta kom så mycket mod att jag började säga, som en vederkvickt person:"""
"""Oh pietosa colei che mi soccorse","""Åh, barmhärtig kvinna som hjälpte mig,"""
 e te cortese ch’ubidisti tosto a le vere parole che ti porse,"Och du är nådig över att du genast lydde de sanna ord som han talade till dig,"
"  Tu m’ hai con disiderio il cor disposto sì al venir con le parole tue, ch’i’ son tornato nel primo proposto","""Du, med dina ord, har satt mitt hjärta till önskan att komma, till den punkt att jag har återvänt till det första syftet."""
"  Or va, ch’un sol volere è d’ambedue: tu duca, tu segnore e tu maestro""","""Gå nu, för vi vill båda samma sak: du är min guide, min herre, min lärare."""
" Così li dissi e poi che mosso fue,  ","""Så berättade jag för honom, och efter att han hade gett sig ut på sin väg """
 intrai per lo cammino alto e silvestro,tog den mödosamma och vilda vägen
"’Per me si va ne la città dolente, per me si va ne l'etterno dolore, per me si va tra la perduta gente","""Genom mig går du in i smärtans stad, genom mig går du in i evig smärta, genom mig går du in bland de förlorade själarna."""
 Giustizia mosse il mio alto fattore,"""Rättvisa har gjort min höga Skapare agera,"""
" fecemi la divina podestate, la somma sapïenza e ’l primo amore","""De har byggt mig gudomlig kraft, högsta visdom och första kärlek."""
"  Dinanzi a me non fuor cose create se non etterne, e io etterno duro","""Innan mig skapades inget annat än evigt, och jag kommer att bestå för evigt"""
" Lasciate ogne speranza, voi ch’intrate’","""Lämna allt hopp, ni som går in här"""
  Queste parole di colore oscuro vid’ïo scritte al sommo d’una porta,"""Jag såg dessa ord skrivna i mörk färg på toppen av en dörr, """
" per ch’io: ""Maestro, il senso lor m’è duro""","""Så jag sa, ""Mästare, jag förstår inte innebörden"""
"  Ed elli a me, come persona accorta: ""Qui si convien lasciare ogne sospetto","""Och han svarade mig, som en vis person: Här är det nödvändigt att överge all tvekan,"""
 ogne viltà convien che qui sia morta,Och du behöver inte vara feg.
"  Noi siam venuti al loco ov’i’ t’ ho detto che tu vedrai le genti dolorose c’ hanno perduto il ben de l’intelletto""","""Vi har kommit till den plats där, som jag har sagt er, ni kommer att få se de fördömda själarna som har förlorat ljuset av gudomlig intelligens."""
"  E poi che la sua mano a la mia puose con lieto volto, ond’io mi confortai, mi mise dentro a le segrete cose","""Och när han hade tagit mig i handen, med ett leende ansikte som tröstade mig, förde han mig till den platsen avskild från de levandes värld."""
"  Quivi sospiri, pianti e alti guai risonavan per l’aere sanza stelle, per ch’io al cominciar ne lagrimai","""Här suckar, gråter och jämrar sig i den stjärnlösa luften, så att jag till en början grät."""
"  Diverse lingue, orribili favelle, parole di dolore, accenti d’ira, voci alte e fioche, e suon di man con elle  facevano un tumulto, il qual s’aggira sempre in quell’aura sanza tempo tinta, come la rena quando turbo spira","""Tungor, hemska uttal, smärtans ord, vredens inträngningar, skarpa och svaga röster, och ett ljud av händer med dem skapade ett ljud, som ständigt genljuder i den eviga mörka luften, precis som sanden när stormen blåser."""
"  E io ch’avea d’error la testa cinta, dissi: ""Maestro, che è quel ch’i’ odo? e che gent’è che par nel duol sì vinta?""","""Och jag, som hade mitt huvud fullt av tvivel, sade: ""Mästare, vad är vad jag känner? Och vilka är dessa som verkar så överväldigade av smärta?"""
"  Ed elli a me: ""Questo misero modo tegnon l’anime triste di coloro che visser sanza ’nfamia e sanza lodo",Han sade till mig: »Detta är det bedrövliga tillståndet hos dem som leva utan vanära och utan förtjänster.»
"  Mischiate sono a quel cattivo coro de li angeli che non furon ribelli né fur fedeli a Dio, ma per sé fuoro","""De blandas med den avskyvärda uppsättning av änglar som inte gjorde uppror mot Gud, eller förblev trogen mot honom, men var neutrala."""
"  Caccianli i ciel per non esser men belli, né lo profondo inferno li riceve, ch’alcuna gloria i rei avrebber d’elli""","""Himlarna driver ut dem för att inte förlora sin skönhet, inte heller helvetet välkomnar dem i dess djup, för de fördömda kunde få någon ära från deras närvaro."""
"  E io: ""Maestro, che è tanto greve a lor che lamentar li fa sì forte?""","""Mästare, vad är så irriterande för dem att de klagar så högt?"""
" Rispuose: ""Dicerolti molto breve","Han sa till mig, ""Jag ska berätta mycket kort."""
"  Questi non hanno speranza di morte, e la lor cieca vita è tanto bassa, che ’nvidïosi son d’ogne altra sorte","""Dessa själar kan inte hoppas på att dö, och deras nuvarande tillstånd är så föraktligt att de avundas något annat öde."""
  Fama di loro il mondo esser non lassa,Världen låter dem inte minnas dem.
 misericordia e giustizia li sdegna: ,Guds barmhärtighet och rättvisa föraktar dem
" non ragioniam di lor, ma guarda e passa""","""Låt oss inte slösa tid på att prata om dem, men ta en snabb titt och gå vidare."""
"  E io, che riguardai, vidi una ’nsegna che girando correva tanto ratta, che d’ogne posa mi parea indegna","""Och jag såg ett tecken som vände sig mot sig själv, sprang så snabbt att det aldrig verkade sluta."""
"  e dietro le venìa sì lunga tratta di gente, ch’i’ non averei creduto che morte tanta n’avesse disfatta","""och bakom den kom en så lång rad själar, att jag aldrig skulle tro att döden hade tillintetgjort så många av dem."""
"  Poscia ch’io v’ebbi alcun riconosciuto, vidi e conobbi l’ombra di colui che fece per viltade il gran rifiuto","""Efter att jag hade känt igen en av dem, såg jag och kände igen skuggan av honom som avskyvärt vägrade."""
"  Incontanente intesi e certo fui che questa era la setta d’i cattivi, a Dio spiacenti e a’ nemici sui","Jag förstod genast, och jag var säker på att detta var de ynkryggars värdar som misshagade Gud lika mycket som hans fiender."
"  Questi sciaurati, che mai non fur vivi, erano ignudi e stimolati molto da mosconi e da vespe ch’eran ivi","""Dessa kräk, som aldrig riktigt levde, var nakna och pekar ständigt från flugor och getingar runt om"""
"  Elle rigavan lor di sangue il volto, che, mischiato di lagrime, a’ lor piedi da fastidiosi vermi era ricolto","""De fick sina ansikten att blöda, och de föll till marken med tårar, och samlades med motbjudande maskar."""
"  E poi ch’a riguardar oltre mi diedi, vidi genti a la riva d’un gran fiume","""Och när jag såg bortom, såg jag själar på stranden av en stor flod."""
" per ch’io dissi: ""Maestro, or mi concedi  ch’i’ sappia quali sono, e qual costume le fa di trapassar parer sì pronte, com’i’ discerno per lo fioco lume""","""Så jag sa, ""Mästare, låt mig nu veta vilka dessa själar är, och vilken instinkt får dem att verka så angelägna att föra vidare på den andra sidan, precis som jag tycks se i det lilla ljuset."""
"  Ed elli a me: ""Le cose ti fier conte quando noi fermerem li nostri passi su la trista riviera d’Acheronte""","Och han sade till mig: »Det skall bliva dig klart, när vi komma till den sorgliga stranden vid floden Acheron.»"
"  Allor con li occhi vergognosi e bassi, temendo no ’l mio dir li fosse grave, infino al fiume del parlar mi trassi","""Då, sänka mina ögon med skam, i fruktan för att jag skulle reta honom, Jag yttrade inget ord till floden."""
"  Ed ecco verso noi venir per nave un vecchio, bianco per antico pelo, gridando: ""Guai a voi, anime prave","""Och se, en gammal man, med sitt ansikte täckt av vitt skägg, kom till oss i en båt och ropade: ""Ve er, onda själar."""
"  Non isperate mai veder lo cielo: i’ vegno per menarvi a l’altra riva ne le tenebre etterne, in caldo e ’n gelo","""Hoppas inte att någonsin se himlen: Jag kommer för att leda dig till den andra sidan, in i evigt mörker, mellan lågor och is."""
"  E tu che se’ costì, anima viva, pàrtiti da cotesti che son morti""","""Och ni som är där, levande själ, bort från dem som är döda."""
" Ma poi che vide ch’io non mi partiva,  disse: ""Per altra via, per altri porti verrai a piaggia, non qui, per passare: ",""" Men eftersom han såg att jag inte skulle ge mig av, sade han: "" Du skall komma till landningsplatsen på en annan väg, vid andra hamnar, sannerligen inte här för att gå förbi """
" più lieve legno convien che ti porti""",Det är fastställt att det kommer att ge dig ett lättare skepp än mitt.
"  E ’l duca lui: ""Caron, non ti crucciare: vuolsi così colà dove si puote ciò che si vuole, e più non dimandare""","""Och läraren sade till honom: 'Caron, bli inte bedrövad: du vill ha det så där upp där allt du vill är möjligt, så säg inget annat."""
"  Quinci fuor quete le lanose gote al nocchier de la livida palude, che ’ntorno a li occhi avea di fiamme rote","""Därifrån de pälstäckta kinderna på färjan till den träskiga slumn, som hade sina ögon omgivna av lågors hjul"""
"  Ma quell’anime, ch’eran lasse e nude, cangiar colore e dibattero i denti, ratto che ’nteser le parole crude","""Men de själar, som var nakna och kastade sig ner, ändrade färg och slog sina tänder, så snart de hörde hans ord råa."""
"  Bestemmiavano Dio e lor parenti, l’umana spezie e ’l loco e ’l tempo e ’l seme di lor semenza e di lor nascimenti","""De hädade Gud och deras föräldrar, den mänskliga arten, platsen, tiden och fröet till deras befruktning och födelse."""
"  Poi si ritrasser tutte quante insieme, forte piangendo, a la riva malvagia ch’attende ciascun uom che Dio non teme","""Då gick de alla tillsammans och grät desperat, till stranden av den infernaliska floden som väntar varje man som inte fruktar Gud."""
"  Caron dimonio, con occhi di bragia loro accennando, tutte le raccoglie","""Djävulen Charon, med sina ögon flammande som eld, ger dem tips, samlar dem alla"""
 batte col remo qualunque s'adagia,slår med sin åra någon av dem som sträcker ut
