Original,Translate
 Beatrice tutta ne l’etterne rote fissa con li occhi stava,Beatrice tenía su ojo en las ruedas celestiales.
" e io in lei le luci fissi, di là sù rimote",Saqué mi mirada del cielo para mirarla.
" Nel suo aspetto tal dentro mi fei, qual si fé Glauco nel gustar de l’erba che ’l fé consorto in mar de li altri dèi","Cuando la miré, me volví hacia adentro, igual que Glauco cuando se tragó la hierba que lo hizo un dios marino."
 Trasumanar significar per verba non si poria,Superar los límites identificados por la humanidad no es fácil de describir con palabras.
 però l’essemplo basti a cui esperïenza grazia serba,Aquellos que son honrados por la gracia divina deben tomar por ejemplo la mitología para experimentarla de primera mano.
" S’i’ era sol di me quel che creasti novellamente, amor che ’l ciel governi, tu ’l sai, che col tuo lume mi levasti","Si yo fuera sólo lo que tú, el amor que gobierna el Cielo, creado por última vez, sabes que me levantaste con tu luz"
" Quando la rota che tu sempiterni desiderato, ","Cuando la rotación del Cielo, que ustedes mantienen inmortales con la voluntad de las ruedas celestiales para acercarse a ustedes,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ",Captó mi interés en la armonía que creaste y manejaste.
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso","El brillo del sol era tan fuerte que nunca podía ser producido por la lluvia o los ríos, haciendo el cielo como un inmenso lago."
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"El nuevo sonido y la deslumbrante luz despertaron una fuerte curiosidad por descubrir su fuente, más intensa que nunca."
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Ella, como si hubiera leído mis pensamientos antes incluso de escuchar mi pregunta, logró calmar mi mente agitada y dijo:"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Haz inútil tu entendimiento con tu imaginación distorsionada, para que no puedas ver lo que serías capaz de ver si fueras liberado de ella."
" Tu non se’ in terra, sì come tu credi","No estás en la Tierra, como crees."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","""Pero un rayo, dejando su punto de origen, no se desplazó tan rápido como usted está regresando al lugar que es adecuado para usted."""
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Si fui liberado de la primera duda de esas pocas palabras hermosas, otra duda vino a mí, y le dije,"
 «Già contento requïevi di grande ammirazion,Mi enorme maravilla ahora ha disminuido.
 ma ora ammiro com’ io trascenda questi corpi levi»,Me sorprende cómo puedo superar estos pájaros ligeros.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Ella, después de suspirar con devoción, me miró con aire maternal como si fuera el hijo que dijo tonterías y comenzó"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","""Todas las cosas creadas forman un orden, y esta es la manera en que el Universo imita a Dios."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","Los seres racionales pueden percibir, a través del orden existente, la virtud divina que está destinada a convertirse en el objetivo final de ese orden."
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","Todas las criaturas siguen, de diferentes maneras y con tamaño variable, la inclinación que deriva de su principio creador."
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","Ellos persiguen diferentes metas en la inmensidad del universo, cada uno movido por un instinto innato."
 Questi ne porta il foco inver’ la luna,El impulso atrae fuego a la luna.
 questi ne’ cor mortali è permotore,Toca las almas de los seres irracionales.
 questi la terra in sé stringe e aduna,Compacta y une el suelo
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore",Este impulso guía tanto a las criaturas irracionales como a las dotadas de un alma racional.
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","La Providencia, que ha determinado todo esto, ilumina siempre el Cielo con su luz en la que gira más rápido."
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","Con ese instinto natural que escolta a cada organismo a su destino, vamos a llevarlo a un cierto lugar."
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Es innegable que, como la materia a veces no reacciona como se esperaba, la forma final no siempre corresponde a la intención artística."
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","A veces, la razón de la criatura tiene la oportunidad de alejarse de este curso, teniendo el poder de desviarse en otro camino, aunque está bien dirigido."
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","Como un rayo que desciende del cielo, de modo que el instinto humano puede moverlo a recurrir a apegos materialistas, atraídos por el gozo falso."
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Ya no debe sorprenderse si juzgo correctamente, su progreso como un río que fluye de la montaña al valle."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Sería increíble si usted, sin obstáculos, hubiera permanecido como un fuego que no se mueve y sube a las alturas."
 Quinci rivolse inver’ lo cielo il viso,Las palabras de Beatrice terminaron mientras su mirada miraba al Cielo.
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","Navegue detrás de nosotros en este pequeño barco, cruzando las olas con un espíritu intrépido; si usted ama la maravilla de la música, escuche nuestra canción mientras navegamos por los mares."
 tornate a riveder li vostri liti,Regresa a las costas de las que has tomado el mar.
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","No te atrevas a aventurarte fuera de la costa, porque te arriesgarías a perderte a ti mismo en ausencia de mi pista."
 L’acqua ch’io prendo già mai non si corse,Nadie había navegado por este arroyo antes.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva genera brisas, Apolo maniobra la barra y la nueve Muse me guía en la navegación."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Ustedes que han probado de antemano la comida de los ángeles, la comida de la cual obtienen fuerza y alimento en la Tierra, pero nunca es suficiente."
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Puedes navegar con tu barco, siguiendo mis huellas en alta mar mientras la ola regresa sin ser molestada."
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Esos gloriosos, cuando llegaron a Colchis, no sorprendieron tanto de la metamorfosis de Jason de guerrero a campesino como usted se maravillará."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,Nuestro deseo constante de un reino divino nos empujó a alturas rápidas como las estrellas en el firmamento.
" Beatrice in suso, e io in lei guardava",Beatrice levantó la vista y yo la miré.
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","En un momento, como una flecha que se lanza de un arco y alcanza su objetivo, vuela lejos."
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,"Cuando llegué a ese lugar, vi un maravilloso espectáculo que tomó mi mirada."
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ",Ninguna de mis ideas pudo escapar a su atención mientras me miraba con alegría y belleza.
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","Me dijo que le diera gracias a Dios por guiarnos a la primera estrella, concentrando nuestras mentes."
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Me pareció que había una enorme y dorada nube de luz solar, como un diamante brillante."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Como un rayo de sol que se extiende en el agua, la gema eterna nos recibió dentro de sí mismo."
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Si tuviera un cuerpo robusto, no entenderías cómo dos realidades tan diferentes podrían coexistir."
" ch’esser convien se corpo in corpo repe, ","Cuando un cuerpo entra en contacto con otro, algo debe suceder inevitablemente."
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,Debe aumentar nuestro deseo de contemplar esa esencia en la que está contenido el misterio de la encarnación de lo divino.
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Veremos cosas que no podemos probar racionalmente, pero las abrazamos como verdad a través de nuestra fe."
 Io rispuosi,Respondí.
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","Gracias a Dios por alejarme de las preocupaciones de la vida terrenal y de esta bondadosa bendición tuya, mi Soberano."
 Ma ditemi,¿Qué piensas de esto?
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","¿Qué sombras misteriosas son estas, que se elevan desde la estrella distante y llevan a algunos a contar leyendas sobre Caín?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Ella me sonrió y luego declaró: ""Si la opinión de los hombres estaba equivocada""."
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","No se sorprenda más, donde los sentidos no proporcionan respuestas adecuadas en ese asunto."
 poi dietro ai sensi vedi che la ragione ha corte l’ali,porque es evidente que los sentidos no siempre pueden ser seguidos por la razón
 Ma dimmi quel che tu da te ne pensi»,Me gustaría saber qué piensas.
 E io,Y yo
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Crees que la variación en la intensidad de la luz de las estrellas se debe a la diferente densidad máxima del cuerpo celestial.
 Ed ella,y ella
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso",Se dará cuenta de que su opinión es errónea si escucha con atención como tengo la intención de argumentar.
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","En el octavo cielo, se pueden ver estrellas de varios tamaños y tamaños."
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Si la diferencia se debiera exclusivamente a una densidad diferente, cada uno tendría la misma virtud, distribuida en cantidades superiores, inferiores o iguales."
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Las virtudes que se desarrollan a partir de diferentes principios formales, como usted sugirió, no pueden reducirse a una sola."
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Si el brillo diferente fuera debido a una densidad más baja, este planeta estaría vacío de un polo a otro."
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","Como un individuo puede distribuir su grasa y sus reservas musculares de manera desigual, la Luna también podría tener variaciones en su masa."
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Si la primera hipótesis fuera correcta, se notaría durante los eclipses del sol, ya que la luz del Sol se filtraría a través de otro material transparente."
 Questo non è,Esto no es
 però è da vedere de l’altro,aún queda más por evaluar
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Si puedo desafiar eso también, entonces su opinión resultará equivocada."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Si la Luna no está completamente enrarecida, habrá un lugar más allá del cual tenderá a ser más sólida."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,La luz del sol se refleja como cuando golpea un espejo.
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Usted afirma que el rayo de luz en ese punto, visto como más delgado y más destruido, es menos luminoso porque se refleja a una mayor profundidad"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","La experiencia puede liberarte de tu objeción, si decides enfrentarla, ya que normalmente es el punto de partida para obtener todo tu conocimiento."
 Tre specchi prenderai,Tomarás tres espejos.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","Y colocarás a dos de ellos a igual distancia de ti, con el tercer lugar más lejos en el medio de éstos."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso",Levántate detrás de ellos para que tu luz reflexione en los tres espejos y así puedas verlo en cada uno.
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Aunque la imagen reflejada en el espejo distante es menor en tamaño, se verá que su luminosidad sigue siendo la misma que la de los otros dos."
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","A medida que la nieve se disuelve bajo el calor del sol, cambia de forma convirtiéndose en agua desprovista de su blancura y el frío que la había caracterizado."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Deseo poner en su intelecto de sabiduría, enriqueciéndola con una luz tan brillante que parece tan temblorosa como la de una estrella."
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,La virtud oculta del Cielo de la paz divina yace en el contenido que contiene.
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","El cielo, tan rico en estrellas que allí residen distintas unas de otras y encerradas dentro de ella, comparte su esencia con cada estrella."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"Otras dimensiones organizan las diversas propiedades que contienen, según corresponda, con la intención de transferir sus efectos y objetivos deseados a la Tierra."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","En este Universo, los órganos actúan en una especie de ciclo ascendente-descendiente, desde las esferas superiores a las inferiores, como ustedes han entendido."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Examine cuidadosamente cómo procedo hacia la comprensión de lo que usted desea, para que usted se permita sacar sus propias conclusiones."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Los entendimientos angélicos deben guiar la rotación y el propósito de las ruedas celestiales, ya que un herrero depende de su habilidad con el martillo."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",Y el Cielo adornado con muchas estrellas toma la impronta de la cual está sellada por la mente profunda que la hace girar
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ",Como si el alma humana dentro de su cuerpo ejerciera sus diferentes habilidades a través de articulaciones con diversas formas.
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Como una inteligencia angélica, su bondad se refleja en direcciones infinitas por las estrellas, mientras que permanece unida al camino de rotación."
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","La virtud diferente se une con el codiciado cuerpo celestial al que da animación, así como sucede con la vida que fluye dentro de ti."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Como la virtud que impregna la estrella deriva de una naturaleza feliz, brilla dentro del cuerpo celestial mientras la alegría brilla en la pupila del ojo."
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","La iluminación de las estrellas es diferente debido a su variabilidad, no porque tengan una densidad diferente."
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Su bondad genera opacidad y ligereza, siendo éste el principio formal."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",El calor del sol que antes había calentado mi corazón de amor me había revelado con argumentos a favor y en contra de la verdad de su dulce belleza.
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","Admitiendo que estaba equivocado y que ahora entendía las cosas, mi cabeza se levantó orgullosamente para poder hablar."
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Una visión tan extraordinaria se había materializado ante mí, llamando completamente mi atención hacia ella, hasta el punto de hacerme olvidar lo que estaba confesando."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Como si mirara por una ventana transparente, o navegara en aguas claras y tranquilas."
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",Las venas reflejadas de nuestros rostros vienen y van tan rápido que una perla en un rostro pálido no atrae nuestra atención menos fuerte que ellos.
 tali vid’ io più facce a parlar pronte,Así he visto gente más feliz dispuesta a hablar.
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Entonces cometí un error que produjo lo contrario de lo que causó que el amor floreciera entre Narciso y su imagen reflejada en el agua.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Cuando me di cuenta de que los fantasmas eran reflejos, me di vuelta para averiguar quiénes eran."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","No vi nada, mirando de nuevo a mi amable guía con hermosos ojos; ella sonrió felizmente y una luz de santidad resplandeció en sus intensos y apasionados ojos."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""No te sorprendas si me río de tu pensamiento ingenuo,"" me dijo."
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","Puesto que su mente no está del todo segura acerca de lo que es verdad, parece seguir confundiéndolo como de costumbre."
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto",Estas criaturas reales fueron obligadas a vivir aquí como castigo por romper un juramento.
 Però parla con esse e odi e credi,Habla con ellos y confía en todo lo que escuches.
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,Este brillo brillante que brilla sobre ellos haciéndolas felices no les da la oportunidad de engañarlos de la realidad.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Me volví hacia el alma que parecía dispuesta a conversar, jadeando casi como un ser humano postrado por la desesperada necesidad de narrar."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","Siente una serenidad inefable, que solo los destinados a la vida eterna pueden sentir."
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Estaría feliz si me dieras tu nombre y tu situación.
" Ond’ ella, pronta e con occhi ridenti","Así que ella, preparada y con ojos sonrientes"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","No dejemos que nuestra generosidad rechace una necesidad legítima, así como Dios quiere que todo el Cielo sea como Él."
 I’ fui nel mondo vergine sorella,En el mundo era una monja.
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Si lo piensas con cuidado, mi belleza no te hará oscurecer quién soy realmente."
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","Pero me reconocerán como Piccarda Donati, uno de los beatificados del cielo más alto, con otros."
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati",Nuestro intenso placer en la presencia del Espíritu Santo nos mueve a regocijarnos en obedecer su voluntad.
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Debido a nuestra falta de cumplimiento y descuido de ciertos aspectos, nos hemos encontrado en la situación actual, que parece tan indigna."
 Ond’ io a lei,Se lo dije entonces.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,"Tu belleza emitirá algo divino, haciéndote parecer diferente del momento en que aún estabas vivo."
 però non fui a rimembrar festino,No fui rápido para memorizar esto.
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Lo que me estás diciendo ahora me ayuda a recrear mentalmente tu cara, haciéndola más fácil para mí."
 Ma dimmi,Pero dime.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Aquellos que están aquí, bendecidos y alegres, aspiran a llegar a un lugar más alto para tener una visión más clara de Dios y experimentar un vínculo profundo con Él?"
 Con quelle altr’ ombre pria sorrise un poco,Sonrió un poco a todas las otras almas.
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco","Entonces él me respondió con gran júbilo, parecía que ella estaba envuelta en el calor del amor de Dios."
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Hermano, la bondad de la caridad calma nuestros deseos y nos convence a querer sólo lo que poseemos, sin querer nada más."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Si quisiéramos ir más allá de nuestra ubicación actual, nuestros deseos serían contrarios a los planes de Aquel que nos coloca aquí."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","Si consideran la esencia de la caridad, verán que no es posible aquí en el Cielo; si enfrentar esta realidad requiere una actitud de generosidad."
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Puesto que la voluntad divina es fundamental para alcanzar nuestra dicha, todas nuestras aspiraciones están unidas en una."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","El cielo en el cielo, todo el reino está fascinado por nuestra voluntad y complacido del rey que nos exhorta a seguir su voluntad."
 E ’n la sua volontade è nostra pace,Según su voluntad yace nuestra paz.
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,Todo lo que es creado o producido por la naturaleza está dirigido hacia ese mar llamado.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Entonces comprendí que cada punto en el Cielo era como un Paraíso, aunque la bondad divina no se manifestaba en todas partes por igual."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ",Como cuando algo satisface el hambre pero todavía hay un deseo de otro alimento.
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","Da las gracias por esto y por las preguntas al respecto, expresándolas con palabras y gestos."
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,Para saber qué lienzo no había terminado de trabajar antes de la conclusión
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ",Él me dijo que una mujer con una vida excelente y grandes méritos será elevada a puestos más altos en el Cielo.
" «a la cui norma nel vostro mondo giù si veste e vela, ","De acuerdo con las reglas establecidas en la Tierra, tienes que cubrirte con ropa y velos."
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,"para permanecer con ese novio hasta la muerte, observando y durmiendo y aceptando cada voto que la caridad se ajusta a su gusto."
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","Huí del mundo para perseguirla cuando era una doncella y llevaba el vestido de su Orden, jurando cumplir sus reglas."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra",Fui secuestrado por mi dulce convento por hombres que estaban más familiarizados con el mal que con el bien.
 Iddio si sa qual poi mia vita fusi,Dios sabe cómo fue mi vida.
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ",Y a la derecha de mí una luz brillante e intensa que refleja toda la luminosidad de nuestro Cielo.
" ciò ch’io dico di me, di sé intende",Él entiende perfectamente lo que estoy diciendo de mí mismo.
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende",Le quitaron el velo de la cabeza de la misma manera que era monja.
