Original,Translate
"  Ed una lupa, che di tutte brame sembiava carca ne la sua magrezza, e molte genti fé già viver grame,  questa mi porse tanto di gravezza con la paura ch’uscia di sua vista, ch’io perdei la speranza de l’altezza","""En varg profilerad vid horisonten, lika tunn som begär och begraver med sin närvaro mångas fattigdom."""
"  E qual è quei che volontieri acquista, e giugne ’l tempo che perder lo face, che ’n tutti suoi pensier piange e s’attrista","""Jag kände mig så orolig och hade en sådan rädsla inför hans utseende att jag förlorade självförtroendet att komma till toppen av kullen."""
"  tal mi fece la bestia sanza pace, che, venendomi ’ncontro, a poco a poco mi ripigneva là dove ’l sol tace","""så han gjorde mig till det vilda djuret utan frid, som kom till mig knuffade mig undan för undan ner, där det inte fanns något ljus."""
"  Mentre ch’i’ rovinava in basso loco, dinanzi a li occhi mi si fu offerto chi per lungo silenzio parea fioco","""Går ner till skogen, en figur profilerad i mörkret inför mina ögon, men jag kunde inte skilja på det tydligt."""
"  Quando vidi costui nel gran diserto, ""Miserere di me"", gridai a lui, ""qual che tu sii, od ombra od omo certo","""När han visade sig i ödeläggelse ropade jag högt: ""Var barmhärtig mot mig, vad du än är - en varelse eller någon som verkligen existerar!"""
"  Rispuosemi: ""Non omo, omo già fui, e li parenti miei furon lombardi, mantoani per patrïa ambedui","""Jag svarade: ""Nej, jag är inte längre en man, jag har varit förut. Mina föräldrar var ursprungligen från Lombardiet och båda kom från Mantua."""
"  Nacqui sub Iulio, ancor che fosse tardi, e vissi a Roma sotto ’l buono Augusto nel tempo de li dèi falsi e bugiardi","""Jag föddes under Julius Caesars regering, men jag bodde i Rom under det fridfulla och välmående kejsardömet Augustus, i en tid då de forntida hedniska kulterna fortfarande utövades starkt."""
"  Poeta fui, e cantai di quel giusto figliuol d’Anchise che venne di Troia, poi che ’l superbo Ilïón fu combusto","""Jag sjöng av Aeneas, Anchises son, som räddade sig från de stolta Trojas fall som förtärdes av lågorna."""
"  Ma tu perché ritorni a tanta noia? perché non sali il dilettoso monte ch’è principio e cagion di tutta gioia?""","""Varför väljer du inte den glada kullen, som är källan till allt välbefinnande istället för att återvända till skogens ondska?"""
"  ""Or se’ tu quel Virgilio e quella fonte che spandi di parlar sì largo fiume?"", rispuos’io lui con vergognosa fronte","""Så du är Virgilio och den våren som flödar en så stor flod av ord?""""Jag frågade honom generad."""
"  ""O de li altri poeti onore e lume, vagliami ’l lungo studio e ’l grande amore che m’ ha fatto cercar lo tuo volume","""Jag ber er att upplysa mina steg, ljus figur bland andra poeter; den styrka av hängivenhet och tillgivenhet som fick mig att undervisa mig i ert arbete är allt jag behöver."""
"  Tu se’ lo mio maestro e ’l mio autore, tu se’ solo colui da cu’ io tolsi lo bello stilo che m’ ha fatto onore","Jag ser dig som en mästare och ett exempel, jag behandlade min vackra stil ensam, vilket gjorde mig berömd."
  Vedi la bestia per cu’ io mi volsi,Jag såg varelsen som tvingade mig att ändra riktning.
" aiutami da lei, famoso saggio, ch’ella mi fa tremar le vene e i polsi""","""Du store vise man, din styrka skakar varje droppe av mitt blod, så snälla hjälp mig."""
"  ""A te convien tenere altro vïaggio"", rispuose, poi che lagrimar mi vide, ""se vuo’ campar d’esto loco selvaggio","""Om du vill bli av med detta vilda land, måste du ta ett nytt äventyr"", svarade han efter att ha sett mig gråta."""
"  ché questa bestia, per la qual tu gride, non lascia altrui passar per la sua via, ma tanto lo ’mpedisce che l’uccide","""Ingen kan gå genom odjurets väg som leder till skrik, smärta av förintelse."""
"  e ha natura sì malvagia e ria, che mai non empie la bramosa voglia, e dopo ’l pasto ha più fame che pria","""Hans djävulska karaktär har aldrig tillåtit honom att tillfredsställa sin girighet, och varje gång han äter är han ännu hungrigare."""
"  Molti son li animali a cui s’ammoglia, e più saranno ancora, infin che ’l veltro verrà, che la farà morir con doglia","""Djur väljer en kamrat, ökar mer och mer tills jakthunden anländer som orsakar dem att dö med lidande."""
"  Questi non ciberà terra né peltro, ma sapïenza, amore e virtute, e sua nazion sarà tra feltro e feltro","""Den här bryr sig inte om materiellt välbefinnande, utan söker andlig inspiration och finner sitt hem bland filttyget."""
"  Di quella umile Italia fia salute per cui morì la vergine Cammilla, Eurialo e Turno e Niso di ferute","""Det kommer att bli det ädla Italiens frälsning, för vilken Eurialo och Niso förlorade livet i strid, Turno och Camilla, jungfrun uthärdade smärtor."""
"  Questi la caccerà per ogne villa, fin che l’avrà rimessa ne lo ’nferno, là onde ’nvidia prima dipartilla","""Han kommer att jaga henne i alla delar av världen, tills han har sänt henne tillbaka till helvetet, varifrån hon sändes ut på grund av avund för första gången."""
"  Ond’io per lo tuo me’ penso e discerno che tu mi segui, e io sarò tua guida, e trarrotti di qui per loco etterno","""Jag tror att det ligger i ditt största intresse att gå dit jag går, låt mig leda dig och ta dig till en plats av världar bortom."""
"  ove udirai le disperate strida, vedrai li antichi spiriti dolenti, ch’a la seconda morte ciascun grida","""Du kommer att se de plågade skuggorna av de förlorade, gråta desperat och be om det slutliga slutet."""
"  e vederai color che son contenti nel foco, perché speran di venire quando che sia a le beate genti","""De som gläder sig åt straffet, för de litar på upplysningen om Paradiset i framtiden."""
"  A le quai poi se tu vorrai salire, anima fia a ciò più di me degna: con lei ti lascerò nel mio partire","""Om du bestämmer dig för att komma upp och se dessa platser, kommer det att finnas en annan person som är lämpligare än jag att följa med dig: när jag går, kommer du att vara i goda händer."""
"  ché quello imperador che là sù regna, perch’i’ fu’ ribellante a la sua legge, non vuol che ’n sua città per me si vegna","Denna härskare ovan ger mig inte tillträde till hans stad, eftersom mitt uppror mot hans lag är känt."
  In tutte parti impera e quivi regge,Människor erkänner Guds suveränitet över varje plats i universum och i Paradiset Han regerar triumferande.
 quivi è la sua città e l’alto seggio: oh felice colui cu’ ivi elegge,"""O, välsignad är den som väljer att bo i denna stad, med sin andra tron!"""
"  E io a lui: ""Poeta, io ti richeggio per quello Dio che tu non conoscesti, acciò ch’io fugga questo male e peggio,  che tu mi meni là dov’or dicesti, sì ch’io veggia la porta di san Pietro e color cui tu fai cotanto mesti""","""Då sade jag till poeten: ""Jag ber i den Guds namn som du aldrig har känt att vara fri från detta lidande och ännu större andra, Jag ber dig att leda mig där du sa, så att jag kan se dörren till Peter och folket så skadad som beskrivs."""
"  Allor si mosse, e io li tenni dietro","""Han började sin resa, och jag följde med honom."
"  Lo giorno se n’andava, e l’aere bruno toglieva li animai che sono in terra da le fatiche loro",Nattens annalkande avbröt de ansträngningar som djur som levde på jorden gjorde.
" e io sol uno m’apparecchiava a sostener la guerra sì del cammino e sì de la pietate, che ritrarrà la mente che non erra","""Jag var den enda som förberedde mig för rädslan och skräcken för vägen som kommer att gå framåt, ett spår så tydligt som om det hade målats av mitt ofelbara sinne."""
"  O muse, o alto ingegno, or m’aiutate","""Åh, gudomlig musa och majestätiskt poetiskt intellekt, ge mig lite av din visdom."""
" o mente che scrivesti ciò ch’io vidi, qui si parrà la tua nobilitate",Ni har lagt märke till vad ni har sett: här kommer det att visa er adeln.
"  Io cominciai: ""Poeta che mi guidi, guarda la mia virtù s’ell’è possente, prima ch’a l’alto passo tu mi fidi","""När jag gav mig av utropade jag: ""Åh poet, fundera på om jag är stark nog att gå på detta svåra äventyr!"""
"  Tu dici che di Silvïo il parente, corruttibile ancora, ad immortale secolo andò, e fu sensibilmente","""Det sägs att Silvios far, som fortfarande lever, gick in i livet efter detta tillsammans med sin fysiska kropp."""
"  Però, se l’avversario d’ogne male cortese i fu, pensando l’alto effetto ch’uscir dovea di lui, e ’l chi e ’l quale  non pare indegno ad omo d’intelletto","""Människan och hennes välsignelser förtjänar utan tvivel respekt från dem som är intelligenta, eftersom han var vänlig mot ondskans härskare, som borde ha haft stor inverkan."""
" ch’e’ fu de l’alma Roma e di suo impero ne l’empireo ciel per padre eletto:  la quale e ’l quale, a voler dir lo vero, fu stabilita per lo loco santo u’ siede il successor del maggior Piero","""Han, utvald till det ädla Roms grundare och rike, upprättade ett välde så storslaget att det ansågs vara en helig boning för den första påvens efterträdare."""
"  Per quest’andata onde li dai tu vanto, intese cose che furon cagione di sua vittoria e del papale ammanto","""Efter resan som beskrivs av dig, Enea fick den kunskap som behövs för att uppnå seger och etablera den påvliga manteln."""
"  Andovvi poi lo Vas d’elezïone, per recarne conforto a quella fede ch’è principio a la via di salvazione",Sedan gick valets instrument för att befästa den tro som är det första steget mot frälsning.
"  Ma io, perché venirvi? o chi ’l concede? Io non Enëa, io non Paulo sono",Varför skulle jag göra det och vem ger mig tillåtelse? Jag är absolut inte Aeneas eller St Paul.
 me degno a ciò né io né altri ’l crede,Ingen tror att jag kan utföra det här uppdraget.
"  Per che, se del venire io m’abbandono, temo che la venuta non sia folle","""Om jag väljer att ta den här resan med dig, är jag rädd att det kan vara vansinnigt."""
" Se’ savio intendi me’ ch’i’ non ragiono""",Du har en djupare förståelse än jag kan uttrycka.
"  E qual è quei che disvuol ciò che volle e per novi pensier cangia proposta, sì che dal cominciar tutto si tolle,  tal mi fec’ïo ’n quella oscura costa, perché, pensando, consumai la ’mpresa che fu nel cominciar cotanto tosta","""Så som den som till en början var ivrig att leta efter något och sedan, på grund av reflektionen och möjligen mötet med nya idéer, ändrade han kurs helt, så det var för mig på de mystiska platserna: att tänka på det jag övergav mitt projekt tveksamt formulerat."""
"  ""S’i’ ho ben la parola tua intesa"", rispuose del magnanimo quell’ombra, ""l’anima tua è da viltade offesa","""Om jag har tolkat ditt tal rätt, är din själ en ynkryggsslav."""
"  la qual molte fïate l’omo ingombra sì che d’onrata impresa lo rivolve, come falso veder bestia quand’ombra","""Precis som en falsk bild driver ett djur till vansinne när det reflekteras i en spegel, så kan människan krossas av rädsla och avrådas från att ge sig in i handlingar som förtjänar förtjänst."""
"  Da questa tema acciò che tu ti solve, dirotti perch’io venni e quel ch’io ’ntesi nel primo punto che di te mi dolve","""För att hjälpa dig ur denna rädsla, ska jag förklara varför jag kom hit och hur jag kände när jag kände ditt lidande."""
"  Io era tra color che son sospesi, e donna mi chiamò beata e bella, tal che di comandare io la richiesi","""Medan jag var bland de bortglömda själarna i Abyss, blev jag kallad av en så vacker kvinna att jag åberopade hennes befallning."""
  Lucevan li occhi suoi più che la stella,Hans ögons skimrande glans tycktes vara en stjärnas.
" e cominciommi a dir soave e piana, con angelica voce, in sua favella: ","""Stonen i hans röst var lika söt som en ängels sång, och när han talade verkade det som om orden kom fram mjukt."""
" ""O anima cortese mantoana, di cui la fama ancor nel mondo dura, e durerà quanto ’l mondo lontana,  ","""Du ädla själ av Mantua, vars minne kommer att överleva världen så länge den varar."""
" l’amico mio, e non de la ventura, ne la diserta piaggia è impedito sì nel cammin, che vòlt’è per paura","""Han, som hade älskat mig villkorslöst på den ensamma bergsryggen, var så förlamad av rädsla att han var tvungen att vända tillbaka."""
"  e temo che non sia già sì smarrito, ch’io mi sia tardi al soccorso levata, per quel ch’i’ ho di lui nel cielo udito","""Jag tror att från vad jag har hört om honom från ovan, han är redan så utmattad att jag inte har kommit i tid för att rädda honom."""
"  Or movi, e con la tua parola ornata e con ciò c’ ha mestieri al suo campare, l’aiuta sì ch’i’ ne sia consolata","""Börja genast fylla tomrummet med dina tillgivna ord och gör allt i din makt för att rädda och lugna mig."""
  I’ son Beatrice che ti faccio andare,"""Jag, Beatrice, kommer att leda dig."""
 vegno del loco ove tornar disio,Jag vill tillbaka dit jag kom ifrån.
" amor mi mosse, che mi fa parlare",Jag kände kärleken som fick mig att komma hit och prata med dig.
"  Quando sarò dinanzi al segnor mio, di te mi loderò sovente a lui""","""När jag står inför Herren ska jag ofta fira ditt namn."""
" Tacette allora, e poi comincia’ io:  ""O donna di virtù sola per cui l’umana spezie eccede ogne contento di quel ciel c’ ha minor li cerchi sui,  tanto m’aggrada il tuo comandamento, che l’ubidir, se già fosse, m’è tardi","""Då höll han tyst och jag sa, """"O ädle dam, du är ett exempel som mänskligheten är djupt stolt över. Din bön finner mig så i melodi att även om jag hade utfört innan tiden skulle ha kommit i alla fall."""""
 più non t’è uo’ ch’aprirmi il tuo talento,Allt du behöver göra är att berätta vad du vill.
"  Ma dimmi la cagion che non ti guardi de lo scender qua giuso in questo centro de l’ampio loco ove tornar tu ardi""","""Vill du återvända till den stora plats du kommer ifrån, men varför är du inte rädd när du stiger ner i denna helveteslösa avgrund?"""
"  ""Da che tu vuo’ saver cotanto a dentro, dirotti brievemente"", mi rispuose, ""perch’i’ non temo di venir qua entro","""Hon sa till mig: ""Jag är inte rädd för att komma in, jag kan helt kort förklara varför om du vill ha mer information."""
  Temer si dee di sole quelle cose c' hanno potenza di fare altrui male,Man måste vara rädd bara för de saker som har styrkan att skada andra.
" de l'altre no, ché non son paurose","""inte de andra, för de hotar inte."""
"  I’ son fatta da Dio, sua mercé, tale, che la vostra miseria non mi tange, né fiamma d’esto ’ncendio non m’assale",Gud har gjort mig så välsignad att fattigdom inte kan röra mig och ingen Eld i helvetet kan skada mig.
"  Donna è gentil nel ciel che si compiange di questo 'mpedimento ov'io ti mando, sì che duro giudicio là sù frange","""Det finns en ädel kvinna i himlen som är ledsen för denna barriär, och jag ber dig om din hjälp så att vi kan övervinna den hårda gudomliga meningen."""
"  Questa chiese Lucia in suo dimando e disse: - Or ha bisogno il tuo fedele di te, e io a te lo raccomando -","""Lucia, din trogne behöver dig, låt mig rekommendera att du tar hand om honom."""
"  Lucia, nimica di ciascun crudele, si mosse, e venne al loco dov’i’ era, che mi sedea con l’antica Rachele","""Lucia, vän till de barmhärtiga, gick så långt som Rachel och jag var i stor ålder."""
"  Disse: - Beatrice, loda di Dio vera, ché non soccorri quei che t’amò tanto, ch’uscì per te de la volgare schiera?  Non odi tu la pieta del suo pianto, non vedi tu la morte che ’l combatte su la fiumana ove ’l mar non ha vanto? -","""Beatrice, du som har blivit uppretad av Gud, varför inte hjälpa den som har haft så mycket kärlek att övervinna den vulgära folkmassan? Känner du inte hans tårars ångest? Ser du inte döden i kamp med havet av stormiga synd?"
"  Al mondo non fur mai persone ratte a far lor pro o a fuggir lor danno, com’io, dopo cotai parole fatte,  venni qua giù del mio beato scanno, fidandomi del tuo parlare onesto, ch’onora te e quei ch’udito l’ hanno""","Aldrig har någon varit så snabb med att jaga sina egna intressen eller fly från sina egna olyckor som jag efter att ha lyssnat till dina ädla ord, adelsmän som hedrar dig och dem som har hört."""
"  Poscia che m’ebbe ragionato questo, li occhi lucenti lagrimando volse, per che mi fece del venir più presto","""Efter att ha berättat detta för mig med glänsande tårars ögon, kände jag mig rörd att komma snabbare."
  E venni a te così com’ella volse: d’inanzi a quella fiera ti levai che del bel monte il corto andar ti tolse,"Jag kom till dig såsom du ville; jag räddade dig från det stolta odjuret, som förbjöd dig en jämn stig upp till berget."
"  Dunque: che è perché, perché restai, perché tanta viltà nel core allette, perché ardire e franchezza non hai,  ","""Varför är du fast här efter allt du har gått igenom? Varför motstår du rädsla och antar viljestyrka verkar vara en omöjlig uppgift för dig?"""
"  poscia che tai tre donne benedette curan di te ne la corte del cielo, ",Tre välsignade helgon ber för er i himmelriket.
"  e ’l mio parlar tanto ben ti promette?""",Mina löften är att ge dig allt gott.
"  Quali fioretti dal notturno gelo chinati e chiusi, poi che ’l sol li ’mbianca, si drizzan tutti aperti in loro stelo,  ","""Som blommor som böjer sig under nattfrosten, men solens strålar lyser upp dem och lyfter upp deras stjälkar, doftar växterna luften i gryningen."""
"tal mi fec’io di mia virtude stanca, e tanto buono ardire al cor mi corse, ch’i’ cominciai come persona franca:  ","""Jag tog till min trötta moraliska styrka, och mitt hjärta fyllt av djärvhet så att jag började tala med ny kraft:"""
"""Oh pietosa colei che mi soccorse","""Åh kvinna med ett ishjärta som just hade hjälpt mig"""
 e te cortese ch’ubidisti tosto a le vere parole che ti porse,Och du lydde omedelbart de sanna orden han sa till dig.
"  Tu m’ hai con disiderio il cor disposto sì al venir con le parole tue, ch’i’ son tornato nel primo proposto",Era ord hade lett mig till en så stor önskan att jag hade återvänt till min ursprungliga avsikt att komma.
"  Or va, ch’un sol volere è d’ambedue: tu duca, tu segnore e tu maestro""","""Vi har båda samma önskan: du är min ledare, min härskare, och jag skall ta dig som din guide. Låt oss gå nu!"""
" Così li dissi e poi che mosso fue,  ","""Jag visade honom vägen, och efter att han hade tagit vägen för resan"""
 intrai per lo cammino alto e silvestro,Jag stod inför den svåra och ogenomträngliga vägen
"’Per me si va ne la città dolente, per me si va ne l'etterno dolore, per me si va tra la perduta gente","""Ni går in i smärtans stad genom mig, jag leder till den plats av oändligt lidande, jag vandrar bland de kringspridda själarna."""
 Giustizia mosse il mio alto fattore,Min högste Skapare har handlat rätt.
" fecemi la divina podestate, la somma sapïenza e ’l primo amore","""Den högsta makten, den yttersta visdomen och den ursprungliga kärleken har givits mig."""
"  Dinanzi a me non fuor cose create se non etterne, e io etterno duro","""För mig fanns bara det eviga, och jag kommer att förbli för evigt."""
" Lasciate ogne speranza, voi ch’intrate’","""Den som går över tröskeln överger allt hopp."""
  Queste parole di colore oscuro vid’ïo scritte al sommo d’una porta,Jag såg dessa ord skrivna med dystert bläck över en dörr.
" per ch’io: ""Maestro, il senso lor m’è duro""",Jag frågade min lärare varför jag inte förstod innebörden.
"  Ed elli a me, come persona accorta: ""Qui si convien lasciare ogne sospetto","""Som en vis man sa han till mig: ""Det är nödvändigt att agera utan dröjsmål."""
 ogne viltà convien che qui sia morta,Du behöver inte vara rädd.
"  Noi siam venuti al loco ov’i’ t’ ho detto che tu vedrai le genti dolorose c’ hanno perduto il ben de l’intelletto""",Vi kom till den punkt där jag förväntade mig att ni skulle observera de dömda själarna som inte längre har välsignelsen av himmelsk visdom.
"  E poi che la sua mano a la mia puose con lieto volto, ond’io mi confortai, mi mise dentro a le segrete cose","""När han hade lindat in mig i en skyddande omfamning tröstade hans leende ansikte mig och följde mig till den platsen skild från den jordiska tillvaron."""
"  Quivi sospiri, pianti e alti guai risonavan per l’aere sanza stelle, per ch’io al cominciar ne lagrimai","""Suckan, tårarna och sorgen slet upp natten utan stjärnor, vilket fick mig att gråta från början."""
"  Diverse lingue, orribili favelle, parole di dolore, accenti d’ira, voci alte e fioche, e suon di man con elle  facevano un tumulto, il qual s’aggira sempre in quell’aura sanza tempo tinta, come la rena quando turbo spira","""Okända uttal, rop av smärta, hädelser fyllda av raseri, hårda och kvävda röster som blandas med ljudet av de slagna händerna i rytmen skapade ett åskväder som störtar i stilla luften som sanden i vinden under en storm."""
"  E io ch’avea d’error la testa cinta, dissi: ""Maestro, che è quel ch’i’ odo? e che gent’è che par nel duol sì vinta?""","""Jag hade mina bekymmer och frågade därför: ""Mästare, vad känner jag? Och vilka är dessa nedslagna av missnöje?"""
"  Ed elli a me: ""Questo misero modo tegnon l’anime triste di coloro che visser sanza ’nfamia e sanza lodo","[Moses] svarade: ""Detta är det sorgliga slutet för dem som varken har levt med härlighet eller med smälek!"""
"  Mischiate sono a quel cattivo coro de li angeli che non furon ribelli né fur fedeli a Dio, ma per sé fuoro","""Jag är bland de änglar som inte har deltagit i upproret mot Gud, eller lojal mot Herren, men har hållit fast vid en neutral attityd."""
"  Caccianli i ciel per non esser men belli, né lo profondo inferno li riceve, ch’alcuna gloria i rei avrebber d’elli""","""Inte heller himlen hindrar dem, så att de inte skymmer sin majestät, och inte heller helvetet ger dem en plats bland hans helveten eftersom de dömda inte kan få någon ära från deras sällskap."""
"  E io: ""Maestro, che è tanto greve a lor che lamentar li fa sì forte?""","""Jag frågade Mästaren: ""Vad är det som orsakar dem så mycket smärta att de orsakar sådana klagomål?"""
" Rispuose: ""Dicerolti molto breve","Han sa till mig: ""Jag ska ge dig en snabb förklaring."""
"  Questi non hanno speranza di morte, e la lor cieca vita è tanto bassa, che ’nvidïosi son d’ogne altra sorte","""Själar kan inte hoppas bli befriade från sitt nuvarande eländiga tillstånd, de längtar ivrigt efter något annat öde."""
  Fama di loro il mondo esser non lassa,Det finns inga tecken på deras passage in i världen.
 misericordia e giustizia li sdegna: ,Guds barmhärtighet och rättvisa är upprörda över detta.
" non ragioniam di lor, ma guarda e passa""","""Låt oss ignorera dem, ge dem en snabb titt och gå vidare."""
"  E io, che riguardai, vidi una ’nsegna che girando correva tanto ratta, che d’ogne posa mi parea indegna","""Och jag, observerar, märkte ett tecken som rullade med sådan hastighet att det verkade aldrig behövde ta slut."""
"  e dietro le venìa sì lunga tratta di gente, ch’i’ non averei creduto che morte tanta n’avesse disfatta","""Bakom det fanns så många själar, att jag aldrig trodde att döden hade tagit så många liv."""
"  Poscia ch’io v’ebbi alcun riconosciuto, vidi e conobbi l’ombra di colui che fece per viltade il gran rifiuto","""En gång kände jag igen några av dem, jag såg figuren av dem som föraktfullt förkastat ett stort öde."""
"  Incontanente intesi e certo fui che questa era la setta d’i cattivi, a Dio spiacenti e a’ nemici sui",Jag insåg genast att de var de ynkryggar som Gud hatade så mycket som hans motståndare.
"  Questi sciaurati, che mai non fur vivi, erano ignudi e stimolati molto da mosconi e da vespe ch’eran ivi","""Dessa olyckliga, som aldrig levde en verklig tillvaro, upptäcktes och irriterades av flugor och getingar i alla riktningar."""
"  Elle rigavan lor di sangue il volto, che, mischiato di lagrime, a’ lor piedi da fastidiosi vermi era ricolto","""Deras blodiga ansikte föll till marken, åtföljd av tårar som sedan plockades upp av motbjudande maskar."""
"  E poi ch’a riguardar oltre mi diedi, vidi genti a la riva d’un gran fiume","""När jag såg hans blick såg jag själar i närheten av en stor flod."""
" per ch’io dissi: ""Maestro, or mi concedi  ch’i’ sappia quali sono, e qual costume le fa di trapassar parer sì pronte, com’i’ discerno per lo fioco lume""","""Jag minns då att jag frågade Mästaren: ""Vilka är dessa människor, och vad är den kraft som driver dem att korsa mörkret så som de verkar så ivriga att göra det?"""
"  Ed elli a me: ""Le cose ti fier conte quando noi fermerem li nostri passi su la trista riviera d’Acheronte""",Han berättade för mig att omständigheterna skulle vara tydligare när han nådde den sorgliga stranden av floden Acheron.
"  Allor con li occhi vergognosi e bassi, temendo no ’l mio dir li fosse grave, infino al fiume del parlar mi trassi","""Utan att väcka mina ögon, rädd för att kunna irritera honom om jag hade sagt något, förblev jag tyst tills vi nådde floden."""
"  Ed ecco verso noi venir per nave un vecchio, bianco per antico pelo, gridando: ""Guai a voi, anime prave","""En äldste med vitt tjockt skägg, som närmade sig oss på en båt, ropade till oss: ""Var försiktiga, ni korrumperade människor!"""
"  Non isperate mai veder lo cielo: i’ vegno per menarvi a l’altra riva ne le tenebre etterne, in caldo e ’n gelo","""Hoppas aldrig att beundra stjärnorna: Jag är här för att leda dig till den andra sidan, in i evigt mörker, mellan eld och kallt ljus."""
"  E tu che se’ costì, anima viva, pàrtiti da cotesti che son morti""","""Ta dig bort från dem som redan har sprungit, eller essens i köttet."""
" Ma poi che vide ch’io non mi partiva,  disse: ""Per altra via, per altri porti verrai a piaggia, non qui, per passare: ","""När han såg att jag inte var på väg bort, sade han, ""Du kommer att nå destinationen med en annan väg, i andra hamnar än denna här; du kommer sannerligen inte att passera här."""
" più lieve legno convien che ti porti""",Ett lättare skepp än mitt kommer att tas ifrån dig.
"  E ’l duca lui: ""Caron, non ti crucciare: vuolsi così colà dove si puote ciò che si vuole, e più non dimandare""","Läraren tröstade Charon: ""Du behöver inte oroa dig; i toppen finns det någon som gör vad han vill, så lägg inte till något annat."""
"  Quinci fuor quete le lanose gote al nocchier de la livida palude, che ’ntorno a li occhi avea di fiamme rote","""Den pälstäckta färjan i det fruktansvärda träsket hade ögon omgivna av brinnande ringar, och efter det förblev han tyst."""
"  Ma quell’anime, ch’eran lasse e nude, cangiar colore e dibattero i denti, ratto che ’nteser le parole crude","""När de hörde hans hårda ord färgade de nakna och hjälplösa själarna sig själva med en dödlig blekhet och deras tänder började slå."""
"  Bestemmiavano Dio e lor parenti, l’umana spezie e ’l loco e ’l tempo e ’l seme di lor semenza e di lor nascimenti","""De fördömde Gud, deras förfäder, mänskligheten som helhet, platsen där de var och allt som var kopplat till fortplantningens ögonblick och till världens ankomst."""
"  Poi si ritrasser tutte quante insieme, forte piangendo, a la riva malvagia ch’attende ciascun uom che Dio non teme","""De grät förtvivlade och samlades alla på stranden av den infernaliska floden som väntade på dem som inte var rädda för Gud."""
"  Caron dimonio, con occhi di bragia loro accennando, tutte le raccoglie","""Caron, djävulen med glödande ögon som glöd, vinkade en gest till dem bjuda upp alla."""
 batte col remo qualunque s'adagia,någon av dem som sträcker sig slås av sin åra
