Original,Translate
" Sì com’ io dissi, fui mandato ad esso per lui campare","Som jag förväntade mig, sändes jag för att hjälpa honom."
 e non lì era altra via che questa per la quale i’ mi son messo,Och det fanns ingen annan väg att följa än den som vi tog tillsammans.
 Mostrata ho lui tutta la gente ria,Jag visade honom alla som var dömda.
 e ora intendo mostrar quelli spirti che purgan sé sotto la tua balìa,Nu vill jag se dessa själar växa andligen genom er vägledning.
" Com’ io l’ho tratto, saria lungo a dirti",Det skulle ta lite tid att förklara hur jag tog hit honom.
 de l’alto scende virtù che m’aiuta conducerlo a vederti e a udirti,"Däruppifrån leder en välgörande närvaro mig så att jag kan finna mig själv här, röra vid dina läppar och lyssna till din röst."
 Or ti piaccia gradir la sua venuta,Välkomna henne när hon kommer.
" libertà va cercando, ch’è sì cara, come sa chi per lei vita rifiuta",offrar sitt liv för att uppnå dyrbar frihet
" Tu ’l sai, ché non ti fu per lei amara in Utica la morte, ove lasciasti la vesta ch’al gran dì sarà sì chiara","Du vet att du gav ditt liv för att vinna frihet från Utica, och att en dag kommer din kropp att återuppleva i all sin härlighet."
" Non son li editti etterni per noi guasti, ché questi vive e Minòs me non lega","Vi bryter inte mot de eviga stadgarna, för Dante lever fortfarande och jag är fri från Minos styre."
" ma son del cerchio ove son li occhi casti di Marzia tua, che ’n vista ancor ti priega, o santo petto, che per tua la tegni","Marzia, som verkar be dig att fortsätta älska henne genom hennes rena ögon, kommer från cirkeln, o generöst hjärta."
 per lo suo amore adunque a noi ti piega,"på grund av hans kärlek, därför, böja sig för oss"
 Lasciane andar per li tuoi sette regni,Låt oss ge oss ut på en resa genom skärseldens sju steg.
" grazie riporterò di te a lei, se d’esser mentovato là giù degni»",Jag är tacksam om du går med på att bli omnämnd där nere.
" «Marzïa piacque tanto a li occhi miei mentre ch’i’ fu’ di là», ","Vad jag kunde se under min existens, Marcia var en källa till glädje för mina ögon."
" diss’ elli allora, ",Han yttrade sedan sina ord.
" «che quante grazie volse da me, fei",att han får allt vad han önskar
" Or che di là dal mal fiume dimora, più muover non mi può, per quella legge che fatta fu quando me n’usci’ fora","Han kan inte längre röra mina känslor, på grund av den regel som fastställdes vid tiden för min avfärd från andra sidan floden helvetet."
" Ma se donna del ciel ti move e regge, come tu di’, non c’è mestier lusinghe","Om en lycklig kvinna vägleder dina steg, finns det inget behov av smicker."
 bastisi ben che per lei mi richegge,"Snälla, i mitt namn."
" Va dunque, e fa che tu costui ricinghe d’un giunco schietto e che li lavi ’l viso, sì ch’ogne sucidume quindi stinghe",Gå och linda in den här personen med en rejäl våningssäng och rena hans ansikte från all smuts.
" ché non si converria, l’occhio sorpriso d’alcuna nebbia, andar dinanzi al primo ministro, ch’è di quei di paradiso",Det skulle inte vara tillrådligt att träda fram inför den förste förkunnaren i paradiset med en viss förvirring i hans sinne.
" Questa isoletta intorno ad imo ad imo, là giù colà dove la batte l’onda, porta di giunchi sovra ’l molle limo","Denna lilla istmus, där vågorna bryter sitt salta skum och kex, är prickad med rusningar på den hala leran."
" null’ altra pianta che facesse fronda o indurasse, vi puote aver vita, però ch’a le percosse non seconda","Ingen växt kan växa där med starka fronder eller stam, eftersom den inte skulle kunna stå emot havets krafter."
 Poscia non sia di qua vostra reddita,Kom inte tillbaka den här vägen.
" lo sol vi mosterrà, che surge omai, prendere il monte a più lieve salita»","Med soluppgången, kommer solen att ge dig en tydlig indikation på hur du hittar den enklaste vägen för att nå berget."
 Così sparì,Han försvann plötsligt.
" e io sù mi levai sanza parlare, e tutto mi ritrassi al duca mio, e li occhi a lui drizzai",Utan ett ord reste jag mig upp och gick till min lärare med blicken vänd mot honom.
 El cominciò,Han vaknade.
" «Figliuol, segui i miei passi","Min son, ta ett exempel från mina läror."
" volgianci in dietro, ché di qua dichina questa pianura a’ suoi termini bassi»","Vi återvänder i motsatt riktning, eftersom slätten i detta område sakta går ner till den lägsta punkten."
" L’alba vinceva l’ora mattutina che fuggia innanzi, sì che di lontano conobbi il tremolar de la marina","Solens uppgång hade triumferat över nattens mörker, som flydde i hans närvaro och jag kunde beundra, långt ifrån havets rytmiska rörelse."
" Noi andavam per lo solingo piano com’ om che torna a la perduta strada, che ’nfino ad essa li pare ire in vano","Vi gick genom den ödsliga slätten, som om någon äntligen hittat en välkänd väg efter att ha fruktat att aldrig nå sin destination."
" Quando noi fummo là ’ve la rugiada pugna col sole, per essere in parte dove, ad orezza, poco si dirada, ","När vi kom fram till det område där daggen dukade med solen, för det var där det fanns en närvaro av skugga och lite avdunstning."
 ambo le mani in su l’erbetta sparte soavemente ’l mio maestro pose,"Min herre lade händerna på gräset, med öppna armar."
" ond’ io, che fui accorto di sua arte, porsi ver’ lui le guance lagrimose","Sedan reste jag, som hade känt vad han ville göra, upp mitt ansikte med tårar mot honom."
 ivi mi fece tutto discoverto quel color che l’inferno mi nascose,Han visade mig färgen på ansiktet som helvetet hade gömt.
" Venimmo poi in sul lito diserto, che mai non vide navicar sue acque omo, che di tornar sia poscia esperto","Vi kom fram till den öde stranden, aldrig hade någon navigatör lyckats gå tillbaka en gång landade där."
 Quivi mi cinse sì com’ altrui piacque,"Som Cato hade rekommenderat, Virgil omgjordade mig"
 oh maraviglia,Vilken förvåning!
" ché qual elli scelse l’umile pianta, cotal si rinacque subitamente là onde l’avelse","Efter att ha kapat den enkla karta som valts, såg han den senare omedelbart växa tillbaka till sin utgångspunkt som om den hade återvänt till sin ursprungliga form."
 Già era ’l sole a l’orizzonte giunto lo cui meridïan cerchio coverchia Ierusalèm col suo più alto punto,"Solen stod på horisonten, ovanför den högsta punkten av sundial linjen ovanför Jerusalem."
" e la notte, che opposita a lui cerchia, uscia di Gange fuor con le Bilance, che le caggion di man quando soverchia","Medan natten är vanligtvis inte längre än dagen, den motsatta positionen av sunen såg Ganges stiga från Libra i timmarna av kvällen."
" sì che le bianche e le vermiglie guance, là dov’ i’ era, de la bella Aurora per troppa etate divenivan rance","Auroras kinder, en syn av vitt och rött där jag var, målades orange med tiden."
" Noi eravam lunghesso mare ancora, come gente che pensa a suo cammino, che va col cuore e col corpo dimora","Vi var fortfarande på stranden, som någon som övervägde vägen framåt, ivriga men tveksamma i att agera."
" Ed ecco, qual, sorpreso dal mattino, per li grossi vapor Marte rosseggia giù nel ponente sovra ’l suol marino, ","Som en sen morgon, med himlen fylld med tjocka moln och Mars bleknar från rött till vitt när den sakta sjunker mot den västra horisonten lysande ytan av havet."
" cotal m’apparve, s’io ancor lo veggia, un lume per lo mar venir sì ratto, che ’l muover suo nessun volar pareggia","Så jag såg en ljus virvlande från havet, snabbare än någon flygande fågel."
" Dal qual com’ io un poco ebbi ritratto l’occhio per domandar lo duca mio, rividil più lucente e maggior fatto","När jag frågade min lärare något, tittade jag igen och såg att det var ljusare och större."
" Poi d’ogne lato ad esso m’appario un non sapeva che bianco, e di sotto a poco a poco un altro a lui uscìo","Som jag såg, en odefinierad vit luminositet spred sig till sidorna av scenen, följt av en annan som gradvis framträdde under den."
" Lo mio maestro ancor non facea motto, mentre che i primi bianchi apparver ali",Min lärare höll tyst tills det visade sig att den första beröringen med vitt var vingar.
" allor che ben conobbe il galeotto, gridò",När han träffade sjömannen ringde han mig.
" «Fa, fa che le ginocchia cali","Böj på knäna, gå."
 Ecco l’angel di Dio,Här är det gudomliga sändebudet.
 piega le mani,Ta händerna i varandra
 omai vedrai di sì fatti officiali,Det kommer inte att finnas fler sådana ministrar.
" Vedi che sdegna li argomenti umani, sì che remo non vuol, né altro velo che l’ali sue, tra liti sì lontani","Se hur hon vägrar att använda de instrument som människan bygger och inte vill använda åror eller andra segel som inte är hennes vingar, inte ens när hon befinner sig på sådana avlägsna platser."
" Vedi come l’ha dritte verso ’l cielo, trattando l’aere con l’etterne penne, che non si mutan come mortal pelo»","Se hur den svävar i himlen, skär upp luften med sina fjädrar som inte försvinner som människornas."
" Poi, come più e più verso noi venne l’uccel divino, più chiaro appariva","När den gudomliga fågeln närmade sig oss, blev vår syn på den klarare."
" per che l’occhio da presso nol sostenne, ma chinail giuso","Mina ögon var inte starka nog att bära den direkta blicken, så jag tvingades se ner."
" e quei sen venne a riva con un vasello snelletto e leggero, tanto che l’acqua nulla ne ’nghiottiva","Han kom till stranden med en liten och lätt båt, så mycket att han inte ens rörde vattnet."
" Da poppa stava il celestial nocchiero, tal che faria beato pur descripto","Den gudomlige rorsmannen befann sig på den bakre förarplatsen, och han var sådan att en enda beskrivning av honom skulle skänka lycka."
 e più di cento spirti entro sediero,Mer än hundra andar satt i båten.
 ‘In exitu Isräel de Aegypto’ cantavan tutti insieme ad una voce con quanto di quel salmo è poscia scripto,"Alla sjöng tillsammans Psalmen om Israels flykt från Egypten, däribland följande verser."
 Poi fece il segno lor di santa croce,Sedan gjorde han det heliga korsets tecken.
 ond’ ei si gittar tutti in su la piaggia,Alla rusade till stranden.
" ed el sen gì, come venne, veloce",Han tog snabbt bort hur snabba hans steg hade varit att komma fram.
" La turba che rimase lì, selvaggia parea del loco, rimirando intorno come colui che nove cose assaggia","Den grupp själar som hade samlats där verkade ny i området, ser sig omkring som de som upplevde något färskt."
" Da tutte parti saettava il giorno lo sol, ch’avea con le saette conte di mezzo ’l ciel cacciato Capricorno, ","Solen lyste upp varje del av dagen, efter att ha sparkat ut Capricorn med dess ofelbara pilar från det himmelska universums centrala position."
" quando la nova gente alzò la fronte ver’ noi, dicendo a noi","När nykomlingarna bad oss om hjälp, berättade"
" «Se voi sapete, mostratene la via di gire al monte»",Visa oss hur man når berget om du känner till rutten.
 E Virgilio rispuose,Virgil gav honom ett svar.
 «Voi credete forse che siamo esperti d’esto loco,Det kan vara så att ni tror att vi är experter på detta område.
 ma noi siam peregrin come voi siete,Vi är främlingar på samma sätt som du.
" Dianzi venimmo, innanzi a voi un poco, per altra via, che fu sì aspra e forte, che lo salire omai ne parrà gioco»",Vi anlände omedelbart före er på en stig som var så svår att göra bergets uppstigning till en bris.
" L’anime, che si fuor di me accorte, per lo spirare, ch’i’ era ancor vivo, maravigliando diventaro smorte","Själarna, som upptäckte att jag fortfarande levde och såg mig andas, blev fria från förundran."
" E come a messagger che porta ulivo tragge la gente per udir novelle, e di calcar nessun si mostra schivo, ","Publiken samlas runt budbäraren som ger nyheter om fred, och alla kommer gärna."
" così al viso mio s’affisar quelle anime fortunate tutte quante, quasi oblïando d’ire a farsi belle","De lyckliga själarna, som om de hade glömt behovet av rening, samlades runt mitt ansikte."
" Io vidi una di lor trarresi avante per abbracciarmi con sì grande affetto, che mosse me a far lo somigliante","När en av dem kom fram för att omfamna mig med sådan värme, kände jag ett behov av att återvända gesten."
" Ohi ombre vane, fuor che ne l’aspetto","Förblödande skuggor, bortsett från den yttre formen."
" tre volte dietro a lei le mani avvinsi, e tante mi tornai con esse al petto","Tre gånger försökte jag krama henne med mina händer, men jag hittade alltid mina tomma armar i bröstet."
" Di maraviglia, credo, mi dipinsi",Jag blev mycket förvånad.
" per che l’ombra sorrise e si ritrasse, e io, seguendo lei, oltre mi pinsi","Skuggan log, sedan försvann, och jag gick bakom den lite längre."
 Soavemente disse ch’io posasse,Han beordrade mig att sluta.
" allor conobbi chi era, e pregai che, per parlarmi, un poco s’arrestasse",Sedan kände jag igen honom och bad honom att stanna kvar hos mig ett tag.
 Rispuosemi,Han svarade mig.
" «Così com’ io t’amai nel mortal corpo, così t’amo sciolta","""Min kärlek, som jag har älskat din fysiska väsen, jag har också en djup tillgivenhet för dig i min andliga form."
 però m’arresto,Det är därför jag stör.
 ma tu perché vai?»,Varför är du här?
" «Casella mio, per tornar altra volta là dov’ io son, fo io questo vïaggio», diss’ io","""Jag är på väg tillbaka till min ursprungliga destination."""
 «ma a te com’ è tanta ora tolta?»,Varför kom du så sent?
 Ed elli a me,Jag till honom
" «Nessun m’è fatto oltraggio, se quei che leva quando e cui li piace, più volte m’ha negato esto passaggio","""Ingen skymf har tillfogats mig, även om ängeln, som gör vad han vill godtyckligt, har hindrat mig flera gånger att nå denna plats."
 ché di giusto voler lo suo si face,Hans önskan motsvarar det som Gud har fastställt.
" veramente da tre mesi elli ha tolto chi ha voluto intrar, con tutta pace","I tre månader har han tillåtit det till alla som vill ta sig ombord på båten, utan att motsätta sig det."
" Ond’ io, ch’era ora a la marina vòlto dove l’acqua di Tevero s’insala, benignamente fu’ da lui ricolto","Sedan såg jag ut över havet där Tibern kastas, och han tog vänligt emot den."
" A quella foce ha elli or dritta l’ala, però che sempre quivi si ricoglie qual verso Acheronte non si cala»","Han reste sig med vingen i munnens riktning, för varje själ som inte är avsedd för fördömelse tenderar alltid att nå den platsen."
 E io,och jag
" «Se nuova legge non ti toglie memoria o uso a l’amoroso canto che mi solea quetar tutte mie doglie, ","Om en lag inte har förmågan att eliminera min åminnelse eller kärlek att sjunga, vilket vanligtvis tillfredsställde alla mina behov."
" di ciò ti piaccia consolare alquanto l’anima mia, che, con la sua persona venendo qui, è affannata tanto»","Var snäll och lindra mitt lidande lite, för själen är trött på den långa resan med den fysiska kroppen."
" ‘Amor che ne la mente mi ragiona’ cominciò elli allor sì dolcemente, che la dolcezza ancor dentro mi suona","Sedan började han sjunga ""Älska det i mitt sinne resonerar"" så mjukt, så att lämna ett eko av den melodin fortfarande inom mig."
" Lo mio maestro e io e quella gente ch’eran con lui parevan sì contenti, come a nessun toccasse altro la mente","Min lärare och jag, tillsammans med de själar som var med honom, verkade så lyckliga, som om ingen tanke hade stört våra sinnen."
 Noi eravam tutti fissi e attenti a le sue note,Vi lyssnade alla noga på musiken.
 ed ecco il veglio onesto gridando,Här kom den majestätiske äldste som skrek
" «Che è ciò, spiriti lenti? ","Vad försöker du säga, långsamma andar?"
" qual negligenza, quale stare è questo? ",Hur kan denna försumlighet och tröghet beskrivas?
 Correte al monte a spogliarvi lo scoglio ch’esser non lascia a voi Dio manifesto»,Ras till berget för att bli transparent som inte kommer att hindra dig från att se Gud.
" Come quando, cogliendo biado o loglio, li colombi adunati a la pastura, queti, sanza mostrar l’usato orgoglio, ",Duvorna samlades lugnt och stilla för att äta både biada och bröd utan att skryta.
" se cosa appare ond’ elli abbian paura, subitamente lasciano star l’esca, perch’ assaliti son da maggior cura","Om något skrämmer dem, bryr de sig inte längre om mat, eftersom fruktan har blivit dominerande."
" così vid’ io quella masnada fresca lasciar lo canto, e fuggir ver’ la costa, com’ om che va, né sa dove rïesca","När jag såg på såg jag de nyanlända själarna röra sig bort från sina sånger, och på väg mot berget som om de inte hade en specifik destination."
 né la nostra partita fu men tosta,och vår flykt var lika förhastad
" Avvegna che la subitana fuga dispergesse color per la campagna, ","Trots den desperata flykten tvingade själar att flytta snabbt på stranden,"
" rivolti al monte ove ragion ne fruga, i’ mi ristrinsi a la fida compagna","Mot toppen, där Guds dom oroar oss, klamrade jag mig fast vid min pålitliga vägledning."
 e come sare’ io sanza lui corso? chi m’avria tratto su per la montagna? El mi parea da sé stesso rimorso,"Han känner ånger, men hur kunde jag klättra upp för berget utan honom?"
" o dignitosa coscïenza e netta, come t’è picciol fallo amaro morso","Respektabelt och obefläckat samvete, med vilket bitterhet straffar dig även det minsta misstag."
" Quando li piedi suoi lasciar la fretta, che l’onestade ad ogn’ atto dismaga, ","När hans steg vände sig bort från frenesi som minskar elegans till varje handling,"
" la mente mia, che prima era ristretta, ","Mitt sinne, som tidigare fokuserade på ett enda koncept, är nu fritt att vandra."
" lo ’ntento rallargò, sì come vaga, e diedi ’l viso mio incontr’ al poggio che ’nverso ’l ciel più alto si dislaga","Den öppnades som en slöja, och jag vände mig mot berget som stod högre än någon annan mot himlen."
" Lo sol, che dietro fiammeggiava roggio, rotto m’era dinanzi a la figura, ch’avëa in me de’ suoi raggi l’appoggio","Min kropp, som stod mellan mig och den ljusa röd-orange solen bakom min rygg, blockerade strålarna innan den nådde mig."
" Io mi volsi dallato con paura d’essere abbandonato, quand’ io vidi solo dinanzi a me la terra oscura",Med fruktan för att bli övergiven vände jag mig på min sida och iakttog den ensamma skuggan framför mig.
 e ’l mio conforto,Min tröst
" «Perché pur diffidi?», a dir mi cominciò tutto rivolto","""Varför litar du inte på mig?"" frågade han mig mycket noggrant."
 «non credi tu me teco e ch’io ti guidi? Vespero è già colà dov’ è sepolto lo corpo dentro al quale io facea ombra,"Det är redan kväll där resterna av kroppen vilar, vars skuggor jag projicerade; tror du inte att jag är här för dig, som guide?"
" Napoli l’ha, e da Brandizio è tolto",Det kommer från Brindisi och ligger i Neapel.
" Ora, se innanzi a me nulla s’aombra, non ti maravigliar più che d’i cieli che l’uno a l’altro raggio non ingombra","Om mina axlar inte skapar en skugga framför mig, då kommer det inte att finnas något kvar som hindrar solen från att nå varje hörn av himlen."
" A sofferir tormenti, caldi e geli simili corpi la Virtù dispone che, come fa, non vuol ch’a noi si sveli",I lydnad för den gudomliga viljan utsätts kroppsvarelser för plågande hetta och kyla och vi kan inte förstå hur det kan göras möjligt.
 Matto è chi spera che nostra ragione possa trascorrer la infinita via che tiene una sustanza in tre persone,De som tror att vår logik kan korsa den ändlösa vägen som förenar en enda essens uppdelad i tre personer anses galna.
" State contenti, umana gente, al quia","Acceptera, män, detta"
" ché, se potuto aveste veder tutto, mestier non era parturir Maria","Om du hade kunnat observera allt, skulle Maria inte ha tvingats föda Jesus."
" e disïar vedeste sanza frutto tai che sarebbe lor disio quetato, ch’etternalmente è dato lor per lutto","Filosofer så djupt att de verkar kunna tillfredsställa sin önskan om möjligt, men att de till slut har sett sina ideal misslyckas trots att de flitigt försöker uppnå dem, representerar deras eviga straff."
 io dico d’Aristotile e di Plato e di molt’ altri»,"Jag syftar på Aristoteles, Platon och flera andra karaktärer."
" e qui chinò la fronte, e più non disse, e rimase turbato","Vid den tidpunkten sänkte han huvudet i tystnad, orolig, och lade inte till något annat."
 Noi divenimmo intanto a piè del monte,Vi stannade vid foten av berget.
" quivi trovammo la roccia sì erta, che ’ndarno vi sarien le gambe pronte",den steniga väggen var så brant att vi bara kunde drömma om att klättra den med våra ben
" Tra Lerice e Turbìa la più diserta, la più rotta ruina è una scala, verso di quella, agevole e aperta",Jämfört med det är den brantaste och mest stryktåliga stenen i Liguria en bit av kakan.
" «Or chi sa da qual man la costa cala», ",Jag undrar vilken del av väggen som är mindre lutande nu.
" disse ’l maestro mio fermando ’l passo, ",Min herre avbröt hans steg och talade
 «sì che possa salir chi va sanz’ ala?»,Hur kan någon utan vingar stiga upp?
" E mentre ch’e’ tenendo ’l viso basso essaminava del cammin la mente, e io mirava suso intorno al sasso, ","När han stannade upp för att reflektera med låg blick, på vilken väg att ta, tittade jag på det omgivande landskapet, ovanför klippan."
" da man sinistra m’apparì una gente d’anime, che movieno i piè ver’ noi, e non pareva, sì venïan lente",Från en riktning till vänster såg jag en grupp människor som närmade sig oss försiktigt och långsamt.
" «Leva», diss’ io, «maestro, li occhi tuoi","Jag ropade: ""Mästare, stå upp och titta."""
" ecco di qua chi ne darà consiglio, se tu da te medesmo aver nol puoi»",Vem ska leda dig om du inte hittar svaren själv?
" Guardò allora, e con libero piglio rispuose",Sedan vände han sig om med ett lugnt uttryck och svarade.
" «Andiamo in là, ch’ei vegnon piano",Vi försöker komma undan eftersom de sakta rör sig mot oss.
" e tu ferma la spene, dolce figlio»","hjärtevärm upp ditt hopp, snälla son"
" Ancora era quel popol di lontano, i’ dico dopo i nostri mille passi, quanto un buon gittator trarria con mano, ",Efter att ha tagit tusen steg var han fortfarande så långt borta från oss att en bra kastare inte kunde komma dit med en sten slungad ur handen.
" quando si strinser tutti ai duri massi de l’alta ripa, e stetter fermi e stretti com’ a guardar, chi va dubbiando, stassi","De rusade mot bergets klippa, i ett slags förväntan som inger fruktan, som om de var obeslutsamma om vad de skulle göra."
" «O ben finiti, o già spiriti eletti», Virgilio incominciò, ",Virgil började de gudomliga andar som utvaldes genom Guds nåd till frälsning.
" «per quella pace ch’i’ credo che per voi tutti s’aspetti, ditene dove la montagna giace, sì che possibil sia l’andare in suso","Visa oss den sötaste vägen i denna strävan efter fred, så att vi kan ge oss ut på uppstigningen."
 ché perder tempo a chi più sa più spiace»,"Ju mer du vet, desto mer känner du dig skyldig över att inte gå vidare."
" Come le pecorelle escon del chiuso a una, a due, a tre, e l’altre stanno timidette atterrando l’occhio e ’l muso","När fåren kommer ut ur fållan, den ena efter den andra, medan de återstående bakom är rädda och sänker sina ögon."
" e ciò che fa la prima, e l’altre fanno, addossandosi a lei, s’ella s’arresta, semplici e quete, e lo ’mperché non sanno","Om den första stannade, tyst och passiv, skulle de andra hålla fast vid henne utan att ens veta varför."
" sì vid’ io muovere a venir la testa di quella mandra fortunata allotta, pudica in faccia e ne l’andare onesta","Med mina ögon såg jag ledaren för den lyckliga gruppen av människor närma sig vår position, som såg blygsam och drevs av stor värdighet."
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","När de såg att min profil projicerades på den steniga väggen till höger,"
" restaro, e trasser sé in dietro alquanto, e tutti li altri che venieno appresso, non sappiendo ’l perché, fenno altrettanto","De stannade och tog ett avstånd mellan dem och de andar som följde, utan att veta varför."
 «Sanza vostra domanda io vi confesso che questo è corpo uman che voi vedete,Jag försäkrar er utan att be er att denna kropp är gjord av kött och ben.
 per che ’l lume del sole in terra è fesso,Solens skugga förhindrar ankomsten av luminositet
" Non vi maravigliate, ma credete che non sanza virtù che da ciel vegna cerchi di soverchiar questa parete»","Bli inte förvånad, men tänk på att Dante inte kan bestiga denna mur utan vägledning från en gudomlig energi."
 Così ’l maestro,Läraren sa det.
" e quella gente degna «Tornate», disse, «intrate innanzi dunque», coi dossi de le man faccendo insegna","Och de värdiga själarna uppmanade ""återvända"", som åtföljde deras råd med en nick av händer."
 E un di loro incominciò,En av dem började.
" «Chiunque tu se’, così andando, volgi ’l viso","När du fortsätter, vänd dig till mig, vem du än är."
 pon mente se di là mi vedesti unque»,Har du någonsin lagt märke till min närvaro på jorden?
 Io mi volsi ver’ lui e guardail fiso,Jag vände huvudet mot honom och tittade med nyfikenhet på honom.
" biondo era e bello e di gentile aspetto, ma l’un de’ cigli un colpo avea diviso","Hon hade skönheten i adelsmännen, blont hår och två vanliga ögonbryn, förutom en som hade delats av en stroke"
" Quand’ io mi fui umilmente disdetto d’averlo visto mai, el disse","När jag ödmjukt sade till honom att jag aldrig hade träffat honom, svarade han:"
 «Or vedi»,Lyssna nu.
 e mostrommi una piaga a sommo ’l petto,Och han visade mig ett sår på övre bröstet.
 Poi sorridendo disse,Han fnittrade och yttrade
" «Io son Manfredi, nepote di Costanza imperadrice","Jag är Manfredi, kejsarkonstens farfarsfar."
" ond’ io ti priego che, quando tu riedi, vadi a mia bella figlia, genitrice de l’onor di Cicilia e d’Aragona, ","När du återvänder till jorden, gå till min vackra dotter, mor till de två arvingarna till Siciliens och Aragons krona."
" e dichi ’l vero a lei, s’altro si dice","och förklara min situation angående mitt andra världsliga öde, om något annat sägs om det."
" Poscia ch’io ebbi rotta la persona di due punte mortali, io mi rendei, piangendo, a quei che volontier perdona",Efter att ha lidit av två dödliga sår vände jag mig till den som med glädje förlät mig i ånger och tårar.
 Orribil furon li peccati miei,Jag har begått hemska handlingar.
" ma la bontà infinita ha sì gran braccia, che prende ciò che si rivolge a lei","Guds godhet är gränslös, och den som litar på henne finner alltid tillflykt."
" Se ’l pastor di Cosenza, che a la caccia di me fu messo per Clemente allora, avesse in Dio ben letta questa faccia, ","Om biskopen av Cosenza, som på den tiden uppmanades av påven Clemens IV att vidta åtgärder mot mig, hade känt detta ansikte av gudomlig barmhärtighet,"
