Original,Translate
" Noi eravam lunghesso mare ancora, come gente che pensa a suo cammino, che va col cuore e col corpo dimora","We waren nog steeds op het strand, als iemand die de weg vooruit overweegt, gretig maar aarzelend om te handelen."
" Ed ecco, qual, sorpreso dal mattino, per li grossi vapor Marte rosseggia giù nel ponente sovra ’l suol marino, ","Als een late ochtend, met de lucht gevuld met dikke wolken en Mars vervagen van rood naar wit als het langzaam zinkt naar de westelijke horizon verlichtend het oppervlak van de zee."
" cotal m’apparve, s’io ancor lo veggia, un lume per lo mar venir sì ratto, che ’l muover suo nessun volar pareggia","Dus ik zag een licht uit de zee slingeren, sneller dan een vliegende vogel."
" Dal qual com’ io un poco ebbi ritratto l’occhio per domandar lo duca mio, rividil più lucente e maggior fatto","Toen ik mijn leraar iets vroeg, keek ik opnieuw en zag dat het helderder en groter was."
" Poi d’ogne lato ad esso m’appario un non sapeva che bianco, e di sotto a poco a poco un altro a lui uscìo","Toen ik keek, verspreidde een ongedefinieerde witte helderheid zich naar de zijkanten van de scène, gevolgd door een andere die er geleidelijk onder verscheen."
" Lo mio maestro ancor non facea motto, mentre che i primi bianchi apparver ali",Mijn leraar zweeg totdat bleek dat de eerste aanraking van wit vleugels was.
" allor che ben conobbe il galeotto, gridò","Toen hij die zeeman ontmoette, belde hij me."
" «Fa, fa che le ginocchia cali","Buig je knieën, ga."
 Ecco l’angel di Dio,Hier is de goddelijke gezant.
 piega le mani,Handen in elkaar.
 omai vedrai di sì fatti officiali,Zo'n ministers zullen er niet meer zijn.
" Vedi che sdegna li argomenti umani, sì che remo non vuol, né altro velo che l’ali sue, tra liti sì lontani","Zie hoe hij weigert de instrumenten gebouwd door de mens, niet willen roeispanen of andere zeilen die niet zijn vleugels, zelfs als hij op zulke verre plaatsen."
" Vedi come l’ha dritte verso ’l cielo, trattando l’aere con l’etterne penne, che non si mutan come mortal pelo»","Kijk hoe het zweeft in de lucht, de lucht doorsneden met zijn veren die niet verdwijnen zoals die van mensen."
" Poi, come più e più verso noi venne l’uccel divino, più chiaro appariva","Toen de goddelijke vogel ons naderde, werd ons visioen ervan duidelijker."
" per che l’occhio da presso nol sostenne, ma chinail giuso","Mijn ogen waren niet sterk genoeg om de directe blik te verdragen, dus ik werd gedwongen om naar beneden te kijken."
" e quei sen venne a riva con un vasello snelletto e leggero, tanto che l’acqua nulla ne ’nghiottiva","Hij kwam aan wal met een kleine en lichte boot, zoveel dat hij het water niet eens aanraakte."
" Da poppa stava il celestial nocchiero, tal che faria beato pur descripto","De goddelijke stuurman was op het achterstation, en hij was zodanig dat een enkele beschrijving van hem geluk zou brengen."
 e più di cento spirti entro sediero,Meer dan honderd geesten zaten in de boot.
 ‘In exitu Isräel de Aegypto’ cantavan tutti insieme ad una voce con quanto di quel salmo è poscia scripto,"Allen zongen in harmonie de Psalm over Israel's vlucht uit Egypte, inclusief de volgende verzen."
 Poi fece il segno lor di santa croce,Toen maakte hij het teken van het heilige kruis.
 ond’ ei si gittar tutti in su la piaggia,Iedereen haastte zich naar het strand.
" ed el sen gì, come venne, veloce",Hij verwijderde snel hoe snel zijn stappen waren gekomen.
" La turba che rimase lì, selvaggia parea del loco, rimirando intorno come colui che nove cose assaggia","De groep zielen die daar was verzameld leek nieuw in het gebied, kijken rond als degenen die iets fris ervaren."
" Da tutte parti saettava il giorno lo sol, ch’avea con le saette conte di mezzo ’l ciel cacciato Capricorno, ","De zon verlichtte elk deel van de dag, nadat hij de Steenbok eruit schopte met zijn onfeilbare pijlen vanuit de centrale positie van het hemelse universum."
" quando la nova gente alzò la fronte ver’ noi, dicendo a noi",Toen de nieuwkomers ons om hulp vroegen.
" «Se voi sapete, mostratene la via di gire al monte»",Laat ons zien hoe we de berg kunnen bereiken als je de route kent.
 E Virgilio rispuose,Virgil gaf hem een antwoord.
 «Voi credete forse che siamo esperti d’esto loco,Het kan zijn dat u denkt dat wij op dit gebied experts zijn.
 ma noi siam peregrin come voi siete,We zijn vreemden op dezelfde manier als jij.
" Dianzi venimmo, innanzi a voi un poco, per altra via, che fu sì aspra e forte, che lo salire omai ne parrà gioco»",We arriveerden direct voor ons op een pad dat zo moeilijk was om de opklimming van de berg een briesje te maken.
" L’anime, che si fuor di me accorte, per lo spirare, ch’i’ era ancor vivo, maravigliando diventaro smorte","De zielen, ontdekkend dat ik nog leefde terwijl ik ademde, groeiden vrij van verwondering."
" E come a messagger che porta ulivo tragge la gente per udir novelle, e di calcar nessun si mostra schivo, ","De menigte verzamelt zich rondom de boodschapper die nieuws brengt over vrede, en iedereen komt graag."
" così al viso mio s’affisar quelle anime fortunate tutte quante, quasi oblïando d’ire a farsi belle","De gelukkige zielen, alsof ze de behoefte aan zuivering vergeten waren, verzamelden zich rond mijn gezicht."
" Io vidi una di lor trarresi avante per abbracciarmi con sì grande affetto, che mosse me a far lo somigliante","Toen een van hen naar voren kwam om mij met zo'n warmte te omhelzen, voelde ik de noodzaak om het gebaar terug te geven."
" Ohi ombre vane, fuor che ne l’aspetto","Oh, ontluikende schaduwen, afgezien van de uiterlijke vorm."
" tre volte dietro a lei le mani avvinsi, e tante mi tornai con esse al petto","Drie keer probeerde ik haar te knuffelen met mijn handen, maar ik vond altijd mijn lege armen in mijn borst."
" Di maraviglia, credo, mi dipinsi",Ik was erg verrast.
" per che l’ombra sorrise e si ritrasse, e io, seguendo lei, oltre mi pinsi","De schaduw glimlachte, ging toen weg, en ik ging er iets verder achter."
 Soavemente disse ch’io posasse,Hij beval me te stoppen.
" allor conobbi chi era, e pregai che, per parlarmi, un poco s’arrestasse",Toen herkende ik hem en vroeg hem om een tijdje bij mij te blijven.
 Rispuosemi,Hij gaf antwoord.
" «Così com’ io t’amai nel mortal corpo, così t’amo sciolta","""Mijn liefde, aangezien ik van jullie fysieke essentie heb gehouden, heb ik ook een diepe genegenheid voor jullie in mijn spirituele gedaante."
 però m’arresto,Daarom stoor ik.
 ma tu perché vai?»,Waarom ben je hier?
" «Casella mio, per tornar altra volta là dov’ io son, fo io questo vïaggio», diss’ io","""Ik ben op weg naar deze reis terug naar mijn oorspronkelijke bestemming."""
 «ma a te com’ è tanta ora tolta?»,Waarom ben je zo laat gekomen?
 Ed elli a me,Ik aan hem.
" «Nessun m’è fatto oltraggio, se quei che leva quando e cui li piace, più volte m’ha negato esto passaggio","""Er is mij geen belediging aangedaan, hoewel de engel, die doet wat hij wil, mij meerdere malen heeft gehinderd om deze plaats te bereiken."
 ché di giusto voler lo suo si face,Zijn verlangen komt overeen met wat door God is vastgesteld.
" veramente da tre mesi elli ha tolto chi ha voluto intrar, con tutta pace","Drie maanden lang heeft hij het toegestaan aan iedereen die op de boot wil stappen, zonder er tegenin te gaan."
" Ond’ io, ch’era ora a la marina vòlto dove l’acqua di Tevero s’insala, benignamente fu’ da lui ricolto","Toen ik naar de oceaan keek waar de Tiber gegooid wordt, werd ik vriendelijk ontvangen door hem."
" A quella foce ha elli or dritta l’ala, però che sempre quivi si ricoglie qual verso Acheronte non si cala»","Hij stond op met de vleugel in de richting van de mond, want elke ziel die niet bestemd is voor verdoemenis neigt altijd die plaats te bereiken."
 E io,Ik ben het met je eens.
" «Se nuova legge non ti toglie memoria o uso a l’amoroso canto che mi solea quetar tutte mie doglie, ","Als een wet niet de mogelijkheid heeft om mijn herinnering te elimineren of liefde om te zingen, wat meestal al mijn behoeften bevredigde."
" di ciò ti piaccia consolare alquanto l’anima mia, che, con la sua persona venendo qui, è affannata tanto»","Alstublieft verzacht mijn lijden een beetje, want de ziel is moe van de lange reis met het fysieke lichaam."
" ‘Amor che ne la mente mi ragiona’ cominciò elli allor sì dolcemente, che la dolcezza ancor dentro mi suona","Toen begon hij zo zachtjes ""Love that in my mind redenen"" te zingen, om een echo van die melodie nog in me achter te laten."
" Lo mio maestro e io e quella gente ch’eran con lui parevan sì contenti, come a nessun toccasse altro la mente","Mijn leraar en ik, samen met de zielen die bij hem waren, leken zo gelukkig, alsof geen gedachte onze geest had verstoord."
 Noi eravam tutti fissi e attenti a le sue note,We luisterden allemaal goed naar de muziek.
 ed ecco il veglio onesto gridando,Hier kwam de majestueuze ouderling die schreeuwde
" «Che è ciò, spiriti lenti? ","Wat probeer je te zeggen, trage geesten?"
" qual negligenza, quale stare è questo? ",Hoe kan deze nalatigheid en traagheid worden beschreven?
 Correte al monte a spogliarvi lo scoglio ch’esser non lascia a voi Dio manifesto»,"Race naar de berg om transparant te worden, dat zal je niet beletten om God te zien."
" Come quando, cogliendo biado o loglio, li colombi adunati a la pastura, queti, sanza mostrar l’usato orgoglio, ","Rustig, alsof de actie een routine was, verzamelden de duiven zich om zowel biada als brood te eten zonder opscheppen."
" se cosa appare ond’ elli abbian paura, subitamente lasciano star l’esca, perch’ assaliti son da maggior cura","Als iets hen alarmeert, besteden ze geen aandacht meer aan voedsel omdat angst dominant is geworden."
" così vid’ io quella masnada fresca lasciar lo canto, e fuggir ver’ la costa, com’ om che va, né sa dove rïesca","Toen ik toekeek, zag ik die pas aangekomen zielen weggaan van hun liedjes, en richting de berg gaan alsof ze geen specifieke bestemming hadden."
 né la nostra partita fu men tosta,en onze ontsnapping was net zo haastig
" Avvegna che la subitana fuga dispergesse color per la campagna, ","Ondanks de wanhopige ontsnapping dwongen zielen om snel weg te gaan op het strand,"
" rivolti al monte ove ragion ne fruga, i’ mi ristrinsi a la fida compagna","naar de top waar goddelijk oordeel ons zorgen baart, hield ik me vast aan mijn betrouwbare leiding."
 e come sare’ io sanza lui corso? chi m’avria tratto su per la montagna? El mi parea da sé stesso rimorso,"Hij voelt berouw, maar hoe kon ik zonder hem de berg op klimmen?"
" o dignitosa coscïenza e netta, come t’è picciol fallo amaro morso","Oh, respectabel en onberispelijk geweten, waarmee bitterheid je straft, zelfs de kleinste fout."
" Quando li piedi suoi lasciar la fretta, che l’onestade ad ogn’ atto dismaga, ","Toen zijn stappen zich afwendden van de razernij die elegantie vermindert tot elke actie,"
" la mente mia, che prima era ristretta, ","Mijn geest, die eerder gericht was op één concept, is nu vrij om te dwalen."
" lo ’ntento rallargò, sì come vaga, e diedi ’l viso mio incontr’ al poggio che ’nverso ’l ciel più alto si dislaga","Het opende als een sluier, en ik draaide me naar de berg die hoger stond dan eender welke andere richting de hemel."
" Lo sol, che dietro fiammeggiava roggio, rotto m’era dinanzi a la figura, ch’avëa in me de’ suoi raggi l’appoggio","Mijn lichaam, tussen mij en de heldere rode-oranje zon achter mijn rug, blokkeerde de stralen voordat ze mij bereikten."
" Io mi volsi dallato con paura d’essere abbandonato, quand’ io vidi solo dinanzi a me la terra oscura","Met angst om in de steek gelaten te worden, draaide ik me aan mijn zijde, en observeerde de eenzame schaduw voor mij."
 e ’l mio conforto,Mijn troost.
" «Perché pur diffidi?», a dir mi cominciò tutto rivolto","""Waarom vertrouw je me niet?"" vroeg hij me heel voorzichtig."
 «non credi tu me teco e ch’io ti guidi? Vespero è già colà dov’ è sepolto lo corpo dentro al quale io facea ombra,"Het is al avond waar de overblijfselen van dat lichaam rusten, wiens schaduw ik geprojecteerd; denk je niet dat ik er voor je ben, als gids?"
" Napoli l’ha, e da Brandizio è tolto",Het komt uit Brindisi en ligt in Napels.
" Ora, se innanzi a me nulla s’aombra, non ti maravigliar più che d’i cieli che l’uno a l’altro raggio non ingombra","Als mijn schouders geen schaduw voor me creëren, dan is er niets meer om te voorkomen dat de zon elke hoek van de hemel bereikt."
" A sofferir tormenti, caldi e geli simili corpi la Virtù dispone che, come fa, non vuol ch’a noi si sveli","In gehoorzaamheid aan de goddelijke wil, worden lichamelijke wezens onderworpen aan hete en koude kwelling en we zijn niet in staat om te begrijpen hoe het mogelijk kan worden gemaakt."
 Matto è chi spera che nostra ragione possa trascorrer la infinita via che tiene una sustanza in tre persone,"Degenen die geloven dat onze logica in staat is om de eindeloze weg over te steken die een enkele essentie verenigt, verdeeld in drie mensen, worden als gek beschouwd."
" State contenti, umana gente, al quia","Accepteer, mannen, dit"
" ché, se potuto aveste veder tutto, mestier non era parturir Maria","Als je in staat was geweest om alles te observeren, zou Maria niet gedwongen zijn geweest Jezus te baren."
" e disïar vedeste sanza frutto tai che sarebbe lor disio quetato, ch’etternalmente è dato lor per lutto","Filosofen zo diep dat ze in staat lijken om hun verlangen te bevredigen indien mogelijk, maar dat ze uiteindelijk hun idealen hebben zien falen ondanks het ijverig proberen ze te bereiken, vertegenwoordigen hun eeuwige straf."
 io dico d’Aristotile e di Plato e di molt’ altri»,"Ik heb het over Aristoteles, Plato en verschillende andere personages."
" e qui chinò la fronte, e più non disse, e rimase turbato","Op dat moment liet hij zijn hoofd in stilte zakken, verontrust; hij voegde er niets meer aan toe."
 Noi divenimmo intanto a piè del monte,We stopten aan de voet van de berg.
" quivi trovammo la roccia sì erta, che ’ndarno vi sarien le gambe pronte",de rotswand was zo steil dat we er alleen maar van konden dromen om het te beklimmen met onze benen
" Tra Lerice e Turbìa la più diserta, la più rotta ruina è una scala, verso di quella, agevole e aperta",Vergeleken daarmee is de steilste en meest ruige rots in Liguria een makkie.
" «Or chi sa da qual man la costa cala», ",Ik vraag me af welk deel van de muur nu minder geneigd is.
" disse ’l maestro mio fermando ’l passo, ",Mijn meester onderbrak zijn stap en sprak
 «sì che possa salir chi va sanz’ ala?»,Hoe kan iemand zonder vleugels ascenderen?
" E mentre ch’e’ tenendo ’l viso basso essaminava del cammin la mente, e io mirava suso intorno al sasso, ","Terwijl hij pauzeerde om te reflecteren met een lage blik, op welke weg ik moest nemen, keek ik naar het omringende landschap, boven de rots."
" da man sinistra m’apparì una gente d’anime, che movieno i piè ver’ noi, e non pareva, sì venïan lente",Van één richting naar links zag ik een groep mensen die ons voorzichtig en langzaam benaderden.
" «Leva», diss’ io, «maestro, li occhi tuoi","Ik riep: ""Meester, sta op en kijk."""
" ecco di qua chi ne darà consiglio, se tu da te medesmo aver nol puoi»",Wie leidt je als je de antwoorden niet zelf kunt vinden?
" Guardò allora, e con libero piglio rispuose","Toen draaide hij zich om, met een serene uitdrukking, en antwoordde."
" «Andiamo in là, ch’ei vegnon piano",We proberen weg te komen omdat ze langzaam naar ons toe komen.
" e tu ferma la spene, dolce figlio»","hart omhoog uw hoop, vriendelijke zoon"
" Ancora era quel popol di lontano, i’ dico dopo i nostri mille passi, quanto un buon gittator trarria con mano, ",Na duizend treden was hij nog zo ver van ons vandaan dat een goede werper er niet kon komen met een rots uit zijn hand gekruld.
" quando si strinser tutti ai duri massi de l’alta ripa, e stetter fermi e stretti com’ a guardar, chi va dubbiando, stassi","Ze haastten zich tegen de rots van de berg, in een soort van angst - inspirerende verwachting alsof ze niet wisten wat ze moesten doen."
" «O ben finiti, o già spiriti eletti», Virgilio incominciò, ",Virgil begon de goddelijke geesten die door Gods genade voor verlossing werden geselecteerd.
" «per quella pace ch’i’ credo che per voi tutti s’aspetti, ditene dove la montagna giace, sì che possibil sia l’andare in suso","Toon ons het mooiste pad in deze zoektocht naar vrede, zodat we kunnen beginnen aan de beklimming."
 ché perder tempo a chi più sa più spiace»,"Hoe meer je weet, hoe meer je je schuldig voelt dat je niet verder gaat."
" Come le pecorelle escon del chiuso a una, a due, a tre, e l’altre stanno timidette atterrando l’occhio e ’l muso","Terwijl de schapen uit de kudde komen, de ene na de andere, terwijl de overigen achter angstig zijn en hun ogen laten zakken."
" e ciò che fa la prima, e l’altre fanno, addossandosi a lei, s’ella s’arresta, semplici e quete, e lo ’mperché non sanno","Als de eersten zouden rusten, stil en passief, zouden de anderen zich aan haar vastklampen zonder zelfs maar te weten waarom."
" sì vid’ io muovere a venir la testa di quella mandra fortunata allotta, pudica in faccia e ne l’andare onesta","Met mijn ogen zag ik de leider van die gelukkige groep mensen onze positie naderen, die er bescheiden uitzag en werd bewogen door grote waardigheid."
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","Toen ze zagen dat mijn profiel werd geprojecteerd op de rotsachtige muur aan de rechterkant,"
" restaro, e trasser sé in dietro alquanto, e tutti li altri che venieno appresso, non sappiendo ’l perché, fenno altrettanto","Ze stopten, nemen afstand tussen hen en de geesten die volgden, zonder te weten waarom."
 «Sanza vostra domanda io vi confesso che questo è corpo uman che voi vedete,Ik verzeker u zonder te vragen dat dit lichaam van vlees en botten is gemaakt.
 per che ’l lume del sole in terra è fesso,De schaduw van de zon voorkomt de komst van helderheid
" Non vi maravigliate, ma credete che non sanza virtù che da ciel vegna cerchi di soverchiar questa parete»","Wees niet verbaasd, maar denk eraan dat Dante deze muur niet kan beklimmen zonder de leiding van een goddelijke energie."
 Così ’l maestro,Dat zei de leraar.
" e quella gente degna «Tornate», disse, «intrate innanzi dunque», coi dossi de le man faccendo insegna","En die waardige zielen vermaanden ""Terugkeer,"" vergezelden hun raad met een knik van handen."
 E un di loro incominciò,Een van hen begon.
" «Chiunque tu se’, così andando, volgi ’l viso","Als je verder gaat, draai je naar mij toe, wie je ook bent."
 pon mente se di là mi vedesti unque»,Heb je ooit gemerkt dat ik op aarde ben?
