Original,Translate
"  Da questa tema acciò che tu ti solve, dirotti perch’io venni e quel ch’io ’ntesi nel primo punto che di te mi dolve","""Damit du frei von diesen Ängsten bist, werde ich dir sagen, warum ich hierher kam und was ich im ersten Moment fühlte, fühlte ich Schmerzen für dich."""
"  Io era tra color che son sospesi, e donna mi chiamò beata e bella, tal che di comandare io la richiesi","""Ich war unter den suspendierten Seelen von Limbo, und er nannte mich eine Frau so gesegnet und so schön, dass ich sie bat, mir zu befehlen."""
  Lucevan li occhi suoi più che la stella,Seine Augen waren heller als ein Stern
" e cominciommi a dir soave e piana, con angelica voce, in sua favella: ","""und sie begann, mit mir in einem süßen und süßen Ton zu sprechen, mit einer Stimme, die wie die Sprache eines Engels schien:"""
" ""O anima cortese mantoana, di cui la fama ancor nel mondo dura, e durerà quanto ’l mondo lontana,  ","""O edle Mantua-Seele, deren Ruhm noch in der Welt andauert und so lange andauern wird wie die Welt,"""
" l’amico mio, e non de la ventura, ne la diserta piaggia è impedito sì nel cammin, che vòlt’è per paura","Wer mich selbstlos auf dem Wüstenhang eines Hügels liebte, wird so sehr gehindert, daß er aus Furcht umkehrte"
"  e temo che non sia già sì smarrito, ch’io mi sia tardi al soccorso levata, per quel ch’i’ ho di lui nel cielo udito","""und ich fürchte, er ist schon so verloren, dass ich zu spät kam, um ihm zu helfen, für das, was ich von ihm im Himmel gehört habe."""
"  Or movi, e con la tua parola ornata e con ciò c’ ha mestieri al suo campare, l’aiuta sì ch’i’ ne sia consolata","""Jetzt bewegen, und mit Ihrem eleganten Wort, und mit dem, was notwendig ist, um seine Rettung, ihm helfen, dass ich getröstet werden."""
  I’ son Beatrice che ti faccio andare,"Ich bin derjenige, der dich gehen lässt."
 vegno del loco ove tornar disio,"Ich komme von dort, wo ich zurückkommen will."
" amor mi mosse, che mi fa parlare","Die Liebe hat mich hergebracht, um mit dir zu reden."
"  Quando sarò dinanzi al segnor mio, di te mi loderò sovente a lui""","""Wenn ich vor Gott bin, werde ich oft deinen Namen loben"""""
" Tacette allora, e poi comincia’ io:  ""O donna di virtù sola per cui l’umana spezie eccede ogne contento di quel ciel c’ ha minor li cerchi sui,  tanto m’aggrada il tuo comandamento, che l’ubidir, se già fosse, m’è tardi","""Dann hielt er still, und ich sagte: ""O tugendhafte Frau, die einzige, für die die menschliche Spezies steigt über alles, was unter dem Himmel des Mondes, Ihre Bitte findet mich so übereinstimmend, dass auch wenn ich gehorcht hätte, es wäre spät."""
 più non t’è uo’ ch’aprirmi il tuo talento,"Du musst mir nur sagen, was du willst."
"  Ma dimmi la cagion che non ti guardi de lo scender qua giuso in questo centro de l’ampio loco ove tornar tu ardi""","""Aber sagen Sie mir, warum Sie nicht Angst haben, hier hinunter zu gehen, in die Hölle, von dem breiteren Ort, wo Sie zurückkehren wollen"""
"  ""Da che tu vuo’ saver cotanto a dentro, dirotti brievemente"", mi rispuose, ""perch’i’ non temo di venir qua entro","""Sie sagte zu mir: ""Weil du mehr Details willst, werde ich kurz erklären, warum ich keine Angst habe, hierher zu kommen."""
  Temer si dee di sole quelle cose c' hanno potenza di fare altrui male,"Du musst nur solche Dinge fürchten, die die Macht haben, andere zu verletzen."
" de l'altre no, ché non son paurose","""die anderen sind es nicht, denn sie sind nicht erschreckend."""
"  I’ son fatta da Dio, sua mercé, tale, che la vostra miseria non mi tange, né fiamma d’esto ’ncendio non m’assale","""Ich bin von Gott, seiner Güte, gemacht, damit dein Elend mich nicht berührt und mir keine Höllenflamme schaden kann"""
"  Donna è gentil nel ciel che si compiange di questo 'mpedimento ov'io ti mando, sì che duro giudicio là sù frange","""Im Himmel gibt es eine edle Frau, die über dieses Hindernis trauert, um das ich um deine Hilfe bitte, so dass sie das harte göttliche Gericht bricht."""
"  Questa chiese Lucia in suo dimando e disse: - Or ha bisogno il tuo fedele di te, e io a te lo raccomando -","Sie bat um ein Gespräch mit Lucia und sagte zu ihr: ""Jetzt braucht dich dein treuer Mensch und ich empfehle es dir."""
"  Lucia, nimica di ciascun crudele, si mosse, e venne al loco dov’i’ era, che mi sedea con l’antica Rachele","""Lucia, der Feind jedes grausamen Mannes, bewegte sich und kam, wo ich war, neben der alten Rachel sitzend."""
"  Disse: - Beatrice, loda di Dio vera, ché non soccorri quei che t’amò tanto, ch’uscì per te de la volgare schiera?  Non odi tu la pieta del suo pianto, non vedi tu la morte che ’l combatte su la fiumana ove ’l mar non ha vanto? -","""Er sagte zu mir: ""Beatrice, das wahre Lob Gottes, warum hilfst du nicht dem, der dich geliebt hat, bis zu dem Punkt, der über dem vulgären Heer aufsteigt?Gefühlst du nicht die Angst seines Weinens?Sehen Sie nicht den Tod, der auf dem stürmischen Gorgo der Sünde kämpft?"
"  Al mondo non fur mai persone ratte a far lor pro o a fuggir lor danno, com’io, dopo cotai parole fatte,  venni qua giù del mio beato scanno, fidandomi del tuo parlare onesto, ch’onora te e quei ch’udito l’ hanno""","""In der Welt gab es nie Menschen, die so schnell ihren Vorteil verfolgten oder vor ihrem Schaden fliehen konnten, als ich, nachdem ich diese Worte gehört hatte, von meinem himmlischen Scano herkam und mich deinen edlen Worten anvertraute, die dich und diejenigen, die sie gehört haben, ehren"""""
"  Poscia che m’ebbe ragionato questo, li occhi lucenti lagrimando volse, per che mi fece del venir più presto","""Nachdem er mir das gesagt hatte, drehte er seine Augen durch das Weinen, das mich bald zu kommen führte."""
  E venni a te così com’ella volse: d’inanzi a quella fiera ti levai che del bel monte il corto andar ti tolse,"Und ich kam zu dir, wie sie wollte; und ich half dir aus dem Tier, das dir einen leichten Aufstieg auf den Hügel verwehrte."
"  Dunque: che è perché, perché restai, perché tanta viltà nel core allette, perché ardire e franchezza non hai,  ","""Was ist es also? Warum, warum bleibst du hier? Warum kultivierst du so viel Feigheit in deinem Herzen? Warum hast du keinen Mut und keine Entschlossenheit?"""
"  poscia che tai tre donne benedette curan di te ne la corte del cielo, ","sehen, dass diese drei gesegneten Frauen für dich am himmlischen Hof sorgen"
"  e ’l mio parlar tanto ben ti promette?""",Und meine Worte versprechen euch alles Gute?
"  Quali fioretti dal notturno gelo chinati e chiusi, poi che ’l sol li ’mbianca, si drizzan tutti aperti in loro stelo,  ","""Da sich kleine Blumen schlossen und durch den Nachtfrost nach unten drehten, stehen sie alle offen auf ihrem Stamm, nachdem die Sonne sie erleuchtet hat."""
"tal mi fec’io di mia virtude stanca, e tanto buono ardire al cor mi corse, ch’i’ cominciai come persona franca:  ","""so tat ich mit meiner müden Tugend, und zu meinem Herzen kam so viel Mut, dass ich zu sagen begann, als erquickter Mensch:"""
"""Oh pietosa colei che mi soccorse","""Oh gnädige Frau, die mir geholfen hat."""
 e te cortese ch’ubidisti tosto a le vere parole che ti porse,"und du gnädig, daß du den wahrhaftigen Worten gehorchtest, die er zu dir geredet hat,"
"  Tu m’ hai con disiderio il cor disposto sì al venir con le parole tue, ch’i’ son tornato nel primo proposto","""Du, mit deinen Worten, hast mein Herz auf den Wunsch gesetzt zu kommen, bis zu dem Punkt, dass ich zum ersten Zweck zurückgekehrt bin."""
"  Or va, ch’un sol volere è d’ambedue: tu duca, tu segnore e tu maestro""","""Geht nun, denn wir wollen beide dasselbe: Ihr seid mein Führer, mein Herr, mein Lehrer."""
" Così li dissi e poi che mosso fue,  ","""Also sagte ich es ihm, und nachdem er sich auf den Weg gemacht hatte."""
 intrai per lo cammino alto e silvestro,den mühsamen und wilden Weg unternommen
"’Per me si va ne la città dolente, per me si va ne l'etterno dolore, per me si va tra la perduta gente","""Durch mich geht ihr in die Stadt des Schmerzes, durch mich geht ihr in den ewigen Schmerz, durch mich geht ihr unter die verlorenen Seelen."""
 Giustizia mosse il mio alto fattore,"""Gerechtigkeit hat meinen hohen Schöpferakt gemacht,"""
" fecemi la divina podestate, la somma sapïenza e ’l primo amore","""Sie haben mir göttliche Macht, höchste Weisheit und erste Liebe aufgebaut."""
"  Dinanzi a me non fuor cose create se non etterne, e io etterno duro","""Vor mir wurde nichts erschaffen außer ewig, und ich werde ewig bestehen"""
" Lasciate ogne speranza, voi ch’intrate’","""Lasst alle Hoffnung, ihr, die ihr hier eintretet"""""
  Queste parole di colore oscuro vid’ïo scritte al sommo d’una porta,"""Ich sah diese Worte in dunkler Farbe an der Spitze einer Tür geschrieben, """
" per ch’io: ""Maestro, il senso lor m’è duro""","""Also sagte ich: ""Meister, ich verstehe die Bedeutung nicht."""
"  Ed elli a me, come persona accorta: ""Qui si convien lasciare ogne sospetto","""Und er antwortete mir als weiser Mensch: ""Hier ist es notwendig, alles Zögern aufzugeben."""
 ogne viltà convien che qui sia morta,und du musst nicht feige sein
"  Noi siam venuti al loco ov’i’ t’ ho detto che tu vedrai le genti dolorose c’ hanno perduto il ben de l’intelletto""","""Wir sind an den Ort gekommen, wo ihr, wie ich euch gesagt habe, die verdammten Seelen sehen werdet, die das Licht der göttlichen Intelligenz verloren haben."""
"  E poi che la sua mano a la mia puose con lieto volto, ond’io mi confortai, mi mise dentro a le segrete cose","""Und als er mich bei der Hand genommen hatte, mit einem lächelnden Gesicht, das mich tröstete, brachte er mich an jenen Ort, getrennt von der Welt der Lebenden."""
"  Quivi sospiri, pianti e alti guai risonavan per l’aere sanza stelle, per ch’io al cominciar ne lagrimai","""Hier seufzt, weint und laut klagt in dieser sternlosen Luft, so dass ich zuerst weinte."""
"  Diverse lingue, orribili favelle, parole di dolore, accenti d’ira, voci alte e fioche, e suon di man con elle  facevano un tumulto, il qual s’aggira sempre in quell’aura sanza tempo tinta, come la rena quando turbo spira","""Gewisse Zungen, schreckliche Aussprachen, Worte des Schmerzes, Wutausbrüche, scharfe und schwache Stimmen und ein Händeschall mit ihnen erzeugten ein Geräusch, das ständig in dieser ewig dunklen Luft schwingt, genau wie der Sand, wenn der Sturm bläst."""
"  E io ch’avea d’error la testa cinta, dissi: ""Maestro, che è quel ch’i’ odo? e che gent’è che par nel duol sì vinta?""","""Und ich, der meinen Kopf voller Zweifel hatte, sagte: ""Meister, was ist das, was ich fühle? und wer sind diese, die so von Schmerz überwältigt scheinen?"""
"  Ed elli a me: ""Questo misero modo tegnon l’anime triste di coloro che visser sanza ’nfamia e sanza lodo","Er sagte zu mir: ""Dies ist der schlechte Zustand der traurigen Seelen derer, die ohne Verleumdung und ohne Verdienst lebten."""
"  Mischiate sono a quel cattivo coro de li angeli che non furon ribelli né fur fedeli a Dio, ma per sé fuoro","""Sie sind mit dieser verabscheuungswürdigen Reihe von Engeln vermischt, die sich nicht gegen Gott auflehnten und ihm nicht treu blieben, sondern neutral waren."""
"  Caccianli i ciel per non esser men belli, né lo profondo inferno li riceve, ch’alcuna gloria i rei avrebber d’elli""","""Die Himmel werfen sie hinaus, um ihre Schönheit nicht zu verlieren, und die Hölle nimmt sie nicht in ihre Tiefe auf, denn die Verdammten konnten von ihrer Gegenwart jede Herrlichkeit empfangen."""
"  E io: ""Maestro, che è tanto greve a lor che lamentar li fa sì forte?""","""Und ich: ""Meister, was ärgert sie so, dass sie sich so laut beklagen?"""
" Rispuose: ""Dicerolti molto breve","Er sagte zu mir: ""Ich werde es dir ganz kurz sagen."""
"  Questi non hanno speranza di morte, e la lor cieca vita è tanto bassa, che ’nvidïosi son d’ogne altra sorte","""Diese Seelen können nicht hoffen, zu sterben, und ihr derzeitiger Zustand ist so verabscheuungswürdig, dass sie jedes andere Schicksal beneiden."""
  Fama di loro il mondo esser non lassa,Die Welt lässt keine Erinnerung an sie sein
 misericordia e giustizia li sdegna: ,Gottes Barmherzigkeit und Gerechtigkeit verachten sie
" non ragioniam di lor, ma guarda e passa""","""Vergeuden wir nicht die Zeit, über sie zu reden, sondern schauen Sie schnell weiter."""
"  E io, che riguardai, vidi una ’nsegna che girando correva tanto ratta, che d’ogne posa mi parea indegna","""Und ich sah ein Zeichen, das sich so schnell umdrehte, dass es nie aufhörte."""
"  e dietro le venìa sì lunga tratta di gente, ch’i’ non averei creduto che morte tanta n’avesse disfatta","""und dahinter kam eine so lange Reihe von Seelen, dass ich nie glauben würde, dass der Tod so viele von ihnen zerstört hätte."""
"  Poscia ch’io v’ebbi alcun riconosciuto, vidi e conobbi l’ombra di colui che fece per viltade il gran rifiuto","""Nachdem ich einen von ihnen erkannt hatte, sah und erkannte ich den Schatten dessen, der widerspenstig ablehnte."""
"  Incontanente intesi e certo fui che questa era la setta d’i cattivi, a Dio spiacenti e a’ nemici sui","Ich verstand sofort, und ich war mir sicher, dass dies das Heer der Feiglinge war, die Gott ebenso mißfielen wie seine Feinde."
"  Questi sciaurati, che mai non fur vivi, erano ignudi e stimolati molto da mosconi e da vespe ch’eran ivi","""Diese Wichser, die nie wirklich gelebt haben, waren nackt und weisen ständig von Fliegen und Wespen herum"""
"  Elle rigavan lor di sangue il volto, che, mischiato di lagrime, a’ lor piedi da fastidiosi vermi era ricolto","Sie ließen ihre Gesichter bluten, und sie fielen mit Tränen zu Boden und wurden mit abstoßenden Würmern versammelt."
"  E poi ch’a riguardar oltre mi diedi, vidi genti a la riva d’un gran fiume","""Und als ich hinausblickte, sah ich Seelen am Ufer eines großen Flusses."""
