Filename,Original,Translate
trad_divina_commedia_inferno_3_1.csv,si volse a retro a rimirar lo passo,voltato indietro per guardare ancora una volta sul passo
trad_divina_commedia_inferno_3_1.csv,che non lasciò già mai persona viva.,nessun essere mortale mai lasciato vivo.
trad_divina_commedia_inferno_3_1.csv,"Poi ch'èi posato un poco il corpo lasso,","Dopo aver riposato la mia carne stanca per un po',"
trad_divina_commedia_inferno_3_1.csv,"ripresi via per la piaggia diserta,","Ho ripreso la mia strada lungo il pendio del deserto,"
trad_divina_commedia_inferno_3_1.csv,sì che 'l piè fermo sempre era 'l più basso.,Il mio piede fermo e' sempre piu' basso dell'altro.
trad_divina_commedia_inferno_3_1.csv,"Ed ecco, quasi al cominciar de l'erta,","Ma ora, vicino all'inizio del ripido,"
trad_divina_commedia_inferno_3_1.csv,"una lonza leggera e presta molto,",una luce leopardo e rapida
trad_divina_commedia_inferno_3_1.csv,che di pel macolato era coverta;,e ricoperto da una pelle macchiata
trad_divina_commedia_inferno_3_1.csv,"e non mi si partia dinanzi al volto,",si è rifiutato di allontanarsi da me
trad_divina_commedia_inferno_3_1.csv,"anzi 'mpediva tanto il mio cammino,","ma così impedito, sbarrato la strada,"
trad_divina_commedia_inferno_3_1.csv,ch'i' fui per ritornar più volte vòlto.,che molte volte mi sono girato per tornare giù.
trad_divina_commedia_inferno_3_1.csv,"Temp'era dal principio del mattino,","Era l'ora del mattino,"
trad_divina_commedia_inferno_3_1.csv,e 'l sol montava 'n sù con quelle stelle,quando il sole si monta con quelle stelle
trad_divina_commedia_inferno_3_1.csv,ch'eran con lui quando l'amor divino,che brillava con esso quando l'amore di Dio
trad_divina_commedia_inferno_3_1.csv,mosse di prima quelle cose belle;,"primo messo in moto quelle cose giuste,"
trad_divina_commedia_inferno_3_1.csv,sì ch'a bene sperar m'era cagione,"in modo che, nonostante quella bestia con la pelliccia sgargiante,"
trad_divina_commedia_inferno_3_1.csv,di quella fiera a la gaetta pelle,"Potrei ancora sperare per il bene, incoraggiato"
trad_divina_commedia_inferno_3_1.csv,l'ora del tempo e la dolce stagione;,"nell'ora del giorno e nella stagione dolce,"
trad_divina_commedia_inferno_3_1.csv,ma non sì che paura non mi desse,solo per essere colpiti dalla paura
trad_divina_commedia_inferno_3_1.csv,la vista che m'apparve d'un leone.,quando ho visto un leone sulla mia strada.
trad_divina_commedia_inferno_3_1.csv,Questi parea che contra me venisse,Sembrava che stesse per saltare...
trad_divina_commedia_inferno_3_1.csv,"con la test'alta e con rabbiosa fame,",la sua testa teneva alta e furiosa con la fame...
trad_divina_commedia_inferno_3_1.csv,sì che parea che l'aere ne tremesse.,in modo che l'aria sembrava tremare contro di lui.
trad_divina_commedia_inferno_3_1.csv,"Ed una lupa, che di tutte brame","E poi un lupo che, tutto nascosto e ossa,"
trad_divina_commedia_inferno_3_1.csv,"sembiava carca ne la sua magrezza,",sembrava carico di tutti gli appetiti
trad_divina_commedia_inferno_3_1.csv,"e molte genti fé già viver grame,",che hanno fatto vivere molti in miseria
trad_divina_commedia_inferno_3_1.csv,questa mi porse tanto di gravezza,"così ho pesato i miei spiriti con il terrore,"
trad_divina_commedia_inferno_3_1.csv,"con la paura ch'uscia di sua vista,","che si raffreddò alla vista di lei,"
trad_divina_commedia_inferno_3_1.csv,ch'io perdei la speranza de l'altezza.,che ho perso la speranza di fare l'ascesa.
trad_divina_commedia_inferno_3_1.csv,"E qual è quei che volontieri acquista,",E come chi gioisce per i suoi guadagni
trad_divina_commedia_inferno_3_1.csv,"e giugne 'l tempo che perder lo face,","ma quando arriva il momento e lui perde,"
trad_divina_commedia_inferno_3_1.csv,che 'n tutti suoi pensier piange e s'attrista;,"trasforma tutto il suo pensiero in tristezza e lamento,"
trad_divina_commedia_inferno_3_1.csv,"tal mi fece la bestia sanza pace,",L'inquieta bestia mi ha fatto...
trad_divina_commedia_inferno_3_1.csv,"che, venendomi 'ncontro, a poco a poco","venendo contro di me, passo dopo passo,"
trad_divina_commedia_inferno_3_1.csv,mi ripigneva là dove 'l sol tace.,Mi ha spinto fino a dove il sole tace.
trad_divina_commedia_inferno_3_1.csv,"Mentre ch'i' rovinava in basso loco,","Mentre stavo scappando in un posto più basso,"
trad_divina_commedia_inferno_3_1.csv,dinanzi a li occhi mi si fu offerto,"davanti ai miei occhi mostrava una figura,"
trad_divina_commedia_inferno_3_1.csv,chi per lungo silenzio parea fioco.,"debole, nell'ampio silenzio."
trad_divina_commedia_inferno_3_1.csv,"Quando vidi costui nel gran diserto,","Quando l'ho visto in quel vasto deserto,"
trad_divina_commedia_inferno_3_1.csv,"“di me”, gridai a lui,","Abbi pietà di me, qualunque cosa tu sia,"
trad_divina_commedia_inferno_3_1.csv,"“qual che tu sii, od ombra od omo certo!”.","Ho pianto, 'se ombra o uomo vivente!'"
trad_divina_commedia_inferno_3_1.csv,"Rispuosemi: “Non omo, omo già fui,","Egli rispose: ""Non un uomo, anche se una volta ero."
trad_divina_commedia_inferno_3_1.csv,"e li parenti miei furon lombardi,",I miei genitori venivano dalla Lombardia...
trad_divina_commedia_inferno_3_1.csv,mantoani per patrïa ambedui.,Mantova era la loro patria.
trad_divina_commedia_inferno_3_1.csv,"Nacqui, ancor che fosse tardi,","'Sono nato sotto Julio, anche se in ritardo nel suo tempo,"
trad_divina_commedia_inferno_3_1.csv,e vissi a Roma sotto 'l buono Augusto,"e visse a Roma, sotto il buon Augusto"
trad_divina_commedia_inferno_3_1.csv,nel tempo de li dèi falsi e bugiardi.,in un'epoca di falsi e bugiardi dei.
trad_divina_commedia_inferno_3_1.csv,"Poeta fui, e cantai di quel giusto",'Ero un poeta e cantavo
trad_divina_commedia_inferno_3_1.csv,"figliuol d'Anchise che venne di Troia,",il giusto figlio di Anchise viene da Troia
trad_divina_commedia_inferno_3_1.csv,poi che 'l superbo Ilïón fu combusto.,dopo che l'orgoglioso Ilium fu messo a fuoco.
trad_divina_commedia_inferno_3_1.csv,Ma tu perché ritorni a tanta noia?,"Ma tu, perche' stai tornando alla miseria?"
trad_divina_commedia_inferno_3_1.csv,perché non sali il dilettoso monte,"Perché non salite la vetta che dà piacere,"
trad_divina_commedia_inferno_3_1.csv,ch'è principio e cagion di tutta gioia?”.,origine e causa di ogni gioia?
trad_divina_commedia_inferno_3_1.csv,“Or se' tu quel Virgilio e quella fonte,"'Sei allora Virgil, la fontana"
trad_divina_commedia_inferno_3_1.csv,"che spandi di parlar sì largo fiume?”,",che versa così pieno un flusso di discorso? '
trad_divina_commedia_inferno_3_1.csv,rispuos'io lui con vergognosa fronte.,Gli risposi: la mia testa si è abbassata nella vergogna.
trad_divina_commedia_inferno_3_1.csv,"“O de li altri poeti onore e lume,","""O gloria e luce di tutti gli altri poeti,"
trad_divina_commedia_inferno_3_1.csv,vagliami 'l lungo studio e 'l grande amore,Lasciate che il mio lungo studio e il mio grande amore siano utili
trad_divina_commedia_inferno_3_1.csv,che m'ha fatto cercar lo tuo volume.,Questo mi ha fatto scavare cosi' in profondita' nel tuo volume.
trad_divina_commedia_inferno_3_1.csv,"Tu se' lo mio maestro e 'l mio autore,",Tu sei il mio insegnante e il mio autore.
trad_divina_commedia_inferno_3_1.csv,tu se' solo colui da cu' io tolsi,Sei tu quello da cui solo ho preso
trad_divina_commedia_inferno_3_1.csv,lo bello stilo che m'ha fatto onore.,lo stile nobile che mi ha portato onore.
trad_divina_commedia_inferno_3_1.csv,Vedi la bestia per cu' io mi volsi;,Guarda la bestia che mi ha costretto a tornare indietro.
trad_divina_commedia_inferno_3_1.csv,"aiutami da lei, famoso saggio,","Salvami da lei, famosa salvia..."
trad_divina_commedia_inferno_3_1.csv,ch'ella mi fa tremar le vene e i polsi”.,Mi fa tremare vene e pulsazioni.
trad_divina_commedia_inferno_3_1.csv,"“A te convien tenere altro vïaggio”,","'È un'altra strada che dovete seguire,'"
trad_divina_commedia_inferno_3_1.csv,"rispuose, poi che lagrimar mi vide,","rispose: ""Quando mi vide piangere,"
trad_divina_commedia_inferno_3_1.csv,“se vuo' campar d'esto loco selvaggio;,Se tu volessi fuggire da questo posto selvaggio e selvaggio.
trad_divina_commedia_inferno_3_1.csv,"ché questa bestia, per la qual tu gride,",'Per la bestia che ti muove a gridare
trad_divina_commedia_inferno_3_1.csv,"non lascia altrui passar per la sua via,","non lascia che nessuno passi per la sua strada,"
trad_divina_commedia_inferno_3_1.csv,ma tanto lo 'mpedisce che l'uccide;,ma lo assilla così che lei lo uccida.
trad_divina_commedia_inferno_3_1.csv,"e ha natura sì malvagia e ria,",La sua natura e' cosi' viziosa e malvagia.
trad_divina_commedia_inferno_3_1.csv,"che mai non empie la bramosa voglia,",Il suo appetito avido non si sazia mai...
trad_divina_commedia_inferno_3_1.csv,e dopo 'l pasto ha più fame che pria.,"Dopo aver nutrito, è più affamata che mai."
trad_divina_commedia_inferno_3_1.csv,"Molti son li animali a cui s'ammoglia,","Molte sono le creature con cui si accoppia,"
trad_divina_commedia_inferno_3_1.csv,"e più saranno ancora, infin che 'l veltro","e ci sarà ancora di più, fino al segugio"
trad_divina_commedia_inferno_3_1.csv,"verrà, che la farà morir con doglia.",verra' chi la fara' morire nel dolore.
trad_divina_commedia_inferno_3_1.csv,"Questi non ciberà terra né peltro,","""Non si nutrirà né di terre né di ricchezze"""
trad_divina_commedia_inferno_3_1.csv,"ma sapïenza, amore e virtute,","ma sulla saggezza, sull'amore e sul potere."
trad_divina_commedia_inferno_3_1.csv,e sua nazion sarà tra feltro e feltro.,Tra feltro e feltro sarà la sua nascita.
trad_divina_commedia_inferno_3_1.csv,Di quella umile Italia fia salute,"""Egli sarà la salvezza dell'Italia bassa,"
trad_divina_commedia_inferno_3_1.csv,"per cui morì la vergine Cammilla,","per la quale fanciulla Camilla, Euryalus,"
trad_divina_commedia_inferno_3_1.csv,Eurialo e Turno e Niso di ferute.,Turno e Niso morirono per le loro ferite.
trad_divina_commedia_inferno_3_1.csv,"Questi la caccerà per ogne villa,",Caccerà la bestia per ogni città
trad_divina_commedia_inferno_3_1.csv,"fin che l'avrà rimessa ne lo 'nferno,",finché non l'ha rimandata all'Inferno
trad_divina_commedia_inferno_3_1.csv,là onde 'nvidia prima dipartilla.,Da dove l'invidia primordiale l'ha lasciata andare.
trad_divina_commedia_inferno_3_1.csv,Ond'io per lo tuo me' penso e discerno,"'Per questo, per il tuo bene, penso che sia saggio"
trad_divina_commedia_inferno_3_1.csv,"che tu mi segui, e io sarò tua guida,","tu mi seguirai: io sarò la tua guida,"
trad_divina_commedia_inferno_3_1.csv,e trarrotti di qui per loco etterno;,"guidandovi, da qui, attraverso un luogo eterno"
trad_divina_commedia_inferno_3_1.csv,"ove udirai le disperate strida,",'dove sentirete grida disperate
trad_divina_commedia_inferno_3_1.csv,"vedrai li antichi spiriti dolenti,",e vedere quelle anime antiche nel dolore
trad_divina_commedia_inferno_3_1.csv,ch'a la seconda morte ciascun grida;,mentre lamentano la loro seconda morte.
trad_divina_commedia_inferno_3_1.csv,e vederai color che son contenti,'Allora vedrete quelli che sono contenti
trad_divina_commedia_inferno_3_1.csv,"nel foco, perché speran di venire","bruciare perché sperano di venire,"
trad_divina_commedia_inferno_3_1.csv,quando che sia a le beate genti.,"quando può essere, tra i beati."
trad_divina_commedia_inferno_3_1.csv,"A le quai poi se tu vorrai salire,","Se desiderate ascendere a questi,"
trad_divina_commedia_inferno_3_1.csv,anima fia a ciò più di me degna:,Troverai un'anima piu' adatta a guidare di me:
trad_divina_commedia_inferno_3_1.csv,con lei ti lascerò nel mio partire;,Ti lascero' nelle sue cure quando me ne andro'.
trad_divina_commedia_inferno_3_1.csv,"ché quello imperador che là sù regna,",'Per l'imperatore che ha il suo posto in alto
trad_divina_commedia_inferno_3_1.csv,"perch'i' fu' ribellante a la sua legge,","non vuole, perché ero un ribelle alla sua legge,"
trad_divina_commedia_inferno_3_1.csv,non vuol che 'n sua città per me si vegna.,che dovrei entrare nella Sua città.
trad_divina_commedia_inferno_3_1.csv,In tutte parti impera e quivi regge;,In ogni parte regna e là regna.
trad_divina_commedia_inferno_3_1.csv,quivi è la sua città e l'alto seggio:,C'è la Sua città e il Suo alto seggio.
trad_divina_commedia_inferno_3_1.csv,oh felice colui cu' ivi elegge!”.,"Felice colui che Egli sceglie di essere lì!."""
trad_divina_commedia_inferno_3_1.csv,"E io a lui: “Poeta, io ti richeggio","E io risposi: ""Poeta, ti supplico"
trad_divina_commedia_inferno_3_1.csv,"per quello Dio che tu non conoscesti,","per il Dio che non conoscevi,"
trad_divina_commedia_inferno_3_1.csv,"acciò ch'io fugga questo male e peggio,","perché io possa sfuggire a questo male e peggio,"
trad_divina_commedia_inferno_3_1.csv,"che tu mi meni là dov'or dicesti,",Portami nei regni che hai appena descritto.
trad_divina_commedia_inferno_3_1.csv,sì ch'io veggia la porta di san Pietro,per vedere la porta di San Pietro
trad_divina_commedia_inferno_3_1.csv,e color cui tu fai cotanto mesti”.,"e quelli che mi dici sono così dolorosi."""
trad_divina_commedia_inferno_3_1.csv,"Allor si mosse, e io li tenni dietro.",Poi se n'e' andato e io sono venuto dietro di lui.
trad_divina_commedia_inferno_3_2.csv,"Lo giorno se n'andava, e l'aere bruno",Il giorno era in partenza e l'aria oscurata
trad_divina_commedia_inferno_3_2.csv,toglieva li animai che sono in terra,liberarono le creature della terra
trad_divina_commedia_inferno_3_2.csv,da le fatiche loro; e io sol uno,"dal loro lavoro, e io, da solo,"
trad_divina_commedia_inferno_3_2.csv,m'apparecchiava a sostener la guerra,preparati ad affrontare la lotta...
trad_divina_commedia_inferno_3_2.csv,"sì del cammino e sì de la pietate,",della via e della sua pietà...
trad_divina_commedia_inferno_3_2.csv,che ritrarrà la mente che non erra.,"che la memoria, infallibile, deve ripercorrere."
trad_divina_commedia_inferno_3_2.csv,"O muse, o alto ingegno, or m'aiutate;","O Muse, o nobile genio, aiutami ora!"
trad_divina_commedia_inferno_3_2.csv,"o mente che scrivesti ciò ch'io vidi,","O memoria, che ha impostato quello che ho visto,"
trad_divina_commedia_inferno_3_2.csv,qui si parrà la tua nobilitate.,qui sarà mostrato il vostro valore.
trad_divina_commedia_inferno_3_2.csv,"Io cominciai: “Poeta che mi guidi,","Cominciai: ""Poeta, tu che mi guidi,"
trad_divina_commedia_inferno_3_2.csv,"guarda la mia virtù s'ell' è possente,",Pensa se i miei poteri saranno sufficienti.
trad_divina_commedia_inferno_3_2.csv,prima ch'a l'alto passo tu mi fidi.,prima che ti fidi di me a questo arduo passaggio.
trad_divina_commedia_inferno_3_2.csv,"Tu dici che di Silvïo il parente,",'Si racconta del padre di Sylvius
trad_divina_commedia_inferno_3_2.csv,"corruttibile ancora, ad immortale","che egli, ancora soggetto a corruzione, andò"
trad_divina_commedia_inferno_3_2.csv,"secolo andò, e fu sensibilmente.",al mondo eterno mentre è nella carne.
trad_divina_commedia_inferno_3_2.csv,"Però, se l'avversario d'ogne male",Ma che l'avversario di ogni male ha mostrato
trad_divina_commedia_inferno_3_2.csv,"cortese i fu, pensando l'alto effetto","un tale favore a lui, considerando chi e che cosa era,"
trad_divina_commedia_inferno_3_2.csv,"ch'uscir dovea di lui, e 'l chi e 'l quale","e l'altissimo sequel che scaturirebbe da lui,"
trad_divina_commedia_inferno_3_2.csv,non pare indegno ad omo d'intelletto;,Non sembra inadatto ad un uomo che capisce.
trad_divina_commedia_inferno_3_2.csv,ch'e' fu de l'alma Roma e di suo impero,Perché nell'Empireo fu scelto
trad_divina_commedia_inferno_3_2.csv,ne l'empireo ciel per padre eletto:,"a padre santa Roma e al suo dominio,"
trad_divina_commedia_inferno_3_2.csv,"la quale e 'l quale, a voler dir lo vero,",'entrambi questi stabiliti -- se volessimo parlare
trad_divina_commedia_inferno_3_2.csv,fu stabilita per lo loco santo,la verità -- essere il recinto sacro dove
trad_divina_commedia_inferno_3_2.csv,u' siede il successor del maggior Piero.,I successori del grande Pietro hanno il loro trono.
trad_divina_commedia_inferno_3_2.csv,"Per quest'andata onde li dai tu vanto,","'In questo cammino, per il quale gli concedi la gloria,"
trad_divina_commedia_inferno_3_2.csv,intese cose che furon cagione,ha sentito le parole che lo hanno spinto
trad_divina_commedia_inferno_3_2.csv,di sua vittoria e del papale ammanto.,alla vittoria e preparato il mantello papale.
trad_divina_commedia_inferno_3_2.csv,"Andovvi poi lo Vas d'elezïone,","Più tardi, la nave scelta andò là."
trad_divina_commedia_inferno_3_2.csv,per recarne conforto a quella fede,"per riportare conferma della nostra fede,"
trad_divina_commedia_inferno_3_2.csv,ch'è principio a la via di salvazione.,il primo passo nel nostro cammino verso la salvezza.
trad_divina_commedia_inferno_3_2.csv,"Ma io, perché venirvi? o chi 'l concede?",- Ma perché dovrei andarci? Chi lo permette?
trad_divina_commedia_inferno_3_2.csv,"Io non Enëa, io non Paulo sono;","Non sono Enea, né sono Paolo."
trad_divina_commedia_inferno_3_2.csv,me degno a ciò né io né altri 'l crede.,Ne' io ne' nessuno mi crede adatto a questo.
trad_divina_commedia_inferno_3_2.csv,"Per che, se del venire io m'abbandono,","E quindi, se mi impegno a venire,"
trad_divina_commedia_inferno_3_2.csv,temo che la venuta non sia folle.,Temo che possa essere una follia.
trad_divina_commedia_inferno_3_2.csv,Se' savio; intendi me' ch'i' non ragiono”.,"Tu capisci quello che io non posso esprimere."""
trad_divina_commedia_inferno_3_2.csv,E qual è quei che disvuol ciò che volle,"E come colui che non vuole ciò che ha voluto,"
trad_divina_commedia_inferno_3_2.csv,"e per novi pensier cangia proposta,",cambiare il suo intento di ripensamento
trad_divina_commedia_inferno_3_2.csv,"sì che dal cominciar tutto si tolle,","perché dia quello che ha cominciato,"
trad_divina_commedia_inferno_3_2.csv,"tal mi fec'ïo 'n quella oscura costa,",un tale uomo ero su quel pendio oscuro.
trad_divina_commedia_inferno_3_2.csv,"perché, pensando, consumai la 'mpresa",Con troppo pensiero che mi ero sciolto
trad_divina_commedia_inferno_3_2.csv,che fu nel cominciar cotanto tosta.,l'impresa così veloce nel suo inizio.
trad_divina_commedia_inferno_3_2.csv,"“S'i' ho ben la parola tua intesa”,","'Se ho capito bene le tue parole, '"
trad_divina_commedia_inferno_3_2.csv,"rispuose del magnanimo quell'ombra,","rispose l'ombra di quella grande anima,"
trad_divina_commedia_inferno_3_2.csv,“l'anima tua è da viltade offesa;,"Il tuo spirito è assalito dalla codardia,"
trad_divina_commedia_inferno_3_2.csv,la qual molte fïate l'omo ingombra,'che molte volte pesa tanto su un uomo
trad_divina_commedia_inferno_3_2.csv,"sì che d'onrata impresa lo rivolve,","lo allontana dalla nobile impresa,"
trad_divina_commedia_inferno_3_2.csv,come falso veder bestia quand'ombra.,il modo in cui una bestia fugge dall'ombra.
trad_divina_commedia_inferno_3_2.csv,"Da questa tema acciò che tu ti solve,",Per liberarti da questa paura.
trad_divina_commedia_inferno_3_2.csv,dirotti perch'io venni e quel ch'io 'ntesi,Ti diro' perche' sono venuto e per quello che ho sentito.
trad_divina_commedia_inferno_3_2.csv,nel primo punto che di te mi dolve.,quando per la prima volta ho provato compassione per te.
trad_divina_commedia_inferno_3_2.csv,"Io era tra color che son sospesi,",'Ero tra quelli che sono stati sospesi
trad_divina_commedia_inferno_3_2.csv,"e donna mi chiamò beata e bella,","quando una signora mi ha chiamato, così benedetta e così bella"
trad_divina_commedia_inferno_3_2.csv,tal che di comandare io la richiesi.,che l'ho implorata di comandarmi.
trad_divina_commedia_inferno_3_2.csv,Lucevan li occhi suoi più che la stella;,I suoi occhi brillavano più delle stelle.
trad_divina_commedia_inferno_3_2.csv,"e cominciommi a dir soave e piana,","Gentile e chiaro, le parole che mi ha detto..."
trad_divina_commedia_inferno_3_2.csv,"con angelica voce, in sua favella:",La voce di un angelo era nel suo discorso:
trad_divina_commedia_inferno_3_2.csv,"""O anima cortese mantoana,","""O cortese spirito mantuano,"
trad_divina_commedia_inferno_3_2.csv,"di cui la fama ancor nel mondo dura,",la cui fama continua nel mondo
trad_divina_commedia_inferno_3_2.csv,"e durerà quanto 'l mondo lontana,","e continuerà finché il mondo durerà,"
trad_divina_commedia_inferno_3_2.csv,"l'amico mio, e non de la ventura,","""Il mio amico, che non e' amico della Fortuna,"
trad_divina_commedia_inferno_3_2.csv,ne la diserta piaggia è impedito,è così ostacolato sulla sua strada sul pendio del deserto
trad_divina_commedia_inferno_3_2.csv,"sì nel cammin, che vòlt'è per paura;","che, nel suo terrore, è tornato indietro,"
trad_divina_commedia_inferno_3_2.csv,"e temo che non sia già sì smarrito,","""e, da quello che ho sentito di lui in Cielo,"
trad_divina_commedia_inferno_3_2.csv,"ch'io mi sia tardi al soccorso levata,",Temo che sia andato così lontano.
trad_divina_commedia_inferno_3_2.csv,per quel ch'i' ho di lui nel cielo udito.,che mi sono alzato troppo tardi per aiutarlo.
trad_divina_commedia_inferno_3_2.csv,"Or movi, e con la tua parola ornata","'""Esci, e con le tue parole lucide"
trad_divina_commedia_inferno_3_2.csv,"e con ciò c'ha mestieri al suo campare,","e tutto ciò che è necessario per la sua sicurezza,"
trad_divina_commedia_inferno_3_2.csv,l'aiuta sì ch'i' ne sia consolata.,"Vai in suo aiuto, perché io possa essere consolato."
trad_divina_commedia_inferno_3_2.csv,I' son Beatrice che ti faccio andare;,"""Io che ti ho ordinato di andare sono Beatrice."
trad_divina_commedia_inferno_3_2.csv,vegno del loco ove tornar disio;,Vengo da dove desidero tornare.
trad_divina_commedia_inferno_3_2.csv,"amor mi mosse, che mi fa parlare.",L'amore che mi ha commosso mi fa parlare.
trad_divina_commedia_inferno_3_2.csv,"Quando sarò dinanzi al segnor mio,","""E quando sarò davanti al mio Signore"
trad_divina_commedia_inferno_3_2.csv,"di te mi loderò sovente a lui"".","Loderò spesso di voi a Lui."""
trad_divina_commedia_inferno_3_2.csv,"Tacette allora, e poi comincia' io:",Poi lei tacque e io cominciai:
trad_divina_commedia_inferno_3_2.csv,"""O donna di virtù sola per cui","""O donna di tale virtù che solo per essa"
trad_divina_commedia_inferno_3_2.csv,l'umana spezie eccede ogne contento,la razza umana supera tutto ciò che mente
trad_divina_commedia_inferno_3_2.csv,"di quel ciel c'ha minor li cerchi sui,","nel più piccolo dei cieli,"
trad_divina_commedia_inferno_3_2.csv,"tanto m'aggrada il tuo comandamento,","""Sono cosi' felice al tuo comando che il mio consenso..."
trad_divina_commedia_inferno_3_2.csv,"che l'ubidir, se già fosse, m'è tardi;","se fosse già dato, sarebbe dato in ritardo."
trad_divina_commedia_inferno_3_2.csv,più non t'è uo' ch'aprirmi il tuo talento.,Devi solo far conoscere il tuo desiderio.
trad_divina_commedia_inferno_3_2.csv,Ma dimmi la cagion che non ti guardi,'Ma dimmi perché non esitate
trad_divina_commedia_inferno_3_2.csv,de lo scender qua giuso in questo centro,per scendere nel centro della terra
trad_divina_commedia_inferno_3_2.csv,"de l'ampio loco ove tornar tu ardi"".","dallo spazio senza confini che anela a voi."""
trad_divina_commedia_inferno_3_2.csv,"""Da che tu vuo' saver cotanto a dentro,","'""Poiché sei così ansioso di saperne di più,"""
trad_divina_commedia_inferno_3_2.csv,"dirotti brievemente"", mi rispuose,","rispose: ""Sarò breve nel dirvi"
trad_divina_commedia_inferno_3_2.csv,"""perch'i' non temo di venir qua entro.",perché non ho paura di entrare qui.
trad_divina_commedia_inferno_3_2.csv,Temer si dee di sole quelle cose,"""Dovremmo aver paura di queste cose da sole."""
trad_divina_commedia_inferno_3_2.csv,c'hanno potenza di fare altrui male;,che hanno il potere di fare del male.
trad_divina_commedia_inferno_3_2.csv,"de l'altre no, ché non son paurose.",Nient'altro è spaventoso.
trad_divina_commedia_inferno_3_2.csv,"I' son fatta da Dio, sua mercé, tale,","'""Sono fatto tale per la grazia di Dio"
trad_divina_commedia_inferno_3_2.csv,"che la vostra miseria non mi tange,","che la tua afflizione non tocca,"
trad_divina_commedia_inferno_3_2.csv,né fiamma d'esto 'ncendio non m'assale.,e questi incendi non possono assalirmi.
trad_divina_commedia_inferno_3_2.csv,Donna è gentil nel ciel che si compiange,"""C'e' una signora gentile in Paradiso cosi' commossa"
trad_divina_commedia_inferno_3_2.csv,"di questo 'mpedimento ov' io ti mando,","per pietà a suo pericolo, rompe severo giudizio"
trad_divina_commedia_inferno_3_2.csv,sì che duro giudicio là sù frange.,lassù e mi ordina di mandarti da lui.
trad_divina_commedia_inferno_3_2.csv,Questa chiese Lucia in suo dimando,"'""Ha convocato Lucy e ha fatto questa richiesta:"
trad_divina_commedia_inferno_3_2.csv,e disse: - Or ha bisogno il tuo fedele,# Il tuo fedele ora ha bisogno di te #
trad_divina_commedia_inferno_3_2.csv,"di te, e io a te lo raccomando -.",e lo raccomando alle vostre cure.+
trad_divina_commedia_inferno_3_2.csv,"Lucia, nimica di ciascun crudele,","Lucy, il nemico di ogni crudeltà,"
trad_divina_commedia_inferno_3_2.csv,"si mosse, e venne al loco dov'i' era,",si alzò e venne a dove mi sedevo
