Original,Translate
" Ma da ch’è tuo voler che più si spieghi di nostra condizion com’ ell’ è vera, esser non puote il mio che a te si nieghi","But since your wish is that we explain to you in more detail our condition, it is not possible that my desire is different from yours."
" Questi non vide mai l’ultima sera",This one never died.
" ma per la sua follia le fu sì presso, che molto poco tempo a volger era",but for his sin he was so close to being so that it would not be long
" Sì com’ io dissi, fui mandato ad esso per lui campare","Like I said, I was sent to help him."
" e non lì era altra via che questa per la quale i’ mi son messo",And there was no other way but this one for which I went with him.
" Mostrata ho lui tutta la gente ria",I showed him all the damned.
" e ora intendo mostrar quelli spirti che purgan sé sotto la tua balìa",Now I want to show him those souls that purify themselves in your custody.
" Com’ io l’ho tratto, saria lungo a dirti",It would be a long time to explain how I led him here.
" de l’alto scende virtù che m’aiuta conducerlo a vederti e a udirti","From Heaven comes a virtue that helps me to bring him here, to see you and hear you."
" Or ti piaccia gradir la sua venuta",Now please welcome his coming
" libertà va cercando, ch’è sì cara, come sa chi per lei vita rifiuta","is seeking freedom, which is very precious as he knows who in his name renounces his own life"
" Tu ’l sai, ché non ti fu per lei amara in Utica la morte, ove lasciasti la vesta ch’al gran dì sarà sì chiara","Thou knowest it well, for thou didst deal with death in Utica for liberty, where thou left the body which the Day of Judgment shall shine."
" Non son li editti etterni per noi guasti, ché questi vive e Minòs me non lega","Eternal edicts are not broken by us, for Dante is alive and Minos has no power over me."
" ma son del cerchio ove son li occhi casti di Marzia tua, che ’n vista ancor ti priega, o santo petto, che per tua la tegni","For I come from the Circle, where your wife's pure eyes are, Martiah, who sees her, seems to be begging you to consider her still yours, O holy breast."
" per lo suo amore adunque a noi ti piega","in the name of his love, therefore, bend to us."
" Lasciane andar per li tuoi sette regni",Let us go for the seven Purgatory Frames
" grazie riporterò di te a lei, se d’esser mentovato là giù degni»","I will thank you in front of her, if you agree to be mentioned there."
" «Marzïa piacque tanto a li occhi miei mentre ch’i’ fu’ di là», ","As long as I was alive, Martiah was so delighted in my eyes"
" diss’ elli allora, ","He then said,"
" «che quante grazie volse da me, fei",that I fulfilled all his desires
" Or che di là dal mal fiume dimora, più muover non mi può, per quella legge che fatta fu quando me n’usci’ fora","Now that he resides beyond the infernal river, he can no longer move me, by virtue of that law which was enacted when I came out of it."
" Ma se donna del ciel ti move e regge, come tu di’, non c’è mestier lusinghe","But if a blessed woman, as you say, moves your steps, you don't need flattery"
" bastisi ben che per lei mi richegge",All you have to do is pray to me in his name.
" Va dunque, e fa che tu costui ricinghe d’un giunco schietto e che li lavi ’l viso, sì ch’ogne sucidume quindi stinghe","Go therefore, and make him gird his loins with a smooth bunk, and wash his face, so as to remove from it all filth."
" ché non si converria, l’occhio sorpriso d’alcuna nebbia, andar dinanzi al primo ministro, ch’è di quei di paradiso",In fact it would not be appropriate to appear before the prime minister of Paradise with the eye veiled by some fog
" Questa isoletta intorno ad imo ad imo, là giù colà dove la batte l’onda, porta di giunchi sovra ’l molle limo","This little island, in its lower parts, where it is beaten by the waves, is full of rushes on the mud springs"
" null’ altra pianta che facesse fronda o indurasse, vi puote aver vita, però ch’a le percosse non seconda","No other plant that had branches or a rigid trunk can grow there, for it would not bend to the impetus of the waves."
" Poscia non sia di qua vostra reddita",Then your return is not this way
" lo sol vi mosterrà, che surge omai, prendere il monte a più lieve salita»","the sun, which now rises, will show you the direction where to find easy access to the mountain"
" Così sparì",So he vanished
" e io sù mi levai sanza parlare, e tutto mi ritrassi al duca mio, e li occhi a lui drizzai","And I rose up without speaking, and drew myself to my guidance, and turned my gaze to him."
" El cominciò",He began
" «Figliuol, segui i miei passi","Son, follow my steps"
" volgianci in dietro, ché di qua dichina questa pianura a’ suoi termini bassi»","Let's go back, for from here the plain gently declines towards the lowest point."
" L’alba vinceva l’ora mattutina che fuggia innanzi, sì che di lontano conobbi il tremolar de la marina","The light of dawn was the last hour of the night that fled before her, so that from afar I saw the trembling of the surface of the sea."
" Noi andavam per lo solingo piano com’ om che torna a la perduta strada, che ’nfino ad essa li pare ire in vano","We went along the solitary plain, like someone who found the lost way and who, to it, believed to walk in vain."
" Quando noi fummo là ’ve la rugiada pugna col sole, per essere in parte dove, ad orezza, poco si dirada, ","When we were there where the dew fights with the sun, for it is at the point where there is shadow and it evaporates little,"
" ambo le mani in su l’erbetta sparte soavemente ’l mio maestro pose","My master laid both hands on the grass, with open palms"
" ond’ io, che fui accorto di sua arte, porsi ver’ lui le guance lagrimose","Then I, who had understood what he wanted to do, set my cheeks against him still stained with weeping."
" ivi mi fece tutto discoverto quel color che l’inferno mi nascose",He discovered the color of my face that Hell had hidden
" Venimmo poi in sul lito diserto, che mai non vide navicar sue acque omo, che di tornar sia poscia esperto","Then we came to the desert shore, which never saw anyone sailing, who was able to go back."
" Quivi mi cinse sì com’ altrui piacque",Here Virgil girded me as Cato had told him
" oh maraviglia",What a wonder
" ché qual elli scelse l’umile pianta, cotal si rinacque subitamente là onde l’avelse","For after he had torn the humble plant which he had chosen, it was immediately reborn as it was in the same place."
" Già era ’l sole a l’orizzonte giunto lo cui meridïan cerchio coverchia Ierusalèm col suo più alto punto",The sun had already arrived on the horizon whose meridian surpasses Jerusalem with its highest point
" e la notte, che opposita a lui cerchia, uscia di Gange fuor con le Bilance, che le caggion di man quando soverchia","And the night, which rotates in the opposite position of the sun, came out of the Ganges in conjunction with the Libra, and it is not so when its duration exceeds that of the day."
" sì che le bianche e le vermiglie guance, là dov’ i’ era, de la bella Aurora per troppa etate divenivan rance","So the white and red cheeks of the beautiful Aurora, where I was, for the passing of time became orange"
" Noi eravam lunghesso mare ancora, come gente che pensa a suo cammino, che va col cuore e col corpo dimora","We were still on the shore, as someone who thinks of the path he must take and is ready with desire, but hesitates with the body"
" Ed ecco, qual, sorpreso dal mattino, per li grossi vapor Marte rosseggia giù nel ponente sovra ’l suol marino, ","And behold, as when Mars, clouded by the morning, reddened by thick vapors to the west on the surface of the sea,"
" cotal m’apparve, s’io ancor lo veggia, un lume per lo mar venir sì ratto, che ’l muover suo nessun volar pareggia","So there appeared to me a light that came from the sea, so fast that no bird moved as quickly"
" Dal qual com’ io un poco ebbi ritratto l’occhio per domandar lo duca mio, rividil più lucente e maggior fatto","As soon as I turned away a little look from it to ask my teacher, I saw it brighter and bigger"
" Poi d’ogne lato ad esso m’appario un non sapeva che bianco, e di sotto a poco a poco un altro a lui uscìo","Then on every side of it it seemed to me to see a whiteness indefinite, and little by little underneath it appeared another."
" Lo mio maestro ancor non facea motto, mentre che i primi bianchi apparver ali","My teacher said nothing, until it appeared that the first white was wings."
" allor che ben conobbe il galeotto, gridò","When he knew that knucklehead, he cried to me,"
" «Fa, fa che le ginocchia cali","Up, up, bend your knees"
" Ecco l’angel di Dio",Here is the angel of God
" piega le mani",Put your hands together
" omai vedrai di sì fatti officiali",You'll see ministers of this kind by now.
" Vedi che sdegna li argomenti umani, sì che remo non vuol, né altro velo che l’ali sue, tra liti sì lontani","See how he rejects human instruments, so that he doesn't want oars, or other sails that aren't his wings, even in places so far away"
" Vedi come l’ha dritte verso ’l cielo, trattando l’aere con l’etterne penne, che non si mutan come mortal pelo»","See how he holds them straight to the sky, slitting the air with eternal feathers that do not fall like deadly feathers."
" Poi, come più e più verso noi venne l’uccel divino, più chiaro appariva","Then, as soon as the divine bird came toward us, it appeared more clearly"
" per che l’occhio da presso nol sostenne, ma chinail giuso","Then my eyes did not look closely, but I was forced to bow them down."
" e quei sen venne a riva con un vasello snelletto e leggero, tanto che l’acqua nulla ne ’nghiottiva","And he came ashore with a narrow, light boat, to the point that he didn't sink in the water at all."
" Da poppa stava il celestial nocchiero, tal che faria beato pur descripto","The divine helmsman stood at the stern, and was such that he would make blessed only to describe him"
" e più di cento spirti entro sediero",And in the boat sat more than a hundred spirits.
" ‘In exitu Isräel de Aegypto’ cantavan tutti insieme ad una voce con quanto di quel salmo è poscia scripto","All together they sang the Psalm with one voice in Israel's flight from Egypt, even with the following verses:"
" Poi fece il segno lor di santa croce",And he made them the sign of the cross.
" ond’ ei si gittar tutti in su la piaggia","And they all fell on the beach,"
" ed el sen gì, come venne, veloce","And he went, as fast as he had come."
" La turba che rimase lì, selvaggia parea del loco, rimirando intorno come colui che nove cose assaggia","The group of souls who stayed there seemed inexperienced of the place, and looked around as the one experiencing new things"
" Da tutte parti saettava il giorno lo sol, ch’avea con le saette conte di mezzo ’l ciel cacciato Capricorno, ","The sun blew the day from all sides, having already driven the Capricorn from the middle point of the sky with the infallible arrows,"
" quando la nova gente alzò la fronte ver’ noi, dicendo a noi","when the newcomers turned to us, saying to us,"
" «Se voi sapete, mostratene la via di gire al monte»","If you know it, show us the way to the mountain."
" E Virgilio rispuose","And Virgil answered him, saying,"
" «Voi credete forse che siamo esperti d’esto loco",You may believe that we are experts in this place.
" ma noi siam peregrin come voi siete",But we're strangers just like you.
" Dianzi venimmo, innanzi a voi un poco, per altra via, che fu sì aspra e forte, che lo salire omai ne parrà gioco»","We have just arrived, just before you, through another road that was so difficult that the ascent of the mountain in comparison will seem like a joke to us."
" L’anime, che si fuor di me accorte, per lo spirare, ch’i’ era ancor vivo, maravigliando diventaro smorte","The souls, who had realized that I was alive when I was breathing, paled with amazement"
" E come a messagger che porta ulivo tragge la gente per udir novelle, e di calcar nessun si mostra schivo, ","And as the people crowd around the messenger who brings news of peace, and no one is disobeyed to rush,"
" così al viso mio s’affisar quelle anime fortunate tutte quante, quasi oblïando d’ire a farsi belle","So those lucky souls all gathered around my face, almost forgetting to go and purify themselves."
" Io vidi una di lor trarresi avante per abbracciarmi con sì grande affetto, che mosse me a far lo somigliante","I saw one of them coming forward to embrace me, with such great affection that he moved me to do the same"
" Ohi ombre vane, fuor che ne l’aspetto","Oh, inconsistent shadows, except in appearance"
" tre volte dietro a lei le mani avvinsi, e tante mi tornai con esse al petto","Three times I tried to embrace her with my hands, and I found her empty in my chest."
" Di maraviglia, credo, mi dipinsi",I think I was very surprised.
" per che l’ombra sorrise e si ritrasse, e io, seguendo lei, oltre mi pinsi","Then the shadow smiled and pulled aside, and I followed her and pushed me a little far."
" Soavemente disse ch’io posasse",Gently told me to stop
" allor conobbi chi era, e pregai che, per parlarmi, un poco s’arrestasse",Then I recognized him and begged him to stop a while and talk to me.
" Rispuosemi",He answered me.
" «Così com’ io t’amai nel mortal corpo, così t’amo sciolta","As I have loved you in the mortal body, so I love you now that I am a soul."
" però m’arresto","That's why I'm stopping,"
" ma tu perché vai?»",Why are you here?
" «Casella mio, per tornar altra volta là dov’ io son, fo io questo vïaggio», diss’ io","""My house, I make this journey to come back here again where I am"" , I said"
" «ma a te com’ è tanta ora tolta?»",But how come you only get here now?
" Ed elli a me",And him to me
" «Nessun m’è fatto oltraggio, se quei che leva quando e cui li piace, più volte m’ha negato esto passaggio","""I have not been wronged, if the angel, who takes when and who wills, has denied me many times to bring me here."
" ché di giusto voler lo suo si face",For his will is according to the divine.
" veramente da tre mesi elli ha tolto chi ha voluto intrar, con tutta pace","However, for three months he has welcomed on the boat all those who wanted to get on it, without opposing"
" Ond’ io, ch’era ora a la marina vòlto dove l’acqua di Tevero s’insala, benignamente fu’ da lui ricolto","Then I, who turned to the sea where the Tiber flowed, was kindly received by him."
" A quella foce ha elli or dritta l’ala, però che sempre quivi si ricoglie qual verso Acheronte non si cala»","Now he has straightened the wing toward that mouth, since every soul that is not destined to Hell is always gathered there."
" E io",And I...
" «Se nuova legge non ti toglie memoria o uso a l’amoroso canto che mi solea quetar tutte mie doglie, ","If a new law does not take away your memory or habit of loving song that used to appease all my desires,"
" di ciò ti piaccia consolare alquanto l’anima mia, che, con la sua persona venendo qui, è affannata tanto»","with it please console a little my soul, that coming here with the physical body is so fatigued (Translated with Google Translate)"
" ‘Amor che ne la mente mi ragiona’ cominciò elli allor sì dolcemente, che la dolcezza ancor dentro mi suona","And he began to sing, Love that reasoneth me in my mind, so softly, that the sweetness of that song still resoundeth within me."
" Lo mio maestro e io e quella gente ch’eran con lui parevan sì contenti, come a nessun toccasse altro la mente","My teacher and I and those souls who were with him seemed so happy, as if our minds were not touched by any thought."
" Noi eravam tutti fissi e attenti a le sue note","We were all intent on the notes,"
" ed ecco il veglio onesto gridando","when the dignified old man came and cried,"
" «Che è ciò, spiriti lenti? ","What does this mean, slow spirits?"
" qual negligenza, quale stare è questo? ","What negligence, what delay is this?"
" Correte al monte a spogliarvi lo scoglio ch’esser non lascia a voi Dio manifesto»",Run to the mountain and take off the zest that does not allow you to see God.
" Come quando, cogliendo biado o loglio, li colombi adunati a la pastura, queti, sanza mostrar l’usato orgoglio, ","As when the doves, catching biada or loaf, gathered for the meal, quiet and without showing the usual pride,"
" se cosa appare ond’ elli abbian paura, subitamente lasciano star l’esca, perch’ assaliti son da maggior cura",if something appears that scares them they immediately leave the food because they are attacked by a greater concern
" così vid’ io quella masnada fresca lasciar lo canto, e fuggir ver’ la costa, com’ om che va, né sa dove rïesca","So I saw those souls as soon as you came, leave the song, and run to the mountain like someone who goes without a precise goal."
" né la nostra partita fu men tosta",and our escape was no less hasty
" Avvegna che la subitana fuga dispergesse color per la campagna, ","Though the sudden escape had scattered souls along the beach,"
" rivolti al monte ove ragion ne fruga, i’ mi ristrinsi a la fida compagna","To the mountain where divine righteousness torments us, I clinged to my trustworthy guidance."
" e come sare’ io sanza lui corso? chi m’avria tratto su per la montagna? El mi parea da sé stesso rimorso",And how would I have gone without him?Who would have made me go up the mountain?He seemed to me to be moved by remorse.
" o dignitosa coscïenza e netta, come t’è picciol fallo amaro morso","O dignified and pure conscience, which bitter torment causes the least error in you."
" Quando li piedi suoi lasciar la fretta, che l’onestade ad ogn’ atto dismaga, ","When his feet left the haste that belittles every act of decorum,"
" la mente mia, che prima era ristretta, ","My mind, which before was fixed on one thought,"
" lo ’ntento rallargò, sì come vaga, e diedi ’l viso mio incontr’ al poggio che ’nverso ’l ciel più alto si dislaga","He spread forth as long as he could see anything else, and so I looked up to the mountain that stood in the sky higher than any other."
" Lo sol, che dietro fiammeggiava roggio, rotto m’era dinanzi a la figura, ch’avëa in me de’ suoi raggi l’appoggio","The sun, shining red behind my back, was interrupted in front of me by my body, which stood in the way of its rays."
" Io mi volsi dallato con paura d’essere abbandonato, quand’ io vidi solo dinanzi a me la terra oscura","I turned to the side with fear of being abandoned, when I saw that there was a shadow only before me"
" e ’l mio conforto",and my comfort
" «Perché pur diffidi?», a dir mi cominciò tutto rivolto","""Why do you continue to be wary?"" he began to tell me with great attention."
" «non credi tu me teco e ch’io ti guidi? Vespero è già colà dov’ è sepolto lo corpo dentro al quale io facea ombra",Don't you think I'm here with you to guide you?It's already evening where the body is buried in which I was shadowing
" Napoli l’ha, e da Brandizio è tolto",is in Naples and has been transferred there by Brindisi
" Ora, se innanzi a me nulla s’aombra, non ti maravigliar più che d’i cieli che l’uno a l’altro raggio non ingombra","Now, if I cast no shadow before me, be no more astonished that the heavens do not hinder the passage of light from one to another."
" A sofferir tormenti, caldi e geli simili corpi la Virtù dispone che, come fa, non vuol ch’a noi si sveli","The divine will causes such bodies to suffer physical torments, heat and frost, and does not want us to know how this is possible"
" Matto è chi spera che nostra ragione possa trascorrer la infinita via che tiene una sustanza in tre persone",It is insane to hope that our reason can go the infinite way that holds only one substance in three persons
" State contenti, umana gente, al quia","Be content, men, with this"
" ché, se potuto aveste veder tutto, mestier non era parturir Maria","in fact, if you could have seen everything, it would not have been necessary for Mary to give birth to Jesus"
" e disïar vedeste sanza frutto tai che sarebbe lor disio quetato, ch’etternalmente è dato lor per lutto","And ye have seen the desire of so deep philosophers in vain, that, if it were possible, they would have fulfilled their desire, which is their eternal punishment."
" io dico d’Aristotile e di Plato e di molt’ altri»","I speak of Aristotle, Plato, and many others."
" e qui chinò la fronte, e più non disse, e rimase turbato","And then he bowed his forehead, and added no more, and was troubled."
" Noi divenimmo intanto a piè del monte",But we had come to the foot of the mountain.
" quivi trovammo la roccia sì erta, che ’ndarno vi sarien le gambe pronte",Here we found the rocky wall so steep that in vain we would try to climb it with our legs
" Tra Lerice e Turbìa la più diserta, la più rotta ruina è una scala, verso di quella, agevole e aperta",The steepest and most rugged rock in Liguria compared to that is an easy-to-access staircase
" «Or chi sa da qual man la costa cala», ",Now who knows from which side the wall is less steep?
" disse ’l maestro mio fermando ’l passo, ","Says my teacher, stopping the pace"
" «sì che possa salir chi va sanz’ ala?»",So that those who have no wings can climb up?
" E mentre ch’e’ tenendo ’l viso basso essaminava del cammin la mente, e io mirava suso intorno al sasso, ","And while he, looking down on the ground, reflected on the path to be taken, and I looked up around the rock,"
" da man sinistra m’apparì una gente d’anime, che movieno i piè ver’ noi, e non pareva, sì venïan lente","I saw from the left coming a group of souls walking toward us, and it didn't even seem so slowly proceeding."
" «Leva», diss’ io, «maestro, li occhi tuoi","I said, ""Master, look up."
" ecco di qua chi ne darà consiglio, se tu da te medesmo aver nol puoi»","That's who will give us directions, if you can't find them yourself."
" Guardò allora, e con libero piglio rispuose","Then he looked, and looked calmly, and answered."
" «Andiamo in là, ch’ei vegnon piano","""Let's go that way, for they are coming slowly toward us."
" e tu ferma la spene, dolce figlio»","and you strengthen your hope, sweet son"
" Ancora era quel popol di lontano, i’ dico dopo i nostri mille passi, quanto un buon gittator trarria con mano, ","After we had walked a thousand steps, that line was still the space that a good pitcher would cover by throwing a rock with his hand,"
" quando si strinser tutti ai duri massi de l’alta ripa, e stetter fermi e stretti com’ a guardar, chi va dubbiando, stassi","And when they all stood on the rocky wall of the mountain, and stood there, as they stood, and looked upon him that went, and was in doubt."
" «O ben finiti, o già spiriti eletti», Virgilio incominciò, ","Virgil began ""O dead spirits in the grace of God and chosen for salvation,"
" «per quella pace ch’i’ credo che per voi tutti s’aspetti, ditene dove la montagna giace, sì che possibil sia l’andare in suso","in the name of that peace which I believe you all await, tell us where the mountain is less steep, so that it is possible to ascend."
" ché perder tempo a chi più sa più spiace»","In fact, the more one knows, the more sorry he is to lag behind."
" Come le pecorelle escon del chiuso a una, a due, a tre, e l’altre stanno timidette atterrando l’occhio e ’l muso","As the sheep come out of the fold, to one, to two, to three, and the others stand back fearful and hold the snout and the eye down"
" e ciò che fa la prima, e l’altre fanno, addossandosi a lei, s’ella s’arresta, semplici e quete, e lo ’mperché non sanno","and what the former does also do the others, leaning on her if she stops, simple and meek, and they do not know the reason"
" sì vid’ io muovere a venir la testa di quella mandra fortunata allotta, pudica in faccia e ne l’andare onesta","So I saw the head of that host of lucky souls moving toward us, modest in appearance and dignified in movement."
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","As soon as they saw that I cast a shadow to my right hand, from me to the rocky wall,"
" restaro, e trasser sé in dietro alquanto, e tutti li altri che venieno appresso, non sappiendo ’l perché, fenno altrettanto","They stopped and pulled back a little, and all the other spirits who came after them, though they did not know why, did the same."
" «Sanza vostra domanda io vi confesso che questo è corpo uman che voi vedete","""Without you asking, I tell you immediately that this body you see is of flesh and bones."
" per che ’l lume del sole in terra è fesso","Therefore the light of the sun is cut off from him, on the ground."
" Non vi maravigliate, ma credete che non sanza virtù che da ciel vegna cerchi di soverchiar questa parete»","Don't be surprised, but believe that Dante doesn't try to climb this wall without the help of a virtue that comes from Heaven."
" Così ’l maestro",That's what the teacher said.
" e quella gente degna «Tornate», disse, «intrate innanzi dunque», coi dossi de le man faccendo insegna","And those worthy souls said, Return upon your steps, and mark them with the back of their hands."
" E un di loro incominciò",And one of them started
" «Chiunque tu se’, così andando, volgi ’l viso","""Whoever you are, as you keep walking, turn to me"
" pon mente se di là mi vedesti unque»",and tell me if you've ever seen me on Earth.
" Io mi volsi ver’ lui e guardail fiso",I turned to him and looked at him carefully.
" biondo era e bello e di gentile aspetto, ma l’un de’ cigli un colpo avea diviso","He was blond, handsome and noble, but one of the eyebrows was divided by a blow."
" Quand’ io mi fui umilmente disdetto d’averlo visto mai, el disse","When I humbly told him that I had never seen him, he fought back."
" «Or vedi»","""Now watch"""
" e mostrommi una piaga a sommo ’l petto",And he showed me a sore on my chest.
" Poi sorridendo disse","Then he smiled and said,"
" «Io son Manfredi, nepote di Costanza imperadrice","I am Manfredi, grandson of Empress Constance"
" ond’ io ti priego che, quando tu riedi, vadi a mia bella figlia, genitrice de l’onor di Cicilia e d’Aragona, ","Then I beg you, when you return to Earth, to go to my beautiful daughter, mother of the two heirs of the crown of Sicily and Aragon,"
" e dichi ’l vero a lei, s’altro si dice","and tell her the truth about me, if you tell her anything else about my afterlife."
" Poscia ch’io ebbi rotta la persona di due punte mortali, io mi rendei, piangendo, a quei che volontier perdona","After I received two mortal wounds, I turned to Him in repentance and tears who gladly forgave Him."
" Orribil furon li peccati miei","My sins were horrible,"
" ma la bontà infinita ha sì gran braccia, che prende ciò che si rivolge a lei",but the divine goodness has such broad arms that it welcomes all those who turn to her
" Se ’l pastor di Cosenza, che a la caccia di me fu messo per Clemente allora, avesse in Dio ben letta questa faccia, ","If the bishop of Cosenza, who was then incited against me by Pope Clement fourth, had read this face of God's forgiveness,"
" l’ossa del corpo mio sarieno ancora in co del ponte presso a Benevento, sotto la guardia de la grave mora","The bones of my body would still be buried under the pile of stones at the head of the bridge, at Benevento."
" Or le bagna la pioggia e move il vento di fuor dal regno, quasi lungo ’l Verde, dov’ e’ le trasmutò a lume spento","But now the rain bathes her, and the wind scatters her out of the kingdom of Naples, almost along the river Liri, where he caused them to be turned off by light."
" Per lor maladizion sì non si perde, che non possa tornar, l’etterno amore, mentre che la speranza ha fior del verde","For the curse of the Church the eternal divine love is not lost to the point that it cannot return, as long as there is some hope"
" Vero è che quale in contumacia more di Santa Chiesa, ancor ch’al fin si penta, star li convien da questa ripa in fore, ","It is true that those who die in absentia of the Holy Church, even if they repent at the point of death,"
" per ognun tempo ch’elli è stato, trenta, in sua presunzïon, se tal decreto più corto per buon prieghi non diventa","The time he spent in his rebellion must be thirty times in Antipurgatory, if this decree is not shortened by good prayers."
" Vedi oggimai se tu mi puoi far lieto, revelando a la mia buona Costanza come m’hai visto, e anco esto divieto","See now if you can make me happy, revealing to my good Constance how you saw me and also this ban"
" ché qui per quei di là molto s’avanza»","Here, in fact, they derive great benefits thanks to the prayers of the living"
" Quando per dilettanze o ver per doglie, che alcuna virtù nostra comprenda, l’anima bene ad essa si raccoglie, par ch’a nulla potenza più intenda","When the soul, because of a joy or a pain that draws upon itself one of our virtues, focuses all on it, it seems that it exerts no other power."
" e questo è contra quello error che crede ch’un’anima sovr’ altra in noi s’accenda",And this contradicts the error of those who believe that there are many souls in us.
" E però, quando s’ode cosa o vede che tegna forte a sé l’anima volta, vassene ’l tempo e l’uom non se n’avvede","And therefore, when one hears or sees a thing that absorbs all the attention of the soul, time runs and man does not notice"
" ch’altra potenza è quella che l’ascolta, e altra è quella c’ha l’anima intera","in fact, the power that perceives the flow of time is one, while the power that possesses the whole soul is another"
" questa è quasi legata e quella è sciolta","the latter is almost tied, while the former is free"
" Di ciò ebb’ io esperïenza vera, udendo quello spirto e ammirando","Of this I had a direct confirmation, listening to that spirit full of astonishment."
" ché ben cinquanta gradi salito era lo sole, e io non m’era accorto, quando venimmo ove quell’ anime ad una gridaro a noi","For the sun ascended into heaven fifty degrees, and I did not see it, when we came to the place where those souls spoke with one voice."
" «Qui è vostro dimando»",This is the place you asked for.
" Maggiore aperta molte volte impruna con una forcatella di sue spine l’uom de la villa quando l’uva imbruna, ","Many times the farmer, when the grape is ripe, obstructs with a small amount of thorns an opening"
" che non era la calla onde salìne lo duca mio, e io appresso, soli, come da noi la schiera si partìne","Greater than the path whereon my teacher went up, and I behind him alone, as soon as the host of souls went away."
" Vassi in Sanleo e discendesi in Noli, montasi su in Bismantova e ’n Cacume con esso i piè","Continue in Sanleo and go down to Noli, climb on the Bismantova and on Mount Cacume only with your feet"
" ma qui convien ch’om voli",But there it is necessary to fly
" dico con l’ale snelle e con le piume del gran disio, di retro a quel condotto che speranza mi dava e facea lume","flying, I mean, with the light wings and the feathers of the great desire, behind that guide that gave me hope and made way"
" Noi salavam per entro ’l sasso rotto, e d’ogne lato ne stringea lo stremo, e piedi e man volea il suol di sotto","We climbed into the path dug into the rock, and the ends held us from every side, and we had to help ourselves with hands and feet."
" Poi che noi fummo in su l’orlo suppremo de l’alta ripa, a la scoperta piaggia, ","When we reached the upper edge of the high wall, where the slope was more spacious,"
" «Maestro mio», diss’ io, «che via faremo?»","I said, ""My master, now what way will we take?"""
" Ed elli a me",And him to me
" «Nessun tuo passo caggia",♪ No step of yours goes down ♪
