Original,Translate
" Quando la rota che tu sempiterni desiderato, ","När Himlens roterande rörelse, som ni gör evig med de himmelska hjulens önskan att närma er,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ","Han riktade min uppmärksamhet på den harmoni som du skapar och etablerar,"
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso",himlen verkade så ljus för mig av solens ljus att regn eller en flod aldrig skapade en så bred sjö
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"Nyheten med ljud och intensivt ljus tände i mig en önskan att veta dess orsak, så skarp som jag aldrig hört det"
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Hon som läste i mitt sinne som jag själv, innan jag frågade henne något öppnade hennes mun för att blidka min oroliga själ och sade:"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Du själv gör dig oförmögen att förstå med en falsk fantasi, så att du inte ser vad du skulle se om du blev befriad"
" Tu non se’ in terra, sì come tu credi","Du är inte på jorden, precis som du tror."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","men en blixt, lämnar sitt naturliga hem, sprang inte så fort som du att du återvänder till den plats som verkligen är din (Översatt med Google Translate)"
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Om jag befriades från det första tvivlet genom dessa korta och leende ord, greps jag av ett annat tvivel, och jag sade:"
 «Già contento requïevi di grande ammirazion,♪ Nu har mitt stora underverk avtagit
 ma ora ammiro com’ io trascenda questi corpi levi»,Men nu är jag förvånad över hur jag kan stiga upp bortom dessa ljuskroppar.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Sedan, efter en from suck, tittade hon på mig med utseendet av en mor som vände sig till sin son som sade nonsens, och började"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","Allt skapat är ordinerat sinsemellan, och detta är den form som gör universum likt Gud."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","I denna ordning ser rationella varelser avtrycket av gudomlig dygd, vilket är det slutliga målet för hela ordningen själv"
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","I denna ordning att jag säger att alla naturer får sin böjelse, på olika sätt, mer eller mindre nära sin skaparprincip"
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","för vilka de tenderar att flera mål i bredden av universum, och var och en drivs av en instinkt som ges till den"
 Questi ne porta il foco inver’ la luna,Denna instinkt bringar eld till månen
 questi ne’ cor mortali è permotore,Den rör irrationella varelsers hjärtan
 questi la terra in sé stringe e aduna,Den stramas åt och gör jorden sammanhållen
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore","Denna instinkt rör inte bara de intelligenta varelserna, utan också dem med en rationell själ."
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","Försynen, som etablerar allt detta, gör alltid tyst med sitt ljus himlen i vilken roterar snabbast"
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","och för oss dit, när det gäller en etablerad plats, styrkan i den naturliga instinkten som leder varje rörelse varelse till ett framgångsrikt slut"
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Det är sant att, eftersom formen många gånger inte motsvarar konstnärens avsikt, eftersom materian inte svarar som den borde,"
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Så ibland den rationella varelsen flyttar bort från denna kurs, har förmågan att böja sig i en annan riktning, men så välriktad"
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","Och som du kan se en blixt som faller från ett moln, så den naturliga instinkten kan få människan att sträcka sig ner, dras av den falska njutningen av jordiska varor"
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Och du skall icke häpna, om jag dömer rätt, över att du går upp, annat än såsom en flod som flyter från berget till dalen."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Det skulle vara häpnadsväckande om du, utan hinder, hade stannat kvar på marken, precis som en eld som förblev tyst och inte reste sig uppåt."
 Quinci rivolse inver’ lo cielo il viso,Efter hans ord vände Beatrice blicken mot himlen
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","Ni läsare som är i en liten båt, ivriga att lyssna, som följer bakom mitt skepp sjunga på havet,"
 tornate a riveder li vostri liti,Gå tillbaka till kusten som du startade från
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Gå inte ut i det öppna havet, för kanske genom att förlora min vaka, kommer du att förlora dig själv."
 L’acqua ch’io prendo già mai non si corse,Vattnet jag går igenom korsades aldrig av någon.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva blåser vinden, Apollos håller rodret, och de nio Muserna visar mig rätt kurs."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Ni få, som har gett er själva näring i tid med brödet från änglarna som man här på Jorden lever av men aldrig blir nöjd med,"
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Du kan gå till det höga havet med din båt, efter min vaka innan vattnet som återvänder lika"
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","De ärorika som kom in i Colchis, när de såg Jason bli bonde, var inte lika förvånade som du."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,"Gudsliknande rikes medfödda och ihållande törst förde oss upp, lika snabbt som den himmelska rörelsen"
" Beatrice in suso, e io in lei guardava",Beatrice tittade upp och jag tittade upp i henne
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","Och kanske på samma korta tid när en pil slungas ur repet, flyger den och når målet,"
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,Jag kom dit där ett underbart spektakel drog min blick
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ","Och hon som ingen av mina tankar kunde gömma sig för för mig, lika glad som hon var,"
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","""Återvänd ditt sinne och uttrycka tacksamhet till Gud"", sade han till mig, ""som förde oss in i den första stjärnan."""
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Det tycktes mig att det täckte oss med ett starkt, tjockt, fast och klart moln, likt en diamant upplyst av solen."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Den eviga pärlan omfamnade oss inom sig själv, när vattnet tar emot den solstråle som förblir enad"
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Om jag hade en fast kropp, och här förstår du inte hur den ena dimensionen skulle klara den andra."
" ch’esser convien se corpo in corpo repe, ","vad som måste hända om en kropp penetrerar en annan kropp,"
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,önskan att se det väsen i vilket man ser mysteriet med inkarnationen av det gudomliga
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Där skall vi se vad vi tror på genom tro, inte rationellt, utan gjort känt som de sanningar som människan tror på"
 Io rispuosi,svarade jag
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","""Min dam, lika from som du inte kan vara mer, tackar jag Gud som skilde mig från den dödliga världen."
 Ma ditemi,Men berätta.
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Vilka är de mörka tecknen på denna stjärna, som där nere på Jorden får några att fabulisera Kain?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Hon log lite, och sedan sa hon, ""Om åsikterna om män är fel,"""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","I det fall då sinnena inte ger tillräckliga förklaringar, bör du säkert inte bli förvånad vid det här laget,"
 poi dietro ai sensi vedi che la ragione ha corte l’ali,för du ser att orsaken inte alltid kan gå efter sinnena
 Ma dimmi quel che tu da te ne pensi»,Men berätta din åsikt om det.
 E io,Och jag
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Jag tror att skillnaderna i stjärnornas ljusstyrka beror på stjärnkroppens olika densitet.
 Ed ella,Och du.
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso","Naturligtvis kommer ni att inse att er tanke är helt fel, om ni lyssnar noga på de argument som jag kommer att vederlägga honom med."
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","Den åttonde himlen visar er många stjärnor, som ser olika ut i kvantitet och kvalitet"
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Om detta bara orsakades av den olika densiteten, då skulle i alla skulle vara närvarande samma dygd, distribueras i större utsträckning, mindre eller lika"
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Istället är det nödvändigt att olika dygder är produkten av olika formella principer, som enligt ditt resonemang skulle reduceras till endast en"
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Och om anledningen till att du letar efter olika ljusstyrka var den lägre densiteten, då skulle den här planeten vara masslös från ena sidan till den andra,"
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","eller, som en kropp fördelar ojämnt fett och mager, så månen skulle ha massskillnad inom den"
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Om den första hypotesen var sann, skulle detta ses under solförmörkelserna, eftersom solljuset skulle lysa som det gör när det går in i en annan diafanisk kropp."
 Questo non è,Det här händer inte.
 però è da vedere de l’altro,Därför återstår den andra hypotesen att kontrollera
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Och om jag motbevisar det, då kommer din åsikt att visa sig falsk."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Om månen är sällsynt, men inte från sida till sida, måste det finnas en punkt bortom vilken det finns en fast massa."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,och därifrån reflekteras solens stråle precis som ljuset reflekteras av en spegel
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Nu ska du säga att strålen i den sällsynta fläcken är mindre lysande, för den reflekteras djupare"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","Från denna invändning kan du fritt uppleva, om du vill göra det, vilket är början på all din kunskap."
 Tre specchi prenderai,Du tar tre speglar.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","Och du skall sätta två på samma avstånd som du, och den tredje längst bort, och sätta dem mitt ibland de andra två."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso","Vänd mot dem, se till att bakom axlarna finns ett ljus som reflekteras på samma sätt i de tre speglarna och att du kan se det i alla tre"
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Även om den längre spegeln reflekterar ljuset med mindre dimension, kommer du att se att i den lyser ljuset med samma ljusstyrka de andra två"
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Nu, liksom solens varma strålar, smälter snön och förvandlas till vatten, utan färgen och kylan på själva snön,"
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Så jag vill ge ny form åt ditt intellekt som är bar av misstag, upplysa dig med ett ljus så intensivt att i dess utseende det kommer att verka lika darrande som en stjärna"
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,I den gudomliga fridens himmel kretsar en annan i vars dygd är kärnan i allt dess innehåll
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Nästa himmel, som har så många stjärnor, delar den essensen mellan alla stjärnor, skild från den och innesluten i den"
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"De andra himlarna ordnar de distinkta dygder som de har i sig själva på olika sätt, för att hälla sina influenser och önskade syften på Jorden."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","Dessa universumorgan fortsätter som ni har förstått Himlen i Himlen, så att de får ett inflytande från ovan och reverbrerar ner det."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Ta en ordentlig titt på hur jag går vidare till den sanning som du önskar, så att du själv kan komma fram till slutet."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","De himmelska hjulens rörelse och dygd måste utgå från änglars intelligens, eftersom hammarens konst härrör från smeden."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",Himlen smyckad med så många stjärnor tar avtrycket som förseglas av det djupa sinnet som gör att det roterar
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ","Och när den mänskliga själen i er kropp utför olika krafter genom olika och olika formade medlemmar,"
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate",Änglaintelligensen utvecklar sin godhet multiplicerad med de olika stjärnorna och roterar samtidigt som den förblir enad
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","Den dygd som är så mångskiftande är kopplad på ett annat sätt till den dyrbara stjärnkropp som den ger liv till, i vilken den binder precis som livet i dig."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Eftersom den dygd som blandas i stjärnan kommer från en glädjefylld natur, lyser den i den stjärnbeströdda kroppen som glädje lyser i pupillen i ögat"
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","Från detta kommer det faktum att stjärnornas ljusstyrka är annorlunda, inte från den olika densiteten"
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Det är den formella principen som frambringar, i enlighet med sin godhet, opacitet och lätthet."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",Solen som värmde mitt kärleksbröst hade avslöjat sanningens ljuva sida med argument för och emot
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","och jag, för att erkänna att jag hade korrigerat mitt misstag och jag var säker på att jag förstod, höjde mitt huvud så rakt som behövs för att tala"
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Men det visade sig för mig en syn som drog min blick till sig själv så nära, för att titta på det, att jag inte kom ihåg min bekännelse längre."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Precis som genom klart och klart glas, eller genom klart och ostört vatten,"
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",Reflexerna i våra ansikten återvänder så lättvindigt att en pärla på en vit panna inte påverkar våra ögon mindre svagt.
 tali vid’ io più facce a parlar pronte,"Så jag såg fler ansikten av välsignade, redo att tala."
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Sen stötte jag på felet mittemot det som tände kärlek mellan Narcissus och hans bild speglade i vattnet.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi",Så fort jag märkte andarna och kände att de reflekterades vände jag mig om för att se vilka de var.
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","Och jag såg ingenting, och såg åter in i ögonen på min milda guide, som log, brinnande i sin blick full av helighet."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Bli inte förvånad om jag ler mot din barnsliga tanke"", sade han till mig,"
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","eftersom ditt intellekt ännu inte är säkert bakom sanningen, men det gör att du snurrar tom som det brukar hända i dessa fall"
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto","Det du ser är riktiga varelser, förvisade hit för att de inte har svurit."
 Però parla con esse e odi e credi,Så prata med dem och tro på allt du hör
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,Faktum är att det sanna ljus som gör dem lyckliga inte tillåter dem att vända sig bort från sanningen.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Och jag vände mig till den själ som verkade mest ivrig att tala, och började, nästan som en man försvagas av överdriven önskan."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","""Du välfödda ande, som i strålar av evigt liv känner en obegriplig sötma om det inte prövas,"
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Jag blir glad om du berättar ditt namn och tillstånd.
" Ond’ ella, pronta e con occhi ridenti","Sedan hon, redo och med leende ögon"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","""Vår välgörenhet stänger inte dörren till en rättvis önskan, precis som Gud som vill ha hela paradiset som sig själv."""
 I’ fui nel mondo vergine sorella,I världen var jag nunna
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Och om du tänker noga, det faktum att jag är vackrare kommer inte att dölja min identitet för dig,"
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","Men du kommer att känna igen mig som Piccarda Donati, som, placerade här med dessa andra välsignade, är i den långsammaste himlen"
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati","Våra känslor, som är inflammerade endast av den Helige Andes glädje, gläder sig över att anpassa sig till hans ordning"
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Och vårt tillstånd, som verkar så lågt, gavs till oss därför att våra löften inte uppfylldes och försummades i vissa avseenden."
 Ond’ io a lei,Sen sa jag till henne.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,I ditt underbara utseende något gudomligt skiner som gör dig annorlunda än hur du var vid liv
 però non fui a rimembrar festino,Det är därför jag inte var snabb att minnas
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Men nu hjälper det mig, så det är lättare för mig att se ditt ansikte."
 Ma dimmi,Men berätta.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Ni som är här lyckliga, vill vara på en högre plats för att se Gud närmare och vara i större gemenskap med Honom?"
 Con quelle altr’ ombre pria sorrise un poco,Med de andra själarna log han först lite
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco",Då svarade han mig så glad att han tycktes brinna i kärleken till den Helige Ande
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Broder, välgörenhetens dygd gör vår vilja glad och får oss att bara vilja ha det vi har och inte vilja ha något annat."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Om vi ville vara högre, skulle våra önskningar skilja sig från dens vilja som placerar oss här."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","och ni kommer att se att detta inte är möjligt i dessa Himmeler, om det här är nödvändigt att vara i välgörenhet och om ni ser väl på själva välgörenhetens natur"
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Ja, för vårt tillstånd som välsignat är det nödvändigt att rätta sig efter Guds vilja, så att alla våra begär blir ett."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","så att hela riket tycker om det sätt på vilket vi är disponerade från himmel till himmel, och det behagar kungen som vill att vi skall rätta oss efter hans vilja."
 E ’n la sua volontade è nostra pace,Och i hans vilja är vår frid
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,Det är det hav mot vilket allt som det skapar eller producerar förflyttas.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Sedan blev det klart för mig att varje punkt i Himlen är Paradiset, även om nåden hos det högsta goda inte bestrålas på ett sätt."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","Men som händer när en full föda och en annan fortfarande önskan,"
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","När du ber om detta och tackar dig själv för det, så gjorde jag i handlingar och ord"
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,att veta från henne som var nätet som han inte drog skytteln till slutet
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ","""Ett perfekt liv och en hög förtjänst placera en kvinna i en högre himmel"", sade han till mig,"
" «a la cui norma nel vostro mondo giù si veste e vela, ","Enligt vems regel på jorden vi klär och tar slöjan,"
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,för att vaka och sova tills döden med brudgummen som tar emot varje löfte om att välgörenhet är i överensstämmelse med hans vilja.
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta",För att följa henne som jungfru flydde jag från världen och klädde på mig hennes klänning och lovade att följa hennes ordens styre.
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra","Efteråt kidnappade män, mer vana vid ondska än vid gott, mig ur det söta klostret."
 Iddio si sa qual poi mia vita fusi,Gud vet vad mitt liv var då
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ","Och denna andra prakt som visar sig för dig för min högra hand och som lyser upp allt ljus från vår himmel,"
" ciò ch’io dico di me, di sé intende",förstå väl vad jag säger om mig själv
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende","Hon var nunna, och slöjan från hennes huvud togs bort på samma sätt."
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Men sedan det hade kommit till världen mot hans vilja och mot varje god sed, skiljdes det aldrig från hjärtats slöja."
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"Detta är själen av den stora Constance Altavilla, som från den andra kejsaren av Swabia födde den tredje, som också var den sista."
