Original,Translate
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Het is niet te ontkennen dat, aangezien materie soms niet reageert zoals verwacht, de uiteindelijke vorm niet altijd overeenkomt met de artistieke intentie."
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Soms heeft de reden van het schepsel de mogelijkheid om van deze koers weg te komen, met de macht om af te wijken op een ander pad, hoewel het goed gericht is."
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","Zoals de bliksem die uit de hemel komt, zodat menselijk instinct hem kan bewegen om zich te wenden tot materialistische gehechtheden, aangetrokken door valse vreugde."
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Je moet niet langer verbaasd zijn als ik het goed beoordeel, je vooruitgang als een rivier die van de berg naar de vallei stroomt."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Het zou geweldig zijn als je, zonder obstakels, was gebleven als een vuur dat niet beweegt en klimt in hoogtes."
 Quinci rivolse inver’ lo cielo il viso,Beatrice's woorden eindigden terwijl haar blik naar de hemel keek.
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","Navigeer achter ons in dit bootje, de golven overstekend met een onverschrokken geest; als je van het wonder der muziek houdt, luister dan naar ons liedje terwijl we de zeeën bevaren."
 tornate a riveder li vostri liti,Keer terug naar de oevers waar je de zee vandaan hebt genomen.
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Waag het niet om je voor de kust te wagen, want je riskeert jezelf te verliezen zonder mijn spoor."
 L’acqua ch’io prendo già mai non si corse,Niemand had ooit eerder deze beek bevaren.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva genereert briesjes, Apollo manoeuvreert de bar en de negen Muse begeleidt me in de navigatie."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Jullie die van tevoren het voedsel van engelen hebben geproefd, het voedsel waaruit jullie kracht en voeding op Aarde putten, maar het is nooit genoeg."
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","U kunt varen met uw boot, volg mijn sporen op de volle zee als de golf terug ongestoord."
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Die glorieuzen, toen ze in Colchis aankwamen, verrasten niet zozeer Jason's metamorfose van krijger tot boer als jullie je zullen verwonderen."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,Ons constante verlangen naar een goddelijk koninkrijk duwde ons in snelle hoogten zoals de sterren in het uitspansel.
" Beatrice in suso, e io in lei guardava",Beatrice keek omhoog en ik keek naar haar.
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","In een moment, als een pijl die uit een boog wordt gegooid en zijn doel bereikt, vliegt hij weg."
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,"Toen ik naar die plek kwam, zag ik een prachtig spektakel dat mijn blik nam."
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ",Geen van mijn ideeën kon ontsnappen aan zijn aandacht terwijl hij naar me keek met vreugde en schoonheid.
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»",Hij zei dat ik God moest bedanken dat hij ons naar de eerste ster leidde en onze gedachten concentreerde.
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Het leek me dat er een enorme, gouden wolk van zonlicht was, als een glinsterende diamant."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Als een zonnestraal die zich in het water verspreidt, verwelkomt het eeuwige juweel ons in zichzelf."
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Als ik een stevig lichaam had, snap je niet hoe twee realiteiten zo verschillend naast elkaar kunnen bestaan."
" ch’esser convien se corpo in corpo repe, ","Als een lichaam in contact komt met een ander, moet er onvermijdelijk iets gebeuren."
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,Het zou ons verlangen moeten vergroten om die essentie te overwegen waarin het mysterie van de incarnatie van het goddelijke is vervat.
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","We zullen dingen zien die we niet rationeel kunnen bewijzen, maar we omarmen ze als waarheid door ons geloof."
 Io rispuosi,Ik heb geantwoord.
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","Godzijdank dat je me weghaalde van de zorgen van het aardse leven en dit soort zegening van jou, mijn Soeverein."
 Ma ditemi,Wat vind je hiervan?
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Welke mysterieuze schaduwen zijn dit, die uit de verre ster opstaan en sommigen leiden om legendes over Kaïn te vertellen?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Ze glimlachte me en zei toen: ""Als de mening van mannen verkeerd was."""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","Wees niet meer verbaasd, waar de zintuigen niet voldoende antwoorden geven in die kwestie."
 poi dietro ai sensi vedi che la ragione ha corte l’ali,want het is duidelijk dat zintuigen niet altijd kunnen worden gevolgd door rede
 Ma dimmi quel che tu da te ne pensi»,Ik zou graag willen weten wat je denkt.
 E io,En ik...
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Je denkt dat de variatie in de intensiteit van het licht van de sterren te wijten is aan de verschillende maximale dichtheid van het hemellichaam.
 Ed ella,en haar
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso",U zult zich realiseren dat uw mening verkeerd is als u goed luistert zoals ik van plan ben te discussiëren.
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti",In de achtste hemel kun je sterren van verschillende maten en maten zien.
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Als het verschil uitsluitend te wijten was aan een andere dichtheid, zou iedereen dezelfde deugd hebben, verdeeld in hogere, lagere of gelijke hoeveelheden."
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","De deugden die zich ontwikkelen vanuit verschillende formele principes, zoals u hebt voorgesteld, kunnen niet tot slechts één worden teruggebracht."
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Als de verschillende helderheid te wijten was aan een lagere dichtheid, zou deze planeet leeg zijn van de ene pool naar de andere."
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","Als een individu zijn of haar vet- en spierreserves ongelijk kan verdelen, kan de Maan ook variaties in zijn massa hebben."
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Als de eerste hypothese juist was, zou het worden opgemerkt tijdens de zonsverduisteringen, aangezien het licht van de Zon door een ander transparant materiaal zou filteren."
 Questo non è,Dit is niet...
 però è da vedere de l’altro,er moet nog meer worden beoordeeld
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Als ik dat ook kan betwisten, dan zal uw mening verkeerd blijken."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Als de Maan niet volledig zeldzaam is, zal er een plaats zijn waarachter het de neiging heeft om steviger te zijn."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,Zonlicht wordt gereflecteerd net als wanneer het een spiegel raakt.
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","U beweert dat de lichtstraal op dat punt, gezien als dunner en meer vernietigd, minder lichtgevend is omdat hij op een grotere diepte wordt gereflecteerd."
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","De ervaring kan u verlichten van uw bezwaar, als u besluit om het onder ogen te zien, omdat het meestal het startpunt om al uw kennis te krijgen."
 Tre specchi prenderai,Je neemt drie spiegels.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","En je plaatst er twee op gelijke afstand van jou, met de derde plaats verder in het midden van deze."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso",Sta achter hen op zodat uw licht zal reflecteren op alle drie spiegels en zodat u het kunt zien in elk.
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Hoewel het beeld dat in de verre spiegel wordt weergegeven kleiner is in grootte, zal worden gezien dat zijn helderheid hetzelfde blijft als die van de andere twee."
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Terwijl de sneeuw oplost onder de hitte van de zon, verandert het van vorm en wordt het water verstoken van zijn witheid en de kou die het had gekenmerkt."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Ik verlang om je verstand van wijsheid aan te trekken, het te verrijken met een licht dat zo helder is dat het er zo trillend uitziet als dat van een ster."
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,De verborgen deugd van de Hemel van goddelijke vrede ligt in de inhoud die het bevat.
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","De hemel, zo rijk aan sterren dat er wonen onderscheiden van elkaar en ingesloten in het, deelt zijn essentie met elke ster."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"Andere dimensies organiseren de verschillende eigenschappen die waar nodig bevatten, met de bedoeling om hun gewenste effecten en doelstellingen over te dragen naar de Aarde."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","In dit Universum handelen organen in een soort opklimmende cyclus, van de hogere naar de lagere sferen, zoals jullie begrepen hebben."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Bestudeer zorgvuldig hoe ik verder ga naar het begrijpen van wat je wenst, zodat je jezelf toestaat om je eigen conclusies te trekken."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Engelenbegrippen moeten de rotatie en het doel van de hemelse wielen begeleiden, omdat een smid afhankelijk is van zijn vaardigheid met de hamer."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",En de Hemel versierd met vele sterren neemt de afdruk waarvan de diepe geest het doet roteren.
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ",Alsof de menselijke ziel in je lichaam zijn verschillende vermogens heeft uitgeoefend door middel van gewrichten met verschillende vormen.
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Net als een engelachtige intelligentie, wordt zijn goedheid weerspiegeld in eindeloze richtingen door de sterren, terwijl het verbonden blijft aan het rotatiepad."
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","De verschillende deugden verenigen zich met het begeerde hemellichaam waaraan het animatie geeft, net zoals het gebeurt met het leven dat in jullie stroomt."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Omdat de deugd die de ster doordringt, voortkomt uit een gelukkige natuur, schijnt het in het hemellichaam als de vreugde schijnt in de pupil van het oog."
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","De verlichting van de sterren is anders vanwege hun variabiliteit, niet omdat ze een andere dichtheid hebben."
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Zijn goedheid genereert ondoorzichtigheid en lichtheid, dit is het formele principe."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto","De warmte van de zon die eerder mijn hart van liefde had verwarmd, had mij geopenbaard met argumenten zowel voor als tegen de waarheid van zijn zoete schoonheid."
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","Als ik toegeef dat ik verkeerd was en dat ik nu dingen begreep, stond mijn hoofd trots op zodat ik kon spreken."
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Zo'n buitengewone visie had zich voor mij gematerialiseerd, volledig mijn aandacht erop vestigend, om mij te doen vergeten wat ik bekende."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Alsof je door een transparant raam kijkt, of in helder en rustig water zeilt."
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",De gereflecteerde aderen van onze gezichten komen en gaan zo snel dat een parel op een bleek gezicht onze aandacht niet minder sterk trekt dan zij.
 tali vid’ io più facce a parlar pronte,Op die manier heb ik meer gelukkige mensen zien praten.
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Toen maakte ik een fout die het tegenovergestelde veroorzaakte van wat liefde veroorzaakte om te bloeien tussen Narcissus en zijn beeld weerspiegeld in water.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Toen ik me realiseerde dat geesten reflexen waren, draaide ik me om om uit te zoeken wie ze waren."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","Ik zag niets, weer naar mijn aardige gids kijkend met prachtige ogen; zij glimlachte gelukzalig en een licht van heiligheid schitterde in haar intense en gepassioneerde ogen."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Wees niet verbaasd als ik lach om je naïeve gedachte,"" zei hij tegen me."
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","Aangezien je geest helemaal niet zeker is over wat waar is, lijkt het je steeds verwarrend te blijven zoals gewoonlijk."
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto",Deze koninklijke wezens werden gedwongen om hier te leven als straf voor het breken van een eed.
 Però parla con esse e odi e credi,Praat met ze en vertrouw alles wat je hoort.
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,Deze heldere gloed die op hen schijnt door hen gelukkig te maken geeft hen niet de kans om hen te misleiden van de werkelijkheid.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Ik wendde me tot de ziel die bereid leek om te praten, bijna als een menselijk wezen gebogen door de wanhopige behoefte om te vertellen."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","Voel een onuitputtelijke sereniteit, die alleen degenen kunnen voelen die voor eeuwig leven bestemd zijn."
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Ik zou blij zijn als u me uw naam en uw situatie zou willen geven.
" Ond’ ella, pronta e con occhi ridenti","Dus ze, voorbereid en met glimlachende ogen"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","Laten we niet toestaan dat onze vrijgevigheid een legitieme behoefte afwijst, net zoals God wil dat de hele Hemel als Hem is."
 I’ fui nel mondo vergine sorella,In de wereld was ik een non.
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Als je er goed over nadenkt, zal mijn schoonheid je niet doen vergeten wie ik echt ben."
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","Maar je zult me herkennen als Piccarda Donati, een van de zaligmakende van de hoogste hemel, met anderen."
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati",Ons intense genoegen in de aanwezigheid van de Heilige Geest beweegt ons om ons te verheugen in het gehoorzamen van zijn wil.
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Vanwege ons gebrek aan vervulling en verwaarlozing van bepaalde aspecten bevinden we ons in de huidige situatie, die zo onwaardig lijkt."
 Ond’ io a lei,Ik heb het haar toen verteld.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,"Jullie schoonheid zal iets goddelijks uitstralen, waardoor jullie anders lijken dan het moment dat jullie nog leefden."
 però non fui a rimembrar festino,Ik heb dit niet snel uit m'n hoofd geleerd.
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Wat je me nu vertelt helpt me je gezicht te herscheppen, waardoor het makkelijker voor me wordt."
 Ma dimmi,Maar vertel het me.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Degenen die hier zijn, gezegend en vreugdevol, streven ernaar om op een hogere plaats te komen om een duidelijker beeld van God te hebben en een diepe band met Hem te ervaren?"
 Con quelle altr’ ombre pria sorrise un poco,Ze glimlachte een beetje naar alle andere zielen
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco","Toen antwoordde Hij mij met grote blijdschap, het scheen, dat zij gewikkeld was in de warmte van Gods liefde."
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Broeder, de goedheid van liefdadigheid kalmeert onze verlangens en overtuigt ons alleen te willen wat we bezitten, zonder iets meer te willen."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Als we verder wilden gaan dan onze huidige locatie, zouden onze verlangens in strijd zijn met de plannen van de Ene die ons hier plaatst."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","Als je de essentie van liefdadigheid in overweging neemt, zul je zien dat het hier in de Hemel niet mogelijk is; als je deze realiteit onder ogen ziet, dan heb je een houding van vrijgevigheid nodig."
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Aangezien de goddelijke wil fundamenteel is om onze gelukzaligheid te bereiken, zijn al onze aspiraties verenigd in één."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","De Hemel in de Hemel, het hele koninkrijk is gefascineerd door onze bereidheid en verheugd over de koning die ons aanspoort zijn wil te volgen."
 E ’n la sua volontade è nostra pace,Volgens zijn wil ligt onze vrede.
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,Alles wat door de natuur wordt gecreëerd of geproduceerd is gericht op die zee die het heet.
