Original,Translate
" ch’esser convien se corpo in corpo repe, ","When a body comes into contact with another, something must inevitably happen."
" accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio",It should increase our desire to contemplate that essence in which the mystery of the incarnation of the divine is contained.
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","We will see things that we cannot prove rationally, but we embrace them as truth through our faith."
" Io rispuosi",I replied
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","Thank God for taking me away from the concerns of earthly life and this kind Blessing of yours, my Sovereign."
" Ma ditemi",What do you think about this?
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","What mysterious shadows are these, rising from the distant star and leading some to tell legends about Cain?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","She gave me a smile and then declared: ""If the opinion of men was wrong."""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","Don't be surprised anymore, where the senses do not provide adequate answers in that matter."
" poi dietro ai sensi vedi che la ragione ha corte l’ali",for it is evident that senses cannot always be followed by reason
" Ma dimmi quel che tu da te ne pensi»",I'd like to know what you think.
" E io",And me
" «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»",You think the variation in the intensity of the light of the stars is due to the different maximum density of the celestial body.
" Ed ella",and her
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso",You will realize that your opinion is wrong if you listen carefully as I intend to argue.
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","In the eighth Heaven, you can see stars of various sizes and sizes."
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","If the difference were due exclusively to a different density, everyone would have the same virtue, distributed in higher, lower or equal quantities."
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","The virtues that develop from different formal principles, as you suggested, cannot be reduced to just one."
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","If the different brightness were due to a lower density, this planet would be empty from one pole to another."
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","As an individual can distribute his or her fat and muscle reserves unequally, the Moon could likewise have variations in its mass."
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","If the first hypothesis were correct, it would be noticed during the eclipses of the sun, since the light of the Sun would filter through another transparent material."
" Questo non è",This isn't
" però è da vedere de l’altro",more remains to be assessed
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","If I can challenge that too, then your opinion will prove wrong."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","If the Moon is not completely rarefied, there will be a place beyond which it will tend to be more solid."
" e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde",Sunlight is reflected just like when it hits a mirror.
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","You claim that the ray of light at that point, seen as thinner and more destroyed, is less luminous because it is reflected at a greater depth"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","The experience can relieve you of your objection, if you decide to face it, since it is usually the starting point to get all your knowledge."
" Tre specchi prenderai",You'll take three mirrors
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","And you will place two of them at equal distance from you, with the third place farthest in the middle of these."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso",Rise behind them so that your light will reflect on all three mirrors and so you can see it in each.
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Although the image reflected in the distant mirror is smaller in size, it will be seen that its luminosity remains the same as that of the other two."
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","As the snow dissolves under the heat of the sun, it changes shape becoming water devoid of its whiteness and the cold that had characterized it."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","I desire to put on your intellect of wisdom, enriching it with a light so bright that it looks as trembling as that of a star."
" Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace",The hidden virtue of Heaven of divine peace lies in the content it contains.
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Heaven, so rich in stars that there reside distinct from each other and enclosed within it, shares its essence with each star."
" Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze","Other dimensions organize the various properties that contain as appropriate, with the intention of transferring their desired effects and objectives to Earth."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","In this Universe, organs act in a sort of ascending-descending cycle, from the higher to the lower spheres, as you have understood."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Examine carefully how I proceed toward understanding what you desire, so that you allow yourself to draw your own conclusions."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Angelic understandings must guide the rotation and purpose of the celestial wheels, as a blacksmith depends on his skill with the hammer."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",And Heaven adorned with many stars takes the imprint of which is sealed by the deep mind that makes it rotate
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ",As if the human soul within your body exercised its different abilities through joints with various forms.
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Like an angelic intelligence, its goodness is reflected in endless directions by the stars, while it remains united to the rotational path."
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","The different virtue unites with the coveted celestial body to which it gives animation, just as it happens with the life flowing within you."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","As the virtue that pervades the star derives from a happy nature, it shines within the celestial body as the joy shines in the pupil of the eye."
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","The lighting of the stars is different because of their variability, not because they have a different density."
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","His goodness generates opacity and lightness, this being the formal principle."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",The warmth of the sun that had previously warmed my heart of love had revealed me with arguments both for and against the truth of its sweet beauty.
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","Admitting that I was wrong and that I now understood things, my head rose proudly so that I could speak."
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Such an extraordinary vision had materialized before me, completely drawing my attention to it, to the point of making me forget what I was confessing."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","As if looking through a transparent window, or sailing in clear and calm waters."
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",The reflected veins of our faces come and go so quickly that a pearl on a pale face does not attract our attention less strongly than they do.
" tali vid’ io più facce a parlar pronte",That way I've seen more happy people ready to talk.
" per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte",Then I made a mistake that produced the opposite of what caused love to bloom between Narcissus and his image reflected in water.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","When I realized that ghosts were reflexes, I turned around to find out who they were."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","I saw nothing, looking again at my kind guide with beautiful eyes; she smiled blissfully and a light of holiness sparkled in her intense and passionate eyes."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Don't be surprised if I laugh at your naive thought,"" he said to me."
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","Since your mind is not at all sure about what is true, it seems to keep confusing you as usual."
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto",These royal creatures were forced to live here as punishment for breaking an oath.
" Però parla con esse e odi e credi",Talk to them and trust everything you hear.
" ché la verace luce che le appaga da sé non lascia lor torcer li piedi»",This bright glow that shines upon them by making them happy does not give them the opportunity to mislead them from reality.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","I turned to the soul that seemed willing to converse, gasping almost like a human being prostrated by the desperate need to narrate."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","Feel an ineffable serenity, which only those destined for everlasting life can feel."
" grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»",I'd be happy if you would give me your name and your situation.
" Ond’ ella, pronta e con occhi ridenti","So she, prepared and with smiling eyes"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","Let us not let our generosity reject a legitimate need, just as God wants all Heaven to be like Him."
" I’ fui nel mondo vergine sorella",In the world I was a nun.
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","If you think about it carefully, my beauty will not make you obscure who I really am."
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","But you will recognize me as Piccarda Donati, one of the beatified of the highest Heaven, with others."
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati",Our intense pleasure in the presence of the Holy Spirit moves us to rejoice in obeying his will.
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Because of our lack of fulfillment and neglect of certain aspects, we have found ourselves in the present situation, which appears so unworthy."
" Ond’ io a lei",I told her then.
" «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti","Your beauty will emit something divine, making you appear different from the moment you were still alive."
" però non fui a rimembrar festino",I was not quick to memorize this.
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","What you're telling me now helps me mentally recreate your face, making it easier for me."
" Ma dimmi",But tell me.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Those who are here, blessed and joyful, aspire to arrive in a higher place to have a clearer vision of God and experience a deep bond with Him?"
" Con quelle altr’ ombre pria sorrise un poco",She smiled a little to all the other souls
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco","Then he answered me with great exultation, it seemed that she was wrapped in the warmth of God's love."
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Brother, the goodness of charity calms our desires and persuades us to want only what we possess, without wanting anything more."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","If we wanted to go beyond our present location, our desires would be contrary to the plans of the One who places us here."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","If you consider the essence of charity, you will see that it is not possible here in Heaven; if facing this reality requires an attitude of generosity."
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Since the divine will is fundamental to attaining our bliss, all our aspirations are united in one."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","Heaven in Heaven, the whole kingdom is fascinated by our willingness and pleased of the king who exhorts us to follow his will."
" E ’n la sua volontade è nostra pace",According to his will lies our peace.
" ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»",All that is created or produced by nature is directed towards that sea called it.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","I understood then that every point in Heaven was like a Paradise, even though divine goodness was not manifested everywhere equally."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ",Like when something satisfies hunger but there is still a desire for another food.
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","Make thanks for this and questions about that, expressing them with both words and gestures."
" per apprender da lei qual fu la tela onde non trasse infino a co la spuola",To know which canvas he had not finished working before the conclusion
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ",He told me that a woman with an excellent life and great merits will be raised to higher positions in Heaven.
" «a la cui norma nel vostro mondo giù si veste e vela, ","According to the rules established on Earth, you have to cover yourself with clothes and veils."
" perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma","in order to remain with that bridegroom until death, watching and sleeping and accepting every vow that charity conforms to his liking."
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","I fled the world to pursue her when she was a maiden and wore the dress of her Order, swearing to abide by her rules."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra",I was kidnapped by my sweet convent by men who were more familiar with evil than with good.
" Iddio si sa qual poi mia vita fusi",God knows how my life went.
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ",And to the right of me a bright and intense light that reflects all the luminosity of our Heaven.
" ciò ch’io dico di me, di sé intende",He fully understands what I am saying about myself.
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende",The veil was removed from her head the same way she was a nun.
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Even though the world pushed her against her will and every standard of common sense, she could not separate her from the veil of the heart."
" Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»","Constance of Altavilla was the sister of Emperor II of Swabia and mother of the third emperor, who represented the last of the dynasty."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","So he told me, and then he sung 'Hail Mary' until he dissipated like a stone sinking into the dark water."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","My gaze, which chased her as long as possible, then turned away when she could no longer see her, returned to rest on the main object of her desire."
" e a Beatrice tutta si converse",Beatrice was obsessed with him
" ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse","But she struck me so intensely with her gaze that, at first, I couldn't bear it."
" e ciò mi fece a dimandar più tardo",And that made me more reluctant to ask for help.
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","A man with the freedom of choice, placed between two foods placed at equal distance from each other and equally welcome, would not be able to ingest any of them because of hunger."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","Thus a lamb would find himself in the midst of two wolves who desire to devour him, while he is afraid of both toward one another."
" sì si starebbe un cane intra due dame",It'd be like a dog is between two deer.
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","I cannot blame or praise myself for my silence, for I was subject to my uncertainties and I had no choice."
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","I didn't say anything, but my wish was clear on my face and along with that there was my question, even more obvious than if I had expressed the words."
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Beatrice followed Daniel's example when she mildened Nebuchadnezzar's anger, which had become unjustly ruthless."
" e disse","And he said,"
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira",Both your aspirations seem to attract you so much that your concern is trapped within you and is invisible to others.
" Tu argomenti",You're of the same opinion.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","If commitment persists, why does violence reduce the rewards I would deserve?"
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Plato thinks that souls can return to the stars, which questions many."
" Queste son le question che nel tuo velle pontano igualmente",These are the themes that tickle your will in equal measure
" e però pria tratterò quella che più ha di felle",I will begin with what presents the greatest doctrinal challenge.
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","That Seraphim who draws closer to God, Moses, Samuel, John the Baptist or the Evangelist - even Mary."
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","They live in the same Heaven as the spirits who have just visited you, but without time restrictions."
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro",All of them will decorate the highest of the heavens and enjoy a different degree of well-being depending on whether they feel more or less inspired by the Holy Spirit.
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita","They presented themselves here in the first Heaven not because it had been assigned to them as a residence, but to show clearly the modesty of their state of bliss."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno","Listen to what your senses perceive, for through them they can acquire the knowledge necessary for intelligence."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","Scripture adapts to your thinking and describes God as having physical characteristics, but with a different intent."
