Original,Translate
" Nel suo aspetto tal dentro mi fei, qual si fé Glauco nel gustar de l’erba che ’l fé consorto in mar de li altri dèi","Toen ik naar haar keek, werd ik zo dat ze Glaucus werd toen ze het gras at, wat haar veranderde in een zeegod."
 Trasumanar significar per verba non si poria,Het verhogen van de menselijke grenzen kon niet worden verklaard in woorden
 però l’essemplo basti a cui esperïenza grazia serba,Daarom is het mythologische voorbeeld voldoende voor degenen aan wie goddelijke genade directe ervaring behoudt
" S’i’ era sol di me quel che creasti novellamente, amor che ’l ciel governi, tu ’l sai, che col tuo lume mi levasti","Als ik maar was wat jij, liefde die de Hemel regeert, voor het laatst geschapen hebt, weet je dat je me hebt opgetild met je licht."
" Quando la rota che tu sempiterni desiderato, ","Wanneer de roterende beweging van de Hemel, die jullie eeuwig maken met het verlangen van de hemelse wielen om jullie te benaderen,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ","Hij vestigde mijn aandacht op de harmonie die jij stelde en vestigde,"
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso",de hemel leek me zo helder door het licht van de zon dat regen of een rivier nooit zo'n breed meer creëerde
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"De nieuwheid van geluid en intens licht in mij ontstoken het verlangen om de oorzaak ervan te kennen, zo scherp als ik nooit gehoord"
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","En zij, die in mijn gedachten las als mijzelf, voordat ik haar iets vroeg, opende haar mond, om mijn vervloekte ziel te sussen, en zeide:"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Je maakt jezelf niet in staat om te begrijpen met een valse verbeelding, zodat je niet ziet wat je zou zien als je bevrijd was"
" Tu non se’ in terra, sì come tu credi","Je bent niet op Aarde, zoals je denkt."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","maar een bliksem, het verlaten van zijn natuurlijke huis, liep niet zo snel als u dat u terugkeert naar de plaats die echt van u is (Vertaald met Google Translate)"
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Als ik bevrijd was van de eerste twijfel door die korte en glimlachende woorden, werd ik gegrepen door een andere twijfel, en ik zei:"
 «Già contento requïevi di grande ammirazion,♪ Now my great wonder has submitted ♪
 ma ora ammiro com’ io trascenda questi corpi levi»,Maar nu ben ik verbaasd hoe ik voorbij deze lichtlichamen kan ascenderen.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Toen keek ze, na een vrome zucht, naar me met de verschijning van een moeder die zich tot haar zoon keerde die onzin zei, en begon"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","Alle geschapen dingen zijn onder elkaar gewijd, en dit is de gedaante die het Universum als God maakt."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","In deze volgorde zien rationele schepselen de afdruk van goddelijke deugd, wat het uiteindelijke doel is van alle orde zelf"
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","In deze volgorde dat ik zeg dat alle natuur hun neiging, op verschillende manieren, min of meer dicht bij hun creator principe ontvangen"
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","Waarvoor ze de neiging hebben om verschillende doelen in de breedte van het Universum, en elk wordt gedreven door een instinct gegeven aan het"
 Questi ne porta il foco inver’ la luna,Dit instinct brengt vuur naar de maan
 questi ne’ cor mortali è permotore,Het beweegt de harten van irrationele wezens
 questi la terra in sé stringe e aduna,Het verstevigt en maakt de aarde samenhangend
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore","Dit instinct beweegt niet alleen de intelligente schepselen, maar ook degenen met een rationele ziel."
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","Voorzienigheid, die dit alles bevestigt, maakt altijd stil met zijn licht de Hemel waarin de snelste draait"
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","en brengt ons daar, wat betreft een gevestigde plaats, de kracht van dat natuurlijke instinct dat elk bewegend wezen naar een succesvol einde leidt"
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Het is waar dat, aangezien de vorm vaak niet overeenkomt met de bedoeling van de kunstenaar, omdat materie niet reageert zoals het hoort,"
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Dus soms beweegt het rationele schepsel weg van deze koers, met de kracht om in een andere richting te buigen, hoewel zo goed gericht"
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","en zoals je een bliksem kunt zien die uit een wolk valt, zodat het natuurlijke instinct de mens kan doen uitrekken, getrokken door het valse plezier van aardse goederen"
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","En gij zult u niet verwonderen, indien ik recht oordeelt, dat gij opgaat, behalve als een rivier, die van den berg naar het dal stroomt."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Het zou verbazingwekkend zijn als jullie, zonder belemmeringen, op de grond waren gebleven, net als een vuur dat stil bleef en niet omhoog kwam."
 Quinci rivolse inver’ lo cielo il viso,Na zijn woorden draaide Beatrice haar ogen naar de hemel.
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","O jullie lezers die in een kleine boot zitten, enthousiast om te luisteren, die achter mijn schip zingend op zee volgen,"
 tornate a riveder li vostri liti,Ga terug naar de kust waar je mee begon.
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Ga niet naar buiten in de open zee, want misschien door mijn wake te verliezen, zul je jezelf verliezen."
 L’acqua ch’io prendo già mai non si corse,Het water waar ik doorheen ga is nooit door iemand doorkruist.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva blaast de wind, en Apollos houdt het roer vast, en de negen Muses tonen me de juiste koers."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Jullie weinigen, die jezelf op tijd hebben gevoed met het brood van de engelen waarvan men hier op Aarde leeft maar nooit tevreden raakt,"
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","U kunt gaan naar de hoge zee met uw boot, volg mijn wake voordat het water dat terugkeert gelijk"
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","De glorieuzen die in Colchis kwamen, toen ze Jason boer zagen worden, waren niet zo verbaasd als jij."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,"De aangeboren en voortdurende dorst van Goddelijk koninkrijk bracht ons op, zo snel als de Hemelse beweging"
" Beatrice in suso, e io in lei guardava",Beatrice keek op en ik keek op in haar.
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","En misschien op dezelfde korte tijd als een pijl uit het touw wordt geduwd, vliegt hij en bereikt het doel,"
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,Ik kwam aan waar een prachtig spektakel mijn blik tekende
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ","En zij, tot welken geen van mijn gedachten verborgen kon worden, zo blij als zij schoon was;"
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","""Herinner je je en spreek dankbaarheid uit aan God,"" zei hij tegen mij, ""die ons in de eerste ster bracht."""
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Het leek mij dat het ons bedekte met een heldere, dikke, stevige en heldere wolk, als een diamant verlicht door de zon."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Het eeuwige juweel omhelsde ons in zichzelf, als het water de straal van de zon die verenigd blijft ontvangt"
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Als ik een solide lichaam had, en hier begrijp je niet hoe de ene dimensie de andere kon verdragen,"
" ch’esser convien se corpo in corpo repe, ","wat er moet gebeuren als een lichaam een ander lichaam binnendringt,"
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,het verlangen om die essentie te zien waarin men het mysterie van de incarnatie van het goddelijke ziet
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Daar zullen we zien wat we geloven door geloof, niet rationeel getoond, maar bekend gemaakt als de waarheden waaraan de mens gelooft"
 Io rispuosi,Ik heb geantwoord.
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","""Mijn Vrouwe, zo vroom als jij niet meer kunt zijn, ik dank God die mij scheidde van de sterfelijke wereld."
 Ma ditemi,Maar vertel het me.
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Wat zijn de donkere tekenen van deze ster, die daar op Aarde Cain fabuliseert?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Ze glimlachte een beetje, en toen zei ze: ""Als de mening van de mensen verkeerd is,"""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","In die kwestie waar de zintuigen niet voldoende uitleg geven, zou je toch niet verbaasd moeten zijn nu,"
 poi dietro ai sensi vedi che la ragione ha corte l’ali,want je ziet dat de reden niet altijd achter de zintuigen aan kan gaan
 Ma dimmi quel che tu da te ne pensi»,Maar vertel me je mening erover.
 E io,En ik
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Ik geloof dat de verschillen in de helderheid van de sterren veroorzaakt worden door de verschillende dichtheid van het sterlichaam.
 Ed ella,En jij.
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso","Natuurlijk zult u zien dat uw gedachte volkomen verkeerd is, als u aandachtig luistert naar de argumenten waarmee ik hem zal weerleggen."
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","De achtste hemel toont u vele sterren, die verschillend lijken in kwantiteit en kwaliteit"
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Als dit alleen werd veroorzaakt door de verschillende dichtheid, dan zou in totaal dezelfde deugd aanwezig zijn, verdeeld in meer, minder of gelijk"
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","In plaats daarvan is het noodzakelijk dat verschillende deugden het product zijn van verschillende formele principes, die volgens uw redenering zou worden teruggebracht tot slechts één"
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Ook, als de reden dat je op zoek bent naar verschillende helderheid de lagere dichtheid was, dan zou deze planeet massaloos zijn van de ene kant naar de andere,"
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","of, als een lichaam ongelijk vet en mager distribueert, zodat de Maan massaverschil zou hebben"
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Als de eerste hypothese waar was, zou dit gezien worden tijdens de zonsverduisteringen, omdat zonlicht zou schijnen zoals het doet wanneer het in een ander diafanus lichaam wordt ingevoerd."
 Questo non è,Dit gebeurt niet.
 però è da vedere de l’altro,Daarom moet de andere hypothese nog worden geverifieerd.
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","En als ik dat weerleg, dan zal je mening vals zijn."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Als de Maan zeldzaam is, maar niet van zij aan zij, moet er een punt zijn waarboven een vaste massa is."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,en van daaruit wordt de straal van de zon gereflecteerd net zoals het licht wordt gereflecteerd door een spiegel
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Nu zul je zeggen dat de straal op die zeldzame plek minder lichtgevend is, want het wordt dieper gereflecteerd"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","Vanuit dit bezwaar kan je je ervaring bevrijden, als je dat wilt, wat het begin is van al je kennis."
 Tre specchi prenderai,Je neemt drie spiegels.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","En gij zult er twee op dezelfde afstand van u stellen, en de derde verder, en zult in het midden der andere twee geplaatst worden."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso","Draai je naar hen toe, zorg ervoor dat er achter je schouders een licht is dat op dezelfde manier wordt weerspiegeld in de drie spiegels en dat je het kunt zien in alle drie"
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Hoewel de verste spiegel het licht reflecteert met minder dimensie, zul je zien dat daarin het licht schijnt met de identieke helderheid van de andere twee"
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Net als de warme stralen van de zon smelt de sneeuw en verandert in water, verstoken van de kleur en de koude van de sneeuw zelf."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Dus ik wil een nieuwe vorm geven aan je intellect dat zonder fouten is, je verlichten met een licht dat zo intens is dat het in zijn uiterlijk net zo trillend zal lijken als dat van een ster."
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,In de Hemel van de goddelijke vrede draait een ander zich om wiens deugd de essentie van al zijn inhoud ligt.
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","De volgende Hemel, die zoveel sterren heeft, verdeelt die essentie tussen alle sterren, die er van onderscheiden zijn en erin zijn omsloten."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"De andere hemelen regelen de onderscheiden deugden die ze op verschillende manieren op zichzelf hebben, om hun invloeden en gewenste einden op Aarde te gieten."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","Deze organen van het Universum gaan verder zoals jullie de Hemel in de Hemel hebben begrepen, zodat zij een invloed van boven ontvangen en het neerbuigen"
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Kijk goed naar de manier waarop ik doorga naar de waarheid die jullie verlangen, zodat jullie zelf tot de conclusie kunnen komen."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","De beweging en deugd van de hemelse wielen moet uitgaan van engelen intelligenties, zoals de kunst van de hamer afkomstig is van de smid"
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",en de Hemel versierd met zo veel sterren neemt de afdruk waarvan is verzegeld door de diepe geest die het laat roteren
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ","En als de menselijke ziel in je lichaam verschillende krachten uitvoert door verschillende en anders gevormde leden,"
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Dus de engelen intelligentie ontvouwt haar goedheid vermenigvuldigd met de verschillende sterren, draaiend terwijl blijven verenigd"
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","De deugd zo divers is verbonden op een andere manier met het kostbare stellaire lichaam waaraan het leven geeft, waarin het net als het leven in jou bindt"
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Omdat de deugd in de ster verweven is door een vrolijke natuur, schijnt het in het sterrenlichaam als vreugde schijnt in de pupil van het oog"
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","Hieruit komt het feit dat de helderheid van de sterren verschillend is, niet van de verschillende dichtheid"
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Het is het formele principe dat, in overeenstemming met zijn goedheid, opaciteit en lichtheid produceert."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",Die zon die mijn hart van liefde verwarmde had aan mij het zoete aspect van de waarheid onthuld met argumenten voor en tegen
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","En ik, om te bekennen dat ik mijn fout had gecorrigeerd en ik was er zeker van dat ik begreep, hief mijn hoofd zo recht als nodig om te spreken"
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Maar er verscheen mij een visioen dat mijn blik zo naar zich toe trok, om ernaar te kijken, dat ik mijn bekentenis niet meer herinnerde."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Net als door helder en helder glas, of door helder en ongestoord water,"
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",De reflecties van onze gezichten keren zo ontwakend terug... dat een parel op een wit voorhoofd onze ogen niet minder zwak beïnvloedt.
 tali vid’ io più facce a parlar pronte,"Dus ik zag meer gezegende gezichten, klaar om te spreken."
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Toen liep ik in de fout tegenovergestelde van dat wat liefde tussen Narcissus en zijn beeld spiegelde in het water.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Zodra ik de geesten zag, het gevoel dat ze gereflecteerde beelden waren, keerde ik terug om te zien wie ze waren."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","En ik zag niets, en ik keek wederom in de ogen van mijn vriendelijke gids, die, lachend, brandde in zijn blik vol heiligheid."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Wees niet verbaasd als ik glimlach naar je kinderlijke gedachte,"" zei hij tegen me,"
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","omdat je intellect nog niet zeker is achter de waarheid, maar het maakt je leeg draaien zoals het meestal gebeurt in deze gevallen"
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto","Wat je ziet zijn echte wezens, hier gedegradeerd voor het niet beloven van een gelofte."
 Però parla con esse e odi e credi,Praat met ze en geloof alles wat je hoort.
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,In feite staat het ware licht dat hen gelukkig maakt niet toe dat zij zich van de waarheid afkeren.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","En ik wendde me tot de ziel die het meest gretig leek te spreken, en begon, bijna als een mens verzwakt door overmatige begeerte."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","""O welgeboren geest, die in de stralen van het eeuwige leven een onbegrijpelijke zoetheid voelt als het niet wordt geprobeerd,"
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Ik zal blij zijn als je me je naam en je conditie vertelt.
" Ond’ ella, pronta e con occhi ridenti","Dan is ze, klaar en met glimlachende ogen"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","""Onze liefdadigheid sluit de deur niet voor een rechtvaardig verlangen, net als dat van God die het hele Paradijs als zichzelf wil."""
 I’ fui nel mondo vergine sorella,In de wereld was ik een non.
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","En als je goed nadenkt, het feit dat ik mooier ben, zal mijn identiteit niet voor je verbergen,"
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","maar je zult me herkennen als Piccarda Donati, die, hier geplaatst met deze andere gezegende, in de langzaamste Hemel zijn"
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati","Onze gevoelens, die alleen worden ontstoken door het plezier van de Heilige Geest, verheugen zich in de aanpassing aan zijn orde"
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","En deze toestand van ons, die zo laag lijkt, werd ons gegeven omdat onze geloften in sommige opzichten niet werden nagekomen en verwaarloosd."
 Ond’ io a lei,Toen zei ik tegen haar:
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,In je prachtige verschijning schijnt iets goddelijks dat je anders maakt dan hoe je leefde.
 però non fui a rimembrar festino,Daarom herinnerde ik me niet snel...
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Maar wat je me nu vertelt helpt me, dus het is makkelijker voor mij om je gezicht voor te stellen."
 Ma dimmi,Maar vertel het me.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Jullie die hier gelukkig zijn, willen op een hogere plaats zijn om God beter te zien en in grotere gemeenschap met Hem te zijn?"
 Con quelle altr’ ombre pria sorrise un poco,Met de andere zielen glimlachte hij eerst een beetje
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco",Toen antwoordde hij zo blij dat hij leek te branden in de liefde van de Heilige Geest
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Broeder, de deugd van liefdadigheid stelt onze wil tevreden, en stimuleert ons om alleen te willen wat we hebben en laat ons niets anders willen."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Als we hoger wilden zijn, zouden onze verlangens afwijken van de wil van degene die ons hier plaatst."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","en je zult zien dat dit niet mogelijk is in deze Hemelen, als het hier nodig is om in liefdadigheid te zijn en als je goed kijkt naar de aard van de liefdadigheid zelf"
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Inderdaad, naar onze toestand zoals gezegend is het essentieel om te voldoen aan de goddelijke wil, zodat al onze verlangens één worden"
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","zodat het hele koninkrijk houdt van de manier waarop we van de Hemel naar de Hemel worden verwijderd, en het behaagt de koning die ons wenst te conformeren aan zijn wil."
 E ’n la sua volontade è nostra pace,En in zijn wil is onze vrede.
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,Het is die zee waarheen alles wat het creëert of produceert wordt verplaatst.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Toen werd het me duidelijk dat elk punt in de Hemel het Paradijs is, ook al wordt de genade van het hoogste goed niet op één manier doorstraald."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","Maar zoals gebeurt wanneer het ene volledig voedsel en het andere nog steeds het verlangen blijft,"
