Original,Translate
 e la mondana cera più a suo modo tempera e suggella,"Och med ett fördelaktigt inflytande på Jorden, ger stjärnan välsignelser."
" Fatto avea di là mane e di qua sera tal foce, e quasi tutto era là bianco quello emisperio, e l’altra parte nera, ","Strålarna av solen hade invaderat skärselden under dagens båge, medan jorden hade fördjupat sig i nattens mörker. Ena halvan av jordklotet hade en levande uppriktighet och den andra en mörk intensiv."
 quando Beatrice in sul sinistro fianco vidi rivolta e riguardar nel sole,När Beatrice vände sig till vänster och ögonen var på solen.
 aguglia sì non li s’affisse unquanco,Aldrig tidigare hade en örn sett på honom med sådan intensitet.
" E sì come secondo raggio suole uscir del primo e risalire in suso, pur come pelegrin che tornar vuole, ","Likt en sten som kastas mot himlen, som går tillbaka till samma hörn med hjälp av den reflekterade kraften, liksom en pilgrim som är ivrig att återvända hem, rör sig strålen bort från förekomsten och stiger allt högre."
" così de l’atto suo, per li occhi infuso ne l’imagine mia, il mio si fece, e fissi li occhi al sole oltre nostr’ uso",Hans inställning stimulerade min fantasi och jag tittade på solen med större förmågor än vanligt för en människa.
" Molto è licito là, che qui non lece a le nostre virtù, mercé del loco fatto per proprio de l’umana spece","Där i Eden medges många saker som inte finns på jorden, tack vare den plats som skapats speciellt för den mänskliga arten"
" Io nol soffersi molto, né sì poco, ch’io nol vedessi sfavillar dintorno, com’ ferro che bogliente esce del foco","Så fort jag tittade på solen, såg jag den skina som ett glödande järn som just dragits ut ur elden, även om jag inte kunde stirra på den länge."
" e di sùbito parve giorno a giorno essere aggiunto, come quei che puote avesse il ciel d’un altro sole addorno","Det verkade som om Gud hade gett dagen ett annat ljus, som om himlen hade förskönats av en andra sol."
 Beatrice tutta ne l’etterne rote fissa con li occhi stava,Beatrice hade ögonen på himlahjulen.
" e io in lei le luci fissi, di là sù rimote",Jag flyttade blicken från himlen för att se på henne.
" Nel suo aspetto tal dentro mi fei, qual si fé Glauco nel gustar de l’erba che ’l fé consorto in mar de li altri dèi","När jag tittade på henne vände jag mig inåt, precis som Glaucus när han svalde gräset som gjorde honom till sjögud."
 Trasumanar significar per verba non si poria,Att övervinna de gränser som mänskligheten identifierat är inte lätt att beskriva i ord.
 però l’essemplo basti a cui esperïenza grazia serba,De som hedras av gudomlig nåd bör ta till exempel mytologi för att uppleva den på egen hand.
" S’i’ era sol di me quel che creasti novellamente, amor che ’l ciel governi, tu ’l sai, che col tuo lume mi levasti","Om jag bara var vad du, den kärlek som styr Himlen, skapades sist, du vet att du lyfte upp mig med ditt ljus"
" Quando la rota che tu sempiterni desiderato, ","När Himlens rotation, som ni förblir odödliga med de himmelska hjulens vilja att närma er,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ",Han fångade mitt intresse för harmonin du skapade och lyckades med.
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso","Solens glans var så stark att den aldrig kunde frambringas av regn eller floder, vilket gjorde himlen till en enorm sjö."
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"Det nya ljudet och det bländande ljuset väckte en stark nyfikenhet för att upptäcka dess källa, mer intensiv än någonsin tidigare."
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Hon, som om hon hade läst mina tankar innan hon ens hörde min fråga, lyckades lugna mitt upprörda sinne och sade,"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Gör din förståelse med din förvrängda fantasi värdelös, så att du kanske inte kan se vad du skulle kunna se om du blev befriad från den."
" Tu non se’ in terra, sì come tu credi","Du är inte på jorden, som du tror."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","""Men en blixt, lämnar sin utgångspunkt, inte rulla så snabbt som du återvänder till den plats som är rätt för dig."""
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Om jag blev befriad från det första tvivlet från dessa få vackra ord, kom ytterligare ett tvivel till mig, och jag sade,"
 «Già contento requïevi di grande ammirazion,Mitt enorma under har nu avtagit.
 ma ora ammiro com’ io trascenda questi corpi levi»,Jag är förvånad över hur jag kan ta mig förbi de här ljusfåglarna.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò",Efter att ha suckat fromt såg hon på mig med moderlig luft som om jag var sonen som sa dåraktiga saker och började
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","""Alla skapade ting bildar en ordning, och detta är det sätt på vilket universum efterliknar Gud."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma",Rationella varelser kan genom den existerande ordningen uppfatta den gudomliga dygd som är bestämd att bli den ordningens slutliga mål.
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","Alla varelser följer, på olika sätt och med varierande storlek, den böjelse som härrör från deras skaparprincip."
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","De strävar efter olika mål i universums vidd, var och en rörd av en medfödd instinkt."
 Questi ne porta il foco inver’ la luna,Impulsen drar eld till månen.
 questi ne’ cor mortali è permotore,Den berör irrationella varelsers själar.
 questi la terra in sé stringe e aduna,Den komprimerar och förenar jorden
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore",Denna impuls vägleder både förnuftslösa varelser och dem som är utrustade med en rationell själ.
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","Försynen, som har bestämt allt detta, lyser alltid upp Himlen med dess ljus där den vänder sig snabbast."
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","Med den naturliga instinkten som eskorterar varje organism till dess destination, låt oss ta den till en viss plats."
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Det är obestridligt att den slutliga formen, eftersom materia ibland inte reagerar som förväntat, inte alltid motsvarar den konstnärliga avsikten."
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Ibland har varelsens förnuft möjlighet att komma bort från denna kurs, att ha förmågan att avvika på en annan väg, även om den är välriktad."
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","Precis som blixten kommer ner från himlen, så kan människans instinkt få henne att vända sig till materialistiska fasthållanden, lockade av falsk glädje."
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Du får inte längre bli förvånad om jag dömer rätt, dina framsteg som en flod som flyter från berget till dalen."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Det skulle vara fantastiskt om du, utan hinder, hade förblivit som en eld som inte rör sig och klättrar upp i höjder."
 Quinci rivolse inver’ lo cielo il viso,Beatrices ord slutade medan hon tittade på himlen.
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","Navigera bakom oss i denna lilla båt, korsa vågorna med en orädd ande; om du älskar under musiken, lyssna på vår sång när vi seglar haven."
 tornate a riveder li vostri liti,Återvänd till de stränder från vilka du har tagit havet.
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Våga inte våga utanför kusten, för du riskerar att förlora dig själv i avsaknad av mitt spår."
 L’acqua ch’io prendo già mai non si corse,Ingen hade seglat den här ån förut.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva genererar vindar, Apollo manövrerar baren och de nio Muse guidar mig i navigering."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Ni som i förväg har smakat på änglarnas mat, den mat som ni får styrka och näring från på Jorden, men det är aldrig tillräckligt."
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Du kan segla med din båt, följa mina spår på öppet hav när vågen återvänder ostört."
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Dessa härliga, när de anlände till Colchis, överraskade inte så mycket av Jasons metamorfos från krigare till bonde som ni kommer att förundra er över."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,Vår ständiga önskan om ett gudomligt rike drev oss in i snabba höjder som stjärnorna i himlavalvet.
" Beatrice in suso, e io in lei guardava",Beatrice tittade upp och jag tittade på henne.
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","I ett ögonblick, som en pil som kastas från en båge och når sitt mål, flyger den iväg."
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,"När jag kom till det stället, såg jag ett underbart skådespel som tog min blick."
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ",Ingen av mina idéer kunde undgå hans uppmärksamhet medan han såg på mig med glädje och skönhet.
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»",Han sa till mig att tacka Gud för att han ledde oss till den första stjärnan och koncentrerade våra sinnen.
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Det verkade som om det fanns ett stort, gyllene moln av solljus, som en glittrande diamant."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita",Likt en solstråle som sprider sig i vattnet välkomnade den eviga pärlan oss inom sig.
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Om jag hade en robust kropp, förstår du inte hur två verkligheter så olika kan samexistera."
" ch’esser convien se corpo in corpo repe, ","När en kropp kommer i kontakt med en annan, måste något oundvikligen hända."
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,Det bör öka vår önskan att begrunda det väsen i vilket mysteriet om inkarnationen av det gudomliga är inneslutet.
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Vi kommer att se saker som vi inte kan bevisa rationellt, men vi omfamnar dem som sanning genom vår tro."
 Io rispuosi,svarade jag
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","Tack gode Gud för att du tog mig bort från det jordiska livets bekymmer och din välsignelse, min Suverän."
 Ma ditemi,Vad tycker du om det här?
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»",Vilka mystiska skuggor reser sig dessa från den avlägsna stjärnan och får somliga att berätta legender om Kain?
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Hon gav mig ett leende och förklarade sedan: ""Om männens uppfattning var felaktig."""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","Bli inte förvånad längre, där sinnena inte ger tillräckliga svar på den frågan."
 poi dietro ai sensi vedi che la ragione ha corte l’ali,för det är uppenbart att sinnen inte alltid kan följas av förnuft
 Ma dimmi quel che tu da te ne pensi»,Jag vill veta vad du tycker.
 E io,Och jag
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Du tror att variationen i intensiteten i stjärnornas ljus beror på den olika maximala densiteten i himlakroppen.
 Ed ella,och hon
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso",Du kommer att inse att din åsikt är fel om du lyssnar noga som jag tänker argumentera.
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti",I den åttonde himlen kan ni se stjärnor av olika storlekar och storlekar.
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Om skillnaden enbart berodde på en annan densitet, skulle alla ha samma dygd, fördelat i högre, lägre eller lika stora mängder."
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","De dygder som utvecklas från olika formella principer, som ni föreslog, kan inte reduceras till bara en."
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Om den olika ljusstyrkan berodde på en lägre densitet, skulle den här planeten vara tom från en pol till en annan."
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","Eftersom en individ kan fördela sina fett- och muskelreserver ojämnt, kan månen också ha variationer i sin massa."
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Om den första hypotesen var korrekt, skulle den märkas under solförmörkelserna, eftersom solens ljus skulle filtrera genom ett annat genomskinligt material."
 Questo non è,Det här är inte
 però è da vedere de l’altro,mer återstår att bedöma
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Om jag kan bestrida det också, då kommer din åsikt att visa sig fel."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Om månen inte är helt sällsynt, kommer det att finnas en plats bortom vilken den tenderar att vara mer solid."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,Solljuset reflekteras precis som när det träffar en spegel.
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Du hävdar att ljusstrålen vid den punkten, som ses som tunnare och mer förstörd, är mindre lysande eftersom den reflekteras på ett större djup"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","Erfarenheten kan befria dig från din invändning, om du bestämmer dig för att möta den, eftersom det vanligtvis är utgångspunkten för att få all din kunskap."
 Tre specchi prenderai,Du tar tre speglar.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","Och du kommer att placera två av dem på samma avstånd från dig, med den tredje plats längst bort i mitten av dessa."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso",Res dig bakom dem så att ditt ljus kommer att reflektera över alla tre speglarna och så att du kan se det i var och en.
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Även om bilden som reflekteras i den avlägsna spegeln är mindre i storlek, kommer det att ses att dess luminositet förblir densamma som de andra två."
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","När snön löses upp under solens hetta, förändrar den form som blir vatten utan dess vithet och den kyla som hade kännetecknat den."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto",Jag vill ta på mig visdomens intellekt och berika det med ett ljus så starkt att det ser lika darrande ut som en stjärnas.
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,Den gudomliga fridens dolda dygd ligger i det innehåll den innehåller.
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Himlen, så rik på stjärnor att den bor skild från varandra och innesluten i den, delar sitt väsen med varje stjärna."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"Andra dimensioner organiserar de olika egenskaper som innehåller som lämpligt, med avsikt att överföra deras önskade effekter och mål till Jorden."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","I detta Universum verkar organen i en slags uppstigande-decande cykel, från de högre till de lägre sfärerna, som ni har förstått."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Undersök noga hur jag går till väga för att förstå vad du önskar, så att du tillåter dig själv att dra dina egna slutsatser."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Ängelförståelser måste styra de himmelska hjulens rotation och syfte, eftersom en smed är beroende av sin skicklighet med hammaren."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",Och himlen smyckad med många stjärnor tar avtrycket som förseglas av det djupa sinnet som gör att det roterar
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ",Som om den mänskliga själen i din kropp utövade sina olika förmågor genom leder med olika former.
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Likt en änglaintelligens återspeglas dess godhet i oändliga riktningar av stjärnorna, medan den förblir enad till rotationsvägen."
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","Den olika dygden förenar sig med den eftertraktade himlakropp som den ger animation till, precis som det sker med det liv som flödar inom er."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Som den dygd som genomsyrar stjärnan kommer från en lycklig natur, lyser den i himlakroppen när glädjen lyser i pupillen i ögat."
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","Ljussättningen av stjärnorna är annorlunda på grund av deras variabilitet, inte på grund av att de har en annan densitet."
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Hans godhet skapar opacitet och lätthet, vilket är den formella principen."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",Värmen av solen som tidigare värmt mitt hjärta av kärlek hade avslöjat mig med argument både för och emot sanningen om dess söta skönhet.
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","Eftersom jag erkände att jag hade fel och att jag nu förstod saker och ting, reste mig mitt huvud stolt så att jag kunde tala."
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","En sådan enastående syn hade materialiserat sig inför mig och fullständigt riktat min uppmärksamhet på den, till den grad att den fick mig att glömma vad jag höll på att bekänna."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Som om man tittade genom ett genomskinligt fönster, eller seglade i klara och lugna vatten."
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",De reflekterade nerverna i våra ansikten kommer och går så snabbt att en pärla i ett blekt ansikte inte drar till sig vår uppmärksamhet mindre starkt än de gör.
 tali vid’ io più facce a parlar pronte,På så sätt har jag sett fler glada människor som är redo att prata.
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Sedan gjorde jag ett misstag som framkallade motsatsen till det som fick kärleken att blomma mellan Narcissus och hans bild reflekterad i vatten.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi",När jag insåg att spöken var reflexer vände jag mig om för att ta reda på vilka de var.
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","Jag såg ingenting, tittade igen på min vänliga guide med vackra ögon; hon log lyckligt och ett ljus av helighet gnistrade i hennes intensiva och passionerade ögon."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Bli inte förvånad om jag skrattar åt din naiva tanke"", sa han till mig."
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","Eftersom ditt sinne inte alls är säkert på vad som är sant, verkar det fortsätta att förvirra dig som vanligt."
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto",Dessa kungliga varelser tvingades leva här som straff för att ha brutit en ed.
 Però parla con esse e odi e credi,Prata med dem och lita på allt du hör.
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,Denna ljusa glöd som lyser på dem genom att göra dem lyckliga ger dem inte möjlighet att vilseleda dem från verkligheten.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga",Jag vände mig till den själ som verkade villig att konversera och flämtade nästan som en människa som föll ned inför det desperata behovet av att berätta.
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","Känn en outsäglig frid, som bara de som är avsedda för evigt liv kan känna."
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Jag skulle bli glad om du gav mig ditt namn och din situation.
" Ond’ ella, pronta e con occhi ridenti","Så hon, förberedd och med leende ögon"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","Låt oss inte låta vår generositet förkasta ett legitimt behov, precis som Gud vill att hela Himlen ska vara lik Honom."
 I’ fui nel mondo vergine sorella,I världen var jag nunna.
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Om du tänker på det noga, kommer min skönhet inte att få dig att fördunkla vem jag verkligen är."
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","Men du kommer att känna igen mig som Piccarda Donati, en av de beatified av den högsta Himlen, med andra."
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati",Vår intensiva glädje i den Helige Andes närvaro får oss att glädja oss över att lyda hans vilja.
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","På grund av vår brist på uppfyllelse och försummande av vissa aspekter har vi befunnit oss i den nuvarande situationen, som verkar så ovärdig."
 Ond’ io a lei,Jag sa det till henne då.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,"Din skönhet kommer att sända ut något gudomligt, vilket får dig att se annorlunda ut från det ögonblick du fortfarande levde."
 però non fui a rimembrar festino,Jag var inte snabb att memorera det här.
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino",Det du säger hjälper mig att återskapa ditt ansikte och göra det lättare för mig.
 Ma dimmi,Men berätta.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","De som är här, välsignade och glada, strävar efter att komma till en högre plats för att få en klarare syn av Gud och uppleva ett djupt band till honom?"
 Con quelle altr’ ombre pria sorrise un poco,Hon log lite till alla de andra själarna
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco","Sedan svarade han mig med stor jubel, det verkade som om hon var inlindad i värmen av Guds kärlek."
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Broder, välgörenhetens godhet stillar våra önskningar och övertygar oss att bara vilja ha det vi äger, utan att vilja ha något mer."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Om vi ville gå bortom vår nuvarande plats, skulle våra önskningar strida mot dens planer som placerar oss här."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri",Om ni tänker på kärnan i välgörenhet kommer ni att se att det inte är möjligt här i Himlen; om ni ställs inför den här verkligheten krävs en attityd av generositet.
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Eftersom Guds vilja är grundläggande för att uppnå vår lycka, är alla våra strävanden förenade i en enda."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","Himlen i himlen, hela riket fascineras av vår villighet och tillfredsställelse hos kungen som uppmanar oss att följa hans vilja."
 E ’n la sua volontade è nostra pace,Enligt hans vilja ligger vår frid.
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,Allt som skapas eller produceras av naturen är riktat mot det havet som kallas det.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Jag förstod då att varje punkt i Himlen var som ett paradis, även om gudomlig godhet inte manifesterades överallt lika mycket."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ",Som när något stillar hungern men det fortfarande finns en önskan om en annan mat.
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","Gör tack för detta och frågor om det, uttrycka dem med både ord och gester."
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,Att veta vilken duk han inte hade slutat arbeta innan slutsatsen
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ",Han berättade för mig att en kvinna med ett utmärkt liv och stora förtjänster kommer att höjas till högre positioner i Himlen.
" «a la cui norma nel vostro mondo giù si veste e vela, ",Enligt reglerna på jorden måste du täcka dig med kläder och slöjor.
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,"för att stanna kvar i brudgummen tills han dör, vakande och sovande och accepterande av varje löfte om att välgörenheten är i överensstämmelse med hans tycke."
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta",Jag flydde från världen för att förfölja henne när hon var jungfru och bar hennes ordens klänning och svor att följa hennes regler.
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra",Jag kidnappades av mitt kloster av män som var mer bekanta med ondska än med gott.
 Iddio si sa qual poi mia vita fusi,Gud vet hur mitt liv gick.
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ",Och till höger om mig ett starkt och intensivt ljus som reflekterar all vår Himmels luminositet.
" ciò ch’io dico di me, di sé intende",Han förstår vad jag säger om mig själv.
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende",Slöjan togs bort från hennes huvud på samma sätt som hon var nunna.
