Filename,Original,Translate
trad_divina_commedia_inferno_4_1.csv,"Molti son li animali a cui s'ammoglia,","La si vede incrociare con molti altri animali,"
trad_divina_commedia_inferno_4_1.csv,"e più saranno ancora, infin che 'l veltro","il cui numero crescerà, fino a quando un levriero"
trad_divina_commedia_inferno_4_1.csv,"verrà, che la farà morir con doglia.","viene, che la farà morire nei tormenti."
trad_divina_commedia_inferno_4_1.csv,"Questi non ciberà terra né peltro,","Egli non si ripagherà di terre né di denaro,"
trad_divina_commedia_inferno_4_1.csv,"ma sapïenza, amore e virtute,","ma d'amore, di saggezza e di benignità,"
trad_divina_commedia_inferno_4_1.csv,e sua nazion sarà tra feltro e feltro.,e la sua prima culla sarà di feltro.
trad_divina_commedia_inferno_4_1.csv,Di quella umile Italia fia salute,Sarà la salvezza di questa umile Italia
trad_divina_commedia_inferno_4_1.csv,"per cui morì la vergine Cammilla,",per la quale sono morti combattendo la vergine
trad_divina_commedia_inferno_4_1.csv,Eurialo e Turno e Niso di ferute.,"Camille con Turnus, Euryale e Nissus."
trad_divina_commedia_inferno_4_1.csv,"Questi la caccerà per ogne villa,",E' lui che scaccerà la bestia da tutte le parti.
trad_divina_commedia_inferno_4_1.csv,"fin che l'avrà rimessa ne lo 'nferno,","e la respingerà fino al fondo degli Inferi,"
trad_divina_commedia_inferno_4_1.csv,là onde 'nvidia prima dipartilla.,Da dove l'invidioso Maligno l'aveva prima tirata.
trad_divina_commedia_inferno_4_1.csv,Ond'io per lo tuo me' penso e discerno,"Suvvia, tutto ben pesato, penso che seguirmi"
trad_divina_commedia_inferno_4_1.csv,"che tu mi segui, e io sarò tua guida,",sarà per te il meglio: sarò dunque la tua guida;
trad_divina_commedia_inferno_4_1.csv,e trarrotti di qui per loco etterno;,usciremo di qui attraverso il regno eterno;
trad_divina_commedia_inferno_4_1.csv,"ove udirai le disperate strida,",Ascolterà le grida della disperazione.
trad_divina_commedia_inferno_4_1.csv,"vedrai li antichi spiriti dolenti,",e contemplare il lutto delle ombre afflitte
trad_divina_commedia_inferno_4_1.csv,ch'a la seconda morte ciascun grida;,che reclamano invano una seconda morte.
trad_divina_commedia_inferno_4_1.csv,e vederai color che son contenti,"Poi vedrai delle menti soddisfatte,"
trad_divina_commedia_inferno_4_1.csv,"nel foco, perché speran di venire","anche se coperti di fuoco, perché custodiscono la speranza"
trad_divina_commedia_inferno_4_1.csv,quando che sia a le beate genti.,di essere un giorno chiamati al soggiorno dei felici.
trad_divina_commedia_inferno_4_1.csv,"A le quai poi se tu vorrai salire,","E se vuoi finalmente salire verso questi ultimi,"
trad_divina_commedia_inferno_4_1.csv,anima fia a ciò più di me degna:,"un’altra anima più degna vi provvederà per me,"
trad_divina_commedia_inferno_4_1.csv,con lei ti lascerò nel mio partire;,"e ti lascerò sotto la sua custodia, partendo,"
trad_divina_commedia_inferno_4_1.csv,"ché quello imperador che là sù regna,",L'imperatore che abita lassù
trad_divina_commedia_inferno_4_1.csv,"perch'i' fu' ribellante a la sua legge,",e alla legge della quale non fui sottomesso
trad_divina_commedia_inferno_4_1.csv,non vuol che 'n sua città per me si vegna.,Non vuole che entriamo nella sua città da me.
trad_divina_commedia_inferno_4_1.csv,In tutte parti impera e quivi regge;,"Egli governa ovunque, ma è lassù che regna"
trad_divina_commedia_inferno_4_1.csv,quivi è la sua città e l'alto seggio:,Ed è là che si vede la sua dimora e il suo trono:
trad_divina_commedia_inferno_4_1.csv,oh felice colui cu' ivi elegge!”.,"oh, beato colui che egli ammette vicino a sé!""."
trad_divina_commedia_inferno_4_1.csv,"E io a lui: “Poeta, io ti richeggio","Quando gli risposi: “Poeta, ti imploro,"
trad_divina_commedia_inferno_4_1.csv,"per quello Dio che tu non conoscesti,","per amore di quel Dio che non hai conosciuto,"
trad_divina_commedia_inferno_4_1.csv,"acciò ch'io fugga questo male e peggio,","per sfuggirmi a questo male e al peggio,"
trad_divina_commedia_inferno_4_1.csv,"che tu mi meni là dov'or dicesti,","guidami verso il luogo che mi hai appena detto,"
trad_divina_commedia_inferno_4_1.csv,sì ch'io veggia la porta di san Pietro,perché io possa vedere la porta di San Pietro
trad_divina_commedia_inferno_4_1.csv,e color cui tu fai cotanto mesti”.,"e quelli di cui dipingi i terribili tormenti!""."
trad_divina_commedia_inferno_4_1.csv,"Allor si mosse, e io li tenni dietro.",Poi si mise in cammino e io seguii i suoi passi.
trad_divina_commedia_inferno_4_2.csv,"Lo giorno se n'andava, e l'aere bruno",Il giorno moriva e l'ombra in cui cominciava la notte
trad_divina_commedia_inferno_4_2.csv,toglieva li animai che sono in terra,Portava il riposo di tutte le loro fatiche
trad_divina_commedia_inferno_4_2.csv,da le fatiche loro; e io sol uno,agli esseri della terra; eppure io solo
trad_divina_commedia_inferno_4_2.csv,m'apparecchiava a sostener la guerra,Mi stavo preparando al meglio per sostenere le pene.
trad_divina_commedia_inferno_4_2.csv,"sì del cammino e sì de la pietate,","del viaggio, così come del triste spettacolo"
trad_divina_commedia_inferno_4_2.csv,che ritrarrà la mente che non erra.,che vuole rappresentare la mia memoria fedele.
trad_divina_commedia_inferno_4_2.csv,"O muse, o alto ingegno, or m'aiutate;","Muse, venite ad aiutarmi, e tu, sublime Spirito!"
trad_divina_commedia_inferno_4_2.csv,"o mente che scrivesti ciò ch'io vidi,","Memoria in cui si è inciso tutto ciò che ho conosciuto,"
trad_divina_commedia_inferno_4_2.csv,qui si parrà la tua nobilitate.,È qui che devi dimostrare la tua nobiltà!
trad_divina_commedia_inferno_4_2.csv,"Io cominciai: “Poeta che mi guidi,","Io dico, per cominciare: “Poeta che mi guida,"
trad_divina_commedia_inferno_4_2.csv,"guarda la mia virtù s'ell' è possente,","Guarda bene la mia forza, è sufficiente"
trad_divina_commedia_inferno_4_2.csv,prima ch'a l'alto passo tu mi fidi.,per il duro sforzo in cui mi vuoi impegnare?
trad_divina_commedia_inferno_4_2.csv,"Tu dici che di Silvïo il parente,","Di Sylvio il padre ha visto bene, mi dici,"
trad_divina_commedia_inferno_4_2.csv,"corruttibile ancora, ad immortale","il regno eterno, in forma corruttibile,"
trad_divina_commedia_inferno_4_2.csv,"secolo andò, e fu sensibilmente.",ed è stato in grado di raggiungere con il suo corpo sensibile.
trad_divina_commedia_inferno_4_2.csv,"Però, se l'avversario d'ogne male",Se il nemico del male ha voluto
trad_divina_commedia_inferno_4_2.csv,"cortese i fu, pensando l'alto effetto","mostrarsi benevolo verso di lui, visto il frutto"
trad_divina_commedia_inferno_4_2.csv,"ch'uscir dovea di lui, e 'l chi e 'l quale","che doveva uscirne, il come e il chi,"
trad_divina_commedia_inferno_4_2.csv,non pare indegno ad omo d'intelletto;,"sembra molto giusto alla riflessione,"
trad_divina_commedia_inferno_4_2.csv,ch'e' fu de l'alma Roma e di suo impero,perché era previsto che fosse un antenato
trad_divina_commedia_inferno_4_2.csv,ne l'empireo ciel per padre eletto:,di Roma l'ammirabile e del suo vasto impero;
trad_divina_commedia_inferno_4_2.csv,"la quale e 'l quale, a voler dir lo vero,",Tutti e due (per dire la verità)
trad_divina_commedia_inferno_4_2.csv,fu stabilita per lo loco santo,Furono scelti per la sede futura.
trad_divina_commedia_inferno_4_2.csv,u' siede il successor del maggior Piero.,del successore sacro del più illustre Pietro.
trad_divina_commedia_inferno_4_2.csv,"Per quest'andata onde li dai tu vanto,","È grazie a questa via, di cui mi hai elogiato,"
trad_divina_commedia_inferno_4_2.csv,intese cose che furon cagione,"che egli apprese alcuni fatti, che in seguito furono"
trad_divina_commedia_inferno_4_2.csv,di sua vittoria e del papale ammanto.,fonte del suo trionfo e del mantello papale.
trad_divina_commedia_inferno_4_2.csv,"Andovvi poi lo Vas d'elezïone,","Più tardi, quello che si dice Vaso di Elezione"
trad_divina_commedia_inferno_4_2.csv,per recarne conforto a quella fede,"vi si recò a sua volta, per confermare la fede"
trad_divina_commedia_inferno_4_2.csv,ch'è principio a la via di salvazione.,attraverso la quale si accede alla via della salvezza.
trad_divina_commedia_inferno_4_2.csv,"Ma io, perché venirvi? o chi 'l concede?","Ma io, come andrò? e chi lo permetterebbe?"
trad_divina_commedia_inferno_4_2.csv,"Io non Enëa, io non Paulo sono;","Io non sono Enea, e meno ancora Paolo:"
trad_divina_commedia_inferno_4_2.csv,me degno a ciò né io né altri 'l crede.,"Tutti mi crederebbero indegno, e io per primo."
trad_divina_commedia_inferno_4_2.csv,"Per che, se del venire io m'abbandono,","Quindi, se accetto di partire con te,"
trad_divina_commedia_inferno_4_2.csv,temo che la venuta non sia folle.,Temo che questa partenza non sia una follia:
trad_divina_commedia_inferno_4_2.csv,Se' savio; intendi me' ch'i' non ragiono”.,La tua saggezza ascolta meglio di quanto io sappia dirti”.
trad_divina_commedia_inferno_4_2.csv,E qual è quei che disvuol ciò che volle,Come colui che frena un primo movimento
trad_divina_commedia_inferno_4_2.csv,"e per novi pensier cangia proposta,","e che, cambiando idea, porta i suoi voti altrove,"
trad_divina_commedia_inferno_4_2.csv,"sì che dal cominciar tutto si tolle,","abbandonando improvvisamente ciò che ha appena iniziato,"
trad_divina_commedia_inferno_4_2.csv,"tal mi fec'ïo 'n quella oscura costa,","Io mi sono fermato sull'oscuro ascesa,"
trad_divina_commedia_inferno_4_2.csv,"perché, pensando, consumai la 'mpresa",perché la riflessione esauriva l'appetito
trad_divina_commedia_inferno_4_2.csv,che fu nel cominciar cotanto tosta.,"A cui, per prima cosa, ho ceduto così rapidamente."
trad_divina_commedia_inferno_4_2.csv,"“S'i' ho ben la parola tua intesa”,","“Se ho penetrato bene il senso del tuo discorso,"
trad_divina_commedia_inferno_4_2.csv,"rispuose del magnanimo quell'ombra,","Mi rispose allora quell'anima generosa,"
trad_divina_commedia_inferno_4_2.csv,“l'anima tua è da viltade offesa;,"il tuo cuore sente già gli assalti della paura,"
trad_divina_commedia_inferno_4_2.csv,la qual molte fïate l'omo ingombra,"che spesso intorpidisce la volontà degli uomini,"
trad_divina_commedia_inferno_4_2.csv,"sì che d'onrata impresa lo rivolve,","Lasciando andare le belle imprese,"
trad_divina_commedia_inferno_4_2.csv,come falso veder bestia quand'ombra.,come i falsi simili alle bestie ombreggianti.
trad_divina_commedia_inferno_4_2.csv,"Da questa tema acciò che tu ti solve,","Ma, per dissipare meglio le tue paure, dirò"
trad_divina_commedia_inferno_4_2.csv,dirotti perch'io venni e quel ch'io 'ntesi,"perché vengo ad aiutarti, e quello che sentii"
trad_divina_commedia_inferno_4_2.csv,nel primo punto che di te mi dolve.,Quando ho avuto pietà di te per la prima volta.
trad_divina_commedia_inferno_4_2.csv,"Io era tra color che son sospesi,",A volte mi trovavo tra i divieti.
trad_divina_commedia_inferno_4_2.csv,"e donna mi chiamò beata e bella,","Quando fui chiamato da una donna felice,"
trad_divina_commedia_inferno_4_2.csv,tal che di comandare io la richiesi.,"Così bella, che obbedire mi sembrava una felicità."
trad_divina_commedia_inferno_4_2.csv,Lucevan li occhi suoi più che la stella;,"Il suo dolce sguardo brillava molto più forte della stella,"
trad_divina_commedia_inferno_4_2.csv,"e cominciommi a dir soave e piana,","e mi parlava benevolmente,"
trad_divina_commedia_inferno_4_2.csv,"con angelica voce, in sua favella:","dicendo nel suo parlare, con voce angelica:"
trad_divina_commedia_inferno_4_2.csv,"""O anima cortese mantoana,","«O spirito generoso, illustre Mantouan"
trad_divina_commedia_inferno_4_2.csv,"di cui la fama ancor nel mondo dura,",il cui vasto nome dura sempre al mondo
trad_divina_commedia_inferno_4_2.csv,"e durerà quanto 'l mondo lontana,","e deve durare tanto quanto la volta dei cieli,"
trad_divina_commedia_inferno_4_2.csv,"l'amico mio, e non de la ventura,",Il mio amico (che non è quello della fortuna)
trad_divina_commedia_inferno_4_2.csv,ne la diserta piaggia è impedito,"è trattenuto sulla costa deserta,"
trad_divina_commedia_inferno_4_2.csv,"sì nel cammin, che vòlt'è per paura;",e il timore lo costringe a tornare indietro;
trad_divina_commedia_inferno_4_2.csv,"e temo che non sia già sì smarrito,",e temo che non sia già troppo sviato;
trad_divina_commedia_inferno_4_2.csv,"ch'io mi sia tardi al soccorso levata,","e forse arrivo in suo soccorso troppo tardi,"
trad_divina_commedia_inferno_4_2.csv,per quel ch'i' ho di lui nel cielo udito.,Secondo quello che ho sentito dire in cielo.
trad_divina_commedia_inferno_4_2.csv,"Or movi, e con la tua parola ornata","Vai a trovarlo, usa la tua bella faccia."
trad_divina_commedia_inferno_4_2.csv,"e con ciò c'ha mestieri al suo campare,","e di tutto ciò che può servire alla sua salvezza,"
trad_divina_commedia_inferno_4_2.csv,l'aiuta sì ch'i' ne sia consolata.,"e allevia, aiutandolo, le mie apprensioni."
trad_divina_commedia_inferno_4_2.csv,I' son Beatrice che ti faccio andare;,"Il mio nome è Beatrice, e per farti andare"
trad_divina_commedia_inferno_4_2.csv,vegno del loco ove tornar disio;,Arrivo dal luogo in cui aspiro a tornare a casa.
trad_divina_commedia_inferno_4_2.csv,"amor mi mosse, che mi fa parlare.",È in nome dell’amore che ti parlo così;
trad_divina_commedia_inferno_4_2.csv,"Quando sarò dinanzi al segnor mio,","e quando sarò lassù, presso il Signore,"
trad_divina_commedia_inferno_4_2.csv,"di te mi loderò sovente a lui"".",Potrò vantargli più di una volta il tuo zelo».
trad_divina_commedia_inferno_4_2.csv,"Tacette allora, e poi comincia' io:","Allora lei si tolse, e io le risposi:"
trad_divina_commedia_inferno_4_2.csv,"""O donna di virtù sola per cui","O signora di virtù, tu l'unica che fa"
trad_divina_commedia_inferno_4_2.csv,l'umana spezie eccede ogne contento,che il nostro genere umano prevalga sugli esseri
trad_divina_commedia_inferno_4_2.csv,"di quel ciel c'ha minor li cerchi sui,","della sfera che cinge il cielo più stretto,"
trad_divina_commedia_inferno_4_2.csv,"tanto m'aggrada il tuo comandamento,","Corro per obbedirti con tanto piacere,"
trad_divina_commedia_inferno_4_2.csv,"che l'ubidir, se già fosse, m'è tardi;","che non vedo l'ora di averti obbedito,"
trad_divina_commedia_inferno_4_2.csv,più non t'è uo' ch'aprirmi il tuo talento.,E non c'è bisogno che tu dica di più.
trad_divina_commedia_inferno_4_2.csv,Ma dimmi la cagion che non ti guardi,"Ma spiegami come può essere,"
trad_divina_commedia_inferno_4_2.csv,de lo scender qua giuso in questo centro,"che tu scenda così, senza paura, fino a questo centro,"
trad_divina_commedia_inferno_4_2.csv,"de l'ampio loco ove tornar tu ardi"".",dell’immenso soggiorno che già sogni?”
trad_divina_commedia_inferno_4_2.csv,"""Da che tu vuo' saver cotanto a dentro,","“Se vuoi sapere fino al minimo dettaglio,"
trad_divina_commedia_inferno_4_2.csv,"dirotti brievemente"", mi rispuose,","In poche parole ti spiegherò, mi disse,"
trad_divina_commedia_inferno_4_2.csv,"""perch'i' non temo di venir qua entro.",Perche' non ho temuto di venire fin qui.
trad_divina_commedia_inferno_4_2.csv,Temer si dee di sole quelle cose,Non bisogna avere paura se non degli oggetti.
trad_divina_commedia_inferno_4_2.csv,c'hanno potenza di fare altrui male;,che potrebbero causare l'infelicità del prossimo:
trad_divina_commedia_inferno_4_2.csv,"de l'altre no, ché non son paurose.","Per il resto, nessun male è degno di essere temuto."
trad_divina_commedia_inferno_4_2.csv,"I' son fatta da Dio, sua mercé, tale,",La bontà di Dio mi ha fatto in questo modo.
trad_divina_commedia_inferno_4_2.csv,"che la vostra miseria non mi tange,","che nulla mi schiacci nelle vostre miserie,"
trad_divina_commedia_inferno_4_2.csv,né fiamma d'esto 'ncendio non m'assale.,e sono al riparo dal fuoco dei vostri bracieri.
trad_divina_commedia_inferno_4_2.csv,Donna è gentil nel ciel che si compiange,"Una signora nobile, in cielo, si è aspettata"
trad_divina_commedia_inferno_4_2.csv,"di questo 'mpedimento ov' io ti mando,","alle pene di colui verso il quale ti ho mandato,"
