Original,Translate
"  Ma tu perché ritorni a tanta noia? perché non sali il dilettoso monte ch’è principio e cagion di tutta gioia?""","""¿Por qué no escoges la colina alegre, que es la fuente de todo bienestar en lugar de regresar al mal del bosque?"""
"  ""Or se’ tu quel Virgilio e quella fonte che spandi di parlar sì largo fiume?"", rispuos’io lui con vergognosa fronte","""""Así que tú eres Virgilio y esa primavera que fluye un gran río de palabras?""""Le pregunté avergonzado."""
"  ""O de li altri poeti onore e lume, vagliami ’l lungo studio e ’l grande amore che m’ ha fatto cercar lo tuo volume","""Le ruego que ilumine mis pasos, figura brillante entre otros poetas; la fuerza de dedicación y afecto que me llevó a instruirme en su trabajo es todo lo que necesito."""
"  Tu se’ lo mio maestro e ’l mio autore, tu se’ solo colui da cu’ io tolsi lo bello stilo che m’ ha fatto onore","Te considero un maestro y un ejemplo, traté mi hermoso estilo solo, lo que me hizo famoso."
"  Vedi la bestia per cu’ io mi volsi",Vi a la criatura que me obligó a cambiar de dirección.
" aiutami da lei, famoso saggio, ch’ella mi fa tremar le vene e i polsi""","""Oh gran sabio, tu fuerza sacude cada gota de mi sangre, así que por favor ayúdame."""
"  ""A te convien tenere altro vïaggio"", rispuose, poi che lagrimar mi vide, ""se vuo’ campar d’esto loco selvaggio","""Si quieres deshacerte de esta tierra salvaje, tienes que tomar otra aventura,"" contestó después de verme llorar."""
"  ché questa bestia, per la qual tu gride, non lascia altrui passar per la sua via, ma tanto lo ’mpedisce che l’uccide","""Nadie puede ir por el camino de la bestia que lleva a gritos, dolor de aniquilación."""
"  e ha natura sì malvagia e ria, che mai non empie la bramosa voglia, e dopo ’l pasto ha più fame che pria","""Su carácter diabólico nunca le ha permitido satisfacer su codicia, y cada vez que come tiene aún más hambre."""
"  Molti son li animali a cui s’ammoglia, e più saranno ancora, infin che ’l veltro verrà, che la farà morir con doglia","""Los animales eligen un compañero, aumentando cada vez más hasta que llega el perro de caza que los hace morir con sufrimiento."""
"  Questi non ciberà terra né peltro, ma sapïenza, amore e virtute, e sua nazion sarà tra feltro e feltro","""Este no se preocupa por el bienestar material, sino que busca inspiración espiritual y encontrará su hogar entre la tela de fieltro."""
"  Di quella umile Italia fia salute per cui morì la vergine Cammilla, Eurialo e Turno e Niso di ferute","""Será la salvación de la noble Italia, por la que Eurialo y Niso perdieron la vida en la batalla, Turno y Camilla la virgen soportaron dolores."""
"  Questi la caccerà per ogne villa, fin che l’avrà rimessa ne lo ’nferno, là onde ’nvidia prima dipartilla","""Él la perseguirá en todas partes del mundo, hasta que la haya enviado de vuelta al infierno, desde donde fue enviada por envidia por primera vez."""
"  Ond’io per lo tuo me’ penso e discerno che tu mi segui, e io sarò tua guida, e trarrotti di qui per loco etterno","""Creo que es de su mayor interés ir a donde voy, permítanme guiarlos y llevarlos a un lugar de los mundos más allá."""
"  ove udirai le disperate strida, vedrai li antichi spiriti dolenti, ch’a la seconda morte ciascun grida","""Verán las atormentadas sombras de los perdidos, llorando desesperadamente y pidiendo el final final."""
"  e vederai color che son contenti nel foco, perché speran di venire quando che sia a le beate genti","""Aquellos que se regocijan en el castigo, porque confían en la iluminación del Paraíso en el futuro."""
"  A le quai poi se tu vorrai salire, anima fia a ciò più di me degna: con lei ti lascerò nel mio partire","""Si decides subir y ver estos lugares, habrá otra persona más adecuada que yo para acompañarte: cuando me vaya, estarás en buenas manos."""
"  ché quello imperador che là sù regna, perch’i’ fu’ ribellante a la sua legge, non vuol che ’n sua città per me si vegna",Ese gobernante de arriba no me da acceso a su ciudad porque mi rebelión contra su ley es conocida.
"  In tutte parti impera e quivi regge",Los hombres reconocen la soberanía de Dios sobre cada lugar en el Universo y en el Paraíso Él reina triunfante.
" quivi è la sua città e l’alto seggio: oh felice colui cu’ ivi elegge","""¡Oh, bendito el que elige morar en esta ciudad, con su segundo trono!"""
"  E io a lui: ""Poeta, io ti richeggio per quello Dio che tu non conoscesti, acciò ch’io fugga questo male e peggio,  che tu mi meni là dov’or dicesti, sì ch’io veggia la porta di san Pietro e color cui tu fai cotanto mesti""","""Entonces le dije al poeta: ""Oro en el nombre de ese Dios que nunca has conocido que está libre de este sufrimiento y de otros aún más grandes, te ruego que me guíes a donde dijiste, para que pueda ver la puerta de San Pedro y la gente tan herida como se describe."""
"  Allor si mosse, e io li tenni dietro","""Él comenzó su viaje, y yo lo acompañé."
"  Lo giorno se n’andava, e l’aere bruno toglieva li animai che sono in terra da le fatiche loro",La llegada de la noche interrumpió los esfuerzos de los animales que vivían en la tierra.
" e io sol uno m’apparecchiava a sostener la guerra sì del cammino e sì de la pietate, che ritrarrà la mente che non erra","""Yo fui el único que me preparó para el miedo y el terror del camino que avanzará, una pista tan clara como si hubiera sido pintada por mi mente infalible."""
"  O muse, o alto ingegno, or m’aiutate","""Oh, musa piadosa e intelecto poético majestuoso, dame algo de tu sabiduría."""
" o mente che scrivesti ciò ch’io vidi, qui si parrà la tua nobilitate",Has notado lo que has visto: aquí te mostrará tu nobleza.
"  Io cominciai: ""Poeta che mi guidi, guarda la mia virtù s’ell’è possente, prima ch’a l’alto passo tu mi fidi","""Al partir, exclamé: ¡Oh poeta, considera si soy lo suficientemente fuerte para ir a esta difícil aventura!"""
"  Tu dici che di Silvïo il parente, corruttibile ancora, ad immortale secolo andò, e fu sensibilmente","""Se dice que el padre de Silvio, aún vivo, pasó a la otra vida junto con su cuerpo físico."""
"  Però, se l’avversario d’ogne male cortese i fu, pensando l’alto effetto ch’uscir dovea di lui, e ’l chi e ’l quale  non pare indegno ad omo d’intelletto","""El hombre y sus bendiciones merecen sin duda el respeto de aquellos que son inteligentes, ya que fue amable con el gobernante de los males; lo cual debería haber tenido un gran impacto."""
" ch’e’ fu de l’alma Roma e di suo impero ne l’empireo ciel per padre eletto:  la quale e ’l quale, a voler dir lo vero, fu stabilita per lo loco santo u’ siede il successor del maggior Piero","""Él, elegido como el fundador de la noble Roma y su reino, estableció un imperio tan grande que fue considerado una morada sagrada para el sucesor del primer Papa."""
"  Per quest’andata onde li dai tu vanto, intese cose che furon cagione di sua vittoria e del papale ammanto","""Después del viaje descrito por usted, Enea adquirió el conocimiento necesario para lograr la victoria y establecer el manto papal."""
"  Andovvi poi lo Vas d’elezïone, per recarne conforto a quella fede ch’è principio a la via di salvazione",Luego fue el instrumento de elección para cimentar esa fe que es el primer paso hacia la salvación.
"  Ma io, perché venirvi? o chi ’l concede? Io non Enëa, io non Paulo sono",¿Por qué debería hacerlo y quién me da permiso? Ciertamente no soy Eneas o San Pablo.
" me degno a ciò né io né altri ’l crede",Nadie cree que pueda llevar a cabo esta misión.
"  Per che, se del venire io m’abbandono, temo che la venuta non sia folle","""Si decido tomar este viaje contigo, me temo que podría ser una locura."""
" Se’ savio intendi me’ ch’i’ non ragiono""",Tienes un entendimiento más profundo de lo que puedo expresar.
"  E qual è quei che disvuol ciò che volle e per novi pensier cangia proposta, sì che dal cominciar tutto si tolle,  tal mi fec’ïo ’n quella oscura costa, perché, pensando, consumai la ’mpresa che fu nel cominciar cotanto tosta","""Así que como aquel que inicialmente estaba emocionado de buscar algo y luego, debido a la reflexión y posiblemente al encuentro con nuevas ideas, cambió de rumbo por completo, así fue para mí en los lugares misteriosos: pensando en ello abandoné mi proyecto indecisamente formulado""."
"  ""S’i’ ho ben la parola tua intesa"", rispuose del magnanimo quell’ombra, ""l’anima tua è da viltade offesa","""La silueta de esa persona de alto linaje respondió, ""Si he interpretado tu discurso correctamente, tu alma es una esclava de la cobardía."""
"  la qual molte fïate l’omo ingombra sì che d’onrata impresa lo rivolve, come falso veder bestia quand’ombra","""Así como una imagen falsa vuelve loco a un animal cuando se refleja en un espejo, así el hombre puede ser aplastado por el miedo y disuadir de aventurarse en hechos dignos de mérito."""
"  Da questa tema acciò che tu ti solve, dirotti perch’io venni e quel ch’io ’ntesi nel primo punto che di te mi dolve","""Para ayudarte a salir de este miedo, te explicaré por qué vine aquí y cómo me sentí cuando sentí tu sufrimiento""."
"  Io era tra color che son sospesi, e donna mi chiamò beata e bella, tal che di comandare io la richiesi","""Mientras yo estaba entre las almas olvidadas en el Abismo, fui llamado por una mujer tan hermosa que invoqué su orden."""
"  Lucevan li occhi suoi più che la stella",El brillo resplandeciente de sus ojos parecía ser el de una estrella.
" e cominciommi a dir soave e piana, con angelica voce, in sua favella: ","""El tono de su voz era tan dulce como el canto de un ángel, y cuando hablaba parecía que las palabras salían suavemente."""
" ""O anima cortese mantoana, di cui la fama ancor nel mondo dura, e durerà quanto ’l mondo lontana,  ","""Oh noble alma de Mantua, cuya memoria sobrevivirá al mundo mientras dure."""
" l’amico mio, e non de la ventura, ne la diserta piaggia è impedito sì nel cammin, che vòlt’è per paura","""Él, que me había amado incondicionalmente en la colina solitaria de una colina, estaba tan paralizado por el miedo que tuvo que regresar."""
"  e temo che non sia già sì smarrito, ch’io mi sia tardi al soccorso levata, per quel ch’i’ ho di lui nel cielo udito","""Creo que por lo que he oído hablar de él desde lo alto, ya está tan agotado que no he llegado a tiempo para salvarlo."""
"  Or movi, e con la tua parola ornata e con ciò c’ ha mestieri al suo campare, l’aiuta sì ch’i’ ne sia consolata","""Comienza de inmediato, llena el vacío con tus afectuosas palabras y haz todo lo que esté en tu poder para salvarme y calmarme."""
"  I’ son Beatrice che ti faccio andare","""Yo, Beatrice, te guiaré."""
" vegno del loco ove tornar disio",Quiero volver a donde vine.
" amor mi mosse, che mi fa parlare",Sentí el amor que me hizo venir aquí y hablar contigo.
"  Quando sarò dinanzi al segnor mio, di te mi loderò sovente a lui""","""Cuando me encuentre delante del Señor, celebraré a menudo tu nombre."""
" Tacette allora, e poi comincia’ io:  ""O donna di virtù sola per cui l’umana spezie eccede ogne contento di quel ciel c’ ha minor li cerchi sui,  tanto m’aggrada il tuo comandamento, che l’ubidir, se già fosse, m’è tardi","""Entonces él se calló y yo dije, ""Oh noble señora, usted es un ejemplo de lo que la humanidad está profundamente orgullosa. Su oración me encuentra tan en sintonía que incluso si yo hubiera actuado antes de que el tiempo hubiera llegado de todos modos."""
" più non t’è uo’ ch’aprirmi il tuo talento",Todo lo que tienes que hacer es decirme lo que quieres.
"  Ma dimmi la cagion che non ti guardi de lo scender qua giuso in questo centro de l’ampio loco ove tornar tu ardi""","""¿Te gustaría regresar al vasto lugar del que vienes, pero cuál es la razón por la que no tienes miedo cuando desciendes a este abismo Infernal?"""
"  ""Da che tu vuo’ saver cotanto a dentro, dirotti brievemente"", mi rispuose, ""perch’i’ non temo di venir qua entro","""""Ella me dijo: """"No tengo miedo de entrar, puedo explicar brevemente por qué si quieres más información""""."
"  Temer si dee di sole quelle cose c' hanno potenza di fare altrui male",Uno debe tener miedo sólo de aquellas cosas que tienen la fuerza para dañar a otros.
" de l'altre no, ché non son paurose","""no los otros, porque no están amenazando."""
"  I’ son fatta da Dio, sua mercé, tale, che la vostra miseria non mi tange, né fiamma d’esto ’ncendio non m’assale",Dios me ha hecho tan bendecida que la pobreza no puede tocarme y ningún fuego del Infierno puede dañarme.
"  Donna è gentil nel ciel che si compiange di questo 'mpedimento ov'io ti mando, sì che duro giudicio là sù frange","""Hay una noble mujer en el cielo que siente pena por esta barrera, y te pido tu ayuda para que podamos superar la dura sentencia divina."""
"  Questa chiese Lucia in suo dimando e disse: - Or ha bisogno il tuo fedele di te, e io a te lo raccomando -","""Lucia, tu fiel te necesita, por favor, déjame recomendarte que cuides de él."""
"  Lucia, nimica di ciascun crudele, si mosse, e venne al loco dov’i’ era, che mi sedea con l’antica Rachele","""Lucia, amiga de los misericordiosos, caminaba tan lejos como Rachel y yo éramos de gran edad."""
"  Disse: - Beatrice, loda di Dio vera, ché non soccorri quei che t’amò tanto, ch’uscì per te de la volgare schiera?  Non odi tu la pieta del suo pianto, non vedi tu la morte che ’l combatte su la fiumana ove ’l mar non ha vanto? -","""Beatrice, tú que has sido enfurecido por Dios, ¿por qué no ayudar a aquel que ha tenido tanto amor para vencer a la multitud vulgar? ¿No sientes la angustia de sus lágrimas? ¿No ves la muerte en lucha con el mar de pecado tormentoso?"
"  Al mondo non fur mai persone ratte a far lor pro o a fuggir lor danno, com’io, dopo cotai parole fatte,  venni qua giù del mio beato scanno, fidandomi del tuo parlare onesto, ch’onora te e quei ch’udito l’ hanno""","Nunca nadie ha sido tan rápido en perseguir sus propios intereses o huir de sus propias desgracias como yo después de escuchar tus nobles palabras, nobles que te honran a ti y a los que han oído""."
"  Poscia che m’ebbe ragionato questo, li occhi lucenti lagrimando volse, per che mi fece del venir più presto","""Después de decirme esto con ojos brillantes de lágrimas, me sentí conmovida por venir más rápido."
"  E venni a te così com’ella volse: d’inanzi a quella fiera ti levai che del bel monte il corto andar ti tolse",Vine a ti como querías: te salvé de la orgullosa bestia que te prohibió un suave ascenso a la colina.
"  Dunque: che è perché, perché restai, perché tanta viltà nel core allette, perché ardire e franchezza non hai,  ","""¿Por qué estás atrapado aquí después de todo lo que has pasado? ¿Por qué te resistes al miedo y adoptas la fuerza de voluntad parece ser una tarea imposible para ti?"""
"  poscia che tai tre donne benedette curan di te ne la corte del cielo, ",Tres santos benditos oran por ti en el reino de los cielos.
"  e ’l mio parlar tanto ben ti promette?""",Mis promesas son traerte todo el bien.
"  Quali fioretti dal notturno gelo chinati e chiusi, poi che ’l sol li ’mbianca, si drizzan tutti aperti in loro stelo,  ","""Como las flores se doblan bajo las heladas de la noche, pero los rayos del sol las iluminan y levantan sus tallos, las plantas huelen el aire al amanecer."""
"tal mi fec’io di mia virtude stanca, e tanto buono ardire al cor mi corse, ch’i’ cominciai come persona franca:  ","""Recurrí a mi cansada fuerza moral, y mi corazón se llenó de audacia, de modo que comencé a hablar con nuevo vigor:"""
"""Oh pietosa colei che mi soccorse","""Oh mujer con un corazón helado que me había ayudado"""
" e te cortese ch’ubidisti tosto a le vere parole che ti porse",y amablemente obedeciste inmediatamente las verdaderas palabras que te dijo
"  Tu m’ hai con disiderio il cor disposto sì al venir con le parole tue, ch’i’ son tornato nel primo proposto",Sus palabras me habían llevado a un deseo tan grande que había vuelto a mi intención original de venir.
"  Or va, ch’un sol volere è d’ambedue: tu duca, tu segnore e tu maestro""","""Los dos tenemos el mismo deseo: tú eres mi líder, mi gobernante, y yo te tomaré como tu guía. ¡Vamos ahora!"""
" Così li dissi e poi che mosso fue,  ","""Le mostré la dirección, y después de haber tomado el camino del viaje"""
" intrai per lo cammino alto e silvestro",Me enfrenté al camino difícil e impermeable
"’Per me si va ne la città dolente, per me si va ne l'etterno dolore, per me si va tra la perduta gente","""Entras en la ciudad del dolor a través de mí, te llevo a ese lugar de sufrimiento infinito, camino entre las almas dispersas."""
" Giustizia mosse il mio alto fattore",Mi Creador Supremo ha actuado correctamente.
" fecemi la divina podestate, la somma sapïenza e ’l primo amore","""El poder supremo, la sabiduría última y el amor primordial me han sido concedidos."""
"  Dinanzi a me non fuor cose create se non etterne, e io etterno duro","""Antes de mí, sólo existía lo eterno, y permaneceré para siempre."""
" Lasciate ogne speranza, voi ch’intrate’","""El que cruza el umbral de este lugar, abandona toda esperanza""."
"  Queste parole di colore oscuro vid’ïo scritte al sommo d’una porta",Vi estas palabras escritas con tinta sombría sobre una puerta.
" per ch’io: ""Maestro, il senso lor m’è duro""",Le pregunté a mi profesor por qué no podía entender el significado.
"  Ed elli a me, come persona accorta: ""Qui si convien lasciare ogne sospetto","""Como hombre sabio, me dijo: ""Es necesario actuar sin demora."""
" ogne viltà convien che qui sia morta",No tienes que tener miedo.
"  Noi siam venuti al loco ov’i’ t’ ho detto che tu vedrai le genti dolorose c’ hanno perduto il ben de l’intelletto""",Llegamos al punto en que anticipé que observaran a las almas condenadas que ya no tienen la bendición de la sabiduría celestial.
"  E poi che la sua mano a la mia puose con lieto volto, ond’io mi confortai, mi mise dentro a le segrete cose","""Después de envolverme en un abrazo protector, su rostro sonriente me consoló y me acompañó a ese lugar distinto de la existencia terrenal."""
"  Quivi sospiri, pianti e alti guai risonavan per l’aere sanza stelle, per ch’io al cominciar ne lagrimai","""Los suspiros, lágrimas y lamentos desgarraron la noche sin estrellas, haciéndome llorar desde el principio."""
"  Diverse lingue, orribili favelle, parole di dolore, accenti d’ira, voci alte e fioche, e suon di man con elle  facevano un tumulto, il qual s’aggira sempre in quell’aura sanza tempo tinta, come la rena quando turbo spira","""Pronuncias desconocidas, gritos de dolor, blasfemias llenas de rabia, voces duras y sofocadas que se mezclan con el sonido de las manos golpeadas en ritmo crearon un estruendo estruendoso que se sumerge en el aire quieto como la arena en el viento durante una tormenta."""
"  E io ch’avea d’error la testa cinta, dissi: ""Maestro, che è quel ch’i’ odo? e che gent’è che par nel duol sì vinta?""","""Tuve mis perplejidades y entonces pregunté: ""Maestro, ¿qué siento? ¿Y quiénes son estos abatidos por el desagrado?"""
"  Ed elli a me: ""Questo misero modo tegnon l’anime triste di coloro che visser sanza ’nfamia e sanza lodo","Él respondió: ""Este es el triste destino de los que no han vivido ni con gloria ni con oprobio!"""
"  Mischiate sono a quel cattivo coro de li angeli che non furon ribelli né fur fedeli a Dio, ma per sé fuoro","""Yo estoy entre los ángeles que no han tomado parte en la rebelión contra Dios, ni leal al Señor, sino que se han adherido a una actitud neutral."""
"  Caccianli i ciel per non esser men belli, né lo profondo inferno li riceve, ch’alcuna gloria i rei avrebber d’elli""","""Ni el Cielo los reprime, para no nublar su majestad, ni el Infierno les concede un lugar entre sus infiernos porque los condenados no pueden obtener ninguna gloria de su compañía."""
"  E io: ""Maestro, che è tanto greve a lor che lamentar li fa sì forte?""","""Le pregunté al Maestro: ""¿Qué les está causando tanto dolor que causan tales quejas?"""
" Rispuose: ""Dicerolti molto breve","Me dijo: ""Te daré una explicación rápida""."
"  Questi non hanno speranza di morte, e la lor cieca vita è tanto bassa, che ’nvidïosi son d’ogne altra sorte","""Las almas no pueden esperar ser liberadas de su actual condición miserable, desean ardientemente cualquier otro destino."""
"  Fama di loro il mondo esser non lassa",No hay señales de su paso al mundo.
" misericordia e giustizia li sdegna: ",La misericordia y la justicia de Dios están indignadas por esto.
" non ragioniam di lor, ma guarda e passa""","""Ignorémoslos, echemos un vistazo rápido y sigamos adelante""."
"  E io, che riguardai, vidi una ’nsegna che girando correva tanto ratta, che d’ogne posa mi parea indegna","""Y yo, observando, noté una señal que rodaba con tanta velocidad que parecía que nunca tenía que terminar."""
"  e dietro le venìa sì lunga tratta di gente, ch’i’ non averei creduto che morte tanta n’avesse disfatta","""Detrás de ella había tantas almas, que nunca pensé que la muerte hubiera tomado tantas vidas."""
"  Poscia ch’io v’ebbi alcun riconosciuto, vidi e conobbi l’ombra di colui che fece per viltade il gran rifiuto","""Una vez que reconocí a algunos de ellos, vi la figura de aquellos que desdeñosamente habían rechazado un gran destino."""
"  Incontanente intesi e certo fui che questa era la setta d’i cattivi, a Dio spiacenti e a’ nemici sui",Inmediatamente me di cuenta de que eran los cobardes tan odiados por Dios como por sus adversarios.
"  Questi sciaurati, che mai non fur vivi, erano ignudi e stimolati molto da mosconi e da vespe ch’eran ivi","""Estos desafortunados, que nunca vivieron una existencia real, fueron descubiertos y molestados por moscas y avispas en todas direcciones."""
"  Elle rigavan lor di sangue il volto, che, mischiato di lagrime, a’ lor piedi da fastidiosi vermi era ricolto","""Su cara sangrienta cayó al suelo, acompañada de lágrimas que luego fueron recogidas por gusanos repulsivos."""
"  E poi ch’a riguardar oltre mi diedi, vidi genti a la riva d’un gran fiume","""Cuando vi su mirada, vi almas en las cercanías de un gran río."""
" per ch’io dissi: ""Maestro, or mi concedi  ch’i’ sappia quali sono, e qual costume le fa di trapassar parer sì pronte, com’i’ discerno per lo fioco lume""","""Recuerdo entonces que le pregunté al Maestro: ""¿Quiénes son esas personas, y cuál es la fuerza que los empuja a cruzar la oscuridad mientras parecen tan ansiosos por hacerlo?"""
"  Ed elli a me: ""Le cose ti fier conte quando noi fermerem li nostri passi su la trista riviera d’Acheronte""",Me dijo que las circunstancias serían más claras una vez que llegara a la triste orilla del río Acheron.
"  Allor con li occhi vergognosi e bassi, temendo no ’l mio dir li fosse grave, infino al fiume del parlar mi trassi","""Sin levantar los ojos, temeroso de poder molestarlo si hubiera dicho algo, me quedé en silencio hasta que llegamos al río."""
"  Ed ecco verso noi venir per nave un vecchio, bianco per antico pelo, gridando: ""Guai a voi, anime prave","Un anciano con una barba blanca y gruesa, que se acercó a nosotros en un barco, nos gritó: ""¡Ten cuidado, corruptos!""."
"  Non isperate mai veder lo cielo: i’ vegno per menarvi a l’altra riva ne le tenebre etterne, in caldo e ’n gelo","""Nunca esperes admirar las estrellas: estoy aquí para conducirte al otro lado, a la oscuridad eterna, entre el fuego y la luz fría."""
"  E tu che se’ costì, anima viva, pàrtiti da cotesti che son morti""","""Aléjate de los que ya han brotado, o esencia en la carne."""
" Ma poi che vide ch’io non mi partiva,  disse: ""Per altra via, per altri porti verrai a piaggia, non qui, per passare: ","""Viendo que yo no me alejaba, dijo, ""llegarás al destino con otra ruta, en puertos que no sean éste de aquí; ciertamente no pasarás por aquí."""
" più lieve legno convien che ti porti""",Una nave más ligera que la mía será arrebatada de ti.
"  E ’l duca lui: ""Caron, non ti crucciare: vuolsi così colà dove si puote ciò che si vuole, e più non dimandare""","""El maestro consoló a Charon: """"No tienes que preocuparte; en la parte superior hay alguien que hace lo que quiere, así que no añadas nada más""."
"  Quinci fuor quete le lanose gote al nocchier de la livida palude, che ’ntorno a li occhi avea di fiamme rote","""El transbordador cubierto de pieles en el horrible pantano tenía ojos rodeados de anillos ardientes, y después de eso permaneció en silencio."""
"  Ma quell’anime, ch’eran lasse e nude, cangiar colore e dibattero i denti, ratto che ’nteser le parole crude","""Cuando oyeron sus duras palabras, las almas desnudas e indefensas se teñiron con una palidez mortal y sus dientes comenzaron a latir."""
"  Bestemmiavano Dio e lor parenti, l’umana spezie e ’l loco e ’l tempo e ’l seme di lor semenza e di lor nascimenti","""Condenaron a Dios, a sus antepasados, a la humanidad en su conjunto, al lugar donde estaban y a todo lo que estaba conectado con el momento de la procreación y la venida al mundo""."
"  Poi si ritrasser tutte quante insieme, forte piangendo, a la riva malvagia ch’attende ciascun uom che Dio non teme","""Llorando desesperadamente, todos se reunieron en la orilla del río infernal que esperaba a los que no tenían miedo de Dios."""
"  Caron dimonio, con occhi di bragia loro accennando, tutte le raccoglie","""Caron, el diablo con ojos brillantes como brasas, les hizo un gesto invitando a todos."""
" batte col remo qualunque s'adagia",cualquiera de ellos que se extiende es golpeado por su remos
