Filename,Original,Translate
trad_divina_commedia_purgatorio_4_1.csv,Mostrata ho lui tutta la gente ria;,Gli ho appena mostrato tutta la gente perversa.
trad_divina_commedia_purgatorio_4_1.csv,e ora intendo mostrar quelli spirti,Ora penso di mostrargli gli spiriti.
trad_divina_commedia_purgatorio_4_1.csv,che purgan sé sotto la tua balìa.,"che, sorvegliati da te, si purgano dai loro torti."
trad_divina_commedia_purgatorio_4_1.csv,"Com'io l'ho tratto, saria lungo a dirti;","Come ho fatto, sarebbe troppo lungo da dire;"
trad_divina_commedia_purgatorio_4_1.csv,de l'alto scende virtù che m'aiuta,"basta che una virtù discenda dal Cielo, che mi aiuti"
trad_divina_commedia_purgatorio_4_1.csv,conducerlo a vederti e a udirti.,"guidarlo qui, per sentirti e vederti."
trad_divina_commedia_purgatorio_4_1.csv,Or ti piaccia gradir la sua venuta:,Che la sua visita non ti dispiaccia:
trad_divina_commedia_purgatorio_4_1.csv,"libertà va cercando, ch'è sì cara,",Riconquisterà la libertà così cara
trad_divina_commedia_purgatorio_4_1.csv,come sa chi per lei vita rifiuta.,che molti mortali lo amano meglio della vita.
trad_divina_commedia_purgatorio_4_1.csv,"Tu 'l sai, ché non ti fu per lei amara","E tu lo sai bene, che Utica ha visto per lei"
trad_divina_commedia_purgatorio_4_1.csv,"in Utica la morte, ove lasciasti",Trovare la morte più dolce e perdere senza rimpianti
trad_divina_commedia_purgatorio_4_1.csv,la vesta ch'al gran dì sarà sì chiara.,"l’abito che brillerà così forte, nel grande giorno."
trad_divina_commedia_purgatorio_4_1.csv,"Non son li editti etterni per noi guasti,",Noi non abbiamo violato i decreti eterni;
trad_divina_commedia_purgatorio_4_1.csv,ché questi vive e Minòs me non lega;,"questi vive; Minosse non ha diritto su di me,"
trad_divina_commedia_purgatorio_4_1.csv,ma son del cerchio ove son li occhi casti,perché io appartengo al cerchio dove sono i casti occhi
trad_divina_commedia_purgatorio_4_1.csv,"di Marzia tua, che 'n vista ancor ti priega,","di Marcia, che sembra supplicarti"
trad_divina_commedia_purgatorio_4_1.csv,"o santo petto, che per tua la tegni:","di tenerla per te, o cuore pieno di nobiltà!"
trad_divina_commedia_purgatorio_4_1.csv,per lo suo amore adunque a noi ti piega.,"Sii gentile con noi, in nome del suo amore,"
trad_divina_commedia_purgatorio_4_1.csv,Lasciane andar per li tuoi sette regni;,e lasciaci passare per tutti i tuoi sette regni;
trad_divina_commedia_purgatorio_4_1.csv,"grazie riporterò di te a lei,","e gli darò questo favore insigne,"
trad_divina_commedia_purgatorio_4_1.csv,se d'esser mentovato là giù degni”.,se vuoi che il tuo nome sia pronunciato là».
trad_divina_commedia_purgatorio_4_1.csv,“Marzïa piacque tanto a li occhi miei,"“Marciac fu un tempo alla mia anima così cara,"
trad_divina_commedia_purgatorio_4_1.csv,"mentre ch'i' fu' di là”, diss'elli allora,","mentre vivevo, rispose il vecchio,"
trad_divina_commedia_purgatorio_4_1.csv,"“che quante grazie volse da me, fei.",che otteneva da me tutto quello che voleva.
trad_divina_commedia_purgatorio_4_1.csv,"Or che di là dal mal fiume dimora,","Non può più emozionarmi, ora."
trad_divina_commedia_purgatorio_4_1.csv,"più muover non mi può, per quella legge",che rimane al di là di questo fiume maledetto
trad_divina_commedia_purgatorio_4_1.csv,che fatta fu quando me n'usci' fora.,"che ho passato un tempo, perché questa è la nostra legge."
trad_divina_commedia_purgatorio_4_1.csv,"Ma se donna del ciel ti move e regge,","Tuttavia, se dal Cielo questa Signora ti guida,"
trad_divina_commedia_purgatorio_4_1.csv,"come tu di', non c'è mestier lusinghe:","Come dici tu, perché cercare di lusingarmi?"
trad_divina_commedia_purgatorio_4_1.csv,bastisi ben che per lei mi richegge.,Basta che tu venga a dirmelo nel suo nome.
trad_divina_commedia_purgatorio_4_1.csv,"Va dunque, e fa che tu costui ricinghe","Va’ dunque, che questi si metta una cintura"
trad_divina_commedia_purgatorio_4_1.csv,"d'un giunco schietto e che li lavi 'l viso,","fatto di un giunco tenue; lavagli il viso,"
trad_divina_commedia_purgatorio_4_1.csv,sì ch'ogne sucidume quindi stinghe;,per liberarlo da tutte le sue impurità;
trad_divina_commedia_purgatorio_4_1.csv,"ché non si converria, l'occhio sorpriso",perché non conviene che egli venga a contemplare
trad_divina_commedia_purgatorio_4_1.csv,"d'alcuna nebbia, andar dinanzi al primo","il primo servo venuto dal Paradiso,"
trad_divina_commedia_purgatorio_4_1.csv,"ministro, ch'è di quei di paradiso.",con gli occhi coperti da un residuo di nebbia.
trad_divina_commedia_purgatorio_4_1.csv,"Questa isoletta intorno ad imo ad imo,","Intorno a questa isola, sui suoi bordi più bassi,"
trad_divina_commedia_purgatorio_4_1.csv,"là giù colà dove la batte l'onda,","nel luogo dove le onde si rompono sulla costa,"
trad_divina_commedia_purgatorio_4_1.csv,porta di giunchi sovra 'l molle limo:,sopra il limo cresce una giuncheraie.
trad_divina_commedia_purgatorio_4_1.csv,null'altra pianta che facesse fronda,"Nessuna pianta, né quella dal gambo indurito,"
trad_divina_commedia_purgatorio_4_1.csv,"o indurasse, vi puote aver vita,","né quella che produce foglie, vi prende piede,"
trad_divina_commedia_purgatorio_4_1.csv,però ch'a le percosse non seconda.,Non può piegare per sopportare gli urti.
trad_divina_commedia_purgatorio_4_1.csv,Poscia non sia di qua vostra reddita;,Non tornate poi da qui;
trad_divina_commedia_purgatorio_4_1.csv,"lo sol vi mosterrà, che surge omai,",Il sole che appare vi mostrerà presto
trad_divina_commedia_purgatorio_4_1.csv,prendere il monte a più lieve salita”.,il luogo in cui salirlo ti sarà più facile”.
trad_divina_commedia_purgatorio_4_1.csv,Così sparì; e io sù mi levai,"Poi scomparve, così mi alzai."
trad_divina_commedia_purgatorio_4_1.csv,"sanza parlare, e tutto mi ritrassi","senza pronunciare una parola, stringendomi da vicino"
trad_divina_commedia_purgatorio_4_1.csv,"al duca mio, e li occhi a lui drizzai.",alla guida e cercando con i miei occhi il suo sguardo.
trad_divina_commedia_purgatorio_4_1.csv,"El cominciò: “Figliuol, segui i miei passi:","«Figlio mio», cominciò a dirmi, «seguimi!"
trad_divina_commedia_purgatorio_4_1.csv,"volgianci in dietro, ché di qua dichina",Torniamo ai nostri passi: è da qui che la pianura
trad_divina_commedia_purgatorio_4_1.csv,questa pianura a' suoi termini bassi”.,scende e ci conduce dal lato più basso”.
trad_divina_commedia_purgatorio_4_1.csv,L'alba vinceva l'ora mattutina,L’alba scacciava le ombre del mattino
trad_divina_commedia_purgatorio_4_1.csv,"che fuggia innanzi, sì che di lontano","che fuggivano davanti a lei, in modo che da lontano"
trad_divina_commedia_purgatorio_4_1.csv,conobbi il tremolar de la marina.,Pensavo di indovinare il lungo brivido delle onde.
trad_divina_commedia_purgatorio_4_1.csv,Noi andavam per lo solingo piano,"Andavamo lungo tutta la pianura deserta,"
trad_divina_commedia_purgatorio_4_1.csv,"com'om che torna a la perduta strada,",come colui che cerca una buona via perduta
trad_divina_commedia_purgatorio_4_1.csv,che 'nfino ad essa li pare ire in vano.,e non credere di camminare finché non ha trovato.
trad_divina_commedia_purgatorio_4_1.csv,Quando noi fummo là 've la rugiada,"Alla fine, arrivati al punto in cui la rugiada"
trad_divina_commedia_purgatorio_4_1.csv,"pugna col sole, per essere in parte","lotta con il sole e gli resiste meglio,"
trad_divina_commedia_purgatorio_4_1.csv,"dove, ad orezza, poco si dirada,","perché la freschezza del luogo la difende dai raggi,"
trad_divina_commedia_purgatorio_4_1.csv,ambo le mani in su l'erbetta sparte,"il mio signore, dolcemente, venne a posare le sue due mani"
trad_divina_commedia_purgatorio_4_1.csv,soavemente 'l mio maestro pose:,aperto ampiamente su questo bel prato;
trad_divina_commedia_purgatorio_4_1.csv,"ond'io, che fui accorto di sua arte,","e io, chi indovinava qual era il suo pensiero,"
trad_divina_commedia_purgatorio_4_1.csv,porsi ver' lui le guance lagrimose;,Io tenevo il mio viso incornato di lacrime:
trad_divina_commedia_purgatorio_4_1.csv,ivi mi fece tutto discoverto,In questo modo ha scoperto
trad_divina_commedia_purgatorio_4_1.csv,quel color che l'inferno mi nascose.,i colori che l’Inferno mi aveva come imbevuti.
trad_divina_commedia_purgatorio_4_1.csv,"Venimmo poi in sul lito diserto,",Poi siamo arrivati sulla spiaggia deserta.
trad_divina_commedia_purgatorio_4_1.csv,che mai non vide navicar sue acque,i cui flutti non hanno mai sballottato una nave
trad_divina_commedia_purgatorio_4_1.csv,"omo, che di tornar sia poscia esperto.",Un marinaio che conosce la via del ritorno.
trad_divina_commedia_purgatorio_4_1.csv,Quivi mi cinse sì com'altrui piacque:,"È lì che mi cingeva, come l’altro aveva detto."
trad_divina_commedia_purgatorio_4_1.csv,oh maraviglia! ché qual elli scelse,"Miracolo! nello stesso momento in cui lo strappava dalla terra,"
trad_divina_commedia_purgatorio_4_1.csv,"l'umile pianta, cotal si rinacque","un altro germoglio, simile all’umile pianta,"
trad_divina_commedia_purgatorio_4_1.csv,subitamente là onde l'avelse.,comparve subito nel luogo desolato.
trad_divina_commedia_purgatorio_4_2.csv,Già era 'l sole a l'orizzonte giunto,Già l’astro del giorno toccava questo orizzonte
trad_divina_commedia_purgatorio_4_2.csv,lo cui meridïan cerchio coverchia,"di cui il meridiano, nel suo punto più alto,"
trad_divina_commedia_purgatorio_4_2.csv,Ierusalèm col suo più alto punto;,"sopra il luogo dove giace Gerusalemme,"
trad_divina_commedia_purgatorio_4_2.csv,"e la notte, che opposita a lui cerchia,","mentre la notte, volgendo all’opposto,"
trad_divina_commedia_purgatorio_4_2.csv,"uscia di Gange fuor con le Bilance,",Usciva dalle acque del Gange con questa Bilancia
trad_divina_commedia_purgatorio_4_2.csv,che le caggion di man quando soverchia;,che le cade dalle mani quando è invecchiata troppo;
trad_divina_commedia_purgatorio_4_2.csv,"sì che le bianche e le vermiglie guance,",in modo che nel luogo in cui mi trovavo allora
trad_divina_commedia_purgatorio_4_2.csv,"là dov'i' era, de la bella Aurora",il bel viso bianco e vermiglio dell'aurora
trad_divina_commedia_purgatorio_4_2.csv,per troppa etate divenivan rance.,"Con il passare del tempo, prendeva toni di foglia morta."
trad_divina_commedia_purgatorio_4_2.csv,"Noi eravam lunghesso mare ancora,","Ci trovavamo sempre in riva a questo mare,"
trad_divina_commedia_purgatorio_4_2.csv,"come gente che pensa a suo cammino,","come chi pensa tanto al suo prossimo volto,"
trad_divina_commedia_purgatorio_4_2.csv,che va col cuore e col corpo dimora.,"che cammini in spirito prima della partenza,"
trad_divina_commedia_purgatorio_4_2.csv,"Ed ecco, qual, sorpreso dal mattino,","quando ecco che all'improvviso, come alla soglia del mattino"
trad_divina_commedia_purgatorio_4_2.csv,per li grossi vapor Marte rosseggia,Si vede Marte incandescente sotto una fitta nebbia
trad_divina_commedia_purgatorio_4_2.csv,"giù nel ponente sovra 'l suol marino,","che sale dalle onde al di sopra del Ponente,"
trad_divina_commedia_purgatorio_4_2.csv,"cotal m'apparve, s'io ancor lo veggia,",Ho visto (posso scorgerlo!) un grande splendore.
trad_divina_commedia_purgatorio_4_2.csv,"un lume per lo mar venir sì ratto,","che si avvicinava a noi così in fretta sul mare,"
trad_divina_commedia_purgatorio_4_2.csv,che 'l muover suo nessun volar pareggia.,che nessun volo potrebbe assomigliare alla sua corsa.
trad_divina_commedia_purgatorio_4_2.csv,Dal qual com'io un poco ebbi ritratto,"Ne distolsi gli occhi, lo spazio di un momento,"
trad_divina_commedia_purgatorio_4_2.csv,"l'occhio per domandar lo duca mio,","per interrogare la mia guida, e lo vidi,"
trad_divina_commedia_purgatorio_4_2.csv,rividil più lucente e maggior fatto.,"Quando tornai, più grande e più brillante."
trad_divina_commedia_purgatorio_4_2.csv,Poi d'ogne lato ad esso m'appario,Da ciascuno dei lati brillava intorno a lui
trad_divina_commedia_purgatorio_4_2.csv,"un non sapeva che bianco, e di sotto","non so che cosa di bianco; e come si avvicinava,"
trad_divina_commedia_purgatorio_4_2.csv,a poco a poco un altro a lui uscìo.,Un bianco simile apparve sotto i suoi piedi.
trad_divina_commedia_purgatorio_4_2.csv,"Lo mio maestro ancor non facea motto,","Il mio padrone, tuttavia, stava aspettando senza brontolare"
trad_divina_commedia_purgatorio_4_2.csv,mentre che i primi bianchi apparver ali;,"e, nei primi bianchi che distinguono le due ali"
trad_divina_commedia_purgatorio_4_2.csv,"allor che ben conobbe il galeotto,",Alla fine si rese conto di quale fosse il suo nome.
trad_divina_commedia_purgatorio_4_2.csv,"gridò: “Fa, fa che le ginocchia cali.","E subito mi disse: «Presto, in ginocchio!"
trad_divina_commedia_purgatorio_4_2.csv,Ecco l'angel di Dio: piega le mani;,Ecco l’angelo di Dio: devi unire le mani.
trad_divina_commedia_purgatorio_4_2.csv,omai vedrai di sì fatti officiali.,"Rivedrai spesso, qui, tali ministri."
trad_divina_commedia_purgatorio_4_2.csv,"Vedi che sdegna li argomenti umani,","Vedi come, sdegnando i mezzi degli esseri umani,"
trad_divina_commedia_purgatorio_4_2.csv,"sì che remo non vuol, né altro velo","passa di remi e non vuole altro velo,"
trad_divina_commedia_purgatorio_4_2.csv,"che l'ali sue, tra liti sì lontani.","per venire da così lontano, come quella delle sue ali."
trad_divina_commedia_purgatorio_4_2.csv,"Vedi come l'ha dritte verso 'l cielo,","Tu vedi come li tende verso il cielo, battendo l’aria"
trad_divina_commedia_purgatorio_4_2.csv,"trattando l'aere con l'etterne penne,",della penna eterna e che non conosce
trad_divina_commedia_purgatorio_4_2.csv,che non si mutan come mortal pelo”.,che cosa è mutare come un mortale piumaggio! »
trad_divina_commedia_purgatorio_4_2.csv,"Poi, come più e più verso noi venne","Più questo uccello divino si avvicinava a noi,"
trad_divina_commedia_purgatorio_4_2.csv,"l'uccel divino, più chiaro appariva:","più gli si distingueva chiaramente il volto,"
trad_divina_commedia_purgatorio_4_2.csv,"per che l'occhio da presso nol sostenne,",Ma l’occhio riusciva a malapena a sopportare il suo splendore.
trad_divina_commedia_purgatorio_4_2.csv,ma chinail giuso; e quei sen venne a riva,"Io abbassai lo sguardo; e lui, venendo al bordo,"
trad_divina_commedia_purgatorio_4_2.csv,"con un vasello snelletto e leggero,","sempre sulla sua barca così veloce e leggero,"
trad_divina_commedia_purgatorio_4_2.csv,tanto che l'acqua nulla ne 'nghiottiva.,A malapena sfiorava la superficie dell’acqua.
trad_divina_commedia_purgatorio_4_2.csv,"Da poppa stava il celestial nocchiero,",Il celeste nocer stava a poppa;
trad_divina_commedia_purgatorio_4_2.csv,tal che faria beato pur descripto;,"si leggeva nei suoi tratti il suo stato beato,"
trad_divina_commedia_purgatorio_4_2.csv,e più di cento spirti entro sediero.,e più di cento spiriti riempivano il suo esquif.
trad_divina_commedia_purgatorio_4_2.csv,'In exitu Isräel de Aegypto',Israele di gypto
trad_divina_commedia_purgatorio_4_2.csv,cantavan tutti insieme ad una voce,"cantavano tutti in coro, con una voce comune,"
trad_divina_commedia_purgatorio_4_2.csv,con quanto di quel salmo è poscia scripto.,con tutto ciò che segue questo salmo.
trad_divina_commedia_purgatorio_4_2.csv,Poi fece il segno lor di santa croce;,e dalla santa croce fece su di loro il segno
trad_divina_commedia_purgatorio_4_2.csv,ond'ei si gittar tutti in su la piaggia:,"e non appena presero piede sulla riva, l'angelo"
trad_divina_commedia_purgatorio_4_2.csv,"ed el sen gì, come venne, veloce.","Si allontanò subito, come era venuto."
trad_divina_commedia_purgatorio_4_2.csv,"La turba che rimase lì, selvaggia",I nuovi arrivati sembrano ignorare tutto.
trad_divina_commedia_purgatorio_4_2.csv,"parea del loco, rimirando intorno","io lo posto: i loro sguardi passeggiavano dappertutto,"
trad_divina_commedia_purgatorio_4_2.csv,come colui che nove cose assaggia.,Come persone che vanno di sorpresa in sorpresa.
trad_divina_commedia_purgatorio_4_2.csv,Da tutte parti saettava il giorno,"Il sole ci dava i suoi raggi da ogni parte,"
trad_divina_commedia_purgatorio_4_2.csv,"lo sol, ch'avea con le saette conte","e aveva già, col fulgore delle sue frecce,"
trad_divina_commedia_purgatorio_4_2.csv,"di mezzo 'l ciel cacciato Capricorno,","cacciato il Capricorno dall'altra parte del cielo,"
trad_divina_commedia_purgatorio_4_2.csv,quando la nova gente alzò la fronte,"quando questa gente nuova alzò gli occhi verso di noi,"
trad_divina_commedia_purgatorio_4_2.csv,"ver' noi, dicendo a noi: “Se voi sapete,","dicendo: “Se mai potete dircelo,"
trad_divina_commedia_purgatorio_4_2.csv,mostratene la via di gire al monte”.,mostraci la via per salire il monte!”
trad_divina_commedia_purgatorio_4_2.csv,E Virgilio rispuose: “Voi credete,"«Forse pensate», rispose Virgilio,"
trad_divina_commedia_purgatorio_4_2.csv,forse che siamo esperti d'esto loco;,che conosciamo bene questo luogo in cui siamo:
trad_divina_commedia_purgatorio_4_2.csv,ma noi siam peregrin come voi siete.,"Siamo, come voi, semplici pellegrini."
trad_divina_commedia_purgatorio_4_2.csv,"Dianzi venimmo, innanzi a voi un poco,","Siamo appena arrivati, pochi istanti prima di voi,"
trad_divina_commedia_purgatorio_4_2.csv,"per altra via, che fu sì aspra e forte,","per un’altra strada, così dura e così terribile"
trad_divina_commedia_purgatorio_4_2.csv,che lo salire omai ne parrà gioco”.,Ora il gioco ci sembrerà un gioco”.
trad_divina_commedia_purgatorio_4_2.csv,"L'anime, che si fuor di me accorte,","Tuttavia gli spiriti, che si erano resi conto,"
trad_divina_commedia_purgatorio_4_2.csv,"per lo spirare, ch'i' era ancor vivo,","a vedermi respirare, che non ero morto,"
trad_divina_commedia_purgatorio_4_2.csv,maravigliando diventaro smorte.,impallidirono di sorpresa e tremarono di spavento.
trad_divina_commedia_purgatorio_4_2.csv,E come a messagger che porta ulivo,Come si corre davanti al messaggero che porta
trad_divina_commedia_purgatorio_4_2.csv,"tragge la gente per udir novelle,","il ramoscello di ulivo, per avere notizie,"
trad_divina_commedia_purgatorio_4_2.csv,"e di calcar nessun si mostra schivo,","senza che nessuno pensi alle coincidenze della stampa,"
trad_divina_commedia_purgatorio_4_2.csv,così al viso mio s'affisar quelle,E così i loro sguardi si rivolsero ai miei.
trad_divina_commedia_purgatorio_4_2.csv,"anime fortunate tutte quante,","gli spiriti beati che si trovavano là,"
trad_divina_commedia_purgatorio_4_2.csv,quasi oblïando d'ire a farsi belle.,Quasi dimenticando la cura della loro felicità.
trad_divina_commedia_purgatorio_4_2.csv,Io vidi una di lor trarresi avante,Tra l’altro ne vidi uno che si avvicinava a me.
trad_divina_commedia_purgatorio_4_2.csv,"per abbracciarmi, con sì grande affetto,","e che venne a baciarmi con tanta amicizia,"
trad_divina_commedia_purgatorio_4_2.csv,che mosse me a far lo somigliante.,Avrei voluto restituirgli la stessa cosa.
trad_divina_commedia_purgatorio_4_2.csv,"Ohi ombre vane, fuor che ne l'aspetto!","Ombre, dove non si vede che una vana apparenza!"
trad_divina_commedia_purgatorio_4_2.csv,"tre volte dietro a lei le mani avvinsi,","Per tre volte cingei il suo corpo con le mie braccia,"
trad_divina_commedia_purgatorio_4_2.csv,e tante mi tornai con esse al petto.,e non fece altro che incrociare le mie braccia sul mio petto.
trad_divina_commedia_purgatorio_4_2.csv,"Di maraviglia, credo, mi dipinsi;","Credo che nei miei occhi si leggesse la mia sorpresa,"
trad_divina_commedia_purgatorio_4_2.csv,"per che l'ombra sorrise e si ritrasse,","perché l’ombra sorrise e si allontanò di un passo,"
trad_divina_commedia_purgatorio_4_2.csv,"e io, seguendo lei, oltre mi pinsi.","E io, inseguendolo, volevo raggiungerlo."
trad_divina_commedia_purgatorio_4_2.csv,Soavemente disse ch'io posasse;,Mi disse dolcemente di non muovermi più;
trad_divina_commedia_purgatorio_4_2.csv,"allor conobbi chi era, e pregai","e, avendolo riconosciuto, gli dico la preghiera"
trad_divina_commedia_purgatorio_4_2.csv,"che, per parlarmi, un poco s'arrestasse.",Fermarsi un po’ per parlare con me.
trad_divina_commedia_purgatorio_4_2.csv,Rispuosemi: “Così com'io t'amai,Allora egli rispose: «Quanto ti amavo
