Filename,Original,Translate
trad_divina_commedia_paradiso_5_1.csv,delfica deïtà dovria la fronda,"Lodate il delfo, tornate con coraggio"
trad_divina_commedia_paradiso_5_1.csv,"peneia, quando alcun di sé asseta.",Dopo il fogliame di Daphne un cuore di tutti i suoi desideri.
trad_divina_commedia_paradiso_5_1.csv,Poca favilla gran fiamma seconda:,"E una piccola radio sveglia spesso una grande fiamma,"
trad_divina_commedia_paradiso_5_1.csv,forse di retro a me con miglior voci,Così implorate me per la proclamazione più alta
trad_divina_commedia_paradiso_5_1.csv,si pregherà perché Cirra risponda.,Un altro per il tuo aiuto e il tuo cappello.
trad_divina_commedia_paradiso_5_1.csv,Surge ai mortali per diverse foci,Il mortale esce da qualche estuario
trad_divina_commedia_paradiso_5_1.csv,la lucerna del mondo; ma da quella,La luce del mondo; solo in uno sono
trad_divina_commedia_paradiso_5_1.csv,"che quattro cerchi giugne con tre croci,","Quattro cerchi collegati con tre croci,"
trad_divina_commedia_paradiso_5_1.csv,con miglior corso e con migliore stella,"Dove la corsa migliore inizia con la stella migliore,"
trad_divina_commedia_paradiso_5_1.csv,"esce congiunta, e la mondana cera",Così che la cera della terra in questo segno
trad_divina_commedia_paradiso_5_1.csv,più a suo modo tempera e suggella.,Da lui vince una bella chiacchierata.
trad_divina_commedia_paradiso_5_1.csv,Fatto avea di là mane e di qua sera,In lui si chiamava Sol per illuminare il giorno con noi
trad_divina_commedia_paradiso_5_1.csv,"tal foce, e quasi tutto era là bianco",E là si accendono; e sul semicerchio qui
trad_divina_commedia_paradiso_5_1.csv,"quello emisperio, e l'altra parte nera,",La notte nera si avvicina e scappa da lì.
trad_divina_commedia_paradiso_5_1.csv,quando Beatrice in sul sinistro fianco,"E girato a sinistra, Beatrix mi apparve,"
trad_divina_commedia_paradiso_5_1.csv,vidi rivolta e riguardar nel sole:,E come un aar mai stretto e non accecato
trad_divina_commedia_paradiso_5_1.csv,aguglia sì non li s'affisse unquanco.,"Guardò verso il sole, così la guardò."
trad_divina_commedia_paradiso_5_1.csv,E sì come secondo raggio suole,"E come il primo raggio invia il secondo,"
trad_divina_commedia_paradiso_5_1.csv,"uscir del primo e risalire in suso,","Colui che gli infiamma, che brilla in alto e in indietro,"
trad_divina_commedia_paradiso_5_1.csv,"pur come pelegrin che tornar vuole,","Come il Pilgrim che si volge verso la patria,"
trad_divina_commedia_paradiso_5_1.csv,"così de l'atto suo, per li occhi infuso",Così fate il vostro sguardo che brucia attraverso gli occhi
trad_divina_commedia_paradiso_5_1.csv,"ne l'imagine mia, il mio si fece,","Il mio Innres ha colpito, al sole anche il mio salire,"
trad_divina_commedia_paradiso_5_1.csv,e fissi li occhi al sole oltre nostr'uso.,Con una forza maggiore di quella dell'uomo.
trad_divina_commedia_paradiso_5_1.csv,"Molto è licito là, che qui non lece","C'è molto che si può fare là, che cosa andare oltre qui"
trad_divina_commedia_paradiso_5_1.csv,"a le nostre virtù, mercé del loco","La forza che non ci spezzò mai,"
trad_divina_commedia_paradiso_5_1.csv,fatto per proprio de l'umana spece.,Nel luogo che Dio creò come proprio dell'umanità.
trad_divina_commedia_paradiso_5_1.csv,"Io nol soffersi molto, né sì poco,","Non a lungo ho sopportato, ma così poco,"
trad_divina_commedia_paradiso_5_1.csv,"ch'io nol vedessi sfavillar dintorno,","Per non vedere, come il Fuoco ha preso,"
trad_divina_commedia_paradiso_5_1.csv,com' ferro che bogliente esce del foco;,"Il ferro spruzza, spruzza nel fuoco e nella luce."
trad_divina_commedia_paradiso_5_1.csv,e di sùbito parve giorno a giorno,"E all'improvviso un giorno sembrava venire al giorno,"
trad_divina_commedia_paradiso_5_1.csv,"essere aggiunto, come quei che puote","Come se per mezzo di Colui che può, fosse nel cielo"
trad_divina_commedia_paradiso_5_1.csv,avesse il ciel d'un altro sole addorno.,Un altro nuovo sonn si e' schiantato.
trad_divina_commedia_paradiso_5_1.csv,Beatrice tutta ne l'etterne rote,"Guardando fisso su cerchi eterni, in piedi"
trad_divina_commedia_paradiso_5_1.csv,fissa con li occhi stava; e io in lei,"Beatrix laggiù, e il suo splendore"
trad_divina_commedia_paradiso_5_1.csv,"le luci fissi, di là sù rimote.","Vidi la faccia, allontanata dall'alto,"
trad_divina_commedia_paradiso_5_1.csv,"Nel suo aspetto tal dentro mi fei,","E si sentiva, perche' l'interno mi piaceva..."
trad_divina_commedia_paradiso_5_1.csv,qual si fé Glauco nel gustar de l'erba,Quello che Glauco prova quando assaggia l'erba...
trad_divina_commedia_paradiso_5_1.csv,che 'l fé consorto in mar de li altri dèi.,Che lo unì agli dei nel mare.
trad_divina_commedia_paradiso_5_1.csv,Trasumanar significar,Sento il rapimento... cio' che lei e'... scoperto.
trad_divina_commedia_paradiso_5_1.csv,non si poria; però l'essemplo basti,"La lingua no, ma questo esempio può essere onorato,"
trad_divina_commedia_paradiso_5_1.csv,a cui esperïenza grazia serba.,Se mai in voi la grazia li risveglierà.
trad_divina_commedia_paradiso_5_1.csv,S'i' era sol di me quel che creasti,Se fossi solo un'anima?
trad_divina_commedia_paradiso_5_1.csv,"novellamente, amor che 'l ciel governi,","O cara, guida del cielo, che mi ha fatto"
trad_divina_commedia_paradiso_5_1.csv,"tu 'l sai, che col tuo lume mi levasti.",Con la loro luce si alzò verso quelle sfere.
trad_divina_commedia_paradiso_5_1.csv,Quando la rota che tu sempiterni,"Ora, come il cerchio che per mezzo di te è in eterno"
trad_divina_commedia_paradiso_5_1.csv,"desiderato, a sé mi fece atteso","Rotolando nel desiderio, attirando il mio occhio"
trad_divina_commedia_paradiso_5_1.csv,"con l'armonia che temperi e discerni,","Armonie, sparse, mescolate da te,"
trad_divina_commedia_paradiso_5_1.csv,parvemi tanto allor del cielo acceso,Luminosità del cielo ardente arco
trad_divina_commedia_paradiso_5_1.csv,"de la fiamma del sol, che pioggia o fiume",Per quanto riguarda l'elettricità e la pioggia
trad_divina_commedia_paradiso_5_1.csv,lago non fece alcun tanto disteso.,"Nessun lago, né mai si estende le ampie onde."
trad_divina_commedia_paradiso_5_1.csv,La novità del suono e 'l grande lume,"Il suono della novità e la luce del fuoco,"
trad_divina_commedia_paradiso_5_1.csv,di lor cagion m'accesero un disio,"Mi fecero ardere dal desiderio,"
trad_divina_commedia_paradiso_5_1.csv,mai non sentito di cotanto acume.,Come mai non risveglia un altro bene;
trad_divina_commedia_paradiso_5_1.csv,"Ond'ella, che vedea me sì com'io,","La minaccia che mi ha riconosciuto come me stesso,"
trad_divina_commedia_paradiso_5_1.csv,"a quïetarmi l'animo commosso,","Soddisfarmi lo spirito eccitato,"
trad_divina_commedia_paradiso_5_1.csv,"pria ch'io a dimandar, la bocca aprio","Ancora prima che chiedessi, si è rivolto a me"
trad_divina_commedia_paradiso_5_1.csv,e cominciò: “Tu stesso ti fai grosso,"E disse: ""È colpa di una follia, che tu non conosci,"
trad_divina_commedia_paradiso_5_1.csv,"col falso imaginar, sì che non vedi","Ciò che conoscerai e vedrai immediatamente,"
trad_divina_commedia_paradiso_5_1.csv,ciò che vedresti se l'avessi scosso.,Non appena ti libererai dal suo inganno.
trad_divina_commedia_paradiso_5_1.csv,"Tu non se' in terra, sì come tu credi;","Pensi ancora di stare sulla Terra,"
trad_divina_commedia_paradiso_5_1.csv,"ma folgore, fuggendo il proprio sito,",Ma nessun fulmine scappa dalla sua patria
trad_divina_commedia_paradiso_5_1.csv,non corse come tu ch'ad esso riedi”.,"""Sbrigati a salire."""
trad_divina_commedia_paradiso_5_1.csv,S'io fui del primo dubbio disvestito,"Difficilmente il primo dubbio scomparve,"
trad_divina_commedia_paradiso_5_1.csv,"per le sorrise parolette brevi,","Con la parola breve e la pace del suo sorriso,"
trad_divina_commedia_paradiso_5_1.csv,dentro ad un nuovo più fu' inretito,Un'altra volta mi ha cambiato.
trad_divina_commedia_paradiso_5_1.csv,e dissi: “Già contento,"Dissi: ""Sono già soddisfatto dello stupore;"
trad_divina_commedia_paradiso_5_1.csv,di grande ammirazion; ma ora ammiro,"Ma ora salgo in alto con un po ' di roba,"
trad_divina_commedia_paradiso_5_1.csv,com'io trascenda questi corpi levi”.,"E' per questo che ho un nuovo motivo."""
trad_divina_commedia_paradiso_5_1.csv,"Ond'ella, appresso d'un pïo sospiro,","Un sospiro soffia dalla sua bocca,"
trad_divina_commedia_paradiso_5_1.csv,li occhi drizzò ver' me con quel sembiante,"Poi mi guardò, come il ragazzo"
trad_divina_commedia_paradiso_5_1.csv,"che madre fa sovra figlio deliro,","La madre guarda che vuole dire: ""Torre!"
trad_divina_commedia_paradiso_5_1.csv,e cominciò: “Le cose tutte quante,"""Tutte le cose,"" ha cominciato, """
trad_divina_commedia_paradiso_5_1.csv,"hanno ordine tra loro, e questo è forma","Sotto di sé ordine, e lo spazio è solo"
trad_divina_commedia_paradiso_5_1.csv,che l'universo a Dio fa simigliante.,Con questa forma simile a Dio ed eccelso.
trad_divina_commedia_paradiso_5_1.csv,Qui veggion l'alte creature l'orma,Gli esseri superiori vedono in lei la traccia
trad_divina_commedia_paradiso_5_1.csv,"de l'etterno valore, il qual è fine","La forza che esce, che dà la meta"
trad_divina_commedia_paradiso_5_1.csv,al quale è fatta la toccata norma.,Il Creatore divenne l'ordine della natura.
trad_divina_commedia_paradiso_5_1.csv,Ne l'ordine ch'io dico sono accline,"A lei, dunque, noi tutti aspiramo,"
trad_divina_commedia_paradiso_5_1.csv,"tutte nature, per diverse sorti,","Se la loro sorte è alta, se è bassa; se più,"
trad_divina_commedia_paradiso_5_1.csv,più al principio loro e men vicine;,Se vivono meno vicino alla loro origine.
trad_divina_commedia_paradiso_5_1.csv,onde si muovono a diversi porti,"Attraversano l'esistenza infinita del mare,"
trad_divina_commedia_paradiso_5_1.csv,"per lo gran mar de l'essere, e ciascuna",Guidato dall'istinto che Dio guida
trad_divina_commedia_paradiso_5_1.csv,con istinto a lei dato che la porti.,"Jedwedem ha dato, in qualche modo, per questo."
trad_divina_commedia_paradiso_5_1.csv,Questi ne porta il foco inver' la luna;,"Egli porta alla luna il fuoco piovoso,"
trad_divina_commedia_paradiso_5_1.csv,questi ne' cor mortali è permotore;,"Egli è colui che spinge intorno alla costruzione della terra,"
trad_divina_commedia_paradiso_5_1.csv,questi la terra in sé stringe e aduna;,Lui è il battito cardiaco raccoglitore ed erneur.
trad_divina_commedia_paradiso_5_1.csv,né pur le creature che son fore,"Non solo a creature che sono irragionevoli, capricciose"
trad_divina_commedia_paradiso_5_1.csv,"d'intelligenza quest'arco saetta,","Egli, come un arco, le sue frecce di sicurezza,"
trad_divina_commedia_paradiso_5_1.csv,ma quelle c'hanno intelletto e amore.,A coloro che adornano la ragione e l'amore.
trad_divina_commedia_paradiso_5_1.csv,"La provedenza, che cotanto assetta,","La prudenza che unisce le parti a tutto,"
trad_divina_commedia_paradiso_5_1.csv,del suo lume fa 'l ciel sempre quïeto,"Colui che riceve riposo dalla luce del cielo,"
trad_divina_commedia_paradiso_5_1.csv,nel qual si volge quel c'ha maggior fretta;,"In cui il cerchio gira dalla più grande fretta,"
trad_divina_commedia_paradiso_5_1.csv,"e ora lì, come a sito decreto,",Lasciate al posto particolare in quel mondo
trad_divina_commedia_paradiso_5_1.csv,cen porta la virtù di quella corda,"Portarci jetzo attraverso la forza del tendine,"
trad_divina_commedia_paradiso_5_1.csv,che ciò che scocca drizza in segno lieto.,Quello che sta facendo si muove in fretta.
trad_divina_commedia_paradiso_5_1.csv,"Vero è che, come forma non s'accorda","È vero che, quante volte le forme non riescono,"
trad_divina_commedia_paradiso_5_1.csv,"molte fïate a l'intenzion de l'arte,","Come in se stessi hanno ricevuto lo spirito dell'artista,"
trad_divina_commedia_paradiso_5_1.csv,"perch'a risponder la materia è sorda,","Quando l'arte è fragile con le sostanze che lottano,-"
trad_divina_commedia_paradiso_5_1.csv,così da questo corso si diparte,"Così la creatura spesso si allontana dal suo percorso,"
trad_divina_commedia_paradiso_5_1.csv,"talor la creatura, c'ha podere","Poiché gli è stata data per natura la forza,"
trad_divina_commedia_paradiso_5_1.csv,"di piegar, così pinta, in altra parte;","Nonostante la forza di avvicinarsi all'altra meta,"
trad_divina_commedia_paradiso_5_1.csv,e sì come veder si può cadere,Quando la terra attira falsi stimoli;
trad_divina_commedia_paradiso_5_1.csv,"foco di nube, sì l'impeto primo","Come fuori dalla nuvola, quando il tempo si agita,"
trad_divina_commedia_paradiso_5_1.csv,l'atterra torto da falso piacere.,Fuggire i raggi verso il fondo del fuoco.
trad_divina_commedia_paradiso_5_1.csv,"Non dei più ammirar, se bene stimo,","Ora ti stupivi, mi rendevo conto che volevo..."
trad_divina_commedia_paradiso_5_1.csv,"lo tuo salir, se non come d'un rivo","Così poco che tu saresti salito,"
trad_divina_commedia_paradiso_5_1.csv,se d'alto monte scende giuso ad imo.,Quando il ruscello scorre dalla montagna alla profondità.
trad_divina_commedia_paradiso_5_1.csv,"Maraviglia sarebbe in te se, privo","Se ti amasse, libera da ostacoli, stesa a terra,"
trad_divina_commedia_paradiso_5_1.csv,"d'impedimento, giù ti fossi assiso,",E' piu' sorprendente che tu veda...
trad_divina_commedia_paradiso_5_1.csv,com'a terra quïete in foco vivo”.,"""Impiccato al fondo che si infilava in un fuoco vivo."""
trad_divina_commedia_paradiso_5_1.csv,Quinci rivolse inver' lo cielo il viso.,E' qui che il suo volto si è girato verso il cielo.
trad_divina_commedia_paradiso_5_2.csv,"O voi che siete in piccioletta barca,","O voi che siete tentati dal desiderio dell'udito,"
trad_divina_commedia_paradiso_5_2.csv,"desiderosi d'ascoltar, seguiti","Il viaggio di ritorno verso la mia nave,"
trad_divina_commedia_paradiso_5_2.csv,"dietro al mio legno che cantando varca,","Quello che scorre attraverso le inondazioni con il canto,"
trad_divina_commedia_paradiso_5_2.csv,tornate a riveder li vostri liti:,"Tornate a casa alla spiaggia abbandonata,"
trad_divina_commedia_paradiso_5_2.csv,"non vi mettete in pelago, ché forse,","Non andate in mare, perche' quelli che mi seguono sarebbero..."
trad_divina_commedia_paradiso_5_2.csv,"perdendo me, rimarreste smarriti.",Forse se la mia pista scomparve...
trad_divina_commedia_paradiso_5_2.csv,L'acqua ch'io prendo già mai non si corse;,Io porto a mari senza navigazione;
trad_divina_commedia_paradiso_5_2.csv,"Minerva spira, e conducemi Appollo,","Minerva haucht, Apollo è il mio accompagnatore,"
trad_divina_commedia_paradiso_5_2.csv,e nove Muse mi dimostran l'Orse.,Nove muse mi mostrano gli orsi al Polo.
trad_divina_commedia_paradiso_5_2.csv,Voialtri pochi che drizzaste il collo,"Voi altri vi strangolate, che a suo tempo"
trad_divina_commedia_paradiso_5_2.csv,"per tempo al pan de li angeli, del quale","Siete inclini al pane angelico, alla vita"
trad_divina_commedia_paradiso_5_2.csv,"vivesi qui ma non sen vien satollo,","Non ci danno mai sazietà,"
trad_divina_commedia_paradiso_5_2.csv,metter potete ben per l'alto sale,"Potete ardentemente salire sull'alto mare,"
trad_divina_commedia_paradiso_5_2.csv,"vostro navigio, servando mio solco","Perciò, se vi mettete sul mio solco,"
trad_divina_commedia_paradiso_5_2.csv,dinanzi a l'acqua che ritorna equale.,Eh di nuovo l'acqua sta per diventare e appena.
trad_divina_commedia_paradiso_5_2.csv,Que' glorïosi che passaro al Colco,"Vi stupirete di ciò che presto manterrete,"
trad_divina_commedia_paradiso_5_2.csv,"non s'ammiraron come voi farete,","Più degli eroi che si trasferirono in Colchi,"
trad_divina_commedia_paradiso_5_2.csv,quando Iasón vider fatto bifolco.,Sorpreso che è diventato l'aratro Jason.
trad_divina_commedia_paradiso_5_2.csv,La concreata e perpetüa sete,"Così veloce quasi come il cerchio del cielo, volato"
trad_divina_commedia_paradiso_5_2.csv,del deïforme regno cen portava,"- Noi andiamo, al Regno, al quale Dio ha dato la forma,"
trad_divina_commedia_paradiso_5_2.csv,veloci quasi come 'l ciel vedete.,Trainato dalla sete innata e eterna.
trad_divina_commedia_paradiso_5_2.csv,"Beatrice in suso, e io in lei guardava;","Beatrix si alza e io la guardo,"
trad_divina_commedia_paradiso_5_2.csv,e forse in tanto in quanto un quadrel posa,Ma a malapena così a lungo che sventolare una freccia
trad_divina_commedia_paradiso_5_2.csv,"e vola e da la noce si dischiava,","Cura dell'arco, vola e riposa"
trad_divina_commedia_paradiso_5_2.csv,giunto mi vidi ove mirabil cosa,Me dove mi guardano le cose meravigliose
trad_divina_commedia_paradiso_5_2.csv,mi torse il viso a sé; e però quella,"E' stato legato, e' gia' arrivato con lei."
trad_divina_commedia_paradiso_5_2.csv,"cui non potea mia cura essere ascosa,","E loro, abituati a penetrare il mio innress,"
trad_divina_commedia_paradiso_5_2.csv,"volta ver' me, sì lieta come bella,","Si rivolse a me con tanta gioia, come è bello:"
trad_divina_commedia_paradiso_5_2.csv,"“Drizza la mente in Dio grata”, mi disse,","""Su, offri a Dio il ringraziamento per gli onori!"
trad_divina_commedia_paradiso_5_2.csv,“che n'ha congiunti con la prima stella”.,"Siamo qui per mezzo di lui nella prima stella."""
trad_divina_commedia_paradiso_5_2.csv,Parev'a me che nube ne coprisse,Sembrava che ci fosse una nuvola che ci avvolgeva.
trad_divina_commedia_paradiso_5_2.csv,"lucida, spessa, solida e pulita,","Traslucido di lucentezza, denso, inseparabile e puro,"
trad_divina_commedia_paradiso_5_2.csv,quasi adamante che lo sol ferisse.,Come un diamante penetrato dal raggio di sole.
trad_divina_commedia_paradiso_5_2.csv,Per entro sé l'etterna margarita,"Quindi la perla eterna ci ha preso,"
trad_divina_commedia_paradiso_5_2.csv,"ne ricevette, com'acqua recepe","Come l'acqua, senza separarsi,"
trad_divina_commedia_paradiso_5_2.csv,raggio di luce permanendo unita.,In se stesso il raggio prende l'aureola d'oro.
trad_divina_commedia_paradiso_5_2.csv,"S'io era corpo, e qui non si concepe","Se io ero un corpo e noi non lo riconosciamo,"
trad_divina_commedia_paradiso_5_2.csv,"com'una dimensione altra patio,","Come si trovò in una stanza una seconda,"
trad_divina_commedia_paradiso_5_2.csv,"ch'esser convien se corpo in corpo repe,","Così che nel corpo può immergersi,"
trad_divina_commedia_paradiso_5_2.csv,accender ne dovria più il disio,Cos'e' che non siamo piu' infiammati dalla spinta?
trad_divina_commedia_paradiso_5_2.csv,di veder quella essenza in che si vede,"Vedere l'essere primordiale in cui guardiamo,"
trad_divina_commedia_paradiso_5_2.csv,come nostra natura e Dio s'unio.,Come la nostra natura si unì a Dio.
trad_divina_commedia_paradiso_5_2.csv,"Lì si vedrà ciò che tenem per fede,","Là ci edificheremo ciò su cui crediamo,"
trad_divina_commedia_paradiso_5_2.csv,"non dimostrato, ma fia per sé noto","Non con la prova, no, con se stesso chiaro,"
trad_divina_commedia_paradiso_5_2.csv,a guisa del ver primo che l'uom crede.,La prima verita' in cui confidiamo.
trad_divina_commedia_paradiso_5_2.csv,"Io rispuosi: “Madonna, sì devoto","""A lui, signora,"" ho detto, ""che mi ha meraviglioso"
trad_divina_commedia_paradiso_5_2.csv,"com'esser posso più, ringrazio lui","La Terra rapita, ora gli porto via."
trad_divina_commedia_paradiso_5_2.csv,lo qual dal mortal mondo m'ha remoto.,"Da ardore devoto, il sacrificio di ringraziamento."
trad_divina_commedia_paradiso_5_2.csv,Ma ditemi: che son li segni bui,Ma dite da dove vengono le macchie scure
trad_divina_commedia_paradiso_5_2.csv,"di questo corpo, che là giuso in terra","Su questo corpo Scheib, da cui si può"
trad_divina_commedia_paradiso_5_2.csv,fan di Cain favoleggiare altrui?”.,"""Estraendo la sostanza per la favola di Caino."""
trad_divina_commedia_paradiso_5_2.csv,"Ella sorrise alquanto, e poi “S'elli erra",Prima sorride un po' e inizia:
trad_divina_commedia_paradiso_5_2.csv,"l'oppinïon”, mi disse, “d'i mortali","""Lo spirito dell'uomo è in tali cose,"
trad_divina_commedia_paradiso_5_2.csv,"dove chiave di senso non diserra,","Che non può aprire la chiave senso,"
trad_divina_commedia_paradiso_5_2.csv,certo non ti dovrien punger li strali,E' cosi' che dovresti sconfiggere il tuo stupore...
trad_divina_commedia_paradiso_5_2.csv,"d'ammirazione omai, poi dietro ai sensi","Riconoscendo che, secondo i sensi, non lontano"
trad_divina_commedia_paradiso_5_2.csv,vedi che la ragione ha corte l'ali.,La ragione si alza con le ali.
trad_divina_commedia_paradiso_5_2.csv,Ma dimmi quel che tu da te ne pensi”.,"Tu che ne pensi? Fammi sapere!"""
trad_divina_commedia_paradiso_5_2.csv,E io: “Ciò che n'appar qua sù diverso,"E io: ""Da punti sottili o dense"
trad_divina_commedia_paradiso_5_2.csv,credo che fanno i corpi rari e densi”.,"Venite, a mio avviso, alla diversità della luce."""
trad_divina_commedia_paradiso_5_2.csv,Ed ella: “Certo assai vedrai sommerso,"Di loro: ""Stai per emettere il verdetto,"
trad_divina_commedia_paradiso_5_2.csv,"nel falso il creder tuo, se bene ascolti","Che l'opinione sia sbagliata, fai attenzione."
trad_divina_commedia_paradiso_5_2.csv,l'argomentar ch'io li farò avverso.,Quello che sto per dire a Gründ.
trad_divina_commedia_paradiso_5_2.csv,La spera ottava vi dimostra molti,"L'ottavo cerchio mostra lo splendore di molte stelle,"
trad_divina_commedia_paradiso_5_2.csv,"lumi, li quali e nel quale e nel quanto","Di dimensioni e caratteristiche molto diverse,"
trad_divina_commedia_paradiso_5_2.csv,notar si posson di diversi volti.,Come fate a distinguere il vostro aspetto.
trad_divina_commedia_paradiso_5_2.csv,"Se raro e denso ciò facesser tanto,","Se questo fosse stato deciso per leggerezza e incoscienza,"
trad_divina_commedia_paradiso_5_2.csv,"una sola virtù sarebbe in tutti,","Così in tutti c'è una sola forza,"
trad_divina_commedia_paradiso_5_2.csv,più e men distributa e altrettanto.,"Al più, al meno, a colui che ha la stessa sorte."
trad_divina_commedia_paradiso_5_2.csv,Virtù diverse esser convegnon frutti,Ma il diverso fondamento dell'istruzione crea
trad_divina_commedia_paradiso_5_2.csv,"di princìpi formali, e quei, for ch'uno,","e tutti questi svanìrono,"
trad_divina_commedia_paradiso_5_2.csv,seguiterieno a tua ragion distrutti.,"Secondo la tua frase, prima di una proprietà."
trad_divina_commedia_paradiso_5_2.csv,"Ancor, se raro fosse di quel bruno","Poi, quando le macchie svaniscono attraverso il sottile,"
trad_divina_commedia_paradiso_5_2.csv,"cagion che tu dimandi, o d'oltre in parte",In questo modo si può pensare che sia qua che là
trad_divina_commedia_paradiso_5_2.csv,fora di sua materia sì digiuno,Trovare punti deboli di materia in tutto e in parte;
trad_divina_commedia_paradiso_5_2.csv,"esto pianeto, o, sì come comparte","O, come nel corpo, in qualche luogo"
trad_divina_commedia_paradiso_5_2.csv,"lo grasso e 'l magro un corpo, così questo",Il grasso che copre il magre è andato
trad_divina_commedia_paradiso_5_2.csv,nel suo volume cangerebbe carte.,Gli strati attraverso la luna continuano a turno.
trad_divina_commedia_paradiso_5_2.csv,"Se 'l primo fosse, fora manifesto","Il primo avrebbe portato alla luce il sole,"
trad_divina_commedia_paradiso_5_2.csv,"ne l'eclissi del sol, per trasparere",Quando si oscuro' il suo splendore.
trad_divina_commedia_paradiso_5_2.csv,lo lume come in altro raro ingesto.,"Poi, come attraverso l'altro tessuto sottile invadere."
trad_divina_commedia_paradiso_5_2.csv,Questo non è: però è da vedere,"Ma questo non è, ma il secondo rimane solo,"
trad_divina_commedia_paradiso_5_2.csv,"de l'altro; e s'elli avvien ch'io l'altro cassi,","E se confutiamo anche questo,"
trad_divina_commedia_paradiso_5_2.csv,falsificato fia lo tuo parere.,Allora la tua frase sara' falsa.
trad_divina_commedia_paradiso_5_2.csv,"S'elli è che questo raro non trapassi,","Non può passare attraverso e attraverso il tessuto sottile,"
trad_divina_commedia_paradiso_5_2.csv,esser conviene un termine da onde,"Questo deve essere un limite, e qui..."
trad_divina_commedia_paradiso_5_2.csv,lo suo contrario più passar non lassi;,La sostanza densa resiste ai raggi.
trad_divina_commedia_paradiso_5_2.csv,e indi l'altrui raggio si rifonde,"Indietro, poi, il raggio di esso si accende"
trad_divina_commedia_paradiso_5_2.csv,così come color torna per vetro,Così il vetro lancia sul suo lato posteriore
