Original,Translate
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso","Der Glanz der Sonne war so stark, dass es nie durch Regen oder Flüsse produziert werden konnte, so dass der Himmel wie ein riesiger See."
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"Der neue Klang und das blendende Licht weckten eine starke Neugier, seine Quelle zu entdecken, intensiver als je zuvor."
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Sie, als hätte sie meine Gedanken gelesen, bevor sie überhaupt meine Frage hörte, schaffte es, meinen aufgeregten Geist zu beruhigen und sagte:"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Mache dein Verständnis mit deiner verzerrten Vorstellungskraft nutzlos, damit du vielleicht nicht sehen kannst, was du sehen kannst, wenn du davon befreit bist."
" Tu non se’ in terra, sì come tu credi","Du bist nicht auf der Erde, wie du denkst."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","""Aber ein Blitz, der seinen Ausgangspunkt verlassen hat, scrollte nicht so schnell, wie du an den Ort zurückkehrst, der für dich richtig ist."""
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Wenn ich vom ersten Zweifel befreit wurde von diesen wenigen schönen Worten, kam ein weiterer Zweifel zu mir, und ich sagte:"
 «Già contento requïevi di grande ammirazion,Mein riesiges Wunder ist nun nachgelassen.
 ma ora ammiro com’ io trascenda questi corpi levi»,"Ich bin überrascht, wie ich an diesen leichten Vögeln vorbeikommen kann."
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Sie sah mich, nachdem sie fromm seufzte, mit mütterlicher Luft an, als wäre ich der Sohn, der törichte Dinge sagte und begann"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","""Alle geschaffenen Dinge bilden eine Ordnung, und das ist die Art und Weise, wie das Universum Gott nachahmt."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","Rationale Wesen können durch die bestehende Ordnung die göttliche Tugend wahrnehmen, die bestimmt ist, das Endziel dieser Ordnung zu werden."
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","Alle Kreaturen folgen auf unterschiedliche Weise und mit variabler Größe der Neigung, die sich aus ihrem Schöpferprinzip ergibt."
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","Sie verfolgen verschiedene Ziele in der Weite des Universums, jedes bewegt durch einen angeborenen Instinkt."
 Questi ne porta il foco inver’ la luna,Der Impuls zieht Feuer auf den Mond.
 questi ne’ cor mortali è permotore,Es berührt die Seelen irrationaler Wesen.
 questi la terra in sé stringe e aduna,Es verdichtet und vereint den Boden
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore","Dieser Impuls leitet sowohl unvernünftige Geschöpfe als auch diejenigen, die mit einer rationalen Seele ausgestattet sind."
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","Vorsehung, die all dies bestimmt hat, erleuchtet den Himmel immer mit seinem Licht, in dem er sich am schnellsten verwandelt."
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","Mit diesem natürlichen Instinkt, der jeden Organismus zu seinem Ziel begleitet, bringen wir ihn an einen bestimmten Ort."
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Es ist unbestreitbar, dass, da die Materie manchmal nicht wie erwartet reagiert, die endgültige Form nicht immer der künstlerischen Absicht entspricht."
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Manchmal hat der Grund des Geschöpfes die Möglichkeit, von diesem Kurs wegzukommen und die Macht zu haben, auf einem anderen Pfad abzuweichen, obwohl er gut ausgerichtet ist."
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","Wie ein Blitz, der vom Himmel herabkommt, kann der menschliche Instinkt ihn veranlassen, sich zu materialistischen Eigensinnen zu wenden, die von falscher Freude angezogen werden."
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Sie dürfen nicht mehr überrascht sein, wenn ich richtig urteile, Ihr Fortschritt als ein Fluss, der vom Berg ins Tal fließt."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Es wäre erstaunlich, wenn du ohne Hindernisse wie ein Feuer geblieben wärst, das sich nicht bewegt und in die Höhe klettert."
 Quinci rivolse inver’ lo cielo il viso,"Beatrices Worte endeten, während ihr Blick in den Himmel schaute."
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","Navigieren Sie hinter uns in diesem kleinen Boot, überqueren Sie die Wellen mit einem furchtlosen Geist; wenn Sie das Wunder der Musik lieben, hören Sie unser Lied, während wir die Meere segeln."
 tornate a riveder li vostri liti,"Kehren Sie zu den Ufern zurück, von denen Sie das Meer genommen haben."
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Wage es nicht, dich vor der Küste zu wagen, weil du riskierst, dich in Abwesenheit meiner Spur zu verlieren."
 L’acqua ch’io prendo già mai non si corse,Niemand hatte diesen Bach schon mal gesegelt.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva erzeugt Brisen, Apollo manövriert die Bar und die neun Muse führt mich in die Navigation."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Ihr, die ihr zuvor die Nahrung der Engel gekostet habt, die Nahrung, aus der ihr Kraft und Nahrung auf der Erde herleitet, aber es ist nie genug."
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Sie können mit Ihrem Boot segeln, meinen Spuren auf hoher See folgen, während die Welle ungestört zurückkehrt."
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Diese glorreichen, als sie in Colchis ankamen, überraschten nicht so viel von Jasons Metamorphose vom Krieger zum Bauern, wie Sie staunen werden."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,Unser ständiger Wunsch nach einem göttlichen Königreich drängte uns in schnelle Höhen wie die Sterne im Firmament.
" Beatrice in suso, e io in lei guardava",Beatrice schaute auf und ich sah sie an.
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","In einem Moment, wie ein Pfeil, der aus einem Bogen geworfen wird und sein Ziel erreicht, fliegt er weg."
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,"Als ich an diesen Ort kam, sah ich ein wunderbares Spektakel, das meinen Blick nahm."
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ","Keine meiner Ideen konnte seiner Aufmerksamkeit entfliehen, während er mich mit Freude und Schönheit ansah."
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","Er sagte mir, ich solle Gott dafür danken, dass er uns zum ersten Stern geführt und unseren Geist konzentriert hat."
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Es schien mir, dass es eine riesige, goldene Wolke des Sonnenlichts gab, wie ein glitzernder Diamant."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Wie ein Sonnenstrahl, der sich im Wasser ausbreitet, hat uns das ewige Juwel in sich aufgenommen."
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Wenn ich einen robusten Körper hätte, verstehst du nicht, wie zwei Realitäten, die so unterschiedlich sind, nebeneinander existieren könnten."
" ch’esser convien se corpo in corpo repe, ","Wenn ein Körper mit einem anderen in Kontakt kommt, muss zwangsläufig etwas geschehen."
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,"Es sollte unseren Wunsch verstärken, das Wesen zu betrachten, in dem das Geheimnis der Inkarnation des Göttlichen enthalten ist."
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Wir werden Dinge sehen, die wir nicht rational beweisen können, aber wir umarmen sie als Wahrheit durch unseren Glauben."
 Io rispuosi,Ich antwortete:
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","Gott sei Dank, dass er mich von den Belangen des irdischen Lebens weggenommen hat und von diesem Segen, meinem Souverän."
 Ma ditemi,Was hältst du davon?
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Welche geheimnisvollen Schatten sind diese, steigen aus dem entfernten Stern und führen einige Legenden über Kain zu erzählen?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Sie gab mir ein Lächeln und erklärte dann: ""Wenn die Meinung der Menschen falsch war."""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","Seien Sie nicht mehr überrascht, wo die Sinne keine ausreichenden Antworten in dieser Angelegenheit liefern."
 poi dietro ai sensi vedi che la ragione ha corte l’ali,"Denn es ist offensichtlich, dass Sinnen nicht immer von Vernunft gefolgt werden kann"
 Ma dimmi quel che tu da te ne pensi»,"Ich würde gerne wissen, was du denkst."
 E io,Und ich
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,"Ihr denkt, die Variation der Intensität des Lichts der Sterne ist auf die unterschiedliche maximale Dichte des Himmelskörpers zurückzuführen."
 Ed ella,und sie
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso","Sie werden erkennen, dass Ihre Meinung falsch ist, wenn Sie genau zuhören, wie ich zu argumentieren beabsichtige."
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti",Im achten Himmel können Sie Sterne in verschiedenen Größen und Größen sehen.
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Wenn der Unterschied ausschließlich auf eine andere Dichte zurückzuführen wäre, hätte jeder die gleiche Tugend, verteilt in höheren, niedrigeren oder gleichen Mengen."
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Die Tugenden, die sich aus verschiedenen formalen Prinzipien entwickeln, können, wie Sie vorgeschlagen haben, nicht auf einen reduziert werden."
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Wenn die unterschiedliche Helligkeit auf eine niedrigere Dichte zurückzuführen wäre, wäre dieser Planet von einem Pol zum anderen leer."
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","Da ein Individuum seine Fett- und Muskelreserven ungleich verteilen kann, könnte der Mond ebenfalls Variationen in seiner Masse haben."
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Wäre die erste Hypothese richtig, würde sie während der Sonnenfinsternisse bemerkt werden, da das Licht der Sonne durch ein anderes transparentes Material filterte."
 Questo non è,Das ist nicht
 però è da vedere de l’altro,mehr bleibt zu bewerten
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Wenn ich das auch herausfordern kann, dann wird sich Ihre Meinung als falsch erweisen."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Wenn der Mond nicht völlig ausgestorben ist, wird es einen Ort geben, über den er eher fest sein wird."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,"Das Sonnenlicht spiegelt sich genauso wider, wie wenn es auf einen Spiegel trifft."
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Sie behaupten, dass der Lichtstrahl an diesem Punkt, als dünner und zerstörter gesehen, weniger leuchtend ist, weil er in einer größeren Tiefe reflektiert wird"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","Die Erfahrung kann Sie von Ihrem Einwand befreien, wenn Sie sich entscheiden, sich ihm zu stellen, da es in der Regel der Ausgangspunkt ist, um all Ihr Wissen zu erhalten."
 Tre specchi prenderai,Du wirst drei Spiegel nehmen.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","Und ihr werdet zwei von ihnen in gleicher Entfernung von euch platzieren, mit dem dritten Platz, der am weitesten in der Mitte davon liegt."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso","Steh hinter ihnen auf, damit dein Licht auf allen drei Spiegeln reflektiert und du es in jedem sehen kannst."
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Obwohl das im fernen Spiegel reflektierte Bild kleiner ist, wird man sehen, dass seine Leuchtkraft die gleiche bleibt wie die der beiden anderen."
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Während sich der Schnee unter der Hitze der Sonne auflöst, verändert er seine Form und wird Wasser ohne seine Weißheit und die Kälte, die ihn charakterisiert hatte."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Ich möchte deinen Verstand der Weisheit anziehen und ihn mit einem so hellen Licht bereichern, dass es so zitternd aussieht wie der eines Sterns."
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,"Die verborgene Tugend des Himmels des göttlichen Friedens liegt in dem Inhalt, den er enthält."
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Der Himmel, der so reich an Sternen ist, dass er sich voneinander unterscheidet und in ihm eingeschlossen ist, teilt sein Wesen mit jedem Stern."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"Andere Dimensionen organisieren die verschiedenen Eigenschaften, die gegebenenfalls enthalten, mit der Absicht, ihre gewünschten Effekte und Ziele auf die Erde zu übertragen."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","In diesem Universum agieren Organe in einer Art aufsteigend-absteigenden Zyklus, von den höheren bis zu den unteren Sphären, wie ihr verstanden habt."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Überprüfe genau, wie ich zu verstehen gehe, was du wünschst, damit du dir deine eigenen Schlüsse ziehen lässt."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Angelische Verständnisse müssen die Rotation und den Zweck der himmlischen Räder leiten, da ein Schmied von seiner Fähigkeit mit dem Hammer abhängt."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello","Und der Himmel, der mit vielen Sternen geschmückt ist, nimmt den Abdruck, der von dem tiefen Geist versiegelt wird, der ihn rotieren lässt."
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ",Als ob die menschliche Seele in eurem Körper ihre unterschiedlichen Fähigkeiten durch Gelenke mit verschiedenen Formen ausübte.
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Wie eine Engelsintelligenz spiegelt sich ihre Güte in endlosen Richtungen durch die Sterne wider, während sie mit dem rotierenden Pfad vereint bleibt."
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","Die unterschiedliche Tugend vereint sich mit dem begehrten Himmelskörper, dem sie Animation gibt, so wie es mit dem Leben geschieht, das in dir fließt."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Während die Tugend, die den Stern durchdringt, von einer glücklichen Natur herrührt, leuchtet sie im himmlischen Körper, während die Freude in der Pupille des Auges leuchtet."
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","Die Beleuchtung der Sterne ist aufgrund ihrer Variabilität anders, nicht weil sie eine andere Dichte haben."
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Seine Güte erzeugt Trübung und Leichtigkeit, dies ist das formale Prinzip."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto","Die Wärme der Sonne, die zuvor mein Herz der Liebe erwärmt hatte, hatte mich mit Argumenten sowohl für als auch gegen die Wahrheit ihrer süßen Schönheit offenbart."
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","Zuzugeben, dass ich falsch lag und dass ich jetzt Dinge verstand, erhob sich mein Kopf stolz, so dass ich sprechen konnte."
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Eine solche außergewöhnliche Vision hatte sich vor mir materialisiert und meine Aufmerksamkeit völlig darauf gelenkt, bis zu dem Punkt, dass ich vergesse, was ich beichte."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ",Als würde man durch ein transparentes Fenster schauen oder in klaren und ruhigen Gewässern segeln.
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille","Die reflektierten Venen unserer Gesichter kommen und gehen so schnell, dass eine Perle auf einem blassen Gesicht unsere Aufmerksamkeit nicht weniger stark auf sich zieht als sie."
 tali vid’ io più facce a parlar pronte,So habe ich mehr glückliche Leute zum Reden bereit gesehen.
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,"Dann machte ich einen Fehler, der das Gegenteil von dem hervorrief, was die Liebe zwischen Narcissus und seinem Bild, das im Wasser reflektiert wurde, blühte."
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Als mir klar wurde, dass Geister Reflexe waren, drehte ich mich um, um herauszufinden, wer sie waren."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi",Ich sah nichts und schaute wieder auf meinen freundlichen Führer mit schönen Augen; sie lächelte selig und ein Licht der Heiligkeit funkelte in ihren intensiven und leidenschaftlichen Augen.
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Sei nicht überrascht, wenn ich über deinen naiven Gedanken lache"", sagte er zu mir."
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","Da dein Geist überhaupt nicht sicher ist, was wahr ist, scheint es dich wie gewohnt zu verwirren."
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto","Diese königlichen Kreaturen wurden gezwungen, hier als Strafe für einen Eidbruch zu leben."
 Però parla con esse e odi e credi,"Sprich mit ihnen und vertraue allem, was du hörst."
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,"Dieser helle Glanz, der auf sie leuchtet, indem er sie glücklich macht, gibt ihnen nicht die Gelegenheit, sie von der Realität zu verführen."
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Ich wandte mich der Seele zu, die bereit zu sprechen schien, fast wie ein Mensch, der von dem verzweifelten Bedürfnis, zu erzählen, niedergeworfen wurde."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","Fühle eine unaussprechliche Gelassenheit, die nur diejenigen empfinden können, die für ewiges Leben bestimmt sind."
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,"Ich würde mich freuen, wenn Sie mir Ihren Namen und Ihre Situation nennen würden."
" Ond’ ella, pronta e con occhi ridenti","Also sie, vorbereitet und mit lächelnden Augen"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","Lasst uns nicht zulassen, dass unsere Großzügigkeit ein legitimes Bedürfnis ablehnt, so wie Gott will, dass der ganze Himmel wie Er ist."
 I’ fui nel mondo vergine sorella,In der Welt war ich eine Nonne.
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Wenn du genau darüber nachdenkst, wird meine Schönheit dich nicht verdunkeln lassen, wer ich wirklich bin."
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","Aber ihr werdet mich als Piccarda Donati erkennen, eine der seliggesprochenen des höchsten Himmels, mit anderen."
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati","Unser intensives Vergnügen in der Gegenwart des Heiligen Geistes bewegt uns, uns zu freuen, seinem Willen zu gehorchen."
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Wegen unserer mangelnden Erfüllung und Vernachlässigung bestimmter Aspekte haben wir uns in der gegenwärtigen Situation befunden, die so unwürdig erscheint."
 Ond’ io a lei,Ich habe es ihr damals gesagt.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,"Deine Schönheit wird etwas Göttliches aussenden, das dich anders erscheinen lässt, als du noch am Leben warst."
 però non fui a rimembrar festino,Ich habe das nicht schnell auswendig gelernt.
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Was du mir jetzt sagst, hilft mir, dein Gesicht geistig neu zu machen und es mir leichter zu machen."
 Ma dimmi,Aber sag es mir.
