Original,Translate
" così de l’atto suo, per li occhi infuso ne l’imagine mia, il mio si fece, e fissi li occhi al sole oltre nostr’ uso",Son attitude a stimulé mon imagination et j'ai regardé le soleil avec plus de capacités que d'habitude pour un être humain.
" Molto è licito là, che qui non lece a le nostre virtù, mercé del loco fatto per proprio de l’umana spece","Là en Éden beaucoup de choses sont admises qui ne sont pas sur Terre, grâce à l'endroit créé spécifiquement pour l'espèce humaine"
" Io nol soffersi molto, né sì poco, ch’io nol vedessi sfavillar dintorno, com’ ferro che bogliente esce del foco","Dès que j'ai regardé le soleil, je l'ai vu briller comme un fer brillant sorti du feu, même si je ne pouvais pas le regarder longtemps."
" e di sùbito parve giorno a giorno essere aggiunto, come quei che puote avesse il ciel d’un altro sole addorno","Il semblait que Dieu avait donné au jour une autre lumière, comme si le ciel avait été embelli par un second soleil."
 Beatrice tutta ne l’etterne rote fissa con li occhi stava,Béatrice avait l'œil sur les roues célestes.
" e io in lei le luci fissi, di là sù rimote",J'ai déplacé mon regard du ciel pour la regarder.
" Nel suo aspetto tal dentro mi fei, qual si fé Glauco nel gustar de l’erba che ’l fé consorto in mar de li altri dèi","Quand je l'ai regardée, je me suis retournée à l'intérieur, comme Glaucus quand il a avalé l'herbe qui faisait de lui un dieu de la mer."
 Trasumanar significar per verba non si poria,Surmonter les frontières identifiées par l'humanité n'est pas facile à décrire en mots.
 però l’essemplo basti a cui esperïenza grazia serba,Ceux qui sont honorés par la grâce divine devraient prendre par exemple la mythologie pour l'expérimenter directement.
" S’i’ era sol di me quel che creasti novellamente, amor che ’l ciel governi, tu ’l sai, che col tuo lume mi levasti","Si j'étais seulement ce que vous, l'amour qui gouverne le Ciel, créé en dernier, vous savez que vous m'avez élevé avec votre lumière"
" Quando la rota che tu sempiterni desiderato, ","Quand la rotation du Ciel, que vous gardez immortel avec la volonté des roues célestes pour vous approcher,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ",Il a attiré mon intérêt pour l'harmonie que vous avez créée et gérée.
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso","L'éclat du soleil était si fort qu'il ne pouvait jamais être produit par la pluie ou les rivières, rendant le ciel comme un immense lac."
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"Le nouveau son et la lumière éblouissante ont suscité une forte curiosité pour découvrir sa source, plus intense que jamais auparavant."
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Elle, comme si elle avait lu mes pensées avant même d'entendre ma question, a réussi à calmer mon esprit agité et a dit,"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Faites votre compréhension avec votre imagination déformée inutile, afin que vous ne puissiez pas être en mesure de voir ce que vous seriez en mesure de voir si vous en étiez libéré."
" Tu non se’ in terra, sì come tu credi","Vous n'êtes pas sur Terre, comme vous le pensez."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","""Mais un éclair, laissant son point d'origine, n'a pas défilé aussi vite que vous êtes de retour à l'endroit qui est bon pour vous."""
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Si j'étais libéré du premier doute de ces quelques belles paroles, un autre doute m'est venu, et j'ai dit,"
 «Già contento requïevi di grande ammirazion,Mon énorme émerveillement s'est maintenant apaisé.
 ma ora ammiro com’ io trascenda questi corpi levi»,Je suis surpris de pouvoir passer devant ces oiseaux légers.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Elle, après avoir soupiré avec ferveur, me regarda avec l'air maternel comme si j'étais le fils qui disait des choses insensées et qui commençait"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","« Toutes les choses créées forment un ordre, et c'est ainsi que l'Univers imite Dieu."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","Les êtres rationnels peuvent percevoir, par l'ordre existant, la vertu divine qui est destinée à devenir l'objectif final de cet ordre."
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","Toutes les créatures suivent, de différentes manières et avec une taille variable, l'inclination qui dérive de leur principe créateur."
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","Ils poursuivent des objectifs différents dans l'immensité de l'univers, chacun ému par un instinct inné."
 Questi ne porta il foco inver’ la luna,L'impulsion tire le feu sur la lune.
 questi ne’ cor mortali è permotore,Elle touche les âmes des êtres irrationnels.
 questi la terra in sé stringe e aduna,Il compacte et unit le sol
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore",Cette impulsion guide à la fois les créatures déraisonnables et celles dotées d'une âme rationnelle.
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","La Providence, qui a déterminé tout cela, illumine toujours le Ciel avec sa lumière dans laquelle elle tourne le plus vite."
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","Avec cet instinct naturel qui escorte chaque organisme à sa destination, emmenons-le à un certain endroit."
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Il est indéniable que, puisque la matière ne réagit parfois pas comme prévu, la forme finale ne correspond pas toujours à l'intention artistique."
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Parfois, la raison de la créature a l'occasion de s'éloigner de ce cours, ayant le pouvoir de s'écarter sur un autre chemin, bien qu'il soit bien dirigé."
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","Comme la foudre qui descend du ciel, l'instinct humain peut le pousser à se tourner vers des attachements matérialistes, attirés par la fausse joie."
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Vous ne devez plus être surpris si je juge correctement, votre progression comme une rivière qui coule de la montagne à la vallée."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Il serait étonnant que vous, sans obstacles, soyez resté comme un feu qui ne bouge pas et qui grimpe dans les hauteurs."
 Quinci rivolse inver’ lo cielo il viso,Les paroles de Béatrice ont pris fin pendant que son regard regard regardait le Ciel.
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","Naviguez derrière nous dans ce petit bateau, croisant les vagues avec un esprit intrépide; si vous aimez l'émerveillement de la musique, écoutez notre chanson en naviguant sur les mers."
 tornate a riveder li vostri liti,Retournez sur les rivages d'où vous avez pris la mer.
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","Ne vous aventurez pas au large de la côte, parce que vous risqueriez de vous perdre en l'absence de ma piste."
 L’acqua ch’io prendo già mai non si corse,Personne n'avait jamais navigué dans ce ruisseau.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva génère des brises, Apollo manœuvre la barre et les neuf Muse me guident en navigation."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Vous qui avez goûté à l'avance la nourriture des anges, la nourriture dont vous tirez la force et la nourriture sur la Terre, mais elle n'est jamais suffisante."
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Vous pouvez naviguer avec votre bateau, en suivant mes traces en haute mer alors que la vague revient tranquillement."
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Ces glorieuses, lorsqu'elles sont arrivées à Colchis, n'ont pas surpris autant la métamorphose de Jason, du guerrier au paysan, que vous vous en émerveillerez."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,Notre désir constant d'un royaume divin nous a poussés dans des hauteurs rapides comme les étoiles du firmament.
" Beatrice in suso, e io in lei guardava",Béatrice a levé les yeux et je l'ai regardée.
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","En un instant, comme une flèche qui est jetée d'une arche et atteint son but, elle s'envole."
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,"Quand je suis arrivé à cet endroit, j'ai vu un spectacle merveilleux qui a pris mon regard."
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ",Aucune de mes idées ne pouvait échapper à son attention pendant qu'il me regardait avec joie et beauté.
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","Il m'a dit de remercier Dieu de nous avoir conduits vers la première étoile, en concentrant nos esprits."
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Il me semblait qu'il y avait un énorme nuage doré de soleil, comme un diamant scintillant."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Comme un rayon de soleil qui s'étend dans l'eau, le joyau éternel nous a accueillis en lui-même."
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Si j'avais un corps solide, vous ne comprenez pas comment deux réalités si différentes pourraient coexister."
" ch’esser convien se corpo in corpo repe, ","Quand un corps entre en contact avec un autre, quelque chose doit inévitablement arriver."
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,Il devrait augmenter notre désir de contempler cette essence dans laquelle se trouve le mystère de l'incarnation du divin.
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Nous verrons des choses que nous ne pouvons pas prouver rationnellement, mais nous les embrassons comme la vérité par notre foi."
 Io rispuosi,J'ai répondu
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","Remercie Dieu de m'avoir enlevé des préoccupations de la vie terrestre et de cette sorte de Bénédiction que tu as, mon Souverain."
 Ma ditemi,Qu'est-ce que tu en penses ?
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Quelles ombres mystérieuses sont-elles, montant de l'étoile lointaine et conduisant certains à raconter des légendes sur Caïn ?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ",Elle m'a donné un sourire et a ensuite déclaré : « Si l'opinion des hommes était fausse. »
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","Ne soyez plus surpris, où les sens ne fournissent pas de réponses adéquates dans cette matière."
 poi dietro ai sensi vedi che la ragione ha corte l’ali,car il est évident que les sens ne peuvent pas toujours être suivis par la raison
 Ma dimmi quel che tu da te ne pensi»,J'aimerais savoir ce que vous en pensez.
 E io,Et moi
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Vous pensez que la variation de l'intensité de la lumière des étoiles est due à la densité maximale différente du corps céleste.
 Ed ella,et elle
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso",Vous vous rendrez compte que votre opinion est fausse si vous écoutez attentivement ce que j'ai l'intention de dire.
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","Dans le huitième ciel, vous pouvez voir des étoiles de différentes tailles et tailles."
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Si la différence était due exclusivement à une densité différente, chacun aurait la même vertu, répartie en quantités supérieures, inférieures ou égales."
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Les vertus qui se développent à partir de différents principes formels, comme vous l'avez suggéré, ne peuvent pas être réduites à une seule."
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Si la luminosité différente était due à une densité inférieure, cette planète serait vide d'un pôle à l'autre."
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","Comme un individu peut distribuer ses réserves de graisse et de muscle inégalement, la Lune pourrait également avoir des variations de sa masse."
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Si la première hypothèse était correcte, elle serait remarquée lors des éclipses du soleil, puisque la lumière du Soleil filtrerait à travers un autre matériau transparent."
 Questo non è,Ce n'est pas ça.
 però è da vedere de l’altro,Il reste encore beaucoup à évaluer
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Si je peux le contester aussi, votre opinion se révélera fausse."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Si la Lune n'est pas complètement raréfié, il y aura un endroit au-delà duquel elle aura tendance à être plus solide."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,La lumière du soleil est réfléchie comme quand elle frappe un miroir.
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Vous prétendez que le rayon de lumière à ce point, vu comme plus mince et plus détruit, est moins lumineux parce qu'il se reflète à une plus grande profondeur"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","L'expérience peut vous soulager de votre objection, si vous décidez d'y faire face, car c'est habituellement le point de départ pour obtenir toutes vos connaissances."
 Tre specchi prenderai,Tu prendras trois miroirs.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","Et vous placerez deux d'entre eux à distance égale de vous, avec la troisième place la plus éloignée au milieu de ceux-ci."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso",Lève-toi derrière eux pour que ta lumière réfléchisse sur les trois miroirs et que tu puisses la voir dans chacun d'eux.
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Bien que l'image réfléchie dans le miroir lointain soit plus petite, on verra que sa luminosité reste la même que celle des deux autres."
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Alors que la neige se dissout sous la chaleur du soleil, elle change de forme devenant l'eau dépourvue de sa blancheur et du froid qui l'avait caractérisée."
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Je désire mettre sur votre intellect de sagesse, l'enrichir d'une lumière si brillante qu'elle semble aussi tremblante que celle d'une étoile."
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,La vertu cachée du Ciel de paix divine réside dans le contenu qu'il contient.
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Le Ciel, si riche en étoiles qu'il y a une différence entre elles et qu'il y est enfermé, partage son essence avec chaque étoile."
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"D'autres dimensions organisent les différentes propriétés qui contiennent le cas échéant, dans l'intention de transférer leurs effets et objectifs souhaités à la Terre."
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","Dans cet Univers, les organes agissent dans une sorte de cycle ascendant-descendant, des sphères supérieures aux sphères inférieures, comme vous l'avez compris."
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Examinez attentivement comment je vais comprendre ce que vous désirez, afin de vous permettre de tirer vos propres conclusions."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Les compréhensions angéliques doivent guider la rotation et le but des roues célestes, car un forgeron dépend de sa compétence avec le marteau."
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",Et le Ciel orné de beaucoup d'étoiles prend l'empreinte dont est scellée par l'esprit profond qui le fait tourner
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ",Comme si l'âme humaine dans votre corps exerçait ses différentes capacités à travers des articulations avec diverses formes.
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Comme une intelligence angélique, sa bonté se reflète dans des directions infinies par les étoiles, alors qu'elle reste unie au chemin de rotation."
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","La vertu différente s'unit au corps céleste convoité auquel elle donne de l'animation, tout comme elle se produit avec la vie qui coule en vous."
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Comme la vertu qui imprègne l'étoile dérive d'une nature heureuse, elle brille dans le corps céleste comme la joie brille dans l'élève de l'œil."
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","L'éclairage des étoiles est différent en raison de leur variabilité, pas parce qu'elles ont une densité différente."
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","Sa bonté génère l'opacité et la légèreté, ce qui est le principe formel."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",La chaleur du soleil qui avait auparavant réchauffé mon cœur d'amour m'avait révélé des arguments à la fois pour et contre la vérité de sa douce beauté.
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","Affirmant que j'avais tort et que je comprenais maintenant les choses, ma tête se leva fièrement pour que je puisse parler."
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Une telle vision extraordinaire s'était matérialisée devant moi, attirant complètement mon attention sur elle, au point de me faire oublier ce que je confessais."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Comme si vous regardiez à travers une fenêtre transparente, ou naviguez dans des eaux claires et calmes."
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille",Les veines réfléchies de nos visages viennent et vont si vite qu'une perle sur un visage pâle n'attire pas notre attention moins fortement qu'eux.
 tali vid’ io più facce a parlar pronte,"Comme ça, j'ai vu des gens plus heureux prêts à parler."
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Puis j'ai fait une erreur qui a produit le contraire de ce qui a causé l'amour à fleurir entre Narcisse et son image reflétée dans l'eau.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Quand j'ai compris que les fantômes étaient des réflexes, je me suis retourné pour découvrir qui ils étaient."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","Je n'ai rien vu, regardant de nouveau mon gentil guide avec de beaux yeux ; elle sourit avec bonheur et une lumière de sainteté scintille dans ses yeux intenses et passionnés."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","« Ne soyez pas surpris si je ris de votre pensée naïve, me dit-il."
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","Puisque votre esprit n'est pas du tout sûr de ce qui est vrai, il semble continuer à vous confondre comme d'habitude."
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto",Ces créatures royales ont été forcées de vivre ici comme punition pour avoir rompu un serment.
 Però parla con esse e odi e credi,Parlez-leur et faites confiance à tout ce que vous entendez.
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,Cette lueur lumineuse qui brille sur eux en les rendant heureux ne leur donne pas l'occasion de les induire en erreur de la réalité.
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Je me tournai vers l'âme qui semblait disposée à converser, gaspillant presque comme un être humain prosterné par le besoin désespéré de raconter."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","Sentez une sérénité ineffable, que seuls ceux qui sont destinés à la vie éternelle peuvent ressentir."
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Je serais heureux que vous me donniez votre nom et votre situation.
" Ond’ ella, pronta e con occhi ridenti","Alors elle, préparée et avec des yeux souriants"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","Ne laissons pas notre générosité rejeter un besoin légitime, tout comme Dieu veut que tous les Cieux soient comme Lui."
 I’ fui nel mondo vergine sorella,"Dans le monde, j'étais nonne."
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Si vous y réfléchissez attentivement, ma beauté ne vous fera pas obscurcir qui je suis vraiment."
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","Mais vous me reconnaîtrez comme Piccarda Donati, l'un des béatifiés du ciel le plus élevé, avec d'autres."
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati",Notre plaisir intense en présence de l'Esprit Saint nous pousse à nous réjouir d'obéir à sa volonté.
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","En raison de notre manque d'accomplissement et de la négligence de certains aspects, nous nous sommes retrouvés dans la situation actuelle, qui semble si indigne."
 Ond’ io a lei,Je lui ai dit alors.
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,"Votre beauté émettra quelque chose de divin, vous faisant paraître différent du moment où vous étiez encore en vie."
 però non fui a rimembrar festino,Je n'ai pas été prompt à mémoriser ça.
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Ce que tu me dis maintenant m'aide à recréer mentalement ton visage, ce qui me facilite la tâche."
 Ma dimmi,Mais dis-moi.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Ceux qui sont ici, bénis et joyeux, aspirent à arriver dans un endroit plus élevé pour avoir une vision plus claire de Dieu et éprouver un lien profond avec Lui?"
 Con quelle altr’ ombre pria sorrise un poco,Elle sourit un peu à toutes les autres âmes.
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco","Puis il me répondit avec beaucoup d'exultation, il semblait qu'elle était enveloppée dans la chaleur de l'amour de Dieu."
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Frère, la bonté de charité calme nos désirs et nous persuade de ne vouloir que ce que nous possédons, sans rien vouloir de plus."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Si nous voulions aller au-delà de notre emplacement actuel, nos désirs seraient contraires aux plans de Celui qui nous place ici."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","Si vous considérez l'essence de la charité, vous verrez que ce n'est pas possible ici au Ciel ; si face à cette réalité nécessite une attitude de générosité."
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Puisque la volonté divine est fondamentale pour atteindre notre bonheur, toutes nos aspirations sont unies en une seule."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","Ciel au Ciel, tout le royaume est fasciné par notre volonté et notre satisfaction du roi qui nous exhorte à suivre sa volonté."
 E ’n la sua volontade è nostra pace,Selon sa volonté réside notre paix.
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,Tout ce qui est créé ou produit par la nature est dirigé vers cette mer appelée.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","J'ai alors compris que chaque point du Ciel était comme un Paradis, même si la bonté divine n'était pas manifestée partout également."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","Comme quand quelque chose satisfait la faim, mais il y a encore un désir pour une autre nourriture."
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","Remerciez-le et posez des questions à ce sujet, en les exprimant à la fois par des mots et des gestes."
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,Pour savoir quelle toile il n'avait pas fini de travailler avant la conclusion
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ",Il m'a dit qu'une femme avec une vie excellente et de grands mérites sera élevé à des positions plus élevées au Ciel.
" «a la cui norma nel vostro mondo giù si veste e vela, ","Selon les règles établies sur Terre, vous devez vous couvrir de vêtements et de voiles."
