Original,Translate
 e la mondana cera più a suo modo tempera e suggella,et avec une étoile propice et exerce une influence plus bénéfique sur le monde
" Fatto avea di là mane e di qua sera tal foce, e quasi tutto era là bianco quello emisperio, e l’altra parte nera, ","Cet endroit avait toute la journée au Purgatoire et la nuit sur Terre, et un hémisphère était tout blanc et l'autre noir,"
 quando Beatrice in sul sinistro fianco vidi rivolta e riguardar nel sole,Quand j'ai vu Beatrice tourner à gauche et regarder le soleil
 aguglia sì non li s’affisse unquanco,Un aigle ne le regardait jamais autant.
" E sì come secondo raggio suole uscir del primo e risalire in suso, pur come pelegrin che tornar vuole, ","Et comme le rayon réfléchi s'éloigne généralement de celui de l'incidence et grimpe au même angle, comme un pèlerin qui veut rentrer chez lui,"
" così de l’atto suo, per li occhi infuso ne l’imagine mia, il mio si fece, e fissi li occhi al sole oltre nostr’ uso","Donc, de son attitude infusée dans ma faculté imaginaire, la mienne est née, et je regardais le soleil au-delà des capacités humaines normales."
" Molto è licito là, che qui non lece a le nostre virtù, mercé del loco fatto per proprio de l’umana spece","Il y a là en Éden beaucoup de choses permises qui ne sont pas sur Terre, grâce à cet endroit créé comme la place appropriée de l'espèce humaine"
" Io nol soffersi molto, né sì poco, ch’io nol vedessi sfavillar dintorno, com’ ferro che bogliente esce del foco","Je ne pouvais pas regarder le soleil pendant longtemps, mais je ne pouvais pas le voir briller tout autour, comme si un fer éclatant venait de sortir du feu."
" e di sùbito parve giorno a giorno essere aggiunto, come quei che puote avesse il ciel d’un altro sole addorno","Et aussitôt il semblait qu'un autre fut ajouté au jour, comme si Dieu avait paré le ciel d'un second soleil."
 Beatrice tutta ne l’etterne rote fissa con li occhi stava,Béatrice regarda les roues célestes
" e io in lei le luci fissi, di là sù rimote","Et je la regardai, et je la détournai du ciel."
" Nel suo aspetto tal dentro mi fei, qual si fé Glauco nel gustar de l’erba che ’l fé consorto in mar de li altri dèi","Quand je l'ai regardée, je suis devenue telle qu'elle est devenue Glaucus quand elle a mangé l'herbe, qui l'a transformée en une divinité de mer."
 Trasumanar significar per verba non si poria,L'élévation au-delà des limites humaines n'a pas pu être expliquée en mots.
 però l’essemplo basti a cui esperïenza grazia serba,"Par conséquent, l'exemple mythologique suffit à ceux à qui la grâce divine réserve l'expérience directe"
" S’i’ era sol di me quel che creasti novellamente, amor che ’l ciel governi, tu ’l sai, che col tuo lume mi levasti","Si j'étais seulement ce que vous, l'amour qui gouverne le Ciel, créé pour la fin, vous savez que vous m'avez élevé avec votre lumière"
" Quando la rota che tu sempiterni desiderato, ","Quand le mouvement tournant du Ciel, que vous faites éternel avec le désir des roues célestes pour vous approcher,"
" a sé mi fece atteso con l’armonia che temperi e discerni, ","Il a attiré mon attention sur l'harmonie que vous avez établie et établie,"
" parvemi tanto allor del cielo acceso de la fiamma del sol, che pioggia o fiume lago non fece alcun tanto disteso",le ciel me semblait si lumineux par la lumière du soleil que la pluie ou une rivière n'a jamais créé un lac aussi large
 La novità del suono e ’l grande lume di lor cagion m’accesero un disio mai non sentito di cotanto acume,"La nouveauté du son et de la lumière intense a allumé en moi le désir de connaître sa cause, si forte que je ne l'ai jamais entendue"
" Ond’ ella, che vedea me sì com’ io, a quïetarmi l’animo commosso, pria ch’io a dimandar, la bocca aprio e cominciò","Puis elle, qui lisait dans mon esprit comme moi-même, avant que je lui demande quelque chose lui ouvrit la bouche pour apaiser mon âme troublée et dit:"
" «Tu stesso ti fai grosso col falso imaginar, sì che non vedi ciò che vedresti se l’avessi scosso","Vous vous rendez vous-même incapable de comprendre avec une fausse imagination, de sorte que vous ne voyez pas ce que vous verriez si vous étiez libéré"
" Tu non se’ in terra, sì come tu credi","Tu n'es pas sur Terre, comme tu le penses."
" ma folgore, fuggendo il proprio sito, non corse come tu ch’ad esso riedi»","mais un éclair, laissant sa maison naturelle, n'a pas couru aussi vite que vous que vous retournez à l'endroit qui est vraiment le vôtre (Traduit par Google Translate)"
" S’io fui del primo dubbio disvestito per le sorrise parolette brevi, dentro ad un nuovo più fu’ inretito e dissi","Si j'étais libéré du premier doute par ces paroles brèves et souriantes, j'étais saisi par un autre doute, et j'ai dit,"
 «Già contento requïevi di grande ammirazion,♪ Maintenant ma grande merveille s'est apaisée
 ma ora ammiro com’ io trascenda questi corpi levi»,Mais maintenant je suis étonné comment je peux monter au-delà de ces corps de lumière.
" Ond’ ella, appresso d’un pïo sospiro, li occhi drizzò ver’ me con quel sembiante che madre fa sovra figlio deliro, e cominciò","Puis elle, après un soupir pieux, me regarda avec l'apparence d'une mère qui se tourna vers son fils qui disait des bêtises, et commença à"
" «Le cose tutte quante hanno ordine tra loro, e questo è forma che l’universo a Dio fa simigliante","Toutes les choses créées sont ordonnées entre elles, et c'est la forme qui rend l'Univers comme Dieu."
" Qui veggion l’alte creature l’orma de l’etterno valore, il qual è fine al quale è fatta la toccata norma","Dans cet ordre, les créatures rationnelles voient l'empreinte de la vertu divine, qui est le but ultime de tout ordre lui-même."
" Ne l’ordine ch’io dico sono accline tutte nature, per diverse sorti, più al principio loro e men vicine","Dans cet ordre que je dis toutes les natures reçoivent leur inclination, de différentes manières, plus ou moins proche de leur principe créateur"
" onde si muovono a diversi porti per lo gran mar de l’essere, e ciascuna con istinto a lei dato che la porti","pour laquelle ils tendent à plusieurs buts dans la largeur de l'Univers, et chacun est animé par un instinct donné à lui"
 Questi ne porta il foco inver’ la luna,Cet instinct apporte du feu à la lune
 questi ne’ cor mortali è permotore,Il fait bouger les cœurs des êtres irrationnels
 questi la terra in sé stringe e aduna,Il resserre et rend la terre cohésive
" né pur le creature che son fore d’intelligenza quest’ arco saetta, ma quelle c’hanno intelletto e amore","Cet instinct déplace non seulement les créatures intelligentes, mais aussi celles qui ont une âme rationnelle."
" La provedenza, che cotanto assetta, del suo lume fa ’l ciel sempre quïeto nel qual si volge quel c’ha maggior fretta","La Providence, qui établit tout cela, fait toujours calme avec sa lumière le Ciel dans lequel tourne le plus rapide"
" e ora lì, come a sito decreto, cen porta la virtù di quella corda che ciò che scocca drizza in segno lieto","et nous amène là, comme à un site établi, la force de cet instinct naturel qui dirige chaque être en mouvement vers une fin réussie"
" Vero è che, come forma non s’accorda molte fïate a l’intenzion de l’arte, perch’ a risponder la materia è sorda, ","Il est vrai que, comme la forme souvent ne correspond pas à l'intention de l'artiste, parce que la matière ne répond pas comme elle le devrait,"
" così da questo corso si diparte talor la creatura, c’ha podere di piegar, così pinta, in altra parte","Ainsi parfois la créature rationnelle s'éloigne de ce cours, ayant le pouvoir de plier dans une autre direction, bien que si bien dirigée"
" e sì come veder si può cadere foco di nube, sì l’impeto primo l’atterra torto da falso piacere","et comme vous pouvez voir une foudre qui tombe d'un nuage, ainsi l'instinct naturel peut faire l'homme s'étirer, attiré par le plaisir faux des biens terrestres"
" Non dei più ammirar, se bene stimo, lo tuo salir, se non come d’un rivo se d’alto monte scende giuso ad imo","Et tu ne seras pas étonné, si je juge correctement, que tu montes, si ce n'est comme un fleuve qui coule de la montagne à la vallée."
" Maraviglia sarebbe in te se, privo d’impedimento, giù ti fossi assiso, com’ a terra quïete in foco vivo»","Il serait étonnant que vous, sans obstacles, soyez restés sur le sol, tout comme un feu qui est resté calme et ne s'est pas levé vers le haut."
 Quinci rivolse inver’ lo cielo il viso,"Après ses paroles, Béatrice tourna les yeux vers le Ciel"
" O voi che siete in piccioletta barca, desiderosi d’ascoltar, seguiti dietro al mio legno che cantando varca, ","O lecteurs qui sont dans un petit bateau, impatients d'écouter, qui suivent derrière mon bateau chantant sur la mer,"
 tornate a riveder li vostri liti,Retourne sur la côte d'où tu as commencé.
" non vi mettete in pelago, ché forse, perdendo me, rimarreste smarriti","ne sors pas en pleine mer, car peut-être en perdant mon réveil, tu te perdras toi-même."
 L’acqua ch’io prendo già mai non si corse,L'eau que je traverse n'a jamais été traversée par personne.
" Minerva spira, e conducemi Appollo, e nove Muse mi dimostran l’Orse","Minerva souffle les vents, Apollos tient le gouvernail, et les neuf Muses me montrent la bonne voie."
" Voialtri pochi che drizzaste il collo per tempo al pan de li angeli, del quale vivesi qui ma non sen vien satollo, ","Vous quelques-uns, qui vous avez nourri dans le temps avec le pain des anges dont on vit ici sur Terre, mais qui ne se contentent jamais,"
" metter potete ben per l’alto sale vostro navigio, servando mio solco dinanzi a l’acqua che ritorna equale","Vous pouvez aller en haute mer avec votre bateau, en suivant mon réveil avant l'eau qui revient égale"
" Que’ glorïosi che passaro al Colco non s’ammiraron come voi farete, quando Iasón vider fatto bifolco","Ceux qui sont venus à Colchis, quand ils ont vu Jason devenir un fermier, n'étaient pas aussi étonnés que vous."
 La concreata e perpetüa sete del deïforme regno cen portava veloci quasi come ’l ciel vedete,"La soif innée et continue du royaume semblable à Dieu nous a élevés, aussi vite que le mouvement céleste"
" Beatrice in suso, e io in lei guardava",Béatrice a levé les yeux et j'ai levé les yeux en elle
" e forse in tanto in quanto un quadrel posa e vola e da la noce si dischiava, ","et peut-être au même court moment quand une flèche est jetée de la corde, elle vole et atteint la cible,"
 giunto mi vidi ove mirabil cosa mi torse il viso a sé,Je suis arrivé là où un merveilleux spectacle a attiré mon regard
" e però quella cui non potea mia cura essere ascosa, volta ver’ me, sì lieta come bella, ","et donc elle à qui aucune de mes pensées ne pouvait être cachée, pour moi, aussi heureuse qu`elle était belle,"
" «Drizza la mente in Dio grata», mi disse, «che n’ha congiunti con la prima stella»","« Rends ton esprit et exprime ta gratitude à Dieu, me dit-il, qui nous a amenés dans la première étoile. »"
" Parev’ a me che nube ne coprisse lucida, spessa, solida e pulita, quasi adamante che lo sol ferisse","Il me semblait qu'il nous couvrait d'un nuage lumineux, épais, solide et clair, comme un diamant illuminé par le soleil."
" Per entro sé l’etterna margarita ne ricevette, com’ acqua recepe raggio di luce permanendo unita","Le joyau éternel nous a embrassés en lui-même, tandis que l'eau reçoit le rayon du soleil restant uni"
" S’io era corpo, e qui non si concepe com’ una dimensione altra patio, ","Si j'avais un corps solide, et ici vous ne comprenez pas comment une dimension pourrait supporter l'autre,"
" ch’esser convien se corpo in corpo repe, ","ce qui doit arriver si un corps pénètre dans un autre corps,"
 accender ne dovria più il disio di veder quella essenza in che si vede come nostra natura e Dio s’unio,le désir de voir cette essence dans laquelle on voit le mystère de l'incarnation du divin
" Lì si vedrà ciò che tenem per fede, non dimostrato, ma fia per sé noto a guisa del ver primo che l’uom crede","Là, nous verrons ce que nous croyons par la foi, non pas montré rationnellement, mais fait connaître comme les vérités auxquelles l'homme croit"
 Io rispuosi,J'ai répondu
" «Madonna, sì devoto com’ esser posso più, ringrazio lui lo qual dal mortal mondo m’ha remoto","""Ma dame, aussi fervente que tu ne puisses pas être plus, je remercie Dieu qui m'a séparé du monde mortel."
 Ma ditemi,Mais dis-moi.
" che son li segni bui di questo corpo, che là giuso in terra fan di Cain favoleggiare altrui?»","Quels sont les signes sombres de cette étoile, qui, en bas de la Terre, induisent quelques-uns à fabuliser Cain ?"
" Ella sorrise alquanto, e poi «S’elli erra l’oppinïon», mi disse, ","Elle sourit un peu, et ensuite elle dit, ""Si l'opinion des hommes est fausse,"""
" «d’i mortali dove chiave di senso non diserra, certo non ti dovrien punger li strali d’ammirazione omai, ","dans cette affaire où les sens ne fournissent pas d'explications adéquates, certainement vous ne devriez pas être surpris par maintenant,"
 poi dietro ai sensi vedi che la ragione ha corte l’ali,car vous voyez que la raison ne peut pas toujours aller après les sens
 Ma dimmi quel che tu da te ne pensi»,Mais dites-moi votre opinion à ce sujet.
 E io,Et moi
 «Ciò che n’appar qua sù diverso credo che fanno i corpi rari e densi»,Je crois que les différences dans la luminosité des étoiles sont causées par la densité différente du corps de l'étoile.
 Ed ella,Et toi.
" «Certo assai vedrai sommerso nel falso il creder tuo, se bene ascolti l’argomentar ch’io li farò avverso","Bien sûr, vous verrez que votre pensée est totalement fausse, si vous écoutez attentivement les arguments avec lesquels je vais le réfuter."
" La spera ottava vi dimostra molti lumi, li quali e nel quale e nel quanto notar si posson di diversi volti","Le huitième ciel vous montre beaucoup d'étoiles, qui apparaissent différentes en quantité et en qualité"
" Se raro e denso ciò facesser tanto, una sola virtù sarebbe in tutti, più e men distributa e altrettanto","Si cela n'était causé que par la densité différente, alors dans l'ensemble serait présent la même vertu, distribué dans une plus grande mesure, moins ou égal"
" Virtù diverse esser convegnon frutti di princìpi formali, e quei, for ch’uno, seguiterieno a tua ragion distrutti","Au lieu de cela, il est nécessaire que différentes vertus soient le produit de différents principes formels, qui selon votre raisonnement serait réduit à un seul"
" Ancor, se raro fosse di quel bruno cagion che tu dimandi, o d’oltre in parte fora di sua materia sì digiuno esto pianeto, ","Aussi, si la raison pour laquelle vous cherchez une luminosité différente était la densité inférieure, alors cette planète serait sans masse d'un côté à l'autre,"
" o, sì come comparte lo grasso e ’l magro un corpo, così questo nel suo volume cangerebbe carte","ou, comme un corps distribue inégalement gras et maigre, de sorte que la Lune aurait une différence de masse en elle"
" Se ’l primo fosse, fora manifesto ne l’eclissi del sol, per trasparere lo lume come in altro raro ingesto","Si la première hypothèse était vraie, cela serait vu lors des éclipses du soleil, parce que le soleil brillerait comme il le fait lorsqu'il est entré dans un autre corps diaphane."
 Questo non è,Ça n'arrive pas.
 però è da vedere de l’altro,donc l'autre hypothèse reste à vérifier
" e s’elli avvien ch’io l’altro cassi, falsificato fia lo tuo parere","Et si je réfute cela, alors votre opinion sera fausse."
" S’elli è che questo raro non trapassi, esser conviene un termine da onde lo suo contrario più passar non lassi","Si la Lune est rare, mais pas d'un côté à l'autre, il doit y avoir un point au-delà duquel il y a une masse solide."
 e indi l’altrui raggio si rifonde così come color torna per vetro lo qual di retro a sé piombo nasconde,et de là le rayon du soleil se reflète comme la lumière se reflète par un miroir
" Or dirai tu ch’el si dimostra tetro ivi lo raggio più che in altre parti, per esser lì refratto più a retro","Maintenant vous direz que le rayon dans cet endroit rare est moins lumineux, car il se reflète plus profondément"
" Da questa instanza può deliberarti esperïenza, se già mai la provi, ch’esser suol fonte ai rivi di vostr’ arti","De cette objection peut vous libérer de l'expérience, si vous le souhaitez, qui est le début de toutes vos connaissances."
 Tre specchi prenderai,Tu prendras trois miroirs.
" e i due rimovi da te d’un modo, e l’altro, più rimosso, tr’ambo li primi li occhi tuoi ritrovi","Tu en mettras deux à la même distance de toi, et le troisième plus éloigné, et tu les placeras au milieu des deux autres."
" Rivolto ad essi, fa che dopo il dosso ti stea un lume che i tre specchi accenda e torni a te da tutti ripercosso","Tourné vers eux, assurez-vous que derrière vos épaules il y a une lumière qui se reflète de la même manière dans les trois miroirs et que vous pouvez la voir dans les trois"
" Ben che nel quanto tanto non si stenda la vista più lontana, lì vedrai come convien ch’igualmente risplenda","Bien que le miroir plus loin reflète la lumière avec moins de dimension, vous verrez que dans elle la lumière brille avec la luminosité identique des deux autres"
" Or, come ai colpi de li caldi rai de la neve riman nudo il suggetto e dal colore e dal freddo primai, ","Maintenant, comme les rayons chauds du soleil, la neige fond et se transforme en eau, dépourvue de la couleur et du froid de la neige elle-même,"
" così rimaso te ne l’intelletto voglio informar di luce sì vivace, che ti tremolerà nel suo aspetto","Je veux donc donner une nouvelle forme à votre intellect qui est nu d'erreur, vous éclairant d'une lumière si intense que dans son apparence il semblera aussi tremblant que celui d'une étoile"
 Dentro dal ciel de la divina pace si gira un corpo ne la cui virtute l’esser di tutto suo contento giace,"Dans le Ciel de paix divine, un autre tourne dans la vertu duquel réside l'essence de tout son contenu"
" Lo ciel seguente, c’ha tante vedute, quell’ esser parte per diverse essenze, da lui distratte e da lui contenute","Le prochain Ciel, qui a tant d'étoiles, divise cette essence parmi toutes les étoiles, distincte d'elle et enfermée dans elle"
 Li altri giron per varie differenze le distinzion che dentro da sé hanno dispongono a lor fini e lor semenze,"Les autres cieux arrangent les vertus distinctes qu'ils ont en eux-mêmes de différentes manières, afin de verser sur la Terre leurs influences et leurs fins désirées"
" Questi organi del mondo così vanno, come tu vedi omai, di grado in grado, che di sù prendono e di sotto fanno","Ces organes de l'Univers agissent comme vous avez compris le Ciel dans le Ciel, de sorte qu'ils reçoivent une influence d'en haut et la réverbèrent vers le bas"
" Riguarda bene omai sì com’ io vado per questo loco al vero che disiri, sì che poi sappi sol tener lo guado","Regardez bien la façon dont je vais à la vérité que vous désirez, afin que vous puissiez en arriver à la conclusion par vous-même."
" Lo moto e la virtù d’i santi giri, come dal fabbro l’arte del martello, da’ beati motor convien che spiri","Le mouvement et la vertu des roues célestes doivent provenir des intelligences angéliques, comme l'art du marteau dérive du forgeron"
" e ’l ciel cui tanti lumi fanno bello, de la mente profonda che lui volve prende l’image e fassene suggello",et le Ciel orné de tant d'étoiles prend l'empreinte dont est scellée par l'esprit profond qui le fait tourner
" E come l’alma dentro a vostra polve per differenti membra e conformate a diverse potenze si risolve, ","Et comme l'âme humaine au sein de votre corps exerce des pouvoirs différents à travers des membres différents et formés différemment,"
" così l’intelligenza sua bontate multiplicata per le stelle spiega, girando sé sovra sua unitate","Ainsi l'intelligence angélique déploie sa bonté multipliée par les différentes étoiles, tournant tout en restant unie"
" Virtù diversa fa diversa lega col prezïoso corpo ch’ella avviva, nel qual, sì come vita in voi, si lega","La vertu si diverse est liée d'une manière différente au précieux corps stellaire auquel elle donne la vie, dans lequel elle se lie comme la vie en vous"
" Per la natura lieta onde deriva, la virtù mista per lo corpo luce come letizia per pupilla viva","Puisque la vertu interpénée dans l'étoile dérive d'une nature joyeuse, elle brille dans le corps étoilé comme la joie brille dans l'élève de l'œil"
" Da essa vien ciò che da luce a luce par differente, non da denso e raro","De cela vient le fait que la luminosité des étoiles est différente, pas de la densité différente"
" essa è formal principio che produce, conforme a sua bontà, lo turbo e ’l chiaro»","C'est le principe formel qui produit, selon sa bonté, son opacité et sa légèreté."
" Quel sol che pria d’amor mi scaldò ’l petto, di bella verità m’avea scoverto, provando e riprovando, il dolce aspetto",Ce soleil qui échauffait ma poitrine d'amour m'avait révélé l'aspect doux de la vérité avec des arguments pour et contre
" e io, per confessar corretto e certo me stesso, tanto quanto si convenne leva’ il capo a proferer più erto","et moi, pour avouer que j'avais corrigé mon erreur et j'étais sûr que j'ai compris, ai levé ma tête aussi droite que nécessaire pour parler"
" ma visione apparve che ritenne a sé me tanto stretto, per vedersi, che di mia confession non mi sovvenne","Mais il m'est apparu une vision qui a attiré mon regard si près de lui, pour la regarder, que je ne me souvenais plus de ma confession."
" Quali per vetri trasparenti e tersi, o ver per acque nitide e tranquille, non sì profonde che i fondi sien persi, ","Tout comme à travers le verre clair et clair, ou à travers les eaux claires et non perturbées,"
" tornan d’i nostri visi le postille debili sì, che perla in bianca fronte non vien men forte a le nostre pupille","Les reflets de nos visages reviennent si évanescents qu'une perle sur un front blanc n'affecte pas nos yeux moins faiblement,"
 tali vid’ io più facce a parlar pronte,"J'ai donc vu d'autres visages de bienheureux, prêts à parler."
 per ch’io dentro a l’error contrario corsi a quel ch’accese amor tra l’omo e ’l fonte,Puis j'ai couru dans l'erreur opposée à celle qui a allumé l'amour entre Narcisse et son image miroir dans l'eau.
" Sùbito sì com’ io di lor m’accorsi, quelle stimando specchiati sembianti, per veder di cui fosser, li occhi torsi","Dès que j'ai remarqué les esprits, sentant qu'ils étaient des images réfléchies, je me suis retourné pour voir qui ils étaient."
" e nulla vidi, e ritorsili avanti dritti nel lume de la dolce guida, che, sorridendo, ardea ne li occhi santi","Et je ne vis rien, et je regardai de nouveau dans les yeux de mon doux guide, qui, souriant, brûlait dans son regard plein de sainteté."
" «Non ti maravigliar perch’ io sorrida», mi disse, ","""Ne soyez pas surpris si je souris à votre pensée enfantine,"" m'a-t-il dit,"
" «appresso il tuo püeril coto, poi sopra ’l vero ancor lo piè non fida, ma te rivolve, come suole, a vòto","puisque votre intellect n'est pas encore sûr derrière la vérité, mais il vous fait tourner vide comme il se passe habituellement dans ces cas"
" vere sustanze son ciò che tu vedi, qui rilegate per manco di voto","Ce que vous voyez sont de vraies créatures, reléguées ici pour l'échec de voeu"
 Però parla con esse e odi e credi,Alors parle-leur et crois tout ce que tu entends
 ché la verace luce che le appaga da sé non lascia lor torcer li piedi»,"En fait, la vraie lumière qui les rend heureux ne leur permet pas de se détourner de la vérité."
" E io a l’ombra che parea più vaga di ragionar, drizza’mi, e cominciai, quasi com’ uom cui troppa voglia smaga","Et je me tournai vers l'âme qui semblait le plus impatiente de parler, et commençai, presque comme un homme affaibli par un désir excessif."
" «O ben creato spirito, che a’ rai di vita etterna la dolcezza senti che, non gustata, non s’intende mai, ","""O esprit bien né, qui, dans les rayons de la vie éternelle, sent une douceur incompréhensible si elle n'est pas éprouvée,"
 grazïoso mi fia se mi contenti del nome tuo e de la vostra sorte»,Je serai heureux si vous me dites votre nom et votre état.
" Ond’ ella, pronta e con occhi ridenti","Puis elle, prête et aux yeux souriants"
" «La nostra carità non serra porte a giusta voglia, se non come quella che vuol simile a sé tutta sua corte","« Notre charité ne ferme pas la porte à un désir juste, tout comme celui de Dieu qui veut tout le Paradis comme lui-même. »"
 I’ fui nel mondo vergine sorella,Dans le monde j'étais nonne
" e se la mente tua ben sé riguarda, non mi ti celerà l’esser più bella, ","Et si tu réfléchis bien, le fait que je sois plus belle ne te cachera pas mon identité,"
" ma riconoscerai ch’i’ son Piccarda, che, posta qui con questi altri beati, beata sono in la spera più tarda","mais vous me reconnaîtrez comme Piccarda Donati, qui, placé ici avec ces autres bienheureux, sont dans le ciel le plus lent"
" Li nostri affetti, che solo infiammati son nel piacer de lo Spirito Santo, letizian del suo ordine formati","Nos sentiments, qui ne sont enflammés que par le plaisir de l'Esprit Saint, se réjouissent de s'adapter à son ordre"
" E questa sorte che par giù cotanto, però n’è data, perché fuor negletti li nostri voti, e vòti in alcun canto»","Et cette condition, qui semble si basse, nous a été donnée parce que nos vœux n'ont pas été accomplis et négligés à certains égards."
 Ond’ io a lei,Puis je lui ai dit
 «Ne’ mirabili aspetti vostri risplende non so che divino che vi trasmuta da’ primi concetti,Dans votre apparence merveilleuse quelque chose de divin brille qui vous rend différent de la façon dont vous étiez vivant
 però non fui a rimembrar festino,C'est pourquoi je n'ai pas été prompt à me souvenir
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Mais maintenant ce que tu me dis m'aide, donc c'est plus facile pour moi d'imaginer ton visage."
 Ma dimmi,Mais dis-moi.
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Vous qui êtes ici heureux, voulez être dans un endroit plus élevé pour voir Dieu de plus près et être en plus grande communion avec Lui?"
 Con quelle altr’ ombre pria sorrise un poco,"Avec les autres âmes, il sourit d'abord un peu"
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco",Alors il m'a répondu si heureux qu'il semblait brûler dans l'amour de l'Esprit Saint
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","Frère, la vertu de la charité apaise notre volonté, et nous incite à ne vouloir que ce que nous avons et ne nous fait pas vouloir autre chose"
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Si nous voulions être plus élevés, nos désirs seraient différents de la volonté de Celui qui nous place ici."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","et vous verrez que cela n'est pas possible dans ces cieux, si ici il est nécessaire d'être dans la charité et si vous regardez bien la nature de la charité elle-même"
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","En effet, à notre condition bénie il est essentiel de se conformer à la volonté divine, afin que tous nos désirs deviennent un"
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","afin que tout le royaume aime la façon dont nous sommes disposés du Ciel au Ciel, et il plaît au roi qui désire que nous nous conformions à sa volonté."
 E ’n la sua volontade è nostra pace,Et dans sa volonté est notre paix
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,C'est cette mer vers laquelle se déplace tout ce qu'elle crée ou produit.
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Puis il m'est apparu clairement que chaque point du Ciel est le Paradis, même si la grâce du bien le plus élevé n'est pas irradiée d'une manière."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","Mais comme c'est le cas quand une nourriture pleine et une autre reste le désir,"
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","Quand vous le demandez et que vous vous en remerciez, j'ai fait de même dans les actes et les paroles."
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,de savoir d'elle qui était la toile d'où il n'a pas tiré la navette jusqu'à la fin
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ","""Une vie parfaite et un haut mérite place une femme dans un ciel supérieur,"" m'a-t-il dit,"
" «a la cui norma nel vostro mondo giù si veste e vela, ","selon la règle de qui nous nous habillons sur Terre et prenons le voile,"
